vwnd,lon,lat
3.4623585,-119.795,38.9581
2.7416553,-120.223,39.19109
4.052202,-119.8581,39.24089
2.2816944,-120.2885,39.4738
4.0512257,-119.9218,39.5239
11.473076,-120.4549,38.57567
1.9691696,-120.094,38.62627
13.99749,-120.5208,38.8577
1.9691696,-120.1582,38.90858
8.618584,-119.795,38.9581
5.782646,-120.223,39.19109
9.517998,-119.8581,39.24089
3.2240524,-120.2885,39.4738
9.520927,-119.9218,39.5239
11.126068,-120.4549,38.57567
4.5870056,-120.094,38.62627
13.560638,-120.5208,38.8577
4.5889587,-120.1582,38.90858
10.63681,-119.795,38.9581
9.801849,-120.223,39.19109
13.067474,-119.8581,39.24089
4.999115,-120.2885,39.4738
13.075287,-119.9218,39.5239
2.9279308,-120.4549,38.57567
2.211134,-120.094,38.62627
3.9250011,-120.5208,38.8577
2.2121105,-120.1582,38.90858
4.7414074,-119.795,38.9581
2.8566418,-120.223,39.19109
5.5353527,-119.8581,39.24089
0.65156364,-120.2885,39.4738
5.5402355,-119.9218,39.5239
3.1277008,-120.4549,38.57567
2.669693,-120.094,38.62627
3.598404,-120.5208,38.8577
2.669693,-120.1582,38.90858
3.5769196,-119.795,38.9581
3.700943,-120.223,39.19109
5.4187164,-119.8581,39.24089
2.7429352,-120.2885,39.4738
5.4235992,-119.9218,39.5239
3.17733,-120.4549,38.57567
3.1451035,-120.094,38.62627
4.496666,-120.5208,38.8577
3.1490097,-120.1582,38.90858
5.659752,-119.795,38.9581
5.246666,-120.223,39.19109
7.534752,-119.8581,39.24089
2.9009628,-120.2885,39.4738
7.5396347,-119.9218,39.5239
1.4042511,-120.4549,38.57567
0.082962036,-120.094,38.62627
3.1532745,-120.5208,38.8577
0.08589172,-120.1582,38.90858
1.7538605,-119.795,38.9581
-0.72465515,-120.223,39.19109
0.7890167,-119.8581,39.24089
-3.0615692,-120.2885,39.4738
0.7948761,-119.9218,39.5239
-4.213129,-120.4549,38.57567
-1.1857853,-120.094,38.62627
-3.3908634,-120.5208,38.8577
-1.1877384,-120.1582,38.90858
-1.5891056,-119.795,38.9581
-1.8674259,-120.223,39.19109
-1.751215,-119.8581,39.24089
-1.2482853,-120.2885,39.4738
-1.7541447,-119.9218,39.5239
-2.6802464,-120.4549,38.57567
1.3783474,-120.094,38.62627
-3.1216526,-120.5208,38.8577
1.3803005,-120.1582,38.90858
-1.7896214,-119.795,38.9581
-0.5103245,-120.223,39.19109
-2.7495823,-119.8581,39.24089
0.038503647,-120.2885,39.4738
-2.7476292,-119.9218,39.5239
-4.725438,-120.4549,38.57567
-0.69418764,-120.094,38.62627
-4.066258,-120.5208,38.8577
-0.69418764,-120.1582,38.90858
-1.5779767,-119.795,38.9581
-1.8260236,-120.223,39.19109
-2.1111798,-119.8581,39.24089
-1.184422,-120.2885,39.4738
-2.1141095,-119.9218,39.5239
-1.4611427,-120.4549,38.57567
0.5320214,-120.094,38.62627
-1.7589942,-120.5208,38.8577
0.53299797,-120.1582,38.90858
-0.28145516,-119.795,38.9581
0.013466716,-120.223,39.19109
-0.56270516,-119.8581,39.24089
0.6072167,-120.2885,39.4738
-0.5646583,-119.9218,39.5239
-2.8165092,-120.4549,38.57567
-0.5333061,-120.094,38.62627
-2.6446342,-120.5208,38.8577
-0.5333061,-120.1582,38.90858
-0.4141655,-119.795,38.9581
-1.1631889,-120.223,39.19109
-0.5235405,-119.8581,39.24089
0.16493607,-120.2885,39.4738
-0.5284233,-119.9218,39.5239
1.336579,-120.4549,38.57567
0.95962584,-120.094,38.62627
0.892243,-120.5208,38.8577
0.95962584,-120.1582,38.90858
0.8717352,-119.795,38.9581
0.79751647,-120.223,39.19109
0.6275946,-119.8581,39.24089
0.9967352,-120.2885,39.4738
0.6295477,-119.9218,39.5239
-2.4396648,-120.4549,38.57567
-0.074430466,-120.094,38.62627
-2.7570477,-120.5208,38.8577
-0.07540703,-120.1582,38.90858
-0.81466484,-119.795,38.9581
-0.88497734,-120.223,39.19109
-0.8332195,-119.8581,39.24089
0.11209297,-120.2885,39.4738
-0.83517265,-119.9218,39.5239
0.50715446,-120.4549,38.57567
1.180006,-120.094,38.62627
0.20344353,-120.5208,38.8577
1.1790295,-120.1582,38.90858
1.4036388,-119.795,38.9581
1.2503185,-120.223,39.19109
1.4846935,-119.8581,39.24089
0.93195915,-120.2885,39.4738
1.4846935,-119.9218,39.5239
0.2972145,-120.4549,38.57567
1.430027,-120.094,38.62627
0.57455826,-120.5208,38.8577
1.4310036,-120.1582,38.90858
1.7249489,-119.795,38.9581
1.961277,-120.223,39.19109
1.9153786,-119.8581,39.24089
0.9720192,-120.2885,39.4738
1.9153786,-119.9218,39.5239
1.8241043,-120.4549,38.57567
0.007698059,-120.094,38.62627
