hgt,lon,lat
86.79742,-119.9218,39.5239
151.73717,-120.4549,38.57567
139.98717,-120.094,38.62627
149.42467,-120.5208,38.8577
137.23717,-120.1582,38.90858
127.54967,-119.795,38.9581
134.23717,-120.223,39.19109
126.29967,-119.8581,39.24089
130.11217,-120.2885,39.4738
124.67467,-119.9218,39.5239
157.129,-120.4549,38.57567
150.629,-120.094,38.62627
156.629,-120.5208,38.8577
150.0665,-120.1582,38.90858
144.629,-119.795,38.9581
150.1915,-120.223,39.19109
145.1915,-119.8581,39.24089
149.379,-120.2885,39.4738
146.3165,-119.9218,39.5239
102.30542,-120.4549,38.57567
97.93042,-120.094,38.62627
103.24292,-120.5208,38.8577
100.61792,-120.1582,38.90858
98.61792,-119.795,38.9581
102.74292,-120.223,39.19109
101.55542,-119.8581,39.24089
104.05542,-120.2885,39.4738
104.24292,-119.9218,39.5239
131.7808,-120.4549,38.57567
126.59331,-120.094,38.62627
131.5308,-120.5208,38.8577
126.84331,-120.1582,38.90858
123.53081,-119.795,38.9581
127.09331,-120.223,39.19109
124.65581,-119.8581,39.24089
127.53081,-120.2885,39.4738
126.34331,-119.9218,39.5239
156.6803,-120.4549,38.57567
151.3053,-120.094,38.62627
156.2428,-120.5208,38.8577
151.3053,-120.1582,38.90858
147.0553,-119.795,38.9581
150.9303,-120.223,39.19109
147.2428,-119.8581,39.24089
149.6178,-120.2885,39.4738
147.8053,-119.9218,39.5239
126.43471,-120.4549,38.57567
125.30971,-120.094,38.62627
127.43471,-120.5208,38.8577
126.43471,-120.1582,38.90858
125.05971,-119.795,38.9581
127.37221,-120.223,39.19109
126.68471,-119.8581,39.24089
128.24721,-120.2885,39.4738
128.24721,-119.9218,39.5239
62.20221,-120.4549,38.57567
55.45221,-120.094,38.62627
59.63971,-120.5208,38.8577
52.57721,-120.1582,38.90858
48.38971,-119.795,38.9581
50.13971,-120.223,39.19109
46.70221,-119.8581,39.24089
46.32721,-120.2885,39.4738
44.51471,-119.9218,39.5239
108.9038,-120.4549,38.57567
98.2788,-120.094,38.62627
105.4663,-120.5208,38.8577
96.7163,-120.1582,38.90858
89.8413,-119.795,38.9581
93.4663,-120.223,39.19109
89.0288,-119.8581,39.24089
89.7163,-120.2885,39.4738
87.0913,-119.9218,39.5239
121.06082,-120.4549,38.57567
112.43582,-120.094,38.62627
119.12332,-120.5208,38.8577
110.68582,-120.1582,38.90858
102.68582,-119.795,38.9581
108.81082,-120.223,39.19109
101.87332,-119.8581,39.24089
106.18582,-120.2885,39.4738
101.43582,-119.9218,39.5239
129.71973,-120.4549,38.57567
123.65723,-120.094,38.62627
127.40723,-120.5208,38.8577
121.84473,-120.1582,38.90858
117.21973,-119.795,38.9581
119.65723,-120.223,39.19109
115.71973,-119.8581,39.24089
116.84473,-120.2885,39.4738
114.53223,-119.9218,39.5239
108.66772,-120.4549,38.57567
106.16772,-120.094,38.62627
109.16772,-120.5208,38.8577
107.23022,-120.1582,38.90858
105.41772,-119.795,38.9581
108.10522,-120.223,39.19109
106.73022,-119.8581,39.24089
109.16772,-120.2885,39.4738
108.73022,-119.9218,39.5239
144.08066,-120.4549,38.57567
146.39316,-120.094,38.62627
145.39316,-120.5208,38.8577
149.08066,-120.1582,38.90858
152.45566,-119.795,38.9581
151.26816,-120.223,39.19109
154.64316,-119.8581,39.24089
154.33066,-120.2885,39.4738
157.64316,-119.9218,39.5239
108.01672,-120.4549,38.57567
109.14172,-120.094,38.62627
107.95422,-120.5208,38.8577
109.26672,-120.1582,38.90858
109.82922,-119.795,38.9581
109.39172,-120.223,39.19109
109.76672,-119.8581,39.24089
110.01672,-120.2885,39.4738
110.20422,-119.9218,39.5239
146.17662,-120.4549,38.57567
147.11412,-120.094,38.62627
149.36412,-120.5208,38.8577
150.61412,-120.1582,38.90858
150.92662,-119.795,38.9581
153.9891,-120.223,39.19109
153.98912,-119.8581,39.24089
158.1141,-120.2885,39.4738
158.3641,-119.9218,39.5239
193.50217,-120.4549,38.57567
201.75217,-120.094,38.62627
196.56467,-120.5208,38.8577
206.50217,-120.1582,38.90858
215.87717,-119.795,38.9581
210.50217,-120.223,39.19109
218.93967,-119.8581,39.24089
215.31467,-120.2885,39.4738
222.06467,-119.9218,39.5239
197.46059,-120.4549,38.57567
202.21059,-120.094,38.62627
197.08559,-120.5208,38.8577
204.14809,-120.1582,38.90858
211.46059,-119.795,38.9581
206.14809,-120.223,39.19109
213.21059,-119.8581,39.24089
209.27309,-120.2885,39.4738
215.83559,-119.9218,39.5239
173.0794,-120.4549,38.57567
178.3294,-120.094,38.62627
173.0794,-120.5208,38.8577
179.8294,-120.1582,38.90858
187.0169,-119.795,38.9581
181.7669,-120.223,39.19109
188.8294,-119.8581,39.24089
184.8294,-120.2885,39.4738
191.2669,-119.9218,39.5239
161.29604,-120.4549,38.57567
164.29604,-120.094,38.62627
161.23354,-120.5208,38.8577
164.85854,-120.1582,38.90858
169.17104,-119.795,38.9581
166.10854,-120.223,39.19109
170.23354,-119.8581,39.24089
167.92104,-120.2885,39.4738
171.85854,-119.9218,39.5239
139.4877,-120.4549,38.57567
141.2377,-120.094,38.62627
139.8627,-120.5208,38.8577
141.4877,-120.1582,38.90858
142.4877,-119.795,38.9581
142.3002,-120.223,39.19109
143.1752,-119.8581,39.24089
143.4252,-120.2885,39.4738
145.1127,-119.9218,39.5239
106.79394,-120.4549,38.57567
108.60644,-120.094,38.62627
107.98144,-120.5208,38.8577
110.16894,-120.1582,38.90858
111.66894,-119.795,38.9581
111.98144,-120.223,39.19109
113.29394,-119.8581,39.24089
113.66894,-120.2885,39.4738
115.04394,-119.9218,39.5239
100.17246,-120.4549,38.57567
96.17246,-120.094,38.62627
99.23496,-120.5208,38.8577
95.10996,-120.1582,38.90858
91.85996,-119.795,38.9581
94.23496,-120.223,39.19109
91.48496,-119.8581,39.24089
92.79746,-120.2885,39.4738
91.23496,-119.9218,39.5239
146.71118,-120.4549,38.57567
140.83618,-120.094,38.62627
147.02368,-120.5208,38.8577
140.71118,-120.1582,38.90858
135.02368,-119.795,38.9581
140.64868,-120.223,39.19109
134.64868,-119.8581,39.24089
140.08618,-120.2885,39.4738
135.08618,-119.9218,39.5239
167.79694,-120.4549,38.57567
161.98444,-120.094,38.62627
166.48444,-120.5208,38.8577
159.98444,-120.1582,38.90858
154.29694,-119.795,38.9581
158.48444,-120.223,39.19109
152.85944,-119.8581,39.24089
156.35944,-120.2885,39.4738
151.85944,-119.9218,39.5239
173.60254,-120.4549,38.57567
166.54004,-120.094,38.62627
172.35254,-120.5208,38.8577
164.60254,-120.1582,38.90858
158.54004,-119.795,38.9581
162.72754,-120.223,39.19109
156.72754,-119.8581,39.24089
159.97754,-120.2885,39.4738
155.72754,-119.9218,39.5239
187.75075,-120.4549,38.57567
183.157,-120.094,38.62627
187.50075,-120.5208,38.8577
182.43825,-120.1582,38.90858
179.282,-119.795,38.9581
182.12575,-120.223,39.19109
178.31325,-119.8581,39.24089
181.157,-120.2885,39.4738
177.75075,-119.9218,39.5239
164.2883,-120.4549,38.57567
159.7258,-120.094,38.62627
163.9758,-120.5208,38.8577
159.3508,-120.1582,38.90858
156.4133,-119.795,38.9581
159.1008,-120.223,39.19109
156.7258,-119.8581,39.24089
158.0383,-120.2885,39.4738
156.8508,-119.9218,39.5239
145.82045,-120.4549,38.57567
135.69545,-120.094,38.62627
145.50795,-120.5208,38.8577
135.69545,-120.1582,38.90858
127.50795,-119.795,38.9581
135.25795,-120.223,39.19109
128.32045,-119.8581,39.24089
133.32045,-120.2885,39.4738
128.57045,-119.9218,39.5239
108.54959,-120.4549,38.57567
98.79959,-120.094,38.62627
107.42459,-120.5208,38.8577
97.86209,-120.1582,38.90858
90.29959,-119.795,38.9581
96.36209,-120.223,39.19109
90.29959,-119.8581,39.24089
93.48709,-120.2885,39.4738
89.11209,-119.9218,39.5239
160.7302,-120.4549,38.57567
150.8552,-120.094,38.62627
160.7302,-120.5208,38.8577
151.4177,-120.1582,38.90858
143.4177,-119.795,38.9581
150.9177,-120.223,39.19109
144.0427,-119.8581,39.24089
148.9177,-120.2885,39.4738
144.1052,-119.9218,39.5239
207.81612,-120.4549,38.57567
201.19112,-120.094,38.62627
207.50362,-120.5208,38.8577
201.12862,-120.1582,38.90858
196.81612,-119.795,38.9581
201.19112,-120.223,39.19109
197.31612,-119.8581,39.24089
200.62862,-120.2885,39.4738
197.62862,-119.9218,39.5239
197.29562,-120.4549,38.57567
194.92062,-120.094,38.62627
198.04562,-120.5208,38.8577
196.79562,-120.1582,38.90858
196.54562,-119.795,38.9581
199.04562,-120.223,39.19109
198.73312,-119.8581,39.24089
201.17062,-120.2885,39.4738
201.60812,-119.9218,39.5239
181.26807,-120.4549,38.57567
181.70557,-120.094,38.62627
182.26807,-120.5208,38.8577
183.83057,-120.1582,38.90858
186.20557,-119.795,38.9581
186.26807,-120.223,39.19109
189.01807,-119.8581,39.24089
188.64307,-120.2885,39.4738
191.64307,-119.9218,39.5239
136.19983,-120.4549,38.57567
134.19983,-120.094,38.62627
136.07483,-120.5208,38.8577
134.07483,-120.1582,38.90858
133.07483,-119.795,38.9581
134.69983,-120.223,39.19109
133.38733,-119.8581,39.24089
134.69983,-120.2885,39.4738
134.01233,-119.9218,39.5239
104.64196,-120.4549,38.57567
96.51696,-120.094,38.62627
103.01696,-120.5208,38.8577
95.95446,-120.1582,38.90858
89.89196,-119.795,38.9581
95.07946,-120.223,39.19109
89.95446,-119.8581,39.24089
93.20446,-120.2885,39.4738
89.64196,-119.9218,39.5239
125.18159,-120.4549,38.57567
119.11909,-120.094,38.62627
124.30659,-120.5208,38.8577
117.86909,-120.1582,38.90858
111.99409,-119.795,38.9581
116.86909,-120.223,39.19109
111.74409,-119.8581,39.24089
115.05659,-120.2885,39.4738
110.74409,-119.9218,39.5239
130.17206,-120.4549,38.57567
123.67206,-120.094,38.62627
129.48456,-120.5208,38.8577
123.42206,-120.1582,38.90858
117.98456,-119.795,38.9581
123.48456,-120.223,39.19109
118.85956,-119.8581,39.24089
122.85956,-120.2885,39.4738
119.67206,-119.9218,39.5239
120.21245,-120.4549,38.57567
111.96245,-120.094,38.62627
119.89995,-120.5208,38.8577
110.96245,-120.1582,38.90858
102.64995,-119.795,38.9581
110.08745,-120.223,39.19109
102.64995,-119.8581,39.24089
107.64995,-120.2885,39.4738
101.89995,-119.9218,39.5239
151.29381,-120.4549,38.57567
146.54381,-120.094,38.62627
150.66881,-120.5208,38.8577
144.35631,-120.1582,38.90858
138.10631,-119.795,38.9581
143.04381,-120.223,39.19109
137.10631,-119.8581,39.24089
139.85631,-120.2885,39.4738
134.98131,-119.9218,39.5239
184.15681,-120.4549,38.57567
175.59431,-120.094,38.62627
184.09431,-120.5208,38.8577
174.09433,-120.1582,38.90858
164.96933,-119.795,38.9581
173.03183,-120.223,39.19109
164.34433,-119.8581,39.24089
170.28183,-120.2885,39.4738
163.03183,-119.9218,39.5239
183.74365,-120.4549,38.57567
176.49365,-120.094,38.62627
183.55615,-120.5208,38.8577
175.36865,-120.1582,38.90858
168.86865,-119.795,38.9581
174.80615,-120.223,39.19109
168.55615,-119.8581,39.24089
172.86865,-120.2885,39.4738
167.61865,-119.9218,39.5239
168.46413,-120.4549,38.57567
156.90163,-120.094,38.62627
167.46413,-120.5208,38.8577
156.77663,-120.1582,38.90858
147.15163,-119.795,38.9581
156.27663,-120.223,39.19109
148.33913,-119.8581,39.24089
156.65163,-120.2885,39.4738
151.02663,-119.9218,39.5239
196.02585,-120.4549,38.57567
195.83835,-120.094,38.62627
199.83835,-120.5208,38.8577
199.90085,-120.1582,38.90858
200.77585,-119.795,38.9581
203.15085,-120.223,39.19109
203.46335,-119.8581,39.24089
206.77585,-120.2885,39.4738
207.27585,-119.9218,39.5239
174.01602,-120.4549,38.57567
172.82852,-120.094,38.62627
176.39102,-120.5208,38.8577
175.07852,-120.1582,38.90858
174.89102,-119.795,38.9581
177.45352,-120.223,39.19109
176.57852,-119.8581,39.24089
180.26602,-120.2885,39.4738
179.39102,-119.9218,39.5239
119.631424,-120.4549,38.57567
119.943924,-120.094,38.62627
122.068924,-120.5208,38.8577
122.506424,-120.1582,38.90858
123.193924,-119.795,38.9581
125.193924,-120.223,39.19109
125.568924,-119.8581,39.24089
128.06892,-120.2885,39.4738
128.19392,-119.9218,39.5239
117.11752,-120.4549,38.57567
119.61752,-120.094,38.62627
118.18002,-120.5208,38.8577
120.49252,-120.1582,38.90858
123.68002,-119.795,38.9581
121.99252,-120.223,39.19109
124.61752,-119.8581,39.24089
123.68002,-120.2885,39.4738
125.99252,-119.9218,39.5239
113.154,-120.4549,38.57567
107.9665,-120.094,38.62627
112.7165,-120.5208,38.8577
106.4665,-120.1582,38.90858
100.529,-119.795,38.9581
105.9665,-120.223,39.19109
100.029,-119.8581,39.24089
104.4665,-120.2885,39.4738
99.654,-119.9218,39.5239
87.06979,-120.4549,38.57567
78.882286,-120.094,38.62627
85.81979,-120.5208,38.8577
77.069786,-120.1582,38.90858
69.194786,-119.795,38.9581
76.194786,-120.223,39.19109
69.069786,-119.8581,39.24089
74.257286,-120.2885,39.4738
68.882286,-119.9218,39.5239
112.527145,-120.4549,38.57567
103.652145,-120.094,38.62627
111.527145,-120.5208,38.8577
102.714645,-120.1582,38.90858
95.152145,-119.795,38.9581
101.777145,-120.223,39.19109
95.277145,-119.8581,39.24089
99.589645,-120.2885,39.4738
95.277145,-119.9218,39.5239
168.82594,-120.4549,38.57567
169.70094,-120.094,38.62627
168.70094,-120.5208,38.8577
169.57594,-120.1582,38.90858
171.20094,-119.795,38.9581
170.07594,-120.223,39.19109
170.70094,-119.8581,39.24089
171.01344,-120.2885,39.4738
171.76344,-119.9218,39.5239
171.30284,-120.4549,38.57567
174.42784,-120.094,38.62627
171.24034,-120.5208,38.8577
175.17784,-120.1582,38.90858
178.92784,-119.795,38.9581
176.42784,-120.223,39.19109
179.80284,-119.8581,39.24089
177.86534,-120.2885,39.4738
181.17784,-119.9218,39.5239
127.449814,-120.4549,38.57567
124.824814,-120.094,38.62627
128.13731,-120.5208,38.8577
124.762314,-120.1582,38.90858
121.637314,-119.795,38.9581
125.074814,-120.223,39.19109
122.199814,-119.8581,39.24089
125.012314,-120.2885,39.4738
122.574814,-119.9218,39.5239
85.97558,-120.4549,38.57567
78.16308,-120.094,38.62627
83.85058,-120.5208,38.8577
76.35058,-120.1582,38.90858
69.22558,-119.795,38.9581
74.47558,-120.223,39.19109
68.66308,-119.8581,39.24089
72.35058,-120.2885,39.4738
67.78808,-119.9218,39.5239
129.22935,-120.4549,38.57567
125.354355,-120.094,38.62627
129.72935,-120.5208,38.8577
126.604355,-120.1582,38.90858
122.916855,-119.795,38.9581
127.604355,-120.223,39.19109
124.166855,-119.8581,39.24089
129.29185,-120.2885,39.4738
126.416855,-119.9218,39.5239
