prate,lon,lat
0.0004405839,-120.4549,38.57567
0.00038308388,-120.094,38.62627
0.0004305839,-120.5208,38.8577
0.00033183393,-120.1582,38.90858
0.00018683392,-119.795,38.9581
0.00033558387,-120.223,39.19109
0.00020933391,-119.8581,39.24089
0.00032058387,-120.2885,39.4738
0.00019308392,-119.9218,39.5239
6.7011215e-06,-120.4549,38.57567
4.5112176e-07,-120.094,38.62627
1.7011217e-06,-120.5208,38.8577
4.5112176e-07,-120.1582,38.90858
1.7011217e-06,-119.795,38.9581
1.7011217e-06,-120.223,39.19109
1.7011217e-06,-119.8581,39.24089
5.4511215e-06,-120.2885,39.4738
1.7011217e-06,-119.9218,39.5239
4.0507766e-06,-120.4549,38.57567
5.300776e-06,-120.094,38.62627
9.0507765e-06,-120.5208,38.8577
5.300776e-06,-120.1582,38.90858
2.8007764e-06,-119.795,38.9581
2.8007764e-06,-120.223,39.19109
6.5507766e-06,-119.8581,39.24089
4.0507766e-06,-120.2885,39.4738
5.3007766e-06,-119.9218,39.5239
0.00048907415,-120.4549,38.57567
0.0005103242,-120.094,38.62627
0.0005603242,-120.5208,38.8577
0.0005003241,-120.1582,38.90858
0.00034782419,-119.795,38.9581
0.0005028242,-120.223,39.19109
0.00036157417,-119.8581,39.24089
0.0004790742,-120.2885,39.4738
0.0003528242,-119.9218,39.5239
0.000782429,-120.4549,38.57567
0.00059617904,-120.094,38.62627
0.0007624291,-120.5208,38.8577
0.00066617905,-120.1582,38.90858
0.0005774291,-119.795,38.9581
0.00088242907,-120.223,39.19109
0.000799929,-119.8581,39.24089
0.000928679,-120.2885,39.4738
0.00058867905,-119.9218,39.5239
0.000709938,-120.4549,38.57567
0.00037118798,-120.094,38.62627
0.000722438,-120.5208,38.8577
0.000572438,-120.1582,38.90858
0.00021243801,-119.795,38.9581
0.00038368802,-120.223,39.19109
0.00019243802,-119.8581,39.24089
0.000636188,-120.2885,39.4738
0.000209938,-119.9218,39.5239
0.00019837386,-120.4549,38.57567
0.00018712386,-120.094,38.62627
0.00023837388,-120.5208,38.8577
0.00016462387,-120.1582,38.90858
0.000108373875,-119.795,38.9581
0.00013212388,-120.223,39.19109
7.837389e-05,-119.8581,39.24089
8.587389e-05,-120.2885,39.4738
5.5873883e-05,-119.9218,39.5239
0.00014498016,-120.4549,38.57567
0.00015623018,-120.094,38.62627
0.00017498017,-120.5208,38.8577
0.00017748018,-120.1582,38.90858
0.00010873018,-119.795,38.9581
0.00018123019,-120.223,39.19109
0.00016873018,-119.8581,39.24089
0.00017498017,-120.2885,39.4738
0.00010623019,-119.9218,39.5239
4.6505825e-06,-120.4549,38.57567
1.5900581e-05,-120.094,38.62627
2.1505825e-06,-120.5208,38.8577
2.715058e-05,-120.1582,38.90858
4.5900582e-05,-119.795,38.9581
2.0900583e-05,-120.223,39.19109
5.2150583e-05,-119.8581,39.24089
2.965058e-05,-120.2885,39.4738
2.3400582e-05,-119.9218,39.5239
-1.58619e-06,-120.4549,38.57567
-1.58619e-06,-120.094,38.62627
-1.58619e-06,-120.5208,38.8577
-1.58619e-06,-120.1582,38.90858
-1.58619e-06,-119.795,38.9581
-1.58619e-06,-120.223,39.19109
-1.58619e-06,-119.8581,39.24089
-1.58619e-06,-120.2885,39.4738
-1.58619e-06,-119.9218,39.5239
4.204947e-06,-120.4549,38.57567
5.4549473e-06,-120.094,38.62627
1.9204947e-05,-120.5208,38.8577
6.704947e-06,-120.1582,38.90858
2.954947e-06,-119.795,38.9581
2.7954946e-05,-120.223,39.19109
4.204947e-06,-119.8581,39.24089
4.9204948e-05,-120.2885,39.4738
1.4204947e-05,-119.9218,39.5239
7.0943697e-06,-120.4549,38.57567
8.443705e-07,-120.094,38.62627
2.584437e-05,-120.5208,38.8577
1.0844371e-05,-120.1582,38.90858
1.209437e-05,-119.795,38.9581
1.209437e-05,-120.223,39.19109
1.0844371e-05,-119.8581,39.24089
7.0943706e-06,-120.2885,39.4738
2.209437e-05,-119.9218,39.5239
-2.5531458e-06,-120.4549,38.57567
-2.5531458e-06,-120.094,38.62627
-2.5531458e-06,-120.5208,38.8577
1.1968541e-06,-120.1582,38.90858
-5.3145868e-08,-119.795,38.9581
-1.3031458e-06,-120.223,39.19109
-1.3031458e-06,-119.8581,39.24089
-1.3031458e-06,-120.2885,39.4738
-1.3031458e-06,-119.9218,39.5239
2.9319842e-06,-120.4549,38.57567
2.9319842e-06,-120.094,38.62627
2.9319842e-06,-120.5208,38.8577
2.9319842e-06,-120.1582,38.90858
6.681984e-06,-119.795,38.9581
1.0431983e-05,-120.223,39.19109
2.2931983e-05,-119.8581,39.24089
1.7931983e-05,-120.2885,39.4738
1.1681984e-05,-119.9218,39.5239
1.3153569e-06,-120.4549,38.57567
1.3153569e-06,-120.094,38.62627
1.3153569e-06,-120.5208,38.8577
3.815357e-06,-120.1582,38.90858
1.3153569e-06,-119.795,38.9581
6.535697e-08,-120.223,39.19109
6.535697e-08,-119.8581,39.24089
5.065357e-06,-120.2885,39.4738
6.535697e-08,-119.9218,39.5239
2.1032947e-05,-120.4549,38.57567
9.782946e-06,-120.094,38.62627
4.7282945e-05,-120.5208,38.8577
2.4782947e-05,-120.1582,38.90858
1.10329465e-05,-119.795,38.9581
2.2282946e-05,-120.223,39.19109
1.3532947e-05,-119.8581,39.24089
1.7282946e-05,-120.2885,39.4738
1.2282946e-05,-119.9218,39.5239
0.00016980304,-120.4549,38.57567
0.00018355303,-120.094,38.62627
0.000502303,-120.5208,38.8577
0.00031980302,-120.1582,38.90858
0.00013855303,-119.795,38.9581
0.00041730303,-120.223,39.19109
0.00012730304,-119.8581,39.24089
0.00038855302,-120.2885,39.4738
0.00011605303,-119.9218,39.5239
0.00033533713,-120.4549,38.57567
0.0002865871,-120.094,38.62627
0.0004003371,-120.5208,38.8577
0.0003303371,-120.1582,38.90858
0.00014408708,-119.795,38.9581
0.0003228371,-120.223,39.19109
0.000105337094,-119.8581,39.24089
0.00032908708,-120.2885,39.4738
0.0001053371,-119.9218,39.5239
0.00018872126,-120.4549,38.57567
0.00015247126,-120.094,38.62627
0.00024372125,-120.5208,38.8577
0.00014747125,-120.1582,38.90858
4.4971253e-05,-119.795,38.9581
0.00015622126,-120.223,39.19109
4.1221254e-05,-119.8581,39.24089
0.00014372125,-120.2885,39.4738
4.7471258e-05,-119.9218,39.5239
3.1564286e-06,-120.4549,38.57567
3.1564286e-06,-120.094,38.62627
6.564286e-07,-120.5208,38.8577
1.9064287e-06,-120.1582,38.90858
6.564287e-07,-119.795,38.9581
3.1564286e-06,-120.223,39.19109
6.564287e-07,-119.8581,39.24089
1.6906428e-05,-120.2885,39.4738
4.4064286e-06,-119.9218,39.5239
0.00031307174,-120.4549,38.57567
0.00034432174,-120.094,38.62627
0.00021557177,-120.5208,38.8577
0.00019307176,-120.1582,38.90858
0.00012307175,-119.795,38.9581
0.00013307175,-120.223,39.19109
8.557175e-05,-119.8581,39.24089
0.000103071754,-120.2885,39.4738
7.5571756e-05,-119.9218,39.5239
0.0003873105,-120.4549,38.57567
0.00022231051,-120.094,38.62627
0.0004098105,-120.5208,38.8577
0.00027981054,-120.1582,38.90858
0.00011731053,-119.795,38.9581
0.0002485605,-120.223,39.19109
7.856051e-05,-119.8581,39.24089
0.00014981051,-120.2885,39.4738
7.231052e-05,-119.9218,39.5239
0.00010921604,-120.4549,38.57567
0.00010046605,-120.094,38.62627
8.671604e-05,-120.5208,38.8577
7.7966055e-05,-120.1582,38.90858
2.546605e-05,-119.795,38.9581
4.9216047e-05,-120.223,39.19109
7.966048e-06,-119.8581,39.24089
2.5466046e-05,-120.2885,39.4738
9.216048e-06,-119.9218,39.5239
6.332639e-05,-120.4549,38.57567
6.332639e-05,-120.094,38.62627
3.9576393e-05,-120.5208,38.8577
3.3326396e-05,-120.1582,38.90858
3.45764e-05,-119.795,38.9581
2.0826397e-05,-120.223,39.19109
1.9576397e-05,-119.8581,39.24089
1.8326398e-05,-120.2885,39.4738
9.576398e-06,-119.9218,39.5239
0.00048219447,-120.4549,38.57567
0.00056219444,-120.094,38.62627
0.00071594445,-120.5208,38.8577
0.0004396945,-120.1582,38.90858
0.0002159445,-119.795,38.9581
0.0006034445,-120.223,39.19109
0.00017594449,-119.8581,39.24089
0.0003696945,-120.2885,39.4738
0.0001859445,-119.9218,39.5239
0.00023680033,-120.4549,38.57567
0.00018680033,-120.094,38.62627
0.00026305034,-120.5208,38.8577
0.00014805033,-120.1582,38.90858
6.180033e-05,-119.795,38.9581
0.00014430034,-120.223,39.19109
4.8050333e-05,-119.8581,39.24089
0.00010680033,-120.2885,39.4738
3.555034e-05,-119.9218,39.5239
7.759075e-05,-120.4549,38.57567
4.8840742e-05,-120.094,38.62627
3.759074e-05,-120.5208,38.8577
2.3840741e-05,-120.1582,38.90858
1.7590744e-05,-119.795,38.9581
2.5090741e-05,-120.223,39.19109
5.0907447e-06,-119.8581,39.24089
2.2590744e-05,-120.2885,39.4738
3.8407443e-06,-119.9218,39.5239
5.700396e-06,-120.4549,38.57567
1.0700395e-05,-120.094,38.62627
6.950396e-06,-120.5208,38.8577
5.700396e-06,-120.1582,38.90858
9.450395e-06,-119.795,38.9581
6.950396e-06,-120.223,39.19109
3.200396e-06,-119.8581,39.24089
5.700396e-06,-120.2885,39.4738
3.200396e-06,-119.9218,39.5239
1.3374087e-05,-120.4549,38.57567
4.087408e-05,-120.094,38.62627
1.0874087e-05,-120.5208,38.8577
1.0874086e-05,-120.1582,38.90858
9.624087e-06,-119.795,38.9581
4.624087e-06,-120.223,39.19109
-3.759128e-07,-119.8581,39.24089
2.1240871e-06,-120.2885,39.4738
-1.6259128e-06,-119.9218,39.5239
-1.134528e-06,-120.4549,38.57567
-1.134528e-06,-120.094,38.62627
1.1547195e-07,-120.5208,38.8577
-1.134528e-06,-120.1582,38.90858
1.1547195e-07,-119.795,38.9581
1.365472e-06,-120.223,39.19109
7.6154715e-06,-119.8581,39.24089
-1.134528e-06,-120.2885,39.4738
3.8654716e-06,-119.9218,39.5239
1.720918e-05,-120.4549,38.57567
5.9591807e-06,-120.094,38.62627
4.7091808e-06,-120.5208,38.8577
3.4591808e-06,-120.1582,38.90858
9.591807e-07,-119.795,38.9581
9.591807e-07,-120.223,39.19109
9.591807e-07,-119.8581,39.24089
2.2091808e-06,-120.2885,39.4738
9.591807e-07,-119.9218,39.5239
1.555979e-06,-120.4549,38.57567
1.555979e-06,-120.094,38.62627
1.555979e-06,-120.5208,38.8577
2.805979e-06,-120.1582,38.90858
2.805979e-06,-119.795,38.9581
2.805979e-06,-120.223,39.19109
4.055979e-06,-119.8581,39.24089
4.055979e-06,-120.2885,39.4738
2.805979e-06,-119.9218,39.5239
-9.962574e-08,-120.4549,38.57567
-9.962574e-08,-120.094,38.62627
-9.962574e-08,-120.5208,38.8577
-9.962574e-08,-120.1582,38.90858
-9.962574e-08,-119.795,38.9581
-9.962574e-08,-120.223,39.19109
-9.962574e-08,-119.8581,39.24089
-9.962574e-08,-120.2885,39.4738
-9.962574e-08,-119.9218,39.5239
1.253126e-06,-120.4549,38.57567
1.253126e-06,-120.094,38.62627
1.253126e-06,-120.5208,38.8577
1.253126e-06,-120.1582,38.90858
1.253126e-06,-119.795,38.9581
1.253126e-06,-120.223,39.19109
1.253126e-06,-119.8581,39.24089
1.253126e-06,-120.2885,39.4738
1.253126e-06,-119.9218,39.5239
2.4560477e-06,-120.4549,38.57567
2.4560477e-06,-120.094,38.62627
2.4560477e-06,-120.5208,38.8577
2.4560477e-06,-120.1582,38.90858
2.4560477e-06,-119.795,38.9581
2.4560477e-06,-120.223,39.19109
2.4560477e-06,-119.8581,39.24089
2.4560477e-06,-120.2885,39.4738
2.4560477e-06,-119.9218,39.5239
1.5986325e-07,-120.4549,38.57567
1.5986325e-07,-120.094,38.62627
1.5986325e-07,-120.5208,38.8577
1.5986325e-07,-120.1582,38.90858
1.5986325e-07,-119.795,38.9581
1.5986325e-07,-120.223,39.19109
1.5986325e-07,-119.8581,39.24089
1.5986325e-07,-120.2885,39.4738
1.5986325e-07,-119.9218,39.5239
-3.335407e-08,-120.4549,38.57567
-3.335407e-08,-120.094,38.62627
-3.335407e-08,-120.5208,38.8577
-3.335407e-08,-120.1582,38.90858
-3.335407e-08,-119.795,38.9581
-3.335407e-08,-120.223,39.19109
-3.335407e-08,-119.8581,39.24089
-3.335407e-08,-120.2885,39.4738
-3.335407e-08,-119.9218,39.5239
5.340817e-07,-120.4549,38.57567
3.0340816e-06,-120.094,38.62627
1.7840816e-06,-120.5208,38.8577
1.3034081e-05,-120.1582,38.90858
1.1784083e-05,-119.795,38.9581
9.284082e-06,-120.223,39.19109
1.4284082e-05,-119.8581,39.24089
4.2840816e-06,-120.2885,39.4738
6.7840815e-06,-119.9218,39.5239
0.00014573532,-120.4549,38.57567
0.00010573534,-120.094,38.62627
0.00011823534,-120.5208,38.8577
7.073533e-05,-120.1582,38.90858
3.698533e-05,-119.795,38.9581
0.00010573533,-120.223,39.19109
0.00011698533,-119.8581,39.24089
9.573533e-05,-120.2885,39.4738
8.073533e-05,-119.9218,39.5239
1.608227e-05,-120.4549,38.57567
2.7332268e-05,-120.094,38.62627
1.858227e-05,-120.5208,38.8577
2.233227e-05,-120.1582,38.90858
2.6082267e-05,-119.795,38.9581
1.4832269e-05,-120.223,39.19109
1.858227e-05,-119.8581,39.24089
1.108227e-05,-120.2885,39.4738
1.608227e-05,-119.9218,39.5239
3.5098394e-05,-120.4549,38.57567
3.0098394e-05,-120.094,38.62627
8.848394e-06,-120.5208,38.8577
0.0001488484,-120.1582,38.90858
9.384839e-05,-119.795,38.9581
0.0001488484,-120.223,39.19109
0.0001600984,-119.8581,39.24089
0.0001513484,-120.2885,39.4738
0.0001438484,-119.9218,39.5239
0.00026821357,-120.4549,38.57567
0.00016696357,-120.094,38.62627
0.00027696358,-120.5208,38.8577
0.00012071355,-120.1582,38.90858
4.9463564e-05,-119.795,38.9581
0.00013071355,-120.223,39.19109
0.00010446356,-119.8581,39.24089
0.00013571356,-120.2885,39.4738
9.9463556e-05,-119.9218,39.5239
2.368071e-05,-120.4549,38.57567
0.00027993068,-120.094,38.62627
9.930709e-06,-120.5208,38.8577
0.0001799307,-120.1582,38.90858
0.0003136807,-119.795,38.9581
4.8680708e-05,-120.223,39.19109
-1.3192907e-06,-119.8581,39.24089
2.4307092e-06,-120.2885,39.4738
-6.929076e-08,-119.9218,39.5239
2.2667699e-08,-120.4549,38.57567
8.772667e-06,-120.094,38.62627
5.0226677e-06,-120.5208,38.8577
7.522667e-06,-120.1582,38.90858
3.7726677e-06,-119.795,38.9581
5.0226677e-06,-120.223,39.19109
2.5226677e-06,-119.8581,39.24089
1.7522667e-05,-120.2885,39.4738
3.7726677e-06,-119.9218,39.5239
7.6176752e-06,-120.4549,38.57567
6.3676753e-06,-120.094,38.62627
2.6367677e-05,-120.5208,38.8577
2.0117674e-05,-120.1582,38.90858
7.6176752e-06,-119.795,38.9581
3.2617674e-05,-120.223,39.19109
6.3676753e-06,-119.8581,39.24089
3.7617676e-05,-120.2885,39.4738
7.6176757e-06,-119.9218,39.5239
0.00023463118,-120.4549,38.57567
0.00016588117,-120.094,38.62627
0.00017713118,-120.5208,38.8577
0.00015713117,-120.1582,38.90858
8.0881175e-05,-119.795,38.9581
0.00013588117,-120.223,39.19109
7.713118e-05,-119.8581,39.24089
0.00010338118,-120.2885,39.4738
3.9631173e-05,-119.9218,39.5239
0.00016038452,-120.4549,38.57567
0.00023038451,-120.094,38.62627
0.00015788453,-120.5208,38.8577
0.00012913454,-120.1582,38.90858
6.7884524e-05,-119.795,38.9581
6.288453e-05,-120.223,39.19109
2.0384528e-05,-119.8581,39.24089
3.0384532e-05,-120.2885,39.4738
2.038453e-05,-119.9218,39.5239
5.4599008e-05,-120.4549,38.57567
4.3349013e-05,-120.094,38.62627
5.9599013e-05,-120.5208,38.8577
3.0849013e-05,-120.1582,38.90858
9.59901e-06,-119.795,38.9581
1.7099012e-05,-120.223,39.19109
-4.009895e-07,-119.8581,39.24089
2.0990105e-06,-120.2885,39.4738
-4.009895e-07,-119.9218,39.5239
-6.287591e-07,-120.4549,38.57567
-6.287591e-07,-120.094,38.62627
-6.287591e-07,-120.5208,38.8577
-6.287591e-07,-120.1582,38.90858
-6.287591e-07,-119.795,38.9581
-6.287591e-07,-120.223,39.19109
-6.287591e-07,-119.8581,39.24089
-6.287591e-07,-120.2885,39.4738
-6.287591e-07,-119.9218,39.5239
1.0017476e-07,-120.4549,38.57567
1.0017476e-07,-120.094,38.62627
1.0017476e-07,-120.5208,38.8577
1.0017476e-07,-120.1582,38.90858
1.0017476e-07,-119.795,38.9581
1.0017476e-07,-120.223,39.19109
1.0017476e-07,-119.8581,39.24089
1.0017476e-07,-120.2885,39.4738
1.0017476e-07,-119.9218,39.5239
7.033779e-05,-120.4549,38.57567
4.658779e-05,-120.094,38.62627
8.408779e-05,-120.5208,38.8577
4.283779e-05,-120.1582,38.90858
9.087791e-06,-119.795,38.9581
4.283779e-05,-120.223,39.19109
9.087791e-06,-119.8581,39.24089
3.7837788e-05,-120.2885,39.4738
1.03377915e-05,-119.9218,39.5239
0.00037643802,-120.4549,38.57567
0.000412688,-120.094,38.62627
0.00038018805,-120.5208,38.8577
0.00036143803,-120.1582,38.90858
0.00019018802,-119.795,38.9581
0.00026393804,-120.223,39.19109
0.00015643802,-119.8581,39.24089
0.00018518804,-120.2885,39.4738
0.00011268803,-119.9218,39.5239
1.1002272e-05,-120.4549,38.57567
8.502273e-06,-120.094,38.62627
2.6002273e-05,-120.5208,38.8577
7.2522726e-06,-120.1582,38.90858
4.7522735e-06,-119.795,38.9581
1.3502273e-05,-120.223,39.19109
3.5022736e-06,-119.8581,39.24089
1.8502273e-05,-120.2885,39.4738
3.5022736e-06,-119.9218,39.5239
1.4722341e-05,-120.4549,38.57567
3.5972338e-05,-120.094,38.62627
3.4723412e-06,-120.5208,38.8577
5.972341e-06,-120.1582,38.90858
5.972341e-06,-119.795,38.9581
5.972341e-06,-120.223,39.19109
3.4723412e-06,-119.8581,39.24089
4.722341e-06,-120.2885,39.4738
2.2223412e-06,-119.9218,39.5239
5.398951e-05,-120.4549,38.57567
3.648951e-05,-120.094,38.62627
4.8989514e-05,-120.5208,38.8577
2.8989509e-05,-120.1582,38.90858
6.489512e-06,-119.795,38.9581
3.3989512e-05,-120.223,39.19109
2.739512e-06,-119.8581,39.24089
2.773951e-05,-120.2885,39.4738
6.489512e-06,-119.9218,39.5239
1.6949117e-06,-120.4549,38.57567
1.6949117e-06,-120.094,38.62627
5.444912e-06,-120.5208,38.8577
5.4449115e-06,-120.1582,38.90858
2.9449116e-06,-119.795,38.9581
1.1694912e-05,-120.223,39.19109
4.1949115e-06,-119.8581,39.24089
1.1694912e-05,-120.2885,39.4738
4.1949115e-06,-119.9218,39.5239
1.9610625e-06,-120.4549,38.57567
7.110626e-07,-120.094,38.62627
1.9610625e-06,-120.5208,38.8577
7.110626e-07,-120.1582,38.90858
7.110626e-07,-119.795,38.9581
1.9610625e-06,-120.223,39.19109
7.110626e-07,-119.8581,39.24089
3.2110624e-06,-120.2885,39.4738
1.9610625e-06,-119.9218,39.5239
1.5151302e-06,-120.4549,38.57567
5.2651303e-06,-120.094,38.62627
1.526513e-05,-120.5208,38.8577
1.776513e-05,-120.1582,38.90858
1.026513e-05,-119.795,38.9581
2.2765129e-05,-120.223,39.19109
1.4015131e-05,-119.8581,39.24089
2.901513e-05,-120.2885,39.4738
6.5151303e-06,-119.9218,39.5239
0.00011139116,-120.4549,38.57567
9.514116e-05,-120.094,38.62627
0.00019639115,-120.5208,38.8577
0.00012139115,-120.1582,38.90858
5.0141152e-05,-119.795,38.9581
0.00017139115,-120.223,39.19109
4.514115e-05,-119.8581,39.24089
0.00017139116,-120.2885,39.4738
7.014115e-05,-119.9218,39.5239
-1.0716764e-06,-120.4549,38.57567
-2.3216764e-06,-120.094,38.62627
-2.3216764e-06,-120.5208,38.8577
-2.3216764e-06,-120.1582,38.90858
-2.3216764e-06,-119.795,38.9581
-2.3216764e-06,-120.223,39.19109
-2.3216764e-06,-119.8581,39.24089
-2.3216764e-06,-120.2885,39.4738
-2.3216764e-06,-119.9218,39.5239
-3.1601581e-07,-120.4549,38.57567
-3.1601581e-07,-120.094,38.62627
-1.5660157e-06,-120.5208,38.8577
9.339841e-07,-120.1582,38.90858
9.339841e-07,-119.795,38.9581
-3.1601576e-07,-120.223,39.19109
9.339841e-07,-119.8581,39.24089
-3.1601576e-07,-120.2885,39.4738
-1.5660157e-06,-119.9218,39.5239
-2.1386816e-06,-120.4549,38.57567
-2.1386816e-06,-120.094,38.62627
-2.1386816e-06,-120.5208,38.8577
-2.1386816e-06,-120.1582,38.90858
-2.1386816e-06,-119.795,38.9581
-2.1386816e-06,-120.223,39.19109
-2.1386816e-06,-119.8581,39.24089
-2.1386816e-06,-120.2885,39.4738
-2.1386816e-06,-119.9218,39.5239
6.6975366e-07,-120.4549,38.57567
-5.802463e-07,-120.094,38.62627
-5.802463e-07,-120.5208,38.8577
-5.802463e-07,-120.1582,38.90858
-5.802463e-07,-119.795,38.9581
-5.802463e-07,-120.223,39.19109
-5.802463e-07,-119.8581,39.24089
-5.802463e-07,-120.2885,39.4738
-5.802463e-07,-119.9218,39.5239
5.1562796e-07,-120.4549,38.57567
5.1562796e-07,-120.094,38.62627
5.1562796e-07,-120.5208,38.8577
5.1562796e-07,-120.1582,38.90858
5.1562796e-07,-119.795,38.9581
5.1562796e-07,-120.223,39.19109
5.1562796e-07,-119.8581,39.24089
5.1562796e-07,-120.2885,39.4738
5.1562796e-07,-119.9218,39.5239
2.489373e-05,-120.4549,38.57567
8.643731e-06,-120.094,38.62627
3.864373e-05,-120.5208,38.8577
1.2393732e-05,-120.1582,38.90858
4.8937313e-06,-119.795,38.9581
9.893731e-06,-120.223,39.19109
3.6437314e-06,-119.8581,39.24089
2.3937314e-06,-120.2885,39.4738
1.1437313e-06,-119.9218,39.5239
0.00021327267,-120.4549,38.57567
0.00017077265,-120.094,38.62627
0.00015577266,-120.5208,38.8577
0.00010452267,-120.1582,38.90858
3.0772673e-05,-119.795,38.9581
6.577268e-05,-120.223,39.19109
1.4522677e-05,-119.8581,39.24089
4.952267e-05,-120.2885,39.4738
1.5772675e-05,-119.9218,39.5239
7.832081e-07,-120.4549,38.57567
7.832081e-07,-120.094,38.62627
-4.6679185e-07,-120.5208,38.8577
-4.6679185e-07,-120.1582,38.90858
7.832081e-07,-119.795,38.9581
-4.6679185e-07,-120.223,39.19109
-4.6679185e-07,-119.8581,39.24089
-4.6679185e-07,-120.2885,39.4738
-4.6679185e-07,-119.9218,39.5239
-1.06233e-06,-120.4549,38.57567
-1.06233e-06,-120.094,38.62627
-1.06233e-06,-120.5208,38.8577
-1.06233e-06,-120.1582,38.90858
-1.06233e-06,-119.795,38.9581
-1.06233e-06,-120.223,39.19109
-1.06233e-06,-119.8581,39.24089
1.4376698e-06,-120.2885,39.4738
-1.06233e-06,-119.9218,39.5239
1.3742916e-06,-120.4549,38.57567
1.2429163e-07,-120.094,38.62627
3.874292e-06,-120.5208,38.8577
1.3742916e-06,-120.1582,38.90858
-1.1257083e-06,-119.795,38.9581
-1.1257083e-06,-120.223,39.19109
-1.1257083e-06,-119.8581,39.24089
-1.1257083e-06,-120.2885,39.4738
-1.1257083e-06,-119.9218,39.5239
1.330613e-06,-120.4549,38.57567
1.330613e-06,-120.094,38.62627
1.330613e-06,-120.5208,38.8577
1.330613e-06,-120.1582,38.90858
1.330613e-06,-119.795,38.9581
1.330613e-06,-120.223,39.19109
1.330613e-06,-119.8581,39.24089
1.330613e-06,-120.2885,39.4738
1.330613e-06,-119.9218,39.5239
3.033965e-06,-120.4549,38.57567
3.033965e-06,-120.094,38.62627
3.033965e-06,-120.5208,38.8577
3.033965e-06,-120.1582,38.90858
3.033965e-06,-119.795,38.9581
3.033965e-06,-120.223,39.19109
3.033965e-06,-119.8581,39.24089
3.033965e-06,-120.2885,39.4738
3.033965e-06,-119.9218,39.5239
