shtfl,lon,lat
3.4890137,-120.223,39.19109
53.81714,-119.8581,39.24089
25.606201,-120.2885,39.4738
-6.9016113,-119.9218,39.5239
106.637665,-120.4549,38.57567
21.40329,-120.094,38.62627
27.411102,-120.5208,38.8577
33.43454,-120.1582,38.90858
50.504852,-119.795,38.9581
-2.5654602,-120.223,39.19109
51.036102,-119.8581,39.24089
24.40329,-120.2885,39.4738
24.68454,-119.9218,39.5239
104.28122,-120.4549,38.57567
31.046844,-120.094,38.62627
5.898407,-120.5208,38.8577
37.40622,-120.1582,38.90858
36.289032,-119.795,38.9581
13.242157,-120.223,39.19109
42.195282,-119.8581,39.24089
24.99997,-120.2885,39.4738
3.257782,-119.9218,39.5239
32.326813,-120.4549,38.57567
24.061188,-120.094,38.62627
-8.110687,-120.5208,38.8577
22.66275,-120.1582,38.90858
42.436188,-119.795,38.9581
2.1861877,-120.223,39.19109
23.959625,-119.8581,39.24089
-4.0950623,-120.2885,39.4738
-32.610687,-119.9218,39.5239
17.893524,-120.4549,38.57567
42.3779,-120.094,38.62627
-18.9971,-120.5208,38.8577
27.823212,-120.1582,38.90858
36.54196,-119.795,38.9581
-4.7236633,-120.223,39.19109
-11.122101,-119.8581,39.24089
-3.1221008,-120.2885,39.4738
-40.762726,-119.9218,39.5239
44.994843,-120.4549,38.57567
21.51828,-120.094,38.62627
4.315155,-120.5208,38.8577
11.533905,-120.1582,38.90858
15.276093,-119.795,38.9581
-7.2239075,-120.223,39.19109
-2.20047,-119.8581,39.24089
-11.192657,-120.2885,39.4738
-27.848907,-119.9218,39.5239
27.481445,-120.4549,38.57567
9.65332,-120.094,38.62627
-3.4326172,-120.5208,38.8577
3.9111328,-120.1582,38.90858
6.708008,-119.795,38.9581
-5.354492,-120.223,39.19109
-7.1123047,-119.8581,39.24089
-2.9794922,-120.2885,39.4738
-21.760742,-119.9218,39.5239
16.106628,-120.4549,38.57567
23.637878,-120.094,38.62627
-41.82306,-120.5208,38.8577
8.184753,-120.1582,38.90858
17.856628,-119.795,38.9581
-16.213684,-120.223,39.19109
-34.69806,-119.8581,39.24089
-14.924622,-120.2885,39.4738
-52.533997,-119.9218,39.5239
52.245422,-120.4549,38.57567
30.495422,-120.094,38.62627
15.542297,-120.5208,38.8577
13.33136,-120.1582,38.90858
22.339172,-119.795,38.9581
10.440735,-120.223,39.19109
11.573547,-119.8581,39.24089
-0.72332764,-120.2885,39.4738
-14.067078,-119.9218,39.5239
102.92813,-120.4549,38.57567
20.045319,-120.094,38.62627
21.490631,-120.5208,38.8577
22.264069,-120.1582,38.90858
25.357819,-119.795,38.9581
4.006256,-120.223,39.19109
27.193756,-119.8581,39.24089
24.693756,-120.2885,39.4738
0.7953186,-119.9218,39.5239
41.86261,-120.4549,38.57567
9.136047,-120.094,38.62627
8.284485,-120.5208,38.8577
12.51886,-120.1582,38.90858
30.190735,-119.795,38.9581
5.159485,-120.223,39.19109
15.76886,-119.8581,39.24089
4.9329224,-120.2885,39.4738
-9.942078,-119.9218,39.5239
10.690857,-120.4549,38.57567
-17.33258,-120.094,38.62627
-13.356018,-120.5208,38.8577
-23.809143,-120.1582,38.90858
-0.043518066,-119.795,38.9581
-20.660706,-120.223,39.19109
-38.67633,-119.8581,39.24089
-34.348206,-120.2885,39.4738
-57.035706,-119.9218,39.5239
31.21228,-120.4549,38.57567
1.9935303,-120.094,38.62627
0.9388428,-120.5208,38.8577
-7.5064697,-120.1582,38.90858
16.079468,-119.795,38.9581
-10.834595,-120.223,39.19109
-48.373657,-119.8581,39.24089
-15.28772,-120.2885,39.4738
-45.19397,-119.9218,39.5239
18.671448,-120.4549,38.57567
-10.22699,-120.094,38.62627
-20.375427,-120.5208,38.8577
-9.88324,-120.1582,38.90858
5.0386353,-119.795,38.9581
-19.578552,-120.223,39.19109
-42.41449,-119.8581,39.24089
-32.531677,-120.2885,39.4738
-33.719177,-119.9218,39.5239
30.79248,-120.4549,38.57567
17.183105,-120.094,38.62627
-18.090332,-120.5208,38.8577
22.026855,-120.1582,38.90858
16.737793,-119.795,38.9581
-1.730957,-120.223,39.19109
-31.77002,-119.8581,39.24089
-23.39502,-120.2885,39.4738
-62.33252,-119.9218,39.5239
37.72296,-120.4549,38.57567
34.90265,-120.094,38.62627
-6.081726,-120.5208,38.8577
29.183899,-120.1582,38.90858
46.8714,-119.795,38.9581
10.722961,-120.223,39.19109
-24.902039,-119.8581,39.24089
-15.675476,-120.2885,39.4738
-44.72235,-119.9218,39.5239
72.28119,-120.4549,38.57567
7.015564,-120.094,38.62627
-28.648499,-120.5208,38.8577
-14.000061,-120.1582,38.90858
7.9921265,-119.795,38.9581
-4.828186,-120.223,39.19109
-55.101624,-119.8581,39.24089
-41.71881,-120.2885,39.4738
-77.60162,-119.9218,39.5239
53.093933,-120.4549,38.57567
48.05487,-120.094,38.62627
-2.218567,-120.5208,38.8577
15.289246,-120.1582,38.90858
22.77362,-119.795,38.9581
27.851746,-120.223,39.19109
-25.421692,-119.8581,39.24089
-11.976379,-120.2885,39.4738
-48.367004,-119.9218,39.5239
30.080627,-120.4549,38.57567
46.111877,-120.094,38.62627
-26.208435,-120.5208,38.8577
4.572815,-120.1582,38.90858
33.565002,-119.795,38.9581
3.416565,-120.223,39.19109
-37.684998,-119.8581,39.24089
-28.364685,-120.2885,39.4738
-48.747498,-119.9218,39.5239
33.736267,-120.4549,38.57567
53.259705,-120.094,38.62627
-21.560608,-120.5208,38.8577
-9.341858,-120.1582,38.90858
40.251892,-119.795,38.9581
23.236267,-120.223,39.19109
-11.029358,-119.8581,39.24089
11.228455,-120.2885,39.4738
-21.107483,-119.9218,39.5239
-13.182526,-120.4549,38.57567
46.512787,-120.094,38.62627
-15.549713,-120.5208,38.8577
-12.635651,-120.1582,38.90858
38.731537,-119.795,38.9581
13.223724,-120.223,39.19109
0.95809937,-119.8581,39.24089
-12.002838,-120.2885,39.4738
-23.9169,-119.9218,39.5239
-3.1837158,-120.4549,38.57567
42.417847,-120.094,38.62627
-8.168091,-120.5208,38.8577
11.863159,-120.1582,38.90858
37.566284,-119.795,38.9581
1.5506592,-120.223,39.19109
-22.089966,-119.8581,39.24089
-32.175903,-120.2885,39.4738
-29.910278,-119.9218,39.5239
2.2010803,-120.4549,38.57567
49.552643,-120.094,38.62627
2.3495178,-120.5208,38.8577
-5.4395447,-120.1582,38.90858
45.23233,-119.795,38.9581
7.2948303,-120.223,39.19109
-6.869232,-119.8581,39.24089
-6.931732,-120.2885,39.4738
-23.337982,-119.9218,39.5239
-32.282776,-120.4549,38.57567
7.5531616,-120.094,38.62627
-28.1734,-120.5208,38.8577
-27.634338,-120.1582,38.90858
30.553162,-119.795,38.9581
-27.501526,-120.223,39.19109
-9.564026,-119.8581,39.24089
-14.626526,-120.2885,39.4738
-30.032776,-119.9218,39.5239
-41.896973,-120.4549,38.57567
-15.967285,-120.094,38.62627
-50.57666,-120.5208,38.8577
-59.490723,-120.1582,38.90858
-25.646973,-119.795,38.9581
-42.32666,-120.223,39.19109
-53.20166,-119.8581,39.24089
-57.068848,-120.2885,39.4738
-42.021973,-119.9218,39.5239
-22.873718,-120.4549,38.57567
15.774719,-120.094,38.62627
-26.717468,-120.5208,38.8577
-37.27997,-120.1582,38.90858
36.62628,-119.795,38.9581
-11.811218,-120.223,39.19109
-28.56903,-119.8581,39.24089
-10.897156,-120.2885,39.4738
-38.06122,-119.9218,39.5239
1.8789673,-120.4549,38.57567
-12.55072,-120.094,38.62627
-2.8085327,-120.5208,38.8577
-10.11322,-120.1582,38.90858
11.722717,-119.795,38.9581
-18.042908,-120.223,39.19109
-5.23822,-119.8581,39.24089
-16.98822,-120.2885,39.4738
-33.48822,-119.9218,39.5239
-10.699005,-120.4549,38.57567
26.965057,-120.094,38.62627
-13.034943,-120.5208,38.8577
16.207245,-120.1582,38.90858
27.215057,-119.795,38.9581
-20.699005,-120.223,39.19109
-0.26931763,-119.8581,39.24089
-15.792755,-120.2885,39.4738
-52.722443,-119.9218,39.5239
22.010406,-120.4549,38.57567
71.846344,-120.094,38.62627
13.643219,-120.5208,38.8577
15.393219,-120.1582,38.90858
53.158844,-119.795,38.9581
3.721344,-120.223,39.19109
-13.7552185,-119.8581,39.24089
-40.684906,-120.2885,39.4738
-28.075531,-119.9218,39.5239
-14.452179,-120.4549,38.57567
37.368134,-120.094,38.62627
-39.01468,-120.5208,38.8577
-15.108429,-120.1582,38.90858
41.438446,-119.795,38.9581
-15.952179,-120.223,39.19109
-29.569366,-119.8581,39.24089
-11.624054,-120.2885,39.4738
-38.85843,-119.9218,39.5239
-19.574982,-120.4549,38.57567
20.378143,-120.094,38.62627
-22.81717,-120.5208,38.8577
-0.02029419,-120.1582,38.90858
43.854706,-119.795,38.9581
-9.824982,-120.223,39.19109
-15.207794,-119.8581,39.24089
-24.809357,-120.2885,39.4738
-46.76248,-119.9218,39.5239
-15.106415,-120.4549,38.57567
0.8935852,-120.094,38.62627
-22.12204,-120.5208,38.8577
-8.825165,-120.1582,38.90858
-12.65329,-119.795,38.9581
-12.418915,-120.223,39.19109
-59.74704,-119.8581,39.24089
-12.34079,-120.2885,39.4738
-29.770477,-119.9218,39.5239
-59.975464,-120.4549,38.57567
-13.748901,-120.094,38.62627
-62.46765,-120.5208,38.8577
-35.0614,-120.1582,38.90858
-40.787964,-119.795,38.9581
-36.131714,-120.223,39.19109
-51.58484,-119.8581,39.24089
-45.694214,-120.2885,39.4738
-69.45984,-119.9218,39.5239
-25.903534,-120.4549,38.57567
-58.161346,-120.094,38.62627
-26.559784,-120.5208,38.8577
-17.770721,-120.1582,38.90858
-64.51291,-119.795,38.9581
-14.122284,-120.223,39.19109
-48.317596,-119.8581,39.24089
-25.520721,-120.2885,39.4738
-67.809784,-119.9218,39.5239
-12.757233,-120.4549,38.57567
-46.546295,-120.094,38.62627
-15.858795,-120.5208,38.8577
-24.069733,-120.1582,38.90858
-57.475983,-119.795,38.9581
-13.882233,-120.223,39.19109
-32.952545,-119.8581,39.24089
-30.03067,-120.2885,39.4738
-48.116608,-119.9218,39.5239
-5.8896484,-120.4549,38.57567
24.438477,-120.094,38.62627
-10.374023,-120.5208,38.8577
1.8447266,-120.1582,38.90858
22.500977,-119.795,38.9581
-1.8037109,-120.223,39.19109
-8.530273,-119.8581,39.24089
-4.6865234,-120.2885,39.4738
-11.663086,-119.9218,39.5239
-17.167267,-120.4549,38.57567
-26.753204,-120.094,38.62627
-24.36258,-120.5208,38.8577
-43.690704,-120.1582,38.90858
-42.73758,-119.795,38.9581
-15.831329,-120.223,39.19109
-34.940704,-119.8581,39.24089
-30.39383,-120.2885,39.4738
-62.39383,-119.9218,39.5239
-40.629364,-120.4549,38.57567
-57.316864,-120.094,38.62627
-40.48874,-120.5208,38.8577
-17.809052,-120.1582,38.90858
-54.80905,-119.795,38.9581
-39.105927,-120.223,39.19109
-48.191864,-119.8581,39.24089
-42.168427,-120.2885,39.4738
-61.99655,-119.9218,39.5239
-44.516144,-120.4549,38.57567
-81.24271,-120.094,38.62627
-43.07083,-120.5208,38.8577
-62.953644,-120.1582,38.90858
-56.961456,-119.795,38.9581
-45.19583,-120.223,39.19109
-37.680206,-119.8581,39.24089
-51.43802,-120.2885,39.4738
-54.78177,-119.9218,39.5239
-19.253937,-120.4549,38.57567
-73.67581,-120.094,38.62627
-17.878937,-120.5208,38.8577
-21.363312,-120.1582,38.90858
-59.86331,-119.795,38.9581
-19.8555,-120.223,39.19109
-27.972687,-119.8581,39.24089
-20.378937,-120.2885,39.4738
-50.472687,-119.9218,39.5239
-11.599945,-120.4549,38.57567
-34.045258,-120.094,38.62627
-6.52182,-120.5208,38.8577
-22.607758,-120.1582,38.90858
-29.11557,-119.795,38.9581
-12.732758,-120.223,39.19109
-20.217133,-119.8581,39.24089
-75.37338,-120.2885,39.4738
-49.904633,-119.9218,39.5239
-53.61453,-120.4549,38.57567
-59.30203,-120.094,38.62627
-51.544216,-120.5208,38.8577
-50.755154,-120.1582,38.90858
-54.93484,-119.795,38.9581
-48.669216,-120.223,39.19109
-56.419216,-119.8581,39.24089
-39.630154,-120.2885,39.4738
-57.02078,-119.9218,39.5239
-46.106964,-120.4549,38.57567
-53.614777,-120.094,38.62627
-36.333527,-120.5208,38.8577
-47.37259,-120.1582,38.90858
-44.40384,-119.795,38.9581
-26.817902,-120.223,39.19109
-42.388214,-119.8581,39.24089
-51.97415,-120.2885,39.4738
-45.0054,-119.9218,39.5239
-61.34021,-120.4549,38.57567
-46.74646,-120.094,38.62627
-63.46521,-120.5208,38.8577
-119.15271,-120.1582,38.90858
-66.36365,-119.795,38.9581
-76.9574,-120.223,39.19109
-63.137085,-119.8581,39.24089
-94.762085,-120.2885,39.4738
-65.25427,-119.9218,39.5239
-6.5168457,-120.4549,38.57567
-62.18872,-120.094,38.62627
-33.46997,-120.5208,38.8577
-28.399658,-120.1582,38.90858
-72.954346,-119.795,38.9581
-38.673096,-120.223,39.19109
-59.74341,-119.8581,39.24089
-75.34497,-120.2885,39.4738
-77.18091,-119.9218,39.5239
-9.490448,-120.4549,38.57567
-3.8732605,-120.094,38.62627
-9.2326355,-120.5208,38.8577
-66.0842,-120.1582,38.90858
4.322052,-119.795,38.9581
-1.1076355,-120.223,39.19109
-21.201385,-119.8581,39.24089
-40.076385,-120.2885,39.4738
-42.93576,-119.9218,39.5239
-36.63272,-120.4549,38.57567
-32.265533,-120.094,38.62627
-41.37491,-120.5208,38.8577
-82.57803,-120.1582,38.90858
-20.765533,-119.795,38.9581
-30.929596,-120.223,39.19109
-57.179596,-119.8581,39.24089
-77.54678,-120.2885,39.4738
-64.88272,-119.9218,39.5239
-31.15857,-120.4549,38.57567
26.521118,-120.094,38.62627
-27.494507,-120.5208,38.8577
-44.557007,-120.1582,38.90858
15.153931,-119.795,38.9581
-15.432007,-120.223,39.19109
-59.65857,-119.8581,39.24089
-50.549194,-120.2885,39.4738
-55.31482,-119.9218,39.5239
-51.567562,-120.4549,38.57567
16.041813,-120.094,38.62627
-42.708187,-120.5208,38.8577
-43.825375,-120.1582,38.90858
7.1121254,-119.795,38.9581
-24.591,-120.223,39.19109
-53.692562,-119.8581,39.24089
-34.864437,-120.2885,39.4738
-24.356625,-119.9218,39.5239
-42.3302,-120.4549,38.57567
36.2323,-120.094,38.62627
-33.400513,-120.5208,38.8577
-39.338013,-120.1582,38.90858
3.3807373,-119.795,38.9581
-25.658325,-120.223,39.19109
-60.6427,-119.8581,39.24089
-47.9552,-120.2885,39.4738
-42.853638,-119.9218,39.5239
-40.42333,-120.4549,38.57567
6.568859,-120.094,38.62627
-50.64208,-120.5208,38.8577
-43.07958,-120.1582,38.90858
15.139172,-119.795,38.9581
-30.478016,-120.223,39.19109
-41.67333,-119.8581,39.24089
-41.79833,-120.2885,39.4738
-54.603016,-119.9218,39.5239
-43.901123,-120.4549,38.57567
39.79419,-120.094,38.62627
-32.002686,-120.5208,38.8577
-45.002686,-120.1582,38.90858
37.98169,-119.795,38.9581
-7.3308105,-120.223,39.19109
-65.908936,-119.8581,39.24089
-50.416748,-120.2885,39.4738
-55.73706,-119.9218,39.5239
-21.13565,-120.4549,38.57567
-12.471588,-120.094,38.62627
-2.2372131,-120.5208,38.8577
-26.69815,-120.1582,38.90858
-29.080963,-119.795,38.9581
-1.8700256,-120.223,39.19109
-44.69815,-119.8581,39.24089
-36.799713,-120.2885,39.4738
-42.057526,-119.9218,39.5239
3.6199512,-120.4549,38.57567
1.1824493,-120.094,38.62627
3.6355743,-120.5208,38.8577
-37.614426,-120.1582,38.90858
-0.97379875,-119.795,38.9581
-10.075363,-120.223,39.19109
-39.06755,-119.8581,39.24089
-42.301926,-120.2885,39.4738
-34.4738,-119.9218,39.5239
-69.99701,-120.4549,38.57567
-60.25482,-120.094,38.62627
-66.44232,-120.5208,38.8577
-74.93451,-120.1582,38.90858
-46.84076,-119.795,38.9581
-64.49701,-120.223,39.19109
-62.31732,-119.8581,39.24089
-73.59857,-120.2885,39.4738
-51.950134,-119.9218,39.5239
-66.62857,-120.4549,38.57567
-5.0348186,-120.094,38.62627
-65.60513,-120.5208,38.8577
-37.03482,-120.1582,38.90858
-1.4723186,-119.795,38.9581
-57.698883,-120.223,39.19109
-95.06607,-119.8581,39.24089
-100.79263,-120.2885,39.4738
-80.16763,-119.9218,39.5239
