vstm,lon,lat
-16.215366,-119.8581,39.24089
-17.477865,-120.2885,39.4738
-16.215366,-119.9218,39.5239
-15.329424,-120.4549,38.57567
-14.729425,-120.094,38.62627
-14.216925,-120.5208,38.8577
-14.729425,-120.1582,38.90858
-14.066923,-119.795,38.9581
-13.866925,-120.223,39.19109
-13.991924,-119.8581,39.24089
-13.766924,-120.2885,39.4738
-13.9794235,-119.9218,39.5239
-8.924748,-120.4549,38.57567
-8.512248,-120.094,38.62627
-7.699748,-120.5208,38.8577
-8.474749,-120.1582,38.90858
-9.137249,-119.795,38.9581
-7.824748,-120.223,39.19109
-8.099748,-119.8581,39.24089
-7.274749,-120.2885,39.4738
-8.074748,-119.9218,39.5239
0.8915603,-120.4549,38.57567
0.60405993,-120.094,38.62627
1.2915604,-120.5208,38.8577
0.61656,-120.1582,38.90858
-0.9584398,-119.795,38.9581
0.5165601,-120.223,39.19109
-0.120939255,-119.8581,39.24089
1.1540606,-120.2885,39.4738
-0.120939255,-119.9218,39.5239
7.06662,-120.4549,38.57567
6.7166204,-120.094,38.62627
7.304121,-120.5208,38.8577
6.741621,-120.1582,38.90858
5.25412,-119.795,38.9581
6.7916203,-120.223,39.19109
6.24162,-119.8581,39.24089
7.7291203,-120.2885,39.4738
6.24162,-119.9218,39.5239
8.848728,-120.4549,38.57567
8.273728,-120.094,38.62627
9.148727,-120.5208,38.8577
8.286228,-120.1582,38.90858
7.0862284,-119.795,38.9581
8.598728,-120.223,39.19109
8.023728,-119.8581,39.24089
9.573728,-120.2885,39.4738
8.036228,-119.9218,39.5239
3.9296877,-120.4549,38.57567
3.4796877,-120.094,38.62627
4.104688,-120.5208,38.8577
3.5171876,-120.1582,38.90858
2.1546876,-119.795,38.9581
3.5296874,-120.223,39.19109
2.7546875,-119.8581,39.24089
3.9046881,-120.2885,39.4738
2.7921872,-119.9218,39.5239
-0.2699325,-120.4549,38.57567
-1.0324326,-120.094,38.62627
-0.76993275,-120.5208,38.8577
-1.0199325,-120.1582,38.90858
-2.4199324,-119.795,38.9581
-1.6574326,-120.223,39.19109
-2.5199327,-119.8581,39.24089
-2.132433,-120.2885,39.4738
-2.5074327,-119.9218,39.5239
3.9902408,-120.4549,38.57567
3.9777405,-120.094,38.62627
3.8902407,-120.5208,38.8577
3.9902406,-120.1582,38.90858
1.3902404,-119.795,38.9581
1.8152406,-120.223,39.19109
0.84024096,-119.8581,39.24089
0.76524067,-120.2885,39.4738
0.86524105,-119.9218,39.5239
-3.2383268,-120.4549,38.57567
-3.4633262,-120.094,38.62627
-3.0383267,-120.5208,38.8577
-3.4508264,-120.1582,38.90858
-4.3883266,-119.795,38.9581
-3.5383267,-120.223,39.19109
-4.3258266,-119.8581,39.24089
-4.0383263,-120.2885,39.4738
-4.3258266,-119.9218,39.5239
-5.8060913,-120.4549,38.57567
-5.143591,-120.094,38.62627
-4.7935905,-120.5208,38.8577
-5.143591,-120.1582,38.90858
-6.518591,-119.795,38.9581
-5.3060913,-120.223,39.19109
-5.943591,-119.8581,39.24089
-5.4810905,-120.2885,39.4738
-5.9310913,-119.9218,39.5239
2.7683177,-120.4549,38.57567
1.9308174,-120.094,38.62627
1.7808175,-120.5208,38.8577
1.9433174,-120.1582,38.90858
1.0683177,-119.795,38.9581
1.1558175,-120.223,39.19109
0.6183169,-119.8581,39.24089
0.60581756,-120.2885,39.4738
0.6433172,-119.9218,39.5239
15.522822,-120.4549,38.57567
14.772821,-120.094,38.62627
13.772822,-120.5208,38.8577
14.772821,-120.1582,38.90858
13.210322,-119.795,38.9581
13.210322,-120.223,39.19109
12.272822,-119.8581,39.24089
12.535322,-120.2885,39.4738
12.297822,-119.9218,39.5239
2.7420664,-120.4549,38.57567
3.7045662,-120.094,38.62627
4.679567,-120.5208,38.8577
3.7170665,-120.1582,38.90858
3.629566,-119.795,38.9581
4.4170666,-120.223,39.19109
4.8545666,-119.8581,39.24089
5.479566,-120.2885,39.4738
4.8545666,-119.9218,39.5239
3.6426888,-120.4549,38.57567
4.630188,-120.094,38.62627
5.5051885,-120.5208,38.8577
4.630188,-120.1582,38.90858
5.1801877,-119.795,38.9581
5.680188,-120.223,39.19109
5.5426884,-119.8581,39.24089
5.0801883,-120.2885,39.4738
5.5426884,-119.9218,39.5239
-2.2133615,-120.4549,38.57567
-2.8883612,-120.094,38.62627
-2.550861,-120.5208,38.8577
-2.8883612,-120.1582,38.90858
-4.0508604,-119.795,38.9581
-3.3633614,-120.223,39.19109
-4.0008616,-119.8581,39.24089
-3.5383613,-120.2885,39.4738
-3.9758608,-119.9218,39.5239
1.653583,-120.4549,38.57567
1.6035826,-120.094,38.62627
0.1285832,-120.5208,38.8577
1.628583,-120.1582,38.90858
0.891083,-119.795,38.9581
0.24108338,-120.223,39.19109
0.60358286,-119.8581,39.24089
-0.5589168,-120.2885,39.4738
0.60358286,-119.9218,39.5239
-2.2684872,-120.4549,38.57567
-2.0059872,-120.094,38.62627
-2.4434874,-120.5208,38.8577
-2.0184872,-120.1582,38.90858
1.2315133,-119.795,38.9581
-0.11848664,-120.223,39.19109
1.2690134,-119.8581,39.24089
0.8190131,-120.2885,39.4738
1.2565134,-119.9218,39.5239
-6.9874463,-120.4549,38.57567
-5.599946,-120.094,38.62627
-6.849946,-120.5208,38.8577
-5.612446,-120.1582,38.90858
-4.387446,-119.795,38.9581
-5.612446,-120.223,39.19109
-4.412446,-119.8581,39.24089
-5.412446,-120.2885,39.4738
-4.424946,-119.9218,39.5239
-30.33971,-120.4549,38.57567
-28.802212,-120.094,38.62627
-28.602215,-120.5208,38.8577
-28.802212,-120.1582,38.90858
-25.96471,-119.795,38.9581
-27.139711,-120.223,39.19109
-26.264713,-119.8581,39.24089
-27.227213,-120.2885,39.4738
-26.252213,-119.9218,39.5239
-19.019085,-120.4549,38.57567
-18.869083,-120.094,38.62627
-18.694084,-120.5208,38.8577
-18.869083,-120.1582,38.90858
-18.094084,-119.795,38.9581
-18.331583,-120.223,39.19109
-18.356585,-119.8581,39.24089
-18.394083,-120.2885,39.4738
-18.369085,-119.9218,39.5239
-7.7257595,-120.4549,38.57567
-7.7132597,-120.094,38.62627
-7.63826,-120.5208,38.8577
-7.7257595,-120.1582,38.90858
-7.01326,-119.795,38.9581
-7.22576,-120.223,39.19109
-6.57576,-119.8581,39.24089
-6.4757595,-120.2885,39.4738
-6.57576,-119.9218,39.5239
2.8781526,-120.4549,38.57567
2.7406523,-120.094,38.62627
2.2156525,-120.5208,38.8577
2.7281525,-120.1582,38.90858
1.8781528,-119.795,38.9581
1.5781524,-120.223,39.19109
1.6531525,-119.8581,39.24089
1.0031526,-120.2885,39.4738
1.6406527,-119.9218,39.5239
-2.3720453,-120.4549,38.57567
-2.9470456,-120.094,38.62627
-4.1845455,-120.5208,38.8577
-2.9470456,-120.1582,38.90858
-3.6720452,-119.795,38.9581
-3.8095455,-120.223,39.19109
-3.1595454,-119.8581,39.24089
-3.1720452,-120.2885,39.4738
-3.1595454,-119.9218,39.5239
-2.7179806,-120.4549,38.57567
-3.0804806,-120.094,38.62627
-3.2929804,-120.5208,38.8577
-3.0679805,-120.1582,38.90858
-3.4304807,-119.795,38.9581
-3.4554806,-120.223,39.19109
-3.5679808,-119.8581,39.24089
-3.7054806,-120.2885,39.4738
-3.5679808,-119.9218,39.5239
1.3389928,-120.4549,38.57567
-0.08600736,-120.094,38.62627
0.6764929,-120.5208,38.8577
-0.08600736,-120.1582,38.90858
-1.2485075,-119.795,38.9581
-0.5485077,-120.223,39.19109
-1.2235074,-119.8581,39.24089
-0.52350736,-120.2885,39.4738
-1.2235074,-119.9218,39.5239
18.404007,-120.4549,38.57567
17.091507,-120.094,38.62627
16.791508,-120.5208,38.8577
17.091507,-120.1582,38.90858
15.466507,-119.795,38.9581
15.904006,-120.223,39.19109
15.379007,-119.8581,39.24089
15.629006,-120.2885,39.4738
15.379007,-119.9218,39.5239
6.350935,-120.4549,38.57567
8.975935,-120.094,38.62627
8.888434,-120.5208,38.8577
8.975935,-120.1582,38.90858
7.8634353,-119.795,38.9581
8.300935,-120.223,39.19109
7.300935,-119.8581,39.24089
7.9509354,-120.2885,39.4738
7.300935,-119.9218,39.5239
-9.665731,-120.4549,38.57567
-8.778232,-120.094,38.62627
-8.053231,-120.5208,38.8577
-8.765732,-120.1582,38.90858
-6.828232,-119.795,38.9581
-7.203232,-120.223,39.19109
-5.2282314,-119.8581,39.24089
-5.828232,-120.2885,39.4738
-5.2157307,-119.9218,39.5239
0.90370274,-120.4549,38.57567
1.1912019,-120.094,38.62627
2.3287024,-120.5208,38.8577
1.203702,-120.1582,38.90858
1.2787025,-119.795,38.9581
2.3162029,-120.223,39.19109
2.1537027,-119.8581,39.24089
3.328702,-120.2885,39.4738
2.1662028,-119.9218,39.5239
-8.260999,-120.4549,38.57567
-7.9734983,-120.094,38.62627
-7.8234987,-120.5208,38.8577
-7.9734983,-120.1582,38.90858
-8.123499,-119.795,38.9581
-7.848498,-120.223,39.19109
-7.6359987,-119.8581,39.24089
-7.7609987,-120.2885,39.4738
-7.6359987,-119.9218,39.5239
9.760759,-120.4549,38.57567
8.685759,-120.094,38.62627
9.823259,-120.5208,38.8577
8.685759,-120.1582,38.90858
7.3732576,-119.795,38.9581
8.960759,-120.223,39.19109
8.060759,-119.8581,39.24089
9.435759,-120.2885,39.4738
8.085758,-119.9218,39.5239
13.2091465,-120.4549,38.57567
13.009146,-120.094,38.62627
13.709147,-120.5208,38.8577
13.034147,-120.1582,38.90858
12.471646,-119.795,38.9581
13.534147,-120.223,39.19109
13.071646,-119.8581,39.24089
13.796648,-120.2885,39.4738
13.096647,-119.9218,39.5239
15.480564,-120.4549,38.57567
15.1430645,-120.094,38.62627
15.743066,-120.5208,38.8577
15.1430645,-120.1582,38.90858
14.280563,-119.795,38.9581
15.3305645,-120.223,39.19109
14.868063,-119.8581,39.24089
15.818064,-120.2885,39.4738
14.868063,-119.9218,39.5239
8.438108,-120.4549,38.57567
7.950608,-120.094,38.62627
7.4506083,-120.5208,38.8577
7.9756074,-120.1582,38.90858
6.5756083,-119.795,38.9581
7.0131073,-120.223,39.19109
6.6006083,-119.8581,39.24089
6.8006086,-120.2885,39.4738
6.6131086,-119.9218,39.5239
-10.329599,-120.4549,38.57567
-9.892099,-120.094,38.62627
-8.792099,-120.5208,38.8577
-9.892099,-120.1582,38.90858
-9.0921,-119.795,38.9581
-8.3671,-120.223,39.19109
-8.0546,-119.8581,39.24089
-7.404599,-120.2885,39.4738
-8.0421,-119.9218,39.5239
-15.496374,-120.4549,38.57567
-15.196373,-120.094,38.62627
-14.871373,-120.5208,38.8577
-15.183874,-120.1582,38.90858
-14.333874,-119.795,38.9581
-14.483873,-120.223,39.19109
-14.208874,-119.8581,39.24089
-14.296374,-120.2885,39.4738
-14.208874,-119.9218,39.5239
-15.809369,-120.4549,38.57567
-15.396868,-120.094,38.62627
-14.884368,-120.5208,38.8577
-15.396868,-120.1582,38.90858
-14.546868,-119.795,38.9581
-14.434368,-120.223,39.19109
-14.071867,-119.8581,39.24089
-13.934368,-120.2885,39.4738
-14.071867,-119.9218,39.5239
-7.47536,-120.4549,38.57567
-7.7378597,-120.094,38.62627
-7.26286,-120.5208,38.8577
-7.7378597,-120.1582,38.90858
-8.08786,-119.795,38.9581
-7.5878596,-120.223,39.19109
-7.9253592,-119.8581,39.24089
-7.4253592,-120.2885,39.4738
-7.9253592,-119.9218,39.5239
5.671693,-120.4549,38.57567
5.6716924,-120.094,38.62627
8.3216915,-120.5208,38.8577
5.6841927,-120.1582,38.90858
6.3466926,-119.795,38.9581
8.659193,-120.223,39.19109
8.421693,-119.8581,39.24089
9.284193,-120.2885,39.4738
8.421693,-119.9218,39.5239
-10.596731,-120.4549,38.57567
-9.996729,-120.094,38.62627
-9.471729,-120.5208,38.8577
-9.98423,-120.1582,38.90858
-9.97173,-119.795,38.9581
-9.509231,-120.223,39.19109
-9.42173,-119.8581,39.24089
-9.14673,-120.2885,39.4738
-9.42173,-119.9218,39.5239
2.7342463,-120.4549,38.57567
2.7967463,-120.094,38.62627
3.4592462,-120.5208,38.8577
2.821746,-120.1582,38.90858
2.4467466,-119.795,38.9581
3.0842466,-120.223,39.19109
2.571746,-119.8581,39.24089
2.9217463,-120.2885,39.4738
2.571746,-119.9218,39.5239
1.5652537,-120.4549,38.57567
1.9902534,-120.094,38.62627
2.4777536,-120.5208,38.8577
1.9902534,-120.1582,38.90858
1.4777534,-119.795,38.9581
2.5527537,-120.223,39.19109
2.7777534,-119.8581,39.24089
3.5402539,-120.2885,39.4738
2.7902534,-119.9218,39.5239
-7.8530836,-120.4549,38.57567
-7.278084,-120.094,38.62627
-6.2280836,-120.5208,38.8577
-7.278084,-120.1582,38.90858
-7.003083,-119.795,38.9581
-5.9780836,-120.223,39.19109
-5.5280833,-119.8581,39.24089
-4.8405833,-120.2885,39.4738
-5.515583,-119.9218,39.5239
-8.09383,-120.4549,38.57567
-7.5813303,-120.094,38.62627
-6.5063295,-120.5208,38.8577
-7.5688305,-120.1582,38.90858
-8.181331,-119.795,38.9581
-6.59383,-120.223,39.19109
-6.64383,-119.8581,39.24089
-5.3313303,-120.2885,39.4738
-6.64383,-119.9218,39.5239
-1.3526523,-120.4549,38.57567
-1.527652,-120.094,38.62627
-0.49015236,-120.5208,38.8577
-1.515152,-120.1582,38.90858
-2.2276525,-119.795,38.9581
-0.80265236,-120.223,39.19109
-1.215152,-119.8581,39.24089
0.022347689,-120.2885,39.4738
-1.215152,-119.9218,39.5239
2.1156614,-120.4549,38.57567
2.6031604,-120.094,38.62627
1.5656615,-120.5208,38.8577
2.6156611,-120.1582,38.90858
2.1656613,-119.795,38.9581
1.7906607,-120.223,39.19109
1.7656616,-119.8581,39.24089
1.2906611,-120.2885,39.4738
1.7781614,-119.9218,39.5239
-29.04995,-120.4549,38.57567
-27.34995,-120.094,38.62627
-26.58745,-120.5208,38.8577
-27.34995,-120.1582,38.90858
-23.737452,-119.795,38.9581
-24.93745,-120.223,39.19109
-24.03745,-119.8581,39.24089
-24.89995,-120.2885,39.4738
-24.03745,-119.9218,39.5239
-19.762297,-120.4549,38.57567
-18.637295,-120.094,38.62627
-19.149794,-120.5208,38.8577
-18.637295,-120.1582,38.90858
-17.862295,-119.795,38.9581
-18.437294,-120.223,39.19109
-18.262295,-119.8581,39.24089
-18.687296,-120.2885,39.4738
-18.262295,-119.9218,39.5239
-29.167652,-120.4549,38.57567
-27.555153,-120.094,38.62627
-27.842653,-120.5208,38.8577
-27.555153,-120.1582,38.90858
-25.017654,-119.795,38.9581
-26.405155,-120.223,39.19109
-25.280155,-119.8581,39.24089
-26.480154,-120.2885,39.4738
-25.280155,-119.9218,39.5239
-20.144432,-120.4549,38.57567
-19.71943,-120.094,38.62627
-19.306929,-120.5208,38.8577
-19.71943,-120.1582,38.90858
-18.744432,-119.795,38.9581
-18.919432,-120.223,39.19109
-18.731932,-119.8581,39.24089
-18.681932,-120.2885,39.4738
-18.731932,-119.9218,39.5239
-7.4372187,-120.4549,38.57567
-7.137218,-120.094,38.62627
-6.8372183,-120.5208,38.8577
-7.124718,-120.1582,38.90858
-8.074718,-119.795,38.9581
-7.1747184,-120.223,39.19109
-7.662219,-119.8581,39.24089
-6.9622197,-120.2885,39.4738
-7.662219,-119.9218,39.5239
-0.9862156,-120.4549,38.57567
-1.3862154,-120.094,38.62627
-0.96121573,-120.5208,38.8577
-1.3862154,-120.1582,38.90858
-2.3362157,-119.795,38.9581
-1.5612154,-120.223,39.19109
-2.0862155,-119.8581,39.24089
-1.5237155,-120.2885,39.4738
-2.0737154,-119.9218,39.5239
-6.0794,-120.4549,38.57567
-4.5794,-120.094,38.62627
-5.7419004,-120.5208,38.8577
-4.5669003,-120.1582,38.90858
-4.1419005,-119.795,38.9581
-4.9793997,-120.223,39.19109
-4.1919003,-119.8581,39.24089
-5.3419,-120.2885,39.4738
-4.1919003,-119.9218,39.5239
-18.888752,-120.4549,38.57567
-18.063755,-120.094,38.62627
-17.513756,-120.5208,38.8577
-18.063755,-120.1582,38.90858
-16.376253,-119.795,38.9581
-16.713755,-120.223,39.19109
-16.226254,-119.8581,39.24089
-16.376255,-120.2885,39.4738
-16.226254,-119.9218,39.5239
-9.610079,-120.4549,38.57567
-9.49758,-120.094,38.62627
-9.710079,-120.5208,38.8577
-9.49758,-120.1582,38.90858
-8.860079,-119.795,38.9581
-9.26008,-120.223,39.19109
-8.947578,-119.8581,39.24089
-9.172579,-120.2885,39.4738
-8.947578,-119.9218,39.5239
3.420286,-120.4549,38.57567
3.1202853,-120.094,38.62627
2.2702851,-120.5208,38.8577
3.132785,-120.1582,38.90858
1.7327859,-119.795,38.9581
1.5702858,-120.223,39.19109
1.1827853,-119.8581,39.24089
1.1952853,-120.2885,39.4738
1.2077856,-119.9218,39.5239
4.660015,-120.4549,38.57567
8.0100155,-120.094,38.62627
6.6350164,-120.5208,38.8577
8.0100155,-120.1582,38.90858
7.8350153,-119.795,38.9581
7.3975153,-120.223,39.19109
9.035015,-119.8581,39.24089
9.160015,-120.2885,39.4738
9.047516,-119.9218,39.5239
-16.055908,-120.4549,38.57567
-14.230907,-120.094,38.62627
-14.993407,-120.5208,38.8577
-14.230907,-120.1582,38.90858
-12.968408,-119.795,38.9581
-13.730908,-120.223,39.19109
-13.118407,-119.8581,39.24089
-14.043407,-120.2885,39.4738
-13.118407,-119.9218,39.5239
