wcconv,lon,lat
-0.10654491,-119.8581,39.24089
0.03673017,-120.2885,39.4738
0.043330073,-119.9218,39.5239
0.11722946,-120.4549,38.57567
0.086129606,-120.094,38.62627
0.06915468,-120.5208,38.8577
0.013279736,-120.1582,38.90858
-0.03669542,-119.795,38.9581
0.05880469,-120.223,39.19109
-0.003145337,-119.8581,39.24089
-0.022295296,-120.2885,39.4738
-0.08524537,-119.9218,39.5239
0.059677005,-120.4549,38.57567
-0.020297885,-120.094,38.62627
0.063501954,-120.5208,38.8577
0.037101984,-120.1582,38.90858
0.028027117,-119.795,38.9581
0.015302062,-120.223,39.19109
-0.019997925,-119.8581,39.24089
0.049577057,-120.2885,39.4738
-0.055397928,-119.9218,39.5239
0.100390196,-120.4549,38.57567
0.10411519,-120.094,38.62627
0.09879011,-120.5208,38.8577
0.0760901,-120.1582,38.90858
0.082965195,-119.795,38.9581
0.03766519,-120.223,39.19109
-0.015059829,-119.8581,39.24089
0.05516517,-120.2885,39.4738
0.03079015,-119.9218,39.5239
0.0109449625,-120.4549,38.57567
0.25714505,-120.094,38.62627
-0.05575484,-120.5208,38.8577
0.0924201,-120.1582,38.90858
0.26454502,-119.795,38.9581
0.15316999,-120.223,39.19109
0.29476994,-119.8581,39.24089
0.20784503,-120.2885,39.4738
0.17462009,-119.9218,39.5239
0.26655316,-120.4549,38.57567
0.7788532,-120.094,38.62627
0.12185317,-120.5208,38.8577
0.8934531,-120.1582,38.90858
0.66180325,-119.795,38.9581
0.8080531,-120.223,39.19109
0.4827531,-119.8581,39.24089
1.0948532,-120.2885,39.4738
0.7105032,-119.9218,39.5239
0.8639396,-120.4549,38.57567
0.8081896,-120.094,38.62627
-0.09871036,-120.5208,38.8577
1.0582397,-120.1582,38.90858
1.6348896,-119.795,38.9581
1.7331398,-120.223,39.19109
2.1267147,-119.8581,39.24089
2.5119648,-120.2885,39.4738
2.2123399,-119.9218,39.5239
-0.21273777,-120.4549,38.57567
0.89188707,-120.094,38.62627
-0.5185629,-120.5208,38.8577
1.0373621,-120.1582,38.90858
1.6045872,-119.795,38.9581
0.9656122,-120.223,39.19109
1.3471621,-119.8581,39.24089
1.5331619,-120.2885,39.4738
1.6736872,-119.9218,39.5239
-0.6141168,-120.4549,38.57567
0.19903323,-120.094,38.62627
-0.9000167,-120.5208,38.8577
0.27603322,-120.1582,38.90858
0.9368832,-119.795,38.9581
0.23900813,-120.223,39.19109
0.8057582,-119.8581,39.24089
0.6041832,-120.2885,39.4738
0.9071832,-119.9218,39.5239
0.010839164,-120.4549,38.57567
0.3332266,-120.094,38.62627
0.090251654,-120.5208,38.8577
0.2199766,-120.1582,38.90858
0.16730157,-119.795,38.9581
0.18800166,-120.223,39.19109
0.0650391,-119.8581,39.24089
0.24215159,-120.2885,39.4738
0.13858902,-119.9218,39.5239
0.23665991,-120.4549,38.57567
0.4915599,-120.094,38.62627
0.046159953,-120.5208,38.8577
0.32843494,-120.1582,38.90858
0.28146005,-119.795,38.9581
0.43948495,-120.223,39.19109
0.21326,-119.8581,39.24089
0.5578599,-120.2885,39.4738
0.32463503,-119.9218,39.5239
0.19061106,-120.4549,38.57567
0.5625609,-120.094,38.62627
0.29726094,-120.5208,38.8577
0.25721103,-120.1582,38.90858
0.43998605,-119.795,38.9581
0.223486,-120.223,39.19109
0.38518596,-119.8581,39.24089
0.35328603,-120.2885,39.4738
0.29356098,-119.9218,39.5239
-0.11080575,-120.4549,38.57567
0.17489421,-120.094,38.62627
-0.28978086,-120.5208,38.8577
0.013944209,-120.1582,38.90858
0.17091924,-119.795,38.9581
0.20391923,-120.223,39.19109
0.014844239,-119.8581,39.24089
0.27709407,-120.2885,39.4738
0.13444418,-119.9218,39.5239
0.2455039,-120.4549,38.57567
0.32382876,-120.094,38.62627
-0.047846317,-120.5208,38.8577
0.100153685,-120.1582,38.90858
0.11000383,-119.795,38.9581
0.16020381,-120.223,39.19109
0.18957865,-119.8581,39.24089
0.36277878,-120.2885,39.4738
0.25917876,-119.9218,39.5239
-0.1754486,-120.4549,38.57567
0.74107647,-120.094,38.62627
-0.45864865,-120.5208,38.8577
0.47900146,-120.1582,38.90858
1.0094016,-119.795,38.9581
0.56130147,-120.223,39.19109
0.90252644,-119.8581,39.24089
1.3357763,-120.2885,39.4738
0.7496764,-119.9218,39.5239
-0.74776703,-120.4549,38.57567
-0.3902421,-120.094,38.62627
-0.64161706,-120.5208,38.8577
0.017132938,-120.1582,38.90858
0.472183,-119.795,38.9581
0.17893296,-120.223,39.19109
0.781208,-119.8581,39.24089
0.25945807,-120.2885,39.4738
0.532008,-119.9218,39.5239
-0.22763047,-120.4549,38.57567
0.069794565,-120.094,38.62627
-0.2108806,-120.5208,38.8577
0.081344545,-120.1582,38.90858
0.16361946,-119.795,38.9581
0.12946951,-120.223,39.19109
0.20081949,-119.8581,39.24089
0.13654456,-120.2885,39.4738
0.16726956,-119.9218,39.5239
-0.24090433,-120.4549,38.57567
-0.27845448,-120.094,38.62627
-0.15620446,-120.5208,38.8577
-0.11075443,-120.1582,38.90858
-0.023129404,-119.795,38.9581
0.013895631,-120.223,39.19109
0.30207062,-119.8581,39.24089
0.054220736,-120.2885,39.4738
0.12927055,-119.9218,39.5239
-0.015456855,-120.4549,38.57567
-0.008931816,-120.094,38.62627
-0.024756849,-120.5208,38.8577
0.048768222,-120.1582,38.90858
0.034718215,-119.795,38.9581
0.057168186,-120.223,39.19109
0.008368194,-119.8581,39.24089
0.11921817,-120.2885,39.4738
0.067643166,-119.9218,39.5239
0.054129362,-120.4549,38.57567
0.014179289,-120.094,38.62627
-0.00092059374,-120.5208,38.8577
0.07697928,-120.1582,38.90858
0.041529298,-119.795,38.9581
0.06322938,-120.223,39.19109
-0.014120698,-119.8581,39.24089
0.086479366,-120.2885,39.4738
-0.007620752,-119.9218,39.5239
-0.11369383,-120.4549,38.57567
0.00045603514,-120.094,38.62627
-0.13009387,-120.5208,38.8577
-0.040593863,-120.1582,38.90858
0.16563123,-119.795,38.9581
-0.08631891,-120.223,39.19109
0.17343116,-119.8581,39.24089
-0.14249396,-120.2885,39.4738
0.08188105,-119.9218,39.5239
-0.32599968,-120.4549,38.57567
-0.18977472,-120.094,38.62627
-0.122624636,-120.5208,38.8577
-0.046349525,-120.1582,38.90858
-0.014499664,-119.795,38.9581
-0.13279963,-120.223,39.19109
-0.07057467,-119.8581,39.24089
-0.0002747178,-120.2885,39.4738
-0.031049639,-119.9218,39.5239
-0.16316283,-120.4549,38.57567
0.006637156,-120.094,38.62627
0.00048708916,-120.5208,38.8577
0.013586938,-120.1582,38.90858
0.0036370754,-119.795,38.9581
0.0063370466,-120.223,39.19109
-0.06656295,-119.8581,39.24089
0.016987026,-120.2885,39.4738
0.010037124,-119.9218,39.5239
0.0076134503,-120.4549,38.57567
0.00916335,-120.094,38.62627
0.007238388,-120.5208,38.8577
0.008938402,-120.1582,38.90858
0.0074133873,-119.795,38.9581
0.0070133805,-120.223,39.19109
0.0043384433,-119.8581,39.24089
0.0072883666,-120.2885,39.4738
0.0059883296,-119.9218,39.5239
0.005095005,-120.4549,38.57567
0.00524503,-120.094,38.62627
0.0049449503,-120.5208,38.8577
0.0058450103,-120.1582,38.90858
0.0045200586,-119.795,38.9581
0.0062199533,-120.223,39.19109
0.0018449426,-119.8581,39.24089
0.0010950267,-120.2885,39.4738
0.0017450452,-119.9218,39.5239
0.009411961,-120.4549,38.57567
0.008611947,-120.094,38.62627
0.007911891,-120.5208,38.8577
0.00701192,-120.1582,38.90858
0.007312,-119.795,38.9581
0.0071119964,-120.223,39.19109
0.009636909,-119.8581,39.24089
0.012862027,-120.2885,39.4738
0.009837002,-119.9218,39.5239
0.0034639835,-120.4549,38.57567
0.011863947,-120.094,38.62627
-0.0027110577,-120.5208,38.8577
0.0016139746,-120.1582,38.90858
0.0070639253,-119.795,38.9581
-0.0045111775,-120.223,39.19109
0.0008139014,-119.8581,39.24089
-0.005836129,-120.2885,39.4738
-0.008636177,-119.9218,39.5239
0.0045173764,-120.4549,38.57567
0.014867425,-120.094,38.62627
0.011117399,-120.5208,38.8577
0.01999247,-120.1582,38.90858
0.009092569,-119.795,38.9581
0.032517552,-120.223,39.19109
0.002617538,-119.8581,39.24089
0.047242522,-120.2885,39.4738
0.03764242,-119.9218,39.5239
-0.06646541,-120.4549,38.57567
0.0135346055,-120.094,38.62627
-0.17504036,-120.5208,38.8577
0.11850956,-120.1582,38.90858
0.09335962,-119.795,38.9581
0.026484609,-120.223,39.19109
-0.13706541,-119.8581,39.24089
0.08503452,-120.2885,39.4738
0.011234611,-119.9218,39.5239
-0.05212295,-120.4549,38.57567
0.005127102,-120.094,38.62627
-0.047422975,-120.5208,38.8577
0.0059770048,-120.1582,38.90858
0.053352147,-119.795,38.9581
0.0414021,-120.223,39.19109
0.12622702,-119.8581,39.24089
0.045002073,-120.2885,39.4738
0.086802065,-119.9218,39.5239
0.113878906,-120.4549,38.57567
0.1734789,-120.094,38.62627
0.093804,-120.5208,38.8577
-0.03839594,-120.1582,38.90858
0.05200398,-119.795,38.9581
0.07822901,-120.223,39.19109
0.065378964,-119.8581,39.24089
0.113878965,-120.2885,39.4738
0.09445399,-119.9218,39.5239
-0.19192436,-120.4549,38.57567
0.072550654,-120.094,38.62627
-0.1640493,-120.5208,38.8577
0.21967569,-120.1582,38.90858
0.24762565,-119.795,38.9581
0.23110065,-120.223,39.19109
-0.0013493896,-119.8581,39.24089
0.122775674,-120.2885,39.4738
0.1475757,-119.9218,39.5239
-0.07793906,-120.4549,38.57567
-0.27488902,-120.094,38.62627
0.10881105,-120.5208,38.8577
0.06946096,-120.1582,38.90858
-0.29081398,-119.795,38.9581
0.27131104,-120.223,39.19109
0.149436,-119.8581,39.24089
0.15968609,-120.2885,39.4738
0.05163604,-119.9218,39.5239
0.07508752,-120.4549,38.57567
0.19241247,-120.094,38.62627
0.059187412,-120.5208,38.8577
0.15316239,-120.1582,38.90858
0.15613738,-119.795,38.9581
0.2965874,-120.223,39.19109
0.26041234,-119.8581,39.24089
0.5674624,-120.2885,39.4738
0.14293736,-119.9218,39.5239
0.028263152,-120.4549,38.57567
0.71311307,-120.094,38.62627
-0.14191186,-120.5208,38.8577
0.25991318,-120.1582,38.90858
0.3896882,-119.795,38.9581
0.38873816,-120.223,39.19109
0.8677881,-119.8581,39.24089
0.67016315,-120.2885,39.4738
0.534338,-119.9218,39.5239
-0.48363465,-120.4549,38.57567
0.33356538,-120.094,38.62627
-0.6520596,-120.5208,38.8577
0.24391532,-120.1582,38.90858
0.43729037,-119.795,38.9581
0.08896536,-120.223,39.19109
0.30656537,-119.8581,39.24089
0.6117403,-120.2885,39.4738
0.36221537,-119.9218,39.5239
-0.37073004,-120.4549,38.57567
-0.18018006,-120.094,38.62627
-0.45063004,-120.5208,38.8577
-0.101155,-120.1582,38.90858
0.13359493,-119.795,38.9581
0.025544941,-120.223,39.19109
0.123570025,-119.8581,39.24089
0.48784494,-120.2885,39.4738
0.096394956,-119.9218,39.5239
-0.13298827,-120.4549,38.57567
0.087186754,-120.094,38.62627
-0.19618821,-120.5208,38.8577
-0.037313163,-120.1582,38.90858
0.10273677,-119.795,38.9581
0.0117868185,-120.223,39.19109
0.14321178,-119.8581,39.24089
0.06943673,-120.2885,39.4738
0.15751171,-119.9218,39.5239
-0.003387034,-120.4549,38.57567
0.029113114,-120.094,38.62627
-0.006811917,-120.5208,38.8577
0.039188147,-120.1582,38.90858
0.022038102,-119.795,38.9581
0.01453805,-120.223,39.19109
-0.0185619,-119.8581,39.24089
0.014688075,-120.2885,39.4738
0.0037380457,-119.9218,39.5239
0.026455343,-120.4549,38.57567
0.027205467,-120.094,38.62627
0.02715528,-120.5208,38.8577
0.026755333,-120.1582,38.90858
0.022330403,-119.795,38.9581
0.02625537,-120.223,39.19109
0.01973039,-119.8581,39.24089
0.027555287,-120.2885,39.4738
0.023255408,-119.9218,39.5239
0.097717226,-120.4549,38.57567
0.12981713,-120.094,38.62627
0.13531712,-120.5208,38.8577
0.13139209,-120.1582,38.90858
0.10859221,-119.795,38.9581
0.111242056,-120.223,39.19109
0.094117165,-119.8581,39.24089
0.1393922,-120.2885,39.4738
0.091242105,-119.9218,39.5239
-0.4041405,-120.4549,38.57567
-0.017240703,-120.094,38.62627
-0.37396562,-120.5208,38.8577
0.25158453,-120.1582,38.90858
0.44570932,-119.795,38.9581
0.22005937,-120.223,39.19109
0.3568345,-119.8581,39.24089
0.40253434,-120.2885,39.4738
0.34998432,-119.9218,39.5239
-0.11752227,-120.4549,38.57567
0.38165268,-120.094,38.62627
-0.18407232,-120.5208,38.8577
0.28700265,-120.1582,38.90858
0.2409276,-119.795,38.9581
0.28225273,-120.223,39.19109
0.27397758,-119.8581,39.24089
0.23825273,-120.2885,39.4738
0.24412775,-119.9218,39.5239
0.030671418,-120.4549,38.57567
0.06187147,-120.094,38.62627
-0.021903694,-120.5208,38.8577
0.06847143,-120.1582,38.90858
0.06062144,-119.795,38.9581
0.10984635,-120.223,39.19109
0.03924638,-119.8581,39.24089
0.075796306,-120.2885,39.4738
0.04199636,-119.9218,39.5239
-0.335759,-120.4549,38.57567
0.04231596,-120.094,38.62627
-0.28388402,-120.5208,38.8577
0.14441597,-120.1582,38.90858
0.091490865,-119.795,38.9581
0.15034086,-120.223,39.19109
0.036841005,-119.8581,39.24089
0.27071592,-120.2885,39.4738
0.12551603,-119.9218,39.5239
0.206155,-120.4549,38.57567
0.35415506,-120.094,38.62627
0.10945505,-120.5208,38.8577
0.28643012,-120.1582,38.90858
0.17455512,-119.795,38.9581
0.34275508,-120.223,39.19109
0.14635503,-119.8581,39.24089
0.45143008,-120.2885,39.4738
0.22545505,-119.9218,39.5239
0.2784632,-120.4549,38.57567
0.7334382,-120.094,38.62627
0.17108825,-120.5208,38.8577
0.69413805,-120.1582,38.90858
0.36668807,-119.795,38.9581
0.5870131,-120.223,39.19109
0.17851323,-119.8581,39.24089
0.8147881,-120.2885,39.4738
0.5348382,-119.9218,39.5239
0.080011845,-120.4549,38.57567
0.10599926,-120.094,38.62627
0.11896172,-120.5208,38.8577
0.14124924,-120.1582,38.90858
0.12637433,-119.795,38.9581
0.22461179,-120.223,39.19109
0.12549934,-119.8581,39.24089
0.34379926,-120.2885,39.4738
0.20322433,-119.9218,39.5239
-0.3909458,-120.4549,38.57567
-0.4213958,-120.094,38.62627
-0.61214584,-120.5208,38.8577
-0.30107084,-120.1582,38.90858
0.3383791,-119.795,38.9581
-0.44649577,-120.223,39.19109
0.30347922,-119.8581,39.24089
-0.40382078,-120.2885,39.4738
-0.03192094,-119.9218,39.5239
-0.20827678,-120.4549,38.57567
0.024123281,-120.094,38.62627
0.08954829,-120.5208,38.8577
0.059523284,-120.1582,38.90858
0.029823214,-119.795,38.9581
0.01554817,-120.223,39.19109
-0.011576772,-119.8581,39.24089
0.036173135,-120.2885,39.4738
0.028998166,-119.9218,39.5239
0.086637735,-120.4549,38.57567
0.12708777,-120.094,38.62627
0.08126277,-120.5208,38.8577
0.080412745,-120.1582,38.90858
0.0885877,-119.795,38.9581
0.043587744,-120.223,39.19109
0.05596274,-119.8581,39.24089
0.09103775,-120.2885,39.4738
0.08796269,-119.9218,39.5239
-0.20318526,-120.4549,38.57567
-0.02251023,-120.094,38.62627
-0.17313528,-120.5208,38.8577
-0.0460352,-120.1582,38.90858
0.06668979,-119.795,38.9581
0.04196477,-120.223,39.19109
0.21131474,-119.8581,39.24089
0.13086474,-120.2885,39.4738
-0.0069352984,-119.9218,39.5239
-0.04181552,-120.4549,38.57567
0.029934466,-120.094,38.62627
0.020309448,-120.5208,38.8577
0.026159525,-120.1582,38.90858
0.018684447,-119.795,38.9581
0.0419845,-120.223,39.19109
0.026334524,-119.8581,39.24089
0.040934443,-120.2885,39.4738
0.01055944,-119.9218,39.5239
-0.035316527,-120.4549,38.57567
0.088733494,-120.094,38.62627
0.029483497,-120.5208,38.8577
0.053283572,-120.1582,38.90858
0.02835852,-119.795,38.9581
0.08068341,-120.223,39.19109
0.047808528,-119.8581,39.24089
0.11470848,-120.2885,39.4738
0.07163358,-119.9218,39.5239
0.025743902,-120.4549,38.57567
0.34839398,-120.094,38.62627
0.057293892,-120.5208,38.8577
0.17864394,-120.1582,38.90858
0.16724396,-119.795,38.9581
0.16161901,-120.223,39.19109
0.1018939,-119.8581,39.24089
0.14931887,-120.2885,39.4738
0.07051891,-119.9218,39.5239
-0.47026813,-120.4549,38.57567
-0.07054305,-120.094,38.62627
-0.5077681,-120.5208,38.8577
0.13613191,-120.1582,38.90858
0.38218176,-119.795,38.9581
0.25480694,-120.223,39.19109
0.12910694,-119.8581,39.24089
0.36473194,-120.2885,39.4738
0.3052818,-119.9218,39.5239
-0.021582216,-120.4549,38.57567
0.0084427595,-120.094,38.62627
-0.031707227,-120.5208,38.8577
0.047392726,-120.1582,38.90858
0.0094177425,-119.795,38.9581
0.0075927377,-120.223,39.19109
0.06601778,-119.8581,39.24089
-0.0078073144,-120.2885,39.4738
0.008417696,-119.9218,39.5239
-0.043198705,-120.4549,38.57567
0.0006762147,-120.094,38.62627
-0.0009986758,-120.5208,38.8577
-0.0012987852,-120.1582,38.90858
0.0036013126,-119.795,38.9581
0.010101199,-120.223,39.19109
0.0074511766,-119.8581,39.24089
0.03482622,-120.2885,39.4738
0.019851327,-119.9218,39.5239
-0.075301826,-120.4549,38.57567
-0.041301727,-120.094,38.62627
-0.017576694,-120.5208,38.8577
-0.0033017993,-120.1582,38.90858
0.03082329,-119.795,38.9581
0.04507327,-120.223,39.19109
0.067673266,-119.8581,39.24089
0.010098338,-120.2885,39.4738
0.010073304,-119.9218,39.5239
0.020587862,-120.4549,38.57567
0.07801288,-120.094,38.62627
0.016862988,-120.5208,38.8577
0.029812932,-120.1582,38.90858
0.005987823,-119.795,38.9581
0.00818795,-120.223,39.19109
-0.00068712234,-119.8581,39.24089
-0.009212017,-120.2885,39.4738
-0.01593709,-119.9218,39.5239
0.0011831224,-120.4549,38.57567
0.04000804,-120.094,38.62627
0.008208036,-120.5208,38.8577
0.030008048,-120.1582,38.90858
-0.00841701,-119.795,38.9581
0.085133046,-120.223,39.19109
0.05025819,-119.8581,39.24089
0.091658026,-120.2885,39.4738
0.010558069,-119.9218,39.5239
