acpcp,lon,lat
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
0.00070491433,-120.4549,38.57567
0.00070491433,-120.094,38.62627
0.00070491433,-120.5208,38.8577
0.00070491433,-120.1582,38.90858
0.00070491433,-119.795,38.9581
0.00070491433,-120.223,39.19109
0.00070491433,-119.8581,39.24089
0.00070491433,-120.2885,39.4738
0.00070491433,-119.9218,39.5239
0.578125,-120.4549,38.57567
0.6953125,-120.094,38.62627
0.421875,-120.5208,38.8577
0.0703125,-120.1582,38.90858
0.0703125,-119.795,38.9581
0.109375,-120.223,39.19109
0.0,-119.8581,39.24089
0.0859375,-120.2885,39.4738
0.0,-119.9218,39.5239
4.046875,-120.4549,38.57567
3.4375,-120.094,38.62627
4.03125,-120.5208,38.8577
2.90625,-120.1582,38.90858
2.375,-119.795,38.9581
3.765625,-120.223,39.19109
1.28125,-119.8581,39.24089
2.984375,-120.2885,39.4738
1.3828125,-119.9218,39.5239
0.0004667116,-120.4549,38.57567
0.0004667116,-120.094,38.62627
0.0004667116,-120.5208,38.8577
0.0004667116,-120.1582,38.90858
0.0004667116,-119.795,38.9581
0.0004667116,-120.223,39.19109
0.0004667116,-119.8581,39.24089
0.0004667116,-120.2885,39.4738
0.0004667116,-119.9218,39.5239
0.00034143776,-120.4549,38.57567
0.00034143776,-120.094,38.62627
0.00034143776,-120.5208,38.8577
0.00034143776,-120.1582,38.90858
0.00034143776,-119.795,38.9581
0.00034143776,-120.223,39.19109
0.00034143776,-119.8581,39.24089
0.00034143776,-120.2885,39.4738
0.00034143776,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0546875,-120.094,38.62627
0.0078125,-120.5208,38.8577
0.765625,-120.1582,38.90858
0.9140625,-119.795,38.9581
0.578125,-120.223,39.19109
1.1875,-119.8581,39.24089
0.75,-120.2885,39.4738
0.5078125,-119.9218,39.5239
5.4453125,-120.4549,38.57567
2.1015625,-120.094,38.62627
5.2578125,-120.5208,38.8577
2.515625,-120.1582,38.90858
5.546875,-119.795,38.9581
3.5,-120.223,39.19109
8.25,-119.8581,39.24089
2.734375,-120.2885,39.4738
8.1640625,-119.9218,39.5239
6.5546875,-120.4549,38.57567
0.765625,-120.094,38.62627
6.9609375,-120.5208,38.8577
1.3203125,-120.1582,38.90858
1.9609375,-119.795,38.9581
2.140625,-120.223,39.19109
0.46875,-119.8581,39.24089
0.2109375,-120.2885,39.4738
0.3515625,-119.9218,39.5239
2.9233487,-120.4549,38.57567
2.806161,-120.094,38.62627
2.306161,-120.5208,38.8577
1.7983487,-120.1582,38.90858
2.3139734,-119.795,38.9581
2.2670984,-120.223,39.19109
2.0795984,-119.8581,39.24089
1.009286,-120.2885,39.4738
1.431161,-119.9218,39.5239
6.2265625,-120.4549,38.57567
4.734375,-120.094,38.62627
2.8203125,-120.5208,38.8577
3.515625,-120.1582,38.90858
3.40625,-119.795,38.9581
4.6640625,-120.223,39.19109
5.0,-119.8581,39.24089
2.9296875,-120.2885,39.4738
2.265625,-119.9218,39.5239
0.5234375,-120.4549,38.57567
0.0546875,-120.094,38.62627
0.609375,-120.5208,38.8577
0.015625,-120.1582,38.90858
0.2109375,-119.795,38.9581
0.0234375,-120.223,39.19109
0.015625,-119.8581,39.24089
0.0078125,-120.2885,39.4738
0.1796875,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
1.4929686,-120.4549,38.57567
0.23515609,-120.094,38.62627
2.1492186,-120.5208,38.8577
0.4773436,-120.1582,38.90858
0.11796859,-119.795,38.9581
1.7742186,-120.223,39.19109
0.3210936,-119.8581,39.24089
1.469531,-120.2885,39.4738
0.99296856,-119.9218,39.5239
0.78457874,-120.4549,38.57567
0.17520374,-120.094,38.62627
2.6908288,-120.5208,38.8577
0.52676624,-120.1582,38.90858
0.80020374,-119.795,38.9581
0.82364124,-120.223,39.19109
0.43301624,-119.8581,39.24089
0.21426624,-120.2885,39.4738
1.0423913,-119.9218,39.5239
0.0031721746,-120.4549,38.57567
0.010984674,-120.094,38.62627
0.0031721746,-120.5208,38.8577
0.0031721746,-120.1582,38.90858
0.010984674,-119.795,38.9581
0.0031721746,-120.223,39.19109
0.0031721746,-119.8581,39.24089
0.0031721746,-120.2885,39.4738
0.0031721746,-119.9218,39.5239
0.00074669346,-120.4549,38.57567
0.00074669346,-120.094,38.62627
0.00074669346,-120.5208,38.8577
0.00074669346,-120.1582,38.90858
0.00074669346,-119.795,38.9581
0.00074669346,-120.223,39.19109
0.00074669346,-119.8581,39.24089
0.00074669346,-120.2885,39.4738
0.00074669346,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
0.3828125,-120.4549,38.57567
0.390625,-120.094,38.62627
0.609375,-120.5208,38.8577
0.3203125,-120.1582,38.90858
0.03125,-119.795,38.9581
0.4296875,-120.223,39.19109
0.0625,-119.8581,39.24089
0.2109375,-120.2885,39.4738
0.0546875,-119.9218,39.5239
