rhum,lon,lat
89.827736,-120.094,38.62627
91.83555,-120.5208,38.8577
89.41367,-120.1582,38.90858
77.608986,-119.795,38.9581
92.81992,-120.223,39.19109
74.90586,-119.8581,39.24089
89.515236,-120.2885,39.4738
71.75742,-119.9218,39.5239
85.94397,-120.4549,38.57567
71.63928,-120.094,38.62627
81.3424,-120.5208,38.8577
75.147095,-120.1582,38.90858
66.94397,-119.795,38.9581
79.928345,-120.223,39.19109
67.14709,-119.8581,39.24089
74.00646,-120.2885,39.4738
57.537716,-119.9218,39.5239
91.79697,-120.4549,38.57567
91.320404,-120.094,38.62627
79.414154,-120.5208,38.8577
89.570404,-120.1582,38.90858
82.695404,-119.795,38.9581
85.14853,-120.223,39.19109
80.53134,-119.8581,39.24089
88.00009,-120.2885,39.4738
70.72666,-119.9218,39.5239
95.15967,-120.4549,38.57567
92.72998,-120.094,38.62627
84.534676,-120.5208,38.8577
94.07373,-120.1582,38.90858
93.69873,-119.795,38.9581
92.82373,-120.223,39.19109
86.01905,-119.8581,39.24089
93.69873,-120.2885,39.4738
84.96436,-119.9218,39.5239
92.585045,-120.4549,38.57567
84.79598,-120.094,38.62627
83.43661,-120.5208,38.8577
88.66317,-120.1582,38.90858
80.90536,-119.795,38.9581
89.866295,-120.223,39.19109
78.866295,-119.8581,39.24089
87.54598,-120.2885,39.4738
74.241295,-119.9218,39.5239
83.92567,-120.4549,38.57567
59.636604,-120.094,38.62627
74.199104,-120.5208,38.8577
61.99598,-120.1582,38.90858
63.47254,-119.795,38.9581
68.87098,-120.223,39.19109
60.199104,-119.8581,39.24089
64.449104,-120.2885,39.4738
56.08973,-119.9218,39.5239
89.76846,-120.4549,38.57567
90.36221,-120.094,38.62627
82.0419,-120.5208,38.8577
88.97159,-120.1582,38.90858
84.6669,-119.795,38.9581
87.94034,-120.223,39.19109
77.14346,-119.8581,39.24089
89.56534,-120.2885,39.4738
73.08096,-119.9218,39.5239
90.90354,-120.4549,38.57567
89.76292,-120.094,38.62627
86.536354,-120.5208,38.8577
90.411354,-120.1582,38.90858
80.27854,-119.795,38.9581
92.08323,-120.223,39.19109
77.755104,-119.8581,39.24089
90.07542,-120.2885,39.4738
72.755104,-119.9218,39.5239
93.62527,-120.4549,38.57567
87.70339,-120.094,38.62627
85.91433,-120.5208,38.8577
89.00027,-120.1582,38.90858
76.04714,-119.795,38.9581
93.32058,-120.223,39.19109
76.75027,-119.8581,39.24089
89.22683,-120.2885,39.4738
71.44558,-119.9218,39.5239
87.72181,-120.4549,38.57567
81.69837,-120.094,38.62627
83.237434,-120.5208,38.8577
83.22181,-120.1582,38.90858
67.893684,-119.795,38.9581
87.74525,-120.223,39.19109
66.97181,-119.8581,39.24089
83.47962,-120.2885,39.4738
67.339,-119.9218,39.5239
88.996155,-120.4549,38.57567
84.88678,-120.094,38.62627
77.91803,-120.5208,38.8577
81.36334,-120.1582,38.90858
70.47272,-119.795,38.9581
82.16022,-120.223,39.19109
71.33209,-119.8581,39.24089
81.51959,-120.2885,39.4738
68.56647,-119.9218,39.5239
71.661514,-120.4549,38.57567
76.16151,-120.094,38.62627
63.97401,-120.5208,38.8577
77.51307,-120.1582,38.90858
80.809944,-119.795,38.9581
66.036514,-120.223,39.19109
73.28651,-119.8581,39.24089
77.26307,-120.2885,39.4738
72.20838,-119.9218,39.5239
62.923622,-120.4549,38.57567
55.861122,-120.094,38.62627
49.829872,-120.5208,38.8577
62.25174,-120.1582,38.90858
70.06424,-119.795,38.9581
55.743935,-120.223,39.19109
67.986115,-119.8581,39.24089
66.33768,-120.2885,39.4738
59.814247,-119.9218,39.5239
67.51438,-120.4549,38.57567
71.91282,-120.094,38.62627
60.92063,-120.5208,38.8577
73.84251,-120.1582,38.90858
71.31126,-119.795,38.9581
65.834694,-120.223,39.19109
68.647194,-119.8581,39.24089
77.22532,-120.2885,39.4738
58.35032,-119.9218,39.5239
45.91427,-120.4549,38.57567
46.617393,-120.094,38.62627
43.94552,-120.5208,38.8577
58.70333,-120.1582,38.90858
59.531456,-119.795,38.9581
46.718956,-120.223,39.19109
62.39083,-119.8581,39.24089
63.593956,-120.2885,39.4738
59.781456,-119.9218,39.5239
53.756115,-120.4549,38.57567
27.568617,-120.094,38.62627
39.779552,-120.5208,38.8577
45.61549,-120.1582,38.90858
55.568615,-119.795,38.9581
39.388927,-120.223,39.19109
42.217052,-119.8581,39.24089
36.69362,-120.2885,39.4738
40.64674,-119.9218,39.5239
51.091957,-120.4549,38.57567
25.857582,-120.094,38.62627
40.78727,-120.5208,38.8577
40.920082,-120.1582,38.90858
53.513832,-119.795,38.9581
34.154457,-120.223,39.19109
54.521645,-119.8581,39.24089
42.810707,-120.2885,39.4738
56.16227,-119.9218,39.5239
53.79912,-120.4549,38.57567
25.97881,-120.094,38.62627
40.619434,-120.5208,38.8577
39.377247,-120.1582,38.90858
50.494434,-119.795,38.9581
33.07256,-120.223,39.19109
52.58037,-119.8581,39.24089
40.60381,-120.2885,39.4738
49.658497,-119.9218,39.5239
44.781986,-120.4549,38.57567
41.094486,-120.094,38.62627
40.688236,-120.5208,38.8577
35.156986,-120.1582,38.90858
42.094486,-119.795,38.9581
40.89136,-120.223,39.19109
43.11011,-119.8581,39.24089
37.617924,-120.2885,39.4738
46.6023,-119.9218,39.5239
53.13984,-120.4549,38.57567
56.632027,-120.094,38.62627
48.749214,-120.5208,38.8577
47.264835,-120.1582,38.90858
46.78046,-119.795,38.9581
48.936714,-120.223,39.19109
44.49921,-119.8581,39.24089
47.014835,-120.2885,39.4738
41.819527,-119.9218,39.5239
80.15135,-120.4549,38.57567
75.690414,-120.094,38.62627
79.39354,-120.5208,38.8577
64.14354,-120.1582,38.90858
65.51854,-119.795,38.9581
71.33885,-120.223,39.19109
58.40135,-119.8581,39.24089
63.96385,-120.2885,39.4738
51.518536,-119.9218,39.5239
73.73664,-120.4549,38.57567
80.01008,-120.094,38.62627
76.99445,-120.5208,38.8577
76.19758,-120.1582,38.90858
71.971016,-119.795,38.9581
77.6507,-120.223,39.19109
72.94758,-119.8581,39.24089
75.82258,-120.2885,39.4738
65.2132,-119.9218,39.5239
70.26576,-120.4549,38.57567
64.7892,-120.094,38.62627
73.75014,-120.5208,38.8577
65.38295,-120.1582,38.90858
67.81264,-119.795,38.9581
74.95326,-120.223,39.19109
65.054825,-119.8581,39.24089
69.13295,-120.2885,39.4738
61.83608,-119.9218,39.5239
87.32222,-120.4549,38.57567
89.47847,-120.094,38.62627
85.462845,-120.5208,38.8577
91.17378,-120.1582,38.90858
78.90035,-119.795,38.9581
90.97066,-120.223,39.19109
79.40035,-119.8581,39.24089
90.84566,-120.2885,39.4738
74.595665,-119.9218,39.5239
68.24025,-120.4549,38.57567
70.834,-120.094,38.62627
71.38869,-120.5208,38.8577
76.568375,-120.1582,38.90858
81.10744,-119.795,38.9581
76.318375,-120.223,39.19109
76.6465,-119.8581,39.24089
79.505875,-120.2885,39.4738
70.0215,-119.9218,39.5239
66.053185,-120.4549,38.57567
39.678185,-120.094,38.62627
65.615685,-120.5208,38.8577
44.201622,-120.1582,38.90858
43.396935,-119.795,38.9581
56.82662,-120.223,39.19109
43.748493,-119.8581,39.24089
45.55318,-120.2885,39.4738
36.467247,-119.9218,39.5239
75.67409,-120.4549,38.57567
83.21315,-120.094,38.62627
85.97877,-120.5208,38.8577
77.11159,-120.1582,38.90858
65.54127,-119.795,38.9581
85.80689,-120.223,39.19109
64.252205,-119.8581,39.24089
78.14284,-120.2885,39.4738
57.95533,-119.9218,39.5239
82.6703,-120.4549,38.57567
85.928116,-120.094,38.62627
81.990616,-120.5208,38.8577
81.678116,-120.1582,38.90858
68.02968,-119.795,38.9581
85.44375,-120.223,39.19109
67.42031,-119.8581,39.24089
81.521866,-120.2885,39.4738
58.037495,-119.9218,39.5239
76.83534,-120.4549,38.57567
84.843155,-120.094,38.62627
79.843155,-120.5208,38.8577
79.75722,-120.1582,38.90858
68.88221,-119.795,38.9581
83.70253,-120.223,39.19109
68.75721,-119.8581,39.24089
80.655655,-120.2885,39.4738
59.999397,-119.9218,39.5239
73.15463,-120.4549,38.57567
75.99838,-120.094,38.62627
74.881195,-120.5208,38.8577
76.93588,-120.1582,38.90858
71.037445,-119.795,38.9581
83.631195,-120.223,39.19109
68.76401,-119.8581,39.24089
76.48276,-120.2885,39.4738
62.185883,-119.9218,39.5239
69.12067,-120.4549,38.57567
51.128475,-120.094,38.62627
65.16754,-120.5208,38.8577
57.089413,-120.1582,38.90858
54.105038,-119.795,38.9581
55.776913,-120.223,39.19109
60.190975,-119.8581,39.24089
60.659725,-120.2885,39.4738
56.745663,-119.9218,39.5239
49.695133,-120.4549,38.57567
39.78107,-120.094,38.62627
41.82013,-120.5208,38.8577
49.85138,-120.1582,38.90858
44.179504,-119.795,38.9581
42.624817,-120.223,39.19109
50.937317,-119.8581,39.24089
51.757633,-120.2885,39.4738
43.242004,-119.9218,39.5239
44.174877,-120.4549,38.57567
43.245193,-120.094,38.62627
46.542065,-120.5208,38.8577
46.924877,-120.1582,38.90858
46.831127,-119.795,38.9581
47.05769,-120.223,39.19109
49.510815,-119.8581,39.24089
50.24519,-120.2885,39.4738
44.081127,-119.9218,39.5239
92.46028,-120.4549,38.57567
85.30403,-120.094,38.62627
92.83528,-120.5208,38.8577
82.94466,-120.1582,38.90858
72.13997,-119.795,38.9581
87.54622,-120.223,39.19109
74.26497,-119.8581,39.24089
85.13216,-120.2885,39.4738
77.780594,-119.9218,39.5239
83.00954,-120.4549,38.57567
80.56423,-120.094,38.62627
87.24391,-120.5208,38.8577
81.4861,-120.1582,38.90858
70.25173,-119.795,38.9581
84.532974,-120.223,39.19109
73.31423,-119.8581,39.24089
81.91579,-120.2885,39.4738
70.290794,-119.9218,39.5239
80.9841,-120.4549,38.57567
65.030975,-120.094,38.62627
82.30441,-120.5208,38.8577
70.2966,-120.1582,38.90858
52.929413,-119.795,38.9581
78.42941,-120.223,39.19109
59.124725,-119.8581,39.24089
72.937225,-120.2885,39.4738
57.523163,-119.9218,39.5239
75.15098,-120.4549,38.57567
75.50254,-120.094,38.62627
79.9166,-120.5208,38.8577
76.44785,-120.1582,38.90858
58.39316,-119.795,38.9581
83.33067,-120.223,39.19109
65.13535,-119.8581,39.24089
77.799416,-120.2885,39.4738
56.57285,-119.9218,39.5239
77.33346,-120.4549,38.57567
62.935017,-120.094,38.62627
76.99752,-120.5208,38.8577
66.450645,-120.1582,38.90858
59.19283,-119.795,38.9581
76.919395,-120.223,39.19109
61.91939,-119.8581,39.24089
69.52096,-120.2885,39.4738
57.47408,-119.9218,39.5239
76.94294,-120.4549,38.57567
74.41169,-120.094,38.62627
81.396065,-120.5208,38.8577
78.239815,-120.1582,38.90858
65.47419,-119.795,38.9581
82.13043,-120.223,39.19109
69.9195,-119.8581,39.24089
81.27887,-120.2885,39.4738
65.302315,-119.9218,39.5239
72.8715,-120.4549,38.57567
67.14493,-120.094,38.62627
78.51212,-120.5208,38.8577
72.38712,-120.1582,38.90858
59.957428,-119.795,38.9581
79.394936,-120.223,39.19109
63.988678,-119.8581,39.24089
77.144936,-120.2885,39.4738
61.441803,-119.9218,39.5239
84.09809,-120.4549,38.57567
77.91059,-120.094,38.62627
82.363716,-120.5208,38.8577
72.269966,-120.1582,38.90858
61.74654,-119.795,38.9581
80.47309,-120.223,39.19109
65.57465,-119.8581,39.24089
76.66059,-120.2885,39.4738
68.94965,-119.9218,39.5239
56.32956,-120.4549,38.57567
61.14987,-120.094,38.62627
58.36862,-120.5208,38.8577
64.70456,-120.1582,38.90858
62.188934,-119.795,38.9581
59.36081,-120.223,39.19109
64.88425,-119.8581,39.24089
68.21237,-120.2885,39.4738
59.24362,-119.9218,39.5239
58.149803,-120.4549,38.57567
57.41543,-120.094,38.62627
55.79043,-120.5208,38.8577
57.899803,-120.1582,38.90858
53.845116,-119.795,38.9581
57.431053,-120.223,39.19109
61.82949,-119.8581,39.24089
67.97793,-120.2885,39.4738
57.54043,-119.9218,39.5239
69.74307,-120.4549,38.57567
76.43057,-120.094,38.62627
68.42276,-120.5208,38.8577
76.125885,-120.1582,38.90858
71.36807,-119.795,38.9581
69.0087,-120.223,39.19109
74.4462,-119.8581,39.24089
78.6337,-120.2885,39.4738
67.99307,-119.9218,39.5239
54.954414,-120.4549,38.57567
49.09504,-120.094,38.62627
52.2591,-120.5208,38.8577
52.891914,-120.1582,38.90858
53.141914,-119.795,38.9581
53.15754,-120.223,39.19109
52.430977,-119.8581,39.24089
56.595047,-120.2885,39.4738
51.579414,-119.9218,39.5239
63.79567,-120.4549,38.57567
51.23317,-120.094,38.62627
67.42067,-120.5208,38.8577
53.240982,-120.1582,38.90858
52.123795,-119.795,38.9581
61.319107,-120.223,39.19109
49.631607,-119.8581,39.24089
58.990982,-120.2885,39.4738
52.522232,-119.9218,39.5239
69.546,-120.4549,38.57567
55.991306,-120.094,38.62627
74.46787,-120.5208,38.8577
56.44443,-120.1582,38.90858
54.78037,-119.795,38.9581
67.37412,-120.223,39.19109
49.272556,-119.8581,39.24089
55.803806,-120.2885,39.4738
51.397556,-119.9218,39.5239
92.845924,-120.4549,38.57567
88.10374,-120.094,38.62627
90.970924,-120.5208,38.8577
83.91624,-120.1582,38.90858
81.41624,-119.795,38.9581
88.24436,-120.223,39.19109
76.88499,-119.8581,39.24089
84.82249,-120.2885,39.4738
70.127174,-119.9218,39.5239
72.41472,-120.4549,38.57567
49.17253,-120.094,38.62627
65.219406,-120.5208,38.8577
46.305344,-120.1582,38.90858
51.70378,-119.795,38.9581
49.406906,-120.223,39.19109
47.399094,-119.8581,39.24089
48.47722,-120.2885,39.4738
45.805344,-119.9218,39.5239
60.56817,-120.4549,38.57567
41.99786,-120.094,38.62627
49.927547,-120.5208,38.8577
44.544735,-120.1582,38.90858
44.896297,-119.795,38.9581
47.865047,-120.223,39.19109
44.15411,-119.8581,39.24089
47.708797,-120.2885,39.4738
43.169735,-119.9218,39.5239
41.000813,-120.4549,38.57567
40.868004,-120.094,38.62627
42.618004,-120.5208,38.8577
38.67269,-120.1582,38.90858
42.578938,-119.795,38.9581
43.5555,-120.223,39.19109
37.157066,-119.8581,39.24089
39.41488,-120.2885,39.4738
36.961754,-119.9218,39.5239
68.80891,-120.4549,38.57567
61.56672,-120.094,38.62627
70.84797,-120.5208,38.8577
58.12922,-120.1582,38.90858
47.863594,-119.795,38.9581
66.394844,-120.223,39.19109
48.51203,-119.8581,39.24089
58.81672,-120.2885,39.4738
44.433907,-119.9218,39.5239
78.53553,-120.4549,38.57567
72.707405,-120.094,38.62627
77.60584,-120.5208,38.8577
74.582405,-120.1582,38.90858
68.16054,-119.795,38.9581
73.87147,-120.223,39.19109
68.527725,-119.8581,39.24089
77.24647,-120.2885,39.4738
64.48866,-119.9218,39.5239
