dswrf,lon,lat
166.57812,-119.795,38.9581
121.734375,-120.223,39.19109
132.17969,-119.8581,39.24089
186.9375,-120.2885,39.4738
181.51562,-119.9218,39.5239
160.80469,-120.4549,38.57567
208.14062,-120.094,38.62627
174.08594,-120.5208,38.8577
208.11719,-120.1582,38.90858
210.23438,-119.795,38.9581
195.83594,-120.223,39.19109
203.00781,-119.8581,39.24089
199.46875,-120.2885,39.4738
190.48438,-119.9218,39.5239
106.35156,-120.4549,38.57567
179.44531,-120.094,38.62627
93.17969,-120.5208,38.8577
153.40625,-120.1582,38.90858
151.21094,-119.795,38.9581
141.29688,-120.223,39.19109
144.375,-119.8581,39.24089
167.25781,-120.2885,39.4738
123.10156,-119.9218,39.5239
95.72656,-120.4549,38.57567
137.51562,-120.094,38.62627
78.11719,-120.5208,38.8577
163.39062,-120.1582,38.90858
140.69531,-119.795,38.9581
105.08594,-120.223,39.19109
111.05469,-119.8581,39.24089
138.60156,-120.2885,39.4738
104.328125,-119.9218,39.5239
206.79688,-120.4549,38.57567
241.0625,-120.094,38.62627
206.0625,-120.5208,38.8577
236.09375,-120.1582,38.90858
238.44531,-119.795,38.9581
229.53125,-120.223,39.19109
235.875,-119.8581,39.24089
236.82031,-120.2885,39.4738
232.14062,-119.9218,39.5239
113.99219,-120.4549,38.57567
188.16406,-120.094,38.62627
101.72656,-120.5208,38.8577
157.01562,-120.1582,38.90858
167.16406,-119.795,38.9581
120.578125,-120.223,39.19109
138.3125,-119.8581,39.24089
138.65625,-120.2885,39.4738
122.765625,-119.9218,39.5239
83.546875,-120.4549,38.57567
203.20312,-120.094,38.62627
104.890625,-120.5208,38.8577
196.76562,-120.1582,38.90858
178.25,-119.795,38.9581
167.99219,-120.223,39.19109
159.25,-119.8581,39.24089
196.21875,-120.2885,39.4738
160.54688,-119.9218,39.5239
97.71875,-120.4549,38.57567
229.75,-120.094,38.62627
78.296875,-120.5208,38.8577
159.25,-120.1582,38.90858
220.22656,-119.795,38.9581
111.53906,-120.223,39.19109
131.21094,-119.8581,39.24089
147.22656,-120.2885,39.4738
113.390625,-119.9218,39.5239
181.97656,-120.4549,38.57567
205.41406,-120.094,38.62627
112.74219,-120.5208,38.8577
201.34375,-120.1582,38.90858
230.625,-119.795,38.9581
166.28906,-120.223,39.19109
197.76562,-119.8581,39.24089
183.24219,-120.2885,39.4738
172.28125,-119.9218,39.5239
177.24219,-120.4549,38.57567
218.57031,-120.094,38.62627
161.45312,-120.5208,38.8577
221.80469,-120.1582,38.90858
225.36719,-119.795,38.9581
187.83594,-120.223,39.19109
204.07031,-119.8581,39.24089
196.66406,-120.2885,39.4738
179.5625,-119.9218,39.5239
206.69531,-120.4549,38.57567
241.3125,-120.094,38.62627
223.41406,-120.5208,38.8577
248.05469,-120.1582,38.90858
232.125,-119.795,38.9581
241.17188,-120.223,39.19109
213.05469,-119.8581,39.24089
243.19531,-120.2885,39.4738
179.65625,-119.9218,39.5239
259.8828,-120.4549,38.57567
266.82812,-120.094,38.62627
252.70312,-120.5208,38.8577
263.5703,-120.1582,38.90858
259.4297,-119.795,38.9581
257.6875,-120.223,39.19109
254.53906,-119.8581,39.24089
257.6953,-120.2885,39.4738
248.36719,-119.9218,39.5239
246.08594,-120.4549,38.57567
269.71875,-120.094,38.62627
202.46094,-120.5208,38.8577
263.8125,-120.1582,38.90858
266.0625,-119.795,38.9581
199.99219,-120.223,39.19109
233.10156,-119.8581,39.24089
243.36719,-120.2885,39.4738
197.88281,-119.9218,39.5239
261.8047,-120.4549,38.57567
275.51562,-120.094,38.62627
259.83594,-120.5208,38.8577
269.04688,-120.1582,38.90858
270.09375,-119.795,38.9581
260.28125,-120.223,39.19109
259.28906,-119.8581,39.24089
259.48438,-120.2885,39.4738
250.77344,-119.9218,39.5239
274.3672,-120.4549,38.57567
279.76562,-120.094,38.62627
267.02344,-120.5208,38.8577
273.65625,-120.1582,38.90858
276.42188,-119.795,38.9581
268.59375,-120.223,39.19109
270.4375,-119.8581,39.24089
269.1875,-120.2885,39.4738
264.3672,-119.9218,39.5239
276.3125,-120.4549,38.57567
284.26562,-120.094,38.62627
269.34375,-120.5208,38.8577
275.79688,-120.1582,38.90858
280.33594,-119.795,38.9581
272.16406,-120.223,39.19109
272.95312,-119.8581,39.24089
272.79688,-120.2885,39.4738
268.0,-119.9218,39.5239
277.46875,-120.4549,38.57567
286.17188,-120.094,38.62627
270.52344,-120.5208,38.8577
276.8125,-120.1582,38.90858
282.29688,-119.795,38.9581
274.10938,-120.223,39.19109
274.32812,-119.8581,39.24089
275.125,-120.2885,39.4738
270.3125,-119.9218,39.5239
272.54688,-120.4549,38.57567
288.66406,-120.094,38.62627
268.1328,-120.5208,38.8577
277.375,-120.1582,38.90858
284.0547,-119.795,38.9581
271.58594,-120.223,39.19109
275.15625,-119.8581,39.24089
272.84375,-120.2885,39.4738
268.27344,-119.9218,39.5239
269.52344,-120.4549,38.57567
282.1875,-120.094,38.62627
268.89844,-120.5208,38.8577
278.0547,-120.1582,38.90858
281.73438,-119.795,38.9581
274.40625,-120.223,39.19109
275.14062,-119.8581,39.24089
275.04688,-120.2885,39.4738
271.6875,-119.9218,39.5239
245.28906,-120.4549,38.57567
264.51562,-120.094,38.62627
248.25781,-120.5208,38.8577
259.10938,-120.1582,38.90858
264.57812,-119.795,38.9581
254.52344,-120.223,39.19109
258.42188,-119.8581,39.24089
259.04688,-120.2885,39.4738
256.26562,-119.9218,39.5239
178.30469,-120.4549,38.57567
262.5703,-120.094,38.62627
152.03125,-120.5208,38.8577
252.80469,-120.1582,38.90858
261.4375,-119.795,38.9581
182.14844,-120.223,39.19109
241.23438,-119.8581,39.24089
235.48438,-120.2885,39.4738
231.70312,-119.9218,39.5239
191.36719,-120.4549,38.57567
273.5547,-120.094,38.62627
210.95312,-120.5208,38.8577
246.08594,-120.1582,38.90858
233.67969,-119.795,38.9581
221.55469,-120.223,39.19109
220.32812,-119.8581,39.24089
244.32031,-120.2885,39.4738
177.63281,-119.9218,39.5239
160.34375,-120.4549,38.57567
233.92188,-120.094,38.62627
160.57031,-120.5208,38.8577
210.88281,-120.1582,38.90858
236.9375,-119.795,38.9581
187.86719,-120.223,39.19109
227.46094,-119.8581,39.24089
211.79688,-120.2885,39.4738
226.78906,-119.9218,39.5239
114.74219,-120.4549,38.57567
168.61719,-120.094,38.62627
79.78906,-120.5208,38.8577
144.64062,-120.1582,38.90858
164.0,-119.795,38.9581
156.8125,-120.223,39.19109
161.76562,-119.8581,39.24089
171.89062,-120.2885,39.4738
167.42188,-119.9218,39.5239
242.02344,-120.4549,38.57567
282.10938,-120.094,38.62627
240.88281,-120.5208,38.8577
277.58594,-120.1582,38.90858
278.54688,-119.795,38.9581
268.39844,-120.223,39.19109
277.45312,-119.8581,39.24089
274.35156,-120.2885,39.4738
265.14062,-119.9218,39.5239
128.48438,-120.4549,38.57567
280.85938,-120.094,38.62627
127.67969,-120.5208,38.8577
263.1172,-120.1582,38.90858
294.625,-119.795,38.9581
180.42188,-120.223,39.19109
288.0,-119.8581,39.24089
275.7578,-120.2885,39.4738
283.66406,-119.9218,39.5239
171.85156,-120.4549,38.57567
268.78125,-120.094,38.62627
191.38281,-120.5208,38.8577
256.97656,-120.1582,38.90858
273.875,-119.795,38.9581
219.63281,-120.223,39.19109
267.42188,-119.8581,39.24089
253.57031,-120.2885,39.4738
268.51562,-119.9218,39.5239
171.17969,-120.4549,38.57567
225.95312,-120.094,38.62627
179.3125,-120.5208,38.8577
226.89844,-120.1582,38.90858
256.54688,-119.795,38.9581
197.61719,-120.223,39.19109
231.85938,-119.8581,39.24089
263.42188,-120.2885,39.4738
262.5625,-119.9218,39.5239
166.58594,-120.4549,38.57567
241.53125,-120.094,38.62627
166.17969,-120.5208,38.8577
230.88281,-120.1582,38.90858
250.67969,-119.795,38.9581
206.39062,-120.223,39.19109
235.60938,-119.8581,39.24089
215.60156,-120.2885,39.4738
153.54688,-119.9218,39.5239
286.60156,-120.4549,38.57567
308.89844,-120.094,38.62627
287.65625,-120.5208,38.8577
300.5547,-120.1582,38.90858
300.98438,-119.795,38.9581
291.1328,-120.223,39.19109
299.89844,-119.8581,39.24089
299.73438,-120.2885,39.4738
295.9297,-119.9218,39.5239
296.41406,-120.4549,38.57567
305.625,-120.094,38.62627
294.5,-120.5208,38.8577
305.3672,-120.1582,38.90858
303.71094,-119.795,38.9581
302.57812,-120.223,39.19109
300.66406,-119.8581,39.24089
303.3125,-120.2885,39.4738
298.5078,-119.9218,39.5239
301.97656,-120.4549,38.57567
308.09375,-120.094,38.62627
300.4375,-120.5208,38.8577
305.96094,-120.1582,38.90858
305.5078,-119.795,38.9581
302.8047,-120.223,39.19109
304.90625,-119.8581,39.24089
304.48438,-120.2885,39.4738
302.4297,-119.9218,39.5239
169.09375,-120.4549,38.57567
209.0625,-120.094,38.62627
163.74219,-120.5208,38.8577
173.42969,-120.1582,38.90858
188.90625,-119.795,38.9581
167.84375,-120.223,39.19109
175.30469,-119.8581,39.24089
170.16406,-120.2885,39.4738
160.78125,-119.9218,39.5239
98.96094,-120.4549,38.57567
218.51562,-120.094,38.62627
126.50781,-120.5208,38.8577
193.25,-120.1582,38.90858
219.55469,-119.795,38.9581
151.71094,-120.223,39.19109
201.27344,-119.8581,39.24089
192.89062,-120.2885,39.4738
235.70312,-119.9218,39.5239
213.28125,-120.4549,38.57567
276.4297,-120.094,38.62627
193.30469,-120.5208,38.8577
289.20312,-120.1582,38.90858
275.45312,-119.795,38.9581
265.96094,-120.223,39.19109
291.39062,-119.8581,39.24089
279.3828,-120.2885,39.4738
274.0,-119.9218,39.5239
205.13281,-120.4549,38.57567
267.34375,-120.094,38.62627
200.09375,-120.5208,38.8577
262.89062,-120.1582,38.90858
262.03125,-119.795,38.9581
250.54688,-120.223,39.19109
262.7578,-119.8581,39.24089
263.71094,-120.2885,39.4738
261.46875,-119.9218,39.5239
173.98438,-120.4549,38.57567
262.1953,-120.094,38.62627
167.46875,-120.5208,38.8577
225.24219,-120.1582,38.90858
251.79688,-119.795,38.9581
201.71875,-120.223,39.19109
243.42188,-119.8581,39.24089
229.3125,-120.2885,39.4738
231.125,-119.9218,39.5239
177.03906,-120.4549,38.57567
275.3125,-120.094,38.62627
158.09375,-120.5208,38.8577
257.3672,-120.1582,38.90858
279.09375,-119.795,38.9581
207.66406,-120.223,39.19109
269.875,-119.8581,39.24089
250.1875,-120.2885,39.4738
250.78906,-119.9218,39.5239
273.67188,-120.4549,38.57567
311.21094,-120.094,38.62627
251.64844,-120.5208,38.8577
302.45312,-120.1582,38.90858
307.41406,-119.795,38.9581
289.60938,-120.223,39.19109
303.7422,-119.8581,39.24089
298.96875,-120.2885,39.4738
295.39844,-119.9218,39.5239
257.04688,-120.4549,38.57567
293.8125,-120.094,38.62627
227.96094,-120.5208,38.8577
274.0625,-120.1582,38.90858
297.59375,-119.795,38.9581
237.85938,-120.223,39.19109
277.8828,-119.8581,39.24089
265.4922,-120.2885,39.4738
267.03906,-119.9218,39.5239
265.16406,-120.4549,38.57567
292.26562,-120.094,38.62627
286.0625,-120.5208,38.8577
294.39062,-120.1582,38.90858
274.6328,-119.795,38.9581
281.27344,-120.223,39.19109
271.97656,-119.8581,39.24089
281.02344,-120.2885,39.4738
270.67188,-119.9218,39.5239
311.21094,-120.4549,38.57567
334.03125,-120.094,38.62627
322.1797,-120.5208,38.8577
329.54688,-120.1582,38.90858
325.95312,-119.795,38.9581
325.28906,-120.223,39.19109
325.83594,-119.8581,39.24089
326.34375,-120.2885,39.4738
320.14062,-119.9218,39.5239
222.125,-120.4549,38.57567
240.67188,-120.094,38.62627
198.79688,-120.5208,38.8577
226.92188,-120.1582,38.90858
223.3125,-119.795,38.9581
197.125,-120.223,39.19109
204.53125,-119.8581,39.24089
200.11719,-120.2885,39.4738
198.60938,-119.9218,39.5239
303.77344,-120.4549,38.57567
323.57812,-120.094,38.62627
306.71094,-120.5208,38.8577
318.48438,-120.1582,38.90858
280.0625,-119.795,38.9581
311.96094,-120.223,39.19109
293.7578,-119.8581,39.24089
318.03906,-120.2885,39.4738
244.11719,-119.9218,39.5239
314.60156,-120.4549,38.57567
335.7578,-120.094,38.62627
318.16406,-120.5208,38.8577
328.34375,-120.1582,38.90858
333.39062,-119.795,38.9581
323.35938,-120.223,39.19109
327.53906,-119.8581,39.24089
327.5547,-120.2885,39.4738
322.29688,-119.9218,39.5239
320.32812,-120.4549,38.57567
329.6172,-120.094,38.62627
303.64062,-120.5208,38.8577
315.85938,-120.1582,38.90858
322.3672,-119.795,38.9581
278.64062,-120.223,39.19109
309.14062,-119.8581,39.24089
275.78906,-120.2885,39.4738
242.03125,-119.9218,39.5239
212.46094,-120.4549,38.57567
289.83594,-120.094,38.62627
212.20312,-120.5208,38.8577
267.10156,-120.1582,38.90858
303.35156,-119.795,38.9581
230.11719,-120.223,39.19109
277.21875,-119.8581,39.24089
268.83594,-120.2885,39.4738
257.71875,-119.9218,39.5239
157.42188,-120.4549,38.57567
233.57031,-120.094,38.62627
180.27344,-120.5208,38.8577
251.0625,-120.1582,38.90858
201.5,-119.795,38.9581
222.39062,-120.223,39.19109
214.52344,-119.8581,39.24089
223.71875,-120.2885,39.4738
220.9375,-119.9218,39.5239
321.3672,-120.4549,38.57567
342.47656,-120.094,38.62627
323.0547,-120.5208,38.8577
337.7422,-120.1582,38.90858
335.71875,-119.795,38.9581
323.46094,-120.223,39.19109
334.8047,-119.8581,39.24089
327.9375,-120.2885,39.4738
332.1953,-119.9218,39.5239
336.4297,-120.4549,38.57567
346.3125,-120.094,38.62627
335.53906,-120.5208,38.8577
342.67188,-120.1582,38.90858
341.32812,-119.795,38.9581
339.3125,-120.223,39.19109
340.08594,-119.8581,39.24089
341.10156,-120.2885,39.4738
337.71875,-119.9218,39.5239
310.1953,-120.4549,38.57567
326.0,-120.094,38.62627
312.9375,-120.5208,38.8577
319.6328,-120.1582,38.90858
319.60156,-119.795,38.9581
317.5,-120.223,39.19109
319.21875,-119.8581,39.24089
323.10156,-120.2885,39.4738
318.6797,-119.9218,39.5239
307.76562,-120.4549,38.57567
325.0625,-120.094,38.62627
321.52344,-120.5208,38.8577
321.14062,-120.1582,38.90858
314.39062,-119.795,38.9581
313.6328,-120.223,39.19109
311.98438,-119.8581,39.24089
309.6797,-120.2885,39.4738
301.65625,-119.9218,39.5239
331.33594,-120.4549,38.57567
353.6328,-120.094,38.62627
339.46094,-120.5208,38.8577
348.4297,-120.1582,38.90858
332.53125,-119.795,38.9581
344.97656,-120.223,39.19109
325.04688,-119.8581,39.24089
346.26562,-120.2885,39.4738
311.3672,-119.9218,39.5239
