weasd,lon,lat
0.0625,-120.223,39.19109
6.8476562,-119.8581,39.24089
4.451172,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
14.183594,-120.094,38.62627
0.0,-120.5208,38.8577
29.4375,-120.1582,38.90858
13.947266,-119.795,38.9581
2.5488281,-120.223,39.19109
7.7890625,-119.8581,39.24089
3.3476562,-120.2885,39.4738
0.013671875,-119.9218,39.5239
0.0,-120.4549,38.57567
18.898438,-120.094,38.62627
0.0,-120.5208,38.8577
25.966797,-120.1582,38.90858
18.644531,-119.795,38.9581
2.2734375,-120.223,39.19109
11.279297,-119.8581,39.24089
5.390625,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
18.052734,-120.094,38.62627
0.0,-120.5208,38.8577
21.652344,-120.1582,38.90858
17.90039,-119.795,38.9581
0.076171875,-120.223,39.19109
10.0390625,-119.8581,39.24089
1.8320312,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
19.43164,-120.094,38.62627
0.0,-120.5208,38.8577
22.564453,-120.1582,38.90858
18.353516,-119.795,38.9581
0.10546875,-120.223,39.19109
10.3828125,-119.8581,39.24089
1.8867188,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
22.199219,-120.094,38.62627
0.0,-120.5208,38.8577
24.81836,-120.1582,38.90858
18.507812,-119.795,38.9581
5.533203,-120.223,39.19109
5.955078,-119.8581,39.24089
2.8046875,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
13.919922,-120.094,38.62627
0.0,-120.5208,38.8577
11.234375,-120.1582,38.90858
9.9765625,-119.795,38.9581
1.6777344,-120.223,39.19109
6.263672,-119.8581,39.24089
1.7597656,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
16.796875,-120.094,38.62627
0.0,-120.5208,38.8577
26.152344,-120.1582,38.90858
16.25586,-119.795,38.9581
1.8671875,-120.223,39.19109
7.201172,-119.8581,39.24089
4.1328125,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
17.882812,-120.094,38.62627
0.0625,-120.5208,38.8577
22.72461,-120.1582,38.90858
17.298828,-119.795,38.9581
3.734375,-120.223,39.19109
10.576172,-119.8581,39.24089
4.4257812,-120.2885,39.4738
0.0,-119.9218,39.5239
5.6992188,-120.4549,38.57567
18.167969,-120.094,38.62627
0.0,-120.5208,38.8577
25.56836,-120.1582,38.90858
17.886719,-119.795,38.9581
1.8085938,-120.223,39.19109
9.519531,-119.8581,39.24089
1.9472656,-120.2885,39.4738
0.41015625,-119.9218,39.5239
0.5332031,-120.4549,38.57567
18.457031,-120.094,38.62627
0.0,-120.5208,38.8577
22.232422,-120.1582,38.90858
18.123047,-119.795,38.9581
1.6035156,-120.223,39.19109
9.693359,-119.8581,39.24089
1.7871094,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
22.375,-120.094,38.62627
0.0,-120.5208,38.8577
28.503906,-120.1582,38.90858
15.957031,-119.795,38.9581
12.708984,-120.223,39.19109
8.154297,-119.8581,39.24089
10.167969,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
55.851562,-120.094,38.62627
0.0,-120.5208,38.8577
47.117188,-120.1582,38.90858
20.542969,-119.795,38.9581
54.13086,-120.223,39.19109
8.832031,-119.8581,39.24089
31.341797,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
94.27539,-120.094,38.62627
0.0,-120.5208,38.8577
76.333984,-120.1582,38.90858
24.960938,-119.795,38.9581
50.5,-120.223,39.19109
12.105469,-119.8581,39.24089
49.927734,-120.2885,39.4738
0.15429688,-119.9218,39.5239
0.0,-120.4549,38.57567
107.83984,-120.094,38.62627
0.0,-120.5208,38.8577
67.79492,-120.1582,38.90858
19.15039,-119.795,38.9581
52.51367,-120.223,39.19109
7.3164062,-119.8581,39.24089
50.789062,-120.2885,39.4738
0.0,-119.9218,39.5239
1.3320312,-120.4549,38.57567
106.29492,-120.094,38.62627
1.46875,-120.5208,38.8577
60.13672,-120.1582,38.90858
18.742188,-119.795,38.9581
41.69336,-120.223,39.19109
5.1816406,-119.8581,39.24089
45.658203,-120.2885,39.4738
0.0,-119.9218,39.5239
2.9746094,-120.4549,38.57567
102.57031,-120.094,38.62627
1.984375,-120.5208,38.8577
58.279297,-120.1582,38.90858
20.826172,-119.795,38.9581
36.42578,-120.223,39.19109
6.4453125,-119.8581,39.24089
40.722656,-120.2885,39.4738
0.6796875,-119.9218,39.5239
0.017578125,-120.4549,38.57567
96.71875,-120.094,38.62627
0.84375,-120.5208,38.8577
4.201172,-120.1582,38.90858
15.730469,-119.795,38.9581
13.5390625,-120.223,39.19109
4.8359375,-119.8581,39.24089
25.28711,-120.2885,39.4738
0.9980469,-119.9218,39.5239
1.0625,-120.4549,38.57567
84.59961,-120.094,38.62627
1.8164062,-120.5208,38.8577
54.314453,-120.1582,38.90858
20.058594,-119.795,38.9581
10.240234,-120.223,39.19109
5.1289062,-119.8581,39.24089
11.472656,-120.2885,39.4738
1.0175781,-119.9218,39.5239
0.0625,-120.4549,38.57567
77.50195,-120.094,38.62627
1.0644531,-120.5208,38.8577
56.007812,-120.1582,38.90858
31.191406,-119.795,38.9581
10.119141,-120.223,39.19109
7.9433594,-119.8581,39.24089
11.943359,-120.2885,39.4738
1.9414062,-119.9218,39.5239
1.15625,-120.4549,38.57567
60.060547,-120.094,38.62627
0.0625,-120.5208,38.8577
53.197266,-120.1582,38.90858
29.013672,-119.795,38.9581
9.705078,-120.223,39.19109
9.597656,-119.8581,39.24089
10.613281,-120.2885,39.4738
1.9257812,-119.9218,39.5239
0.0,-120.4549,38.57567
47.80664,-120.094,38.62627
0.0625,-120.5208,38.8577
53.875,-120.1582,38.90858
29.259766,-119.795,38.9581
10.609375,-120.223,39.19109
8.197266,-119.8581,39.24089
16.001953,-120.2885,39.4738
3.25,-119.9218,39.5239
0.9785156,-120.4549,38.57567
54.414062,-120.094,38.62627
0.0625,-120.5208,38.8577
70.53125,-120.1582,38.90858
31.90039,-119.795,38.9581
18.804688,-120.223,39.19109
10.669922,-119.8581,39.24089
17.66211,-120.2885,39.4738
3.046875,-119.9218,39.5239
1.4316406,-120.4549,38.57567
53.996094,-120.094,38.62627
0.078125,-120.5208,38.8577
79.09766,-120.1582,38.90858
28.498047,-119.795,38.9581
12.896484,-120.223,39.19109
6.71875,-119.8581,39.24089
16.814453,-120.2885,39.4738
2.7988281,-119.9218,39.5239
2.0859375,-120.4549,38.57567
49.345703,-120.094,38.62627
0.0625,-120.5208,38.8577
83.81836,-120.1582,38.90858
24.136719,-119.795,38.9581
10.542969,-120.223,39.19109
8.802734,-119.8581,39.24089
12.496094,-120.2885,39.4738
0.5,-119.9218,39.5239
1.2949219,-120.4549,38.57567
42.429688,-120.094,38.62627
1.5429688,-120.5208,38.8577
83.302734,-120.1582,38.90858
21.085938,-119.795,38.9581
10.876953,-120.223,39.19109
9.378906,-119.8581,39.24089
12.136719,-120.2885,39.4738
0.22460938,-119.9218,39.5239
0.7109375,-120.4549,38.57567
32.839844,-120.094,38.62627
0.0625,-120.5208,38.8577
77.72656,-120.1582,38.90858
16.65039,-119.795,38.9581
6.720703,-120.223,39.19109
5.4121094,-119.8581,39.24089
4.919922,-120.2885,39.4738
0.1171875,-119.9218,39.5239
1.0175781,-120.4549,38.57567
20.09961,-120.094,38.62627
0.0625,-120.5208,38.8577
68.28906,-120.1582,38.90858
15.900391,-119.795,38.9581
1.8964844,-120.223,39.19109
4.513672,-119.8581,39.24089
2.4257812,-120.2885,39.4738
0.0625,-119.9218,39.5239
1.0664062,-120.4549,38.57567
21.3125,-120.094,38.62627
0.0625,-120.5208,38.8577
52.63867,-120.1582,38.90858
20.267578,-119.795,38.9581
1.8652344,-120.223,39.19109
1.8339844,-119.8581,39.24089
2.2226562,-120.2885,39.4738
0.0625,-119.9218,39.5239
0.0,-120.4549,38.57567
19.113281,-120.094,38.62627
0.0625,-120.5208,38.8577
51.509766,-120.1582,38.90858
17.960938,-119.795,38.9581
1.0351562,-120.223,39.19109
3.7558594,-119.8581,39.24089
1.6601562,-120.2885,39.4738
0.39257812,-119.9218,39.5239
0.0625,-120.4549,38.57567
21.625,-120.094,38.62627
0.0625,-120.5208,38.8577
52.398438,-120.1582,38.90858
21.029297,-119.795,38.9581
1.7070312,-120.223,39.19109
7.6933594,-119.8581,39.24089
4.576172,-120.2885,39.4738
0.0625,-119.9218,39.5239
1.2910156,-120.4549,38.57567
21.138672,-120.094,38.62627
0.0625,-120.5208,38.8577
50.64453,-120.1582,38.90858
20.394531,-119.795,38.9581
2.4472656,-120.223,39.19109
8.378906,-119.8581,39.24089
3.0175781,-120.2885,39.4738
0.171875,-119.9218,39.5239
0.07421875,-120.4549,38.57567
21.253906,-120.094,38.62627
0.013671875,-120.5208,38.8577
48.75586,-120.1582,38.90858
19.570312,-119.795,38.9581
1.6328125,-120.223,39.19109
4.8847656,-119.8581,39.24089
1.6464844,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0625,-120.4549,38.57567
27.529297,-120.094,38.62627
0.0,-120.5208,38.8577
55.947266,-120.1582,38.90858
20.042969,-119.795,38.9581
9.283203,-120.223,39.19109
10.396484,-119.8581,39.24089
6.908203,-120.2885,39.4738
0.005859375,-119.9218,39.5239
0.6308594,-120.4549,38.57567
51.33203,-120.094,38.62627
0.0,-120.5208,38.8577
72.51953,-120.1582,38.90858
20.804688,-119.795,38.9581
18.824219,-120.223,39.19109
7.408203,-119.8581,39.24089
12.869141,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0625,-120.4549,38.57567
48.19336,-120.094,38.62627
0.0,-120.5208,38.8577
71.615234,-120.1582,38.90858
21.673828,-119.795,38.9581
6.466797,-120.223,39.19109
4.1308594,-119.8581,39.24089
4.2070312,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0625,-120.4549,38.57567
29.328125,-120.094,38.62627
0.0,-120.5208,38.8577
64.93555,-120.1582,38.90858
19.357422,-119.795,38.9581
1.5292969,-120.223,39.19109
4.4648438,-119.8581,39.24089
1.65625,-120.2885,39.4738
0.0,-119.9218,39.5239
0.7421875,-120.4549,38.57567
25.527344,-120.094,38.62627
0.0,-120.5208,38.8577
60.34961,-120.1582,38.90858
23.917969,-119.795,38.9581
2.4355469,-120.223,39.19109
3.6640625,-119.8581,39.24089
0.6015625,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0625,-120.4549,38.57567
28.052734,-120.094,38.62627
0.0,-120.5208,38.8577
56.45508,-120.1582,38.90858
24.515625,-119.795,38.9581
0.9472656,-120.223,39.19109
1.46875,-119.8581,39.24089
1.6074219,-120.2885,39.4738
0.0,-119.9218,39.5239
1.2304688,-120.4549,38.57567
26.576172,-120.094,38.62627
0.0625,-120.5208,38.8577
53.007812,-120.1582,38.90858
26.044922,-119.795,38.9581
1.8984375,-120.223,39.19109
1.7617188,-119.8581,39.24089
1.9667969,-120.2885,39.4738
0.6035156,-119.9218,39.5239
0.0625,-120.4549,38.57567
23.36914,-120.094,38.62627
0.0,-120.5208,38.8577
49.634766,-120.1582,38.90858
22.47461,-119.795,38.9581
1.5019531,-120.223,39.19109
0.546875,-119.8581,39.24089
1.2265625,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0625,-120.4549,38.57567
23.132812,-120.094,38.62627
0.0,-120.5208,38.8577
3.5058594,-120.1582,38.90858
22.339844,-119.795,38.9581
0.8515625,-120.223,39.19109
0.5390625,-119.8581,39.24089
1.0976562,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0625,-120.4549,38.57567
23.695312,-120.094,38.62627
0.0,-120.5208,38.8577
1.1210938,-120.1582,38.90858
23.164062,-119.795,38.9581
1.3300781,-120.223,39.19109
3.1347656,-119.8581,39.24089
1.0839844,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0625,-120.4549,38.57567
21.80664,-120.094,38.62627
0.0,-120.5208,38.8577
2.390625,-120.1582,38.90858
21.392578,-119.795,38.9581
1.5097656,-120.223,39.19109
7.9960938,-119.8581,39.24089
1.2558594,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
19.289062,-120.094,38.62627
0.0,-120.5208,38.8577
5.5878906,-120.1582,38.90858
18.027344,-119.795,38.9581
2.484375,-120.223,39.19109
0.82421875,-119.8581,39.24089
0.8222656,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
20.05664,-120.094,38.62627
0.0,-120.5208,38.8577
33.31836,-120.1582,38.90858
18.94336,-119.795,38.9581
0.7363281,-120.223,39.19109
2.3359375,-119.8581,39.24089
1.0605469,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
22.105469,-120.094,38.62627
0.0,-120.5208,38.8577
43.591797,-120.1582,38.90858
20.197266,-119.795,38.9581
0.8359375,-120.223,39.19109
2.4003906,-119.8581,39.24089
1.5390625,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
19.99414,-120.094,38.62627
0.0,-120.5208,38.8577
41.646484,-120.1582,38.90858
18.398438,-119.795,38.9581
0.8652344,-120.223,39.19109
13.082031,-119.8581,39.24089
3.1386719,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
30.353516,-120.094,38.62627
0.0,-120.5208,38.8577
45.00586,-120.1582,38.90858
29.060547,-119.795,38.9581
1.5214844,-120.223,39.19109
2.7246094,-119.8581,39.24089
1.5507812,-120.2885,39.4738
0.001953125,-119.9218,39.5239
0.0,-120.4549,38.57567
26.939453,-120.094,38.62627
0.0,-120.5208,38.8577
34.148438,-120.1582,38.90858
25.654297,-119.795,38.9581
3.8945312,-120.223,39.19109
3.4667969,-119.8581,39.24089
6.2695312,-120.2885,39.4738
0.0,-119.9218,39.5239
0.85546875,-120.4549,38.57567
29.271484,-120.094,38.62627
0.0,-120.5208,38.8577
32.97461,-120.1582,38.90858
28.419922,-119.795,38.9581
3.6074219,-120.223,39.19109
2.5429688,-119.8581,39.24089
2.2089844,-120.2885,39.4738
0.0625,-119.9218,39.5239
0.0,-120.4549,38.57567
22.722656,-120.094,38.62627
0.0,-120.5208,38.8577
28.517578,-120.1582,38.90858
20.886719,-119.795,38.9581
2.4785156,-120.223,39.19109
1.6210938,-119.8581,39.24089
5.408203,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
12.232422,-120.094,38.62627
0.0,-120.5208,38.8577
26.22461,-120.1582,38.90858
10.8828125,-119.795,38.9581
0.42382812,-120.223,39.19109
1.3203125,-119.8581,39.24089
0.8046875,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
16.62207,-120.094,38.62627
0.0,-120.5208,38.8577
24.155273,-120.1582,38.90858
14.780273,-119.795,38.9581
0.0625,-120.223,39.19109
1.0253906,-119.8581,39.24089
0.76464844,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
15.746094,-120.094,38.62627
0.0,-120.5208,38.8577
22.14746,-120.1582,38.90858
13.883789,-119.795,38.9581
0.0,-120.223,39.19109
0.7246094,-119.8581,39.24089
0.0625,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
15.106445,-120.094,38.62627
0.0,-120.5208,38.8577
21.052734,-120.1582,38.90858
13.533203,-119.795,38.9581
0.0,-120.223,39.19109
0.7949219,-119.8581,39.24089
0.0625,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
14.322266,-120.094,38.62627
0.0,-120.5208,38.8577
19.292969,-120.1582,38.90858
12.259766,-119.795,38.9581
0.0625,-120.223,39.19109
0.90722656,-119.8581,39.24089
0.75390625,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.8300781,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.6064453,-119.8581,39.24089
0.0625,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.63183594,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.44628906,-119.8581,39.24089
0.0625,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.68359375,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.3515625,-119.8581,39.24089
0.0625,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
10.9453125,-120.094,38.62627
0.0,-120.5208,38.8577
13.769531,-120.1582,38.90858
9.234375,-119.795,38.9581
0.0625,-120.223,39.19109
5.2734375,-119.8581,39.24089
1.2460938,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
8.863281,-120.094,38.62627
0.0,-120.5208,38.8577
5.7402344,-120.1582,38.90858
7.376953,-119.795,38.9581
0.0625,-120.223,39.19109
0.125,-119.8581,39.24089
0.0625,-120.2885,39.4738
0.0,-119.9218,39.5239
