dpt,lon,lat
269.80545,-120.5208,38.8577
265.4656,-120.1582,38.90858
263.44998,-119.795,38.9581
267.38748,-120.223,39.19109
265.1873,-119.8581,39.24089
266.48904,-120.2885,39.4738
266.16385,-119.9218,39.5239
274.41763,-120.4549,38.57567
258.42346,-120.094,38.62627
270.5944,-120.5208,38.8577
261.46353,-120.1582,38.90858
266.05142,-119.795,38.9581
265.01724,-120.223,39.19109
266.277,-119.8581,39.24089
263.37857,-120.2885,39.4738
270.28287,-119.9218,39.5239
276.56036,-120.4549,38.57567
259.8377,-120.094,38.62627
274.32013,-120.5208,38.8577
260.825,-120.1582,38.90858
262.6961,-119.795,38.9581
266.59357,-120.223,39.19109
263.617,-119.8581,39.24089
261.97345,-120.2885,39.4738
267.36212,-119.9218,39.5239
278.43225,-120.4549,38.57567
265.20862,-120.094,38.62627
277.25647,-120.5208,38.8577
266.0387,-120.1582,38.90858
264.4098,-119.795,38.9581
271.6588,-120.223,39.19109
265.91858,-119.8581,39.24089
267.03088,-120.2885,39.4738
266.3512,-119.9218,39.5239
277.3181,-120.4549,38.57567
267.656,-120.094,38.62627
276.52222,-120.5208,38.8577
268.3855,-120.1582,38.90858
265.4851,-119.795,38.9581
271.87378,-120.223,39.19109
267.12964,-119.8581,39.24089
268.77417,-120.2885,39.4738
267.3181,-119.9218,39.5239
275.82556,-120.4549,38.57567
264.79138,-120.094,38.62627
275.28748,-120.5208,38.8577
265.71716,-120.1582,38.90858
265.1195,-119.795,38.9581
270.1527,-120.223,39.19109
266.50134,-119.8581,39.24089
267.52966,-120.2885,39.4738
267.79724,-119.9218,39.5239
275.42828,-120.4549,38.57567
265.7857,-120.094,38.62627
274.6773,-120.5208,38.8577
266.98492,-120.1582,38.90858
265.30426,-119.795,38.9581
269.52692,-120.223,39.19109
266.7564,-119.8581,39.24089
267.52692,-120.2885,39.4738
268.19098,-119.9218,39.5239
274.64,-120.4549,38.57567
264.9662,-120.094,38.62627
273.0736,-120.5208,38.8577
266.00818,-120.1582,38.90858
266.0531,-119.795,38.9581
268.65857,-120.223,39.19109
266.7826,-119.8581,39.24089
266.63123,-120.2885,39.4738
268.7074,-119.9218,39.5239
276.04654,-120.4549,38.57567
267.05435,-120.094,38.62627
272.71353,-120.5208,38.8577
267.45474,-120.1582,38.90858
266.48306,-119.795,38.9581
268.51334,-120.223,39.19109
266.60123,-119.8581,39.24089
267.75552,-120.2885,39.4738
268.34146,-119.9218,39.5239
274.99615,-120.4549,38.57567
267.91315,-120.094,38.62627
275.25397,-120.5208,38.8577
268.2442,-120.1582,38.90858
267.5323,-119.795,38.9581
270.6192,-120.223,39.19109
268.13385,-119.8581,39.24089
268.51276,-120.2885,39.4738
270.47662,-119.9218,39.5239
273.22885,-120.4549,38.57567
263.84213,-120.094,38.62627
270.26108,-120.5208,38.8577
265.0179,-120.1582,38.90858
265.20834,-119.795,38.9581
267.6566,-120.223,39.19109
265.47787,-119.8581,39.24089
266.33237,-120.2885,39.4738
266.8314,-119.9218,39.5239
277.70724,-120.4549,38.57567
268.36252,-120.094,38.62627
276.85764,-120.5208,38.8577
269.49924,-120.1582,38.90858
268.11154,-119.795,38.9581
272.1096,-120.223,39.19109
269.23264,-119.8581,39.24089
269.7258,-120.2885,39.4738
269.7053,-119.9218,39.5239
275.5718,-120.4549,38.57567
267.43802,-120.094,38.62627
274.55228,-120.5208,38.8577
268.4966,-120.1582,38.90858
268.4019,-119.795,38.9581
270.2974,-120.223,39.19109
268.7095,-119.8581,39.24089
268.6841,-120.2885,39.4738
269.42728,-119.9218,39.5239
275.80695,-120.4549,38.57567
267.66925,-120.094,38.62627
274.44952,-120.5208,38.8577
268.19366,-120.1582,38.90858
269.2083,-119.795,38.9581
269.24445,-120.223,39.19109
269.52374,-119.8581,39.24089
268.1966,-120.2885,39.4738
270.03253,-119.9218,39.5239
273.87277,-120.4549,38.57567
264.3171,-120.094,38.62627
272.97824,-120.5208,38.8577
265.8464,-120.1582,38.90858
266.59543,-119.795,38.9581
268.10226,-120.223,39.19109
267.38058,-119.8581,39.24089
266.32492,-120.2885,39.4738
268.77707,-119.9218,39.5239
272.53427,-120.4549,38.57567
262.1583,-120.094,38.62627
271.9991,-120.5208,38.8577
263.8253,-120.1582,38.90858
263.15146,-119.795,38.9581
266.78232,-120.223,39.19109
264.7413,-119.8581,39.24089
264.09775,-120.2885,39.4738
266.17392,-119.9218,39.5239
272.13925,-120.4549,38.57567
263.0201,-120.094,38.62627
271.76425,-120.5208,38.8577
264.69296,-120.1582,38.90858
266.358,-119.795,38.9581
267.066,-120.223,39.19109
266.64218,-119.8581,39.24089
264.3951,-120.2885,39.4738
268.6119,-119.9218,39.5239
274.0672,-120.4549,38.57567
261.45197,-120.094,38.62627
272.6463,-120.5208,38.8577
265.1883,-120.1582,38.90858
264.6668,-119.795,38.9581
265.28888,-120.223,39.19109
265.60724,-119.8581,39.24089
263.88947,-120.2885,39.4738
268.01642,-119.9218,39.5239
273.7634,-120.4549,38.57567
263.1882,-120.094,38.62627
271.94113,-120.5208,38.8577
264.26242,-120.1582,38.90858
264.63547,-119.795,38.9581
265.5261,-120.223,39.19109
265.90012,-119.8581,39.24089
264.8718,-120.2885,39.4738
268.33957,-119.9218,39.5239
274.32886,-120.4549,38.57567
263.67065,-120.094,38.62627
273.46167,-120.5208,38.8577
265.2019,-120.1582,38.90858
265.45972,-119.795,38.9581
266.65894,-120.223,39.19109
265.67554,-119.8581,39.24089
265.02612,-120.2885,39.4738
268.73315,-119.9218,39.5239
276.13913,-120.4549,38.57567
265.5532,-120.094,38.62627
276.78073,-120.5208,38.8577
266.15964,-120.1582,38.90858
266.2241,-119.795,38.9581
268.68112,-120.223,39.19109
266.20847,-119.8581,39.24089
266.1733,-120.2885,39.4738
269.14206,-119.9218,39.5239
276.60876,-120.4549,38.57567
267.66833,-120.094,38.62627
275.55212,-120.5208,38.8577
268.3695,-120.1582,38.90858
266.5072,-119.795,38.9581
270.4242,-120.223,39.19109
267.6947,-119.8581,39.24089
268.52087,-120.2885,39.4738
268.75037,-119.9218,39.5239
273.76645,-120.4549,38.57567
265.4774,-120.094,38.62627
273.3104,-120.5208,38.8577
266.26547,-120.1582,38.90858
266.6346,-119.795,38.9581
268.06723,-120.223,39.19109
266.53207,-119.8581,39.24089
265.7137,-120.2885,39.4738
268.02133,-119.9218,39.5239
271.44916,-120.4549,38.57567
261.21283,-120.094,38.62627
271.3515,-120.5208,38.8577
261.27045,-120.1582,38.90858
263.33197,-119.795,38.9581
264.289,-120.223,39.19109
263.63177,-119.8581,39.24089
261.4433,-120.2885,39.4738
265.5644,-119.9218,39.5239
270.3831,-120.4549,38.57567
257.36746,-120.094,38.62627
269.68192,-120.5208,38.8577
257.42313,-120.1582,38.90858
259.73758,-119.795,38.9581
260.76102,-120.223,39.19109
260.70047,-119.8581,39.24089
258.11453,-120.2885,39.4738
263.7415,-119.9218,39.5239
273.51776,-120.4549,38.57567
263.1535,-120.094,38.62627
273.15936,-120.5208,38.8577
264.68475,-120.1582,38.90858
264.23456,-119.795,38.9581
268.34686,-120.223,39.19109
265.0246,-119.8581,39.24089
265.67596,-120.2885,39.4738
267.7697,-119.9218,39.5239
275.2326,-120.4549,38.57567
267.25018,-120.094,38.62627
276.09296,-120.5208,38.8577
268.55292,-120.1582,38.90858
269.20917,-119.795,38.9581
270.97772,-120.223,39.19109
269.216,-119.8581,39.24089
268.70038,-120.2885,39.4738
270.95428,-119.9218,39.5239
275.7278,-120.4549,38.57567
266.179,-120.094,38.62627
276.8655,-120.5208,38.8577
267.6663,-120.1582,38.90858
266.87918,-119.795,38.9581
270.57938,-120.223,39.19109
267.887,-119.8581,39.24089
268.53445,-120.2885,39.4738
269.54227,-119.9218,39.5239
276.43018,-120.4549,38.57567
270.17236,-120.094,38.62627
277.2329,-120.5208,38.8577
270.65186,-120.1582,38.90858
269.86475,-119.795,38.9581
271.83838,-120.223,39.19109
271.39502,-119.8581,39.24089
271.2671,-120.2885,39.4738
272.46826,-119.9218,39.5239
278.9585,-120.4549,38.57567
266.14404,-120.094,38.62627
278.1499,-120.5208,38.8577
268.6919,-120.1582,38.90858
268.11084,-119.795,38.9581
272.1001,-120.223,39.19109
269.27002,-119.8581,39.24089
269.84912,-120.2885,39.4738
271.2251,-119.9218,39.5239
272.60904,-120.4549,38.57567
259.1901,-120.094,38.62627
270.96255,-120.5208,38.8577
261.77505,-120.1582,38.90858
262.07388,-119.795,38.9581
265.32095,-120.223,39.19109
263.37076,-119.8581,39.24089
262.35904,-120.2885,39.4738
264.111,-119.9218,39.5239
268.42395,-120.4549,38.57567
256.82047,-120.094,38.62627
267.57434,-120.5208,38.8577
256.65054,-120.1582,38.90858
260.95618,-119.795,38.9581
260.59583,-120.223,39.19109
260.51672,-119.8581,39.24089
258.89172,-120.2885,39.4738
262.9796,-119.9218,39.5239
272.3334,-120.4549,38.57567
263.31876,-120.094,38.62627
271.14688,-120.5208,38.8577
264.00723,-120.1582,38.90858
264.64786,-119.795,38.9581
266.52286,-120.223,39.19109
265.04727,-119.8581,39.24089
264.53848,-120.2885,39.4738
264.49844,-119.9218,39.5239
277.54437,-120.4549,38.57567
268.57074,-120.094,38.62627
277.0766,-120.5208,38.8577
269.97992,-120.1582,38.90858
267.8012,-119.795,38.9581
272.7348,-120.223,39.19109
269.0434,-119.8581,39.24089
270.55804,-120.2885,39.4738
270.8852,-119.9218,39.5239
274.9336,-120.4549,38.57567
267.82617,-120.094,38.62627
275.28027,-120.5208,38.8577
268.41895,-120.1582,38.90858
270.36133,-119.795,38.9581
269.68652,-120.223,39.19109
269.81738,-119.8581,39.24089
267.90332,-120.2885,39.4738
270.78125,-119.9218,39.5239
274.91443,-120.4549,38.57567
266.76404,-120.094,38.62627
274.25134,-120.5208,38.8577
268.48376,-120.1582,38.90858
269.682,-119.795,38.9581
269.21423,-120.223,39.19109
269.65662,-119.8581,39.24089
268.47693,-120.2885,39.4738
271.4662,-119.9218,39.5239
276.27716,-120.4549,38.57567
267.74884,-120.094,38.62627
275.32892,-120.5208,38.8577
268.84845,-120.1582,38.90858
269.6092,-119.795,38.9581
270.12872,-120.223,39.19109
269.75763,-119.8581,39.24089
269.22638,-120.2885,39.4738
270.9041,-119.9218,39.5239
277.9086,-120.4549,38.57567
269.0209,-120.094,38.62627
278.82462,-120.5208,38.8577
269.61465,-120.1582,38.90858
271.43887,-119.795,38.9581
271.0092,-120.223,39.19109
271.37637,-119.8581,39.24089
270.0629,-120.2885,39.4738
271.5961,-119.9218,39.5239
279.74957,-120.4549,38.57567
268.04645,-120.094,38.62627
279.79352,-120.5208,38.8577
270.7447,-120.1582,38.90858
271.42047,-119.795,38.9581
272.7779,-120.223,39.19109
271.1988,-119.8581,39.24089
269.58942,-120.2885,39.4738
272.41754,-119.9218,39.5239
279.03955,-120.4549,38.57567
267.3999,-120.094,38.62627
280.604,-120.5208,38.8577
268.32568,-120.1582,38.90858
268.03662,-119.795,38.9581
272.29346,-120.223,39.19109
270.53857,-119.8581,39.24089
270.35498,-120.2885,39.4738
272.82568,-119.9218,39.5239
282.8857,-120.4549,38.57567
269.58005,-120.094,38.62627
282.2363,-120.5208,38.8577
271.44626,-120.1582,38.90858
270.3242,-119.795,38.9581
274.17477,-120.223,39.19109
272.17477,-119.8581,39.24089
271.64645,-120.2885,39.4738
272.90036,-119.9218,39.5239
279.00125,-120.4549,38.57567
260.71317,-120.094,38.62627
276.62137,-120.5208,38.8577
263.7327,-120.1582,38.90858
263.15262,-119.795,38.9581
268.3196,-120.223,39.19109
265.26004,-119.8581,39.24089
263.60965,-120.2885,39.4738
264.15262,-119.9218,39.5239
271.53696,-120.4549,38.57567
256.90414,-120.094,38.62627
269.34164,-120.5208,38.8577
260.11215,-120.1582,38.90858
258.81137,-119.795,38.9581
262.43832,-120.223,39.19109
261.04086,-119.8581,39.24089
260.06528,-120.2885,39.4738
260.36508,-119.9218,39.5239
274.10367,-120.4549,38.57567
262.548,-120.094,38.62627
272.67984,-120.5208,38.8577
265.09488,-120.1582,38.90858
263.27945,-119.795,38.9581
266.98355,-120.223,39.19109
264.75406,-119.8581,39.24089
266.6779,-120.2885,39.4738
267.60464,-119.9218,39.5239
277.2766,-120.4549,38.57567
265.0725,-120.094,38.62627
276.86255,-120.5208,38.8577
268.27954,-120.1582,38.90858
267.8518,-119.795,38.9581
271.28833,-120.223,39.19109
270.48364,-119.8581,39.24089
269.9729,-120.2885,39.4738
271.1604,-119.9218,39.5239
279.13467,-120.4549,38.57567
265.82217,-120.094,38.62627
277.63858,-120.5208,38.8577
266.34756,-120.1582,38.90858
267.16983,-119.795,38.9581
269.5341,-120.223,39.19109
267.39053,-119.8581,39.24089
266.97354,-120.2885,39.4738
266.62393,-119.9218,39.5239
280.44086,-120.4549,38.57567
269.101,-120.094,38.62627
279.66937,-120.5208,38.8577
270.13422,-120.1582,38.90858
271.02777,-119.795,38.9581
273.49066,-120.223,39.19109
271.08344,-119.8581,39.24089
270.81195,-120.2885,39.4738
271.7182,-119.9218,39.5239
279.97415,-120.4549,38.57567
267.45267,-120.094,38.62627
279.24954,-120.5208,38.8577
270.2056,-120.1582,38.90858
269.02884,-119.795,38.9581
273.36185,-120.223,39.19109
269.51126,-119.8581,39.24089
270.7427,-120.2885,39.4738
271.7056,-119.9218,39.5239
278.41476,-120.4549,38.57567
263.75558,-120.094,38.62627
277.71945,-120.5208,38.8577
266.31418,-120.1582,38.90858
266.65598,-119.795,38.9581
269.71262,-120.223,39.19109
268.15012,-119.8581,39.24089
267.75558,-120.2885,39.4738
269.9011,-119.9218,39.5239
278.2731,-120.4549,38.57567
268.20767,-120.094,38.62627
277.6735,-120.5208,38.8577
269.20963,-120.1582,38.90858
269.71548,-119.795,38.9581
271.42154,-120.223,39.19109
270.6276,-119.8581,39.24089
269.2272,-120.2885,39.4738
271.8649,-119.9218,39.5239
278.41476,-120.4549,38.57567
266.96555,-120.094,38.62627
279.2888,-120.5208,38.8577
268.572,-120.1582,38.90858
268.75363,-119.795,38.9581
272.70383,-120.223,39.19109
271.71457,-119.8581,39.24089
270.55344,-120.2885,39.4738
272.9421,-119.9218,39.5239
282.12225,-120.4549,38.57567
270.17303,-120.094,38.62627
281.3869,-120.5208,38.8577
272.7492,-120.1582,38.90858
272.98456,-119.795,38.9581
275.06073,-120.223,39.19109
273.94745,-119.8581,39.24089
273.16522,-120.2885,39.4738
275.9035,-119.9218,39.5239
279.7121,-120.4549,38.57567
267.06268,-120.094,38.62627
278.4074,-120.5208,38.8577
268.94647,-120.1582,38.90858
269.24237,-119.795,38.9581
273.46893,-120.223,39.19109
272.47284,-119.8581,39.24089
271.424,-120.2885,39.4738
272.44257,-119.9218,39.5239
279.2736,-120.4549,38.57567
267.42007,-120.094,38.62627
278.63492,-120.5208,38.8577
269.1564,-120.1582,38.90858
271.5226,-119.795,38.9581
275.07925,-120.223,39.19109
273.98257,-119.8581,39.24089
273.19156,-120.2885,39.4738
274.87125,-119.9218,39.5239
280.80957,-120.4549,38.57567
265.2041,-120.094,38.62627
280.40332,-120.5208,38.8577
268.15625,-120.1582,38.90858
268.14062,-119.795,38.9581
274.84863,-120.223,39.19109
271.31738,-119.8581,39.24089
271.56836,-120.2885,39.4738
272.7168,-119.9218,39.5239
279.44525,-120.4549,38.57567
263.83783,-120.094,38.62627
279.31537,-120.5208,38.8577
267.50873,-120.1582,38.90858
266.96283,-119.795,38.9581
273.94427,-120.223,39.19109
270.01263,-119.8581,39.24089
270.5351,-120.2885,39.4738
271.2099,-119.9218,39.5239
281.99094,-120.4549,38.57567
268.72433,-120.094,38.62627
280.9597,-120.5208,38.8577
272.321,-120.1582,38.90858
272.7888,-119.795,38.9581
276.67648,-120.223,39.19109
275.31613,-119.8581,39.24089
275.3503,-120.2885,39.4738
277.29367,-119.9218,39.5239
283.9757,-120.4549,38.57567
272.82922,-120.094,38.62627
283.54797,-120.5208,38.8577
274.65833,-120.1582,38.90858
276.31262,-119.795,38.9581
278.84973,-120.223,39.19109
275.51575,-119.8581,39.24089
275.9054,-120.2885,39.4738
276.89954,-119.9218,39.5239
282.38074,-120.4549,38.57567
271.51843,-120.094,38.62627
282.35925,-120.5208,38.8577
273.52332,-120.1582,38.90858
273.9745,-119.795,38.9581
277.61902,-120.223,39.19109
273.8866,-119.8581,39.24089
274.76453,-120.2885,39.4738
276.52136,-119.9218,39.5239
276.15845,-120.4549,38.57567
269.22192,-120.094,38.62627
276.65356,-120.5208,38.8577
271.4309,-120.1582,38.90858
271.68774,-119.795,38.9581
273.47778,-120.223,39.19109
271.8694,-119.8581,39.24089
271.4143,-120.2885,39.4738
271.76782,-119.9218,39.5239
278.1117,-120.4549,38.57567
266.80896,-120.094,38.62627
278.15466,-120.5208,38.8577
268.8656,-120.1582,38.90858
269.44177,-119.795,38.9581
273.92908,-120.223,39.19109
269.85388,-119.8581,39.24089
270.5658,-120.2885,39.4738
270.45837,-119.9218,39.5239
278.25528,-120.4549,38.57567
266.58536,-120.094,38.62627
278.15958,-120.5208,38.8577
268.7299,-120.1582,38.90858
269.42813,-119.795,38.9581
273.71915,-120.223,39.19109
271.06876,-119.8581,39.24089
270.5541,-120.2885,39.4738
271.8842,-119.9218,39.5239
