ustm,lon,lat
12.93201,-120.094,38.62627
13.007009,-120.5208,38.8577
12.93201,-120.1582,38.90858
15.31951,-119.795,38.9581
13.819509,-120.223,39.19109
13.83201,-119.8581,39.24089
14.207009,-120.2885,39.4738
13.8195095,-119.9218,39.5239
13.973743,-120.4549,38.57567
14.698744,-120.094,38.62627
13.136245,-120.5208,38.8577
14.698744,-120.1582,38.90858
15.061243,-119.795,38.9581
13.586243,-120.223,39.19109
13.936243,-119.8581,39.24089
12.323744,-120.2885,39.4738
13.923742,-119.9218,39.5239
-19.240292,-120.4549,38.57567
-19.865294,-120.094,38.62627
-20.127792,-120.5208,38.8577
-19.865294,-120.1582,38.90858
-18.802792,-119.795,38.9581
-19.640293,-120.223,39.19109
-18.115294,-119.8581,39.24089
-18.815292,-120.2885,39.4738
-18.115294,-119.9218,39.5239
-6.7155,-120.4549,38.57567
-7.8905005,-120.094,38.62627
-7.0404997,-120.5208,38.8577
-7.8905005,-120.1582,38.90858
-8.7404995,-119.795,38.9581
-7.7655005,-120.223,39.19109
-7.0905004,-119.8581,39.24089
-6.353,-120.2885,39.4738
-7.0655003,-119.9218,39.5239
4.120034,-120.4549,38.57567
3.7825341,-120.094,38.62627
3.8075342,-120.5208,38.8577
3.7825341,-120.1582,38.90858
3.2450345,-119.795,38.9581
3.695034,-120.223,39.19109
3.8325338,-119.8581,39.24089
4.382534,-120.2885,39.4738
3.8325338,-119.9218,39.5239
3.6875184,-120.4549,38.57567
4.5875187,-120.094,38.62627
5.0250187,-120.5208,38.8577
4.5875187,-120.1582,38.90858
6.1125183,-119.795,38.9581
5.7125187,-120.223,39.19109
6.062518,-119.8581,39.24089
6.0875187,-120.2885,39.4738
6.062518,-119.9218,39.5239
7.7052627,-120.4549,38.57567
8.9927635,-120.094,38.62627
11.205262,-120.5208,38.8577
8.980263,-120.1582,38.90858
13.430263,-119.795,38.9581
12.517763,-120.223,39.19109
12.6177635,-119.8581,39.24089
12.117762,-120.2885,39.4738
12.6177635,-119.9218,39.5239
15.027941,-120.4549,38.57567
16.752943,-120.094,38.62627
16.827942,-120.5208,38.8577
16.752943,-120.1582,38.90858
16.67794,-119.795,38.9581
17.040442,-120.223,39.19109
16.527943,-119.8581,39.24089
17.015442,-120.2885,39.4738
16.527943,-119.9218,39.5239
6.421935,-120.4549,38.57567
7.621935,-120.094,38.62627
7.0219345,-120.5208,38.8577
7.621935,-120.1582,38.90858
8.934434,-119.795,38.9581
7.859434,-120.223,39.19109
8.309435,-119.8581,39.24089
7.934435,-120.2885,39.4738
8.321936,-119.9218,39.5239
11.311615,-120.4549,38.57567
13.161613,-120.094,38.62627
11.961614,-120.5208,38.8577
13.149114,-120.1582,38.90858
13.749115,-119.795,38.9581
12.936615,-120.223,39.19109
13.311615,-119.8581,39.24089
12.5366125,-120.2885,39.4738
13.311615,-119.9218,39.5239
2.219586,-120.4549,38.57567
2.2695858,-120.094,38.62627
1.0445862,-120.5208,38.8577
2.2695858,-120.1582,38.90858
1.9070861,-119.795,38.9581
1.4570861,-120.223,39.19109
1.0820861,-119.8581,39.24089
-0.23041391,-120.2885,39.4738
1.0820861,-119.9218,39.5239
-14.564066,-120.4549,38.57567
-14.589066,-120.094,38.62627
-14.914066,-120.5208,38.8577
-14.589066,-120.1582,38.90858
-14.126566,-119.795,38.9581
-14.451566,-120.223,39.19109
-13.276566,-119.8581,39.24089
-13.464066,-120.2885,39.4738
-13.276566,-119.9218,39.5239
-17.310966,-120.4549,38.57567
-16.923468,-120.094,38.62627
-17.135967,-120.5208,38.8577
-16.910969,-120.1582,38.90858
-15.735968,-119.795,38.9581
-16.185966,-120.223,39.19109
-14.523468,-119.8581,39.24089
-14.648468,-120.2885,39.4738
-14.523468,-119.9218,39.5239
-2.1333702,-120.4549,38.57567
-0.9708698,-120.094,38.62627
-2.9208698,-120.5208,38.8577
-0.9708698,-120.1582,38.90858
-0.63337016,-119.795,38.9581
-1.5958703,-120.223,39.19109
0.77913034,-119.8581,39.24089
0.12912989,-120.2885,39.4738
0.79163015,-119.9218,39.5239
19.250553,-120.4549,38.57567
20.413052,-120.094,38.62627
20.988052,-120.5208,38.8577
20.413052,-120.1582,38.90858
21.26305,-119.795,38.9581
21.350554,-120.223,39.19109
20.700552,-119.8581,39.24089
21.350555,-120.2885,39.4738
20.700552,-119.9218,39.5239
21.383762,-120.4549,38.57567
23.083763,-120.094,38.62627
21.821262,-120.5208,38.8577
23.071264,-120.1582,38.90858
21.858763,-119.795,38.9581
21.758762,-120.223,39.19109
20.971264,-119.8581,39.24089
20.858763,-120.2885,39.4738
20.971264,-119.9218,39.5239
14.881429,-120.4549,38.57567
15.081426,-120.094,38.62627
13.068926,-120.5208,38.8577
15.068926,-120.1582,38.90858
12.856428,-119.795,38.9581
12.456428,-120.223,39.19109
11.131427,-119.8581,39.24089
10.818926,-120.2885,39.4738
11.131427,-119.9218,39.5239
1.3531885,-120.4549,38.57567
1.3781881,-120.094,38.62627
-3.4968114,-120.5208,38.8577
1.3656883,-120.1582,38.90858
1.8406885,-119.795,38.9581
-3.509312,-120.223,39.19109
-3.771812,-119.8581,39.24089
-6.1843114,-120.2885,39.4738
-3.771812,-119.9218,39.5239
-2.6678252,-120.4549,38.57567
-2.1553247,-120.094,38.62627
-2.3053248,-120.5208,38.8577
-2.1553247,-120.1582,38.90858
-2.0053248,-119.795,38.9581
-2.0678248,-120.223,39.19109
-2.1553252,-119.8581,39.24089
-2.2303252,-120.2885,39.4738
-2.1553252,-119.9218,39.5239
-4.6234684,-120.4549,38.57567
-6.2109685,-120.094,38.62627
-7.560968,-120.5208,38.8577
-6.198468,-120.1582,38.90858
-7.4609685,-119.795,38.9581
-8.623468,-120.223,39.19109
-9.260968,-119.8581,39.24089
-10.023468,-120.2885,39.4738
-9.260968,-119.9218,39.5239
-2.133877,-120.4549,38.57567
-4.1588764,-120.094,38.62627
-6.946377,-120.5208,38.8577
-4.1588764,-120.1582,38.90858
-6.946377,-119.795,38.9581
-8.846377,-120.223,39.19109
-9.858876,-119.8581,39.24089
-11.596377,-120.2885,39.4738
-9.858876,-119.9218,39.5239
-0.020525336,-120.4549,38.57567
-0.6205251,-120.094,38.62627
-4.5330257,-120.5208,38.8577
-0.6205251,-120.1582,38.90858
-1.4705253,-119.795,38.9581
-6.4705257,-120.223,39.19109
-6.745525,-119.8581,39.24089
-12.633026,-120.2885,39.4738
-6.733025,-119.9218,39.5239
-3.701661,-120.4549,38.57567
-4.1891613,-120.094,38.62627
-8.151661,-120.5208,38.8577
-4.1766615,-120.1582,38.90858
-7.001661,-119.795,38.9581
-9.751661,-120.223,39.19109
-11.2391615,-119.8581,39.24089
-11.339161,-120.2885,39.4738
-11.2391615,-119.9218,39.5239
-0.75816107,-120.4549,38.57567
-0.7456608,-120.094,38.62627
-1.5331609,-120.5208,38.8577
-0.7456608,-120.1582,38.90858
-1.0206604,-119.795,38.9581
-1.7331598,-120.223,39.19109
-2.0581603,-119.8581,39.24089
-2.4206612,-120.2885,39.4738
-2.0581603,-119.9218,39.5239
20.838587,-120.4549,38.57567
21.751085,-120.094,38.62627
20.801088,-120.5208,38.8577
21.751085,-120.1582,38.90858
21.326086,-119.795,38.9581
21.10109,-120.223,39.19109
20.563585,-119.8581,39.24089
20.426086,-120.2885,39.4738
20.563585,-119.9218,39.5239
26.556381,-120.4549,38.57567
27.493881,-120.094,38.62627
23.80638,-120.5208,38.8577
27.493881,-120.1582,38.90858
24.94388,-119.795,38.9581
23.91888,-120.223,39.19109
23.53138,-119.8581,39.24089
22.743881,-120.2885,39.4738
23.53138,-119.9218,39.5239
8.001481,-120.4549,38.57567
8.451481,-120.094,38.62627
4.76398,-120.5208,38.8577
8.463981,-120.1582,38.90858
7.5514803,-119.795,38.9581
5.0264807,-120.223,39.19109
5.32648,-119.8581,39.24089
3.6514802,-120.2885,39.4738
5.32648,-119.9218,39.5239
-6.887802,-120.4549,38.57567
-6.887802,-120.094,38.62627
-6.7003026,-120.5208,38.8577
-6.887802,-120.1582,38.90858
-6.587802,-119.795,38.9581
-6.537802,-120.223,39.19109
-6.3378024,-119.8581,39.24089
-6.275303,-120.2885,39.4738
-6.3378024,-119.9218,39.5239
3.8191724,-120.4549,38.57567
3.7066727,-120.094,38.62627
3.0066721,-120.5208,38.8577
3.7066727,-120.1582,38.90858
3.1816723,-119.795,38.9581
2.7816727,-120.223,39.19109
2.3691726,-119.8581,39.24089
2.181672,-120.2885,39.4738
2.3691726,-119.9218,39.5239
3.4803698,-120.4549,38.57567
5.45537,-120.094,38.62627
4.39287,-120.5208,38.8577
5.45537,-120.1582,38.90858
8.055368,-119.795,38.9581
6.31787,-120.223,39.19109
7.2428694,-119.8581,39.24089
6.392869,-120.2885,39.4738
7.2428694,-119.9218,39.5239
8.595169,-120.4549,38.57567
8.782669,-120.094,38.62627
8.87017,-120.5208,38.8577
8.782669,-120.1582,38.90858
8.757669,-119.795,38.9581
9.05767,-120.223,39.19109
8.95767,-119.8581,39.24089
9.507669,-120.2885,39.4738
8.97017,-119.9218,39.5239
17.428581,-120.4549,38.57567
17.791082,-120.094,38.62627
17.691082,-120.5208,38.8577
17.791082,-120.1582,38.90858
18.566082,-119.795,38.9581
18.56608,-120.223,39.19109
19.09108,-119.8581,39.24089
19.453583,-120.2885,39.4738
19.128582,-119.9218,39.5239
17.443085,-120.4549,38.57567
18.068085,-120.094,38.62627
18.030584,-120.5208,38.8577
18.068085,-120.1582,38.90858
19.455584,-119.795,38.9581
19.130585,-120.223,39.19109
20.268085,-119.8581,39.24089
20.693085,-120.2885,39.4738
20.268085,-119.9218,39.5239
16.489384,-120.4549,38.57567
16.951883,-120.094,38.62627
15.7518835,-120.5208,38.8577
16.976883,-120.1582,38.90858
16.739384,-119.795,38.9581
16.189384,-120.223,39.19109
16.576881,-119.8581,39.24089
15.876883,-120.2885,39.4738
16.589382,-119.9218,39.5239
11.154125,-120.4549,38.57567
11.441626,-120.094,38.62627
10.6916275,-120.5208,38.8577
11.454126,-120.1582,38.90858
11.566626,-119.795,38.9581
11.279127,-120.223,39.19109
11.754126,-119.8581,39.24089
11.554126,-120.2885,39.4738
11.754126,-119.9218,39.5239
11.373134,-120.4549,38.57567
11.423134,-120.094,38.62627
10.873135,-120.5208,38.8577
11.423134,-120.1582,38.90858
11.373134,-119.795,38.9581
10.748135,-120.223,39.19109
10.585634,-119.8581,39.24089
10.335634,-120.2885,39.4738
10.585634,-119.9218,39.5239
16.55717,-120.4549,38.57567
17.51967,-120.094,38.62627
16.41967,-120.5208,38.8577
17.51967,-120.1582,38.90858
17.144669,-119.795,38.9581
16.657171,-120.223,39.19109
16.34467,-119.8581,39.24089
16.26967,-120.2885,39.4738
16.33217,-119.9218,39.5239
9.533211,-120.4549,38.57567
9.88321,-120.094,38.62627
8.708209,-120.5208,38.8577
9.870709,-120.1582,38.90858
9.35821,-119.795,38.9581
8.795711,-120.223,39.19109
8.58321,-119.8581,39.24089
8.020709,-120.2885,39.4738
8.55821,-119.9218,39.5239
-1.6412833,-120.4549,38.57567
-0.96628284,-120.094,38.62627
-4.8912835,-120.5208,38.8577
-0.96628284,-120.1582,38.90858
-1.3912833,-119.795,38.9581
-4.591283,-120.223,39.19109
-4.003783,-119.8581,39.24089
-7.253783,-120.2885,39.4738
-4.016283,-119.9218,39.5239
-12.806246,-120.4549,38.57567
-11.243744,-120.094,38.62627
-11.581245,-120.5208,38.8577
-11.243744,-120.1582,38.90858
-10.693746,-119.795,38.9581
-11.181246,-120.223,39.19109
-9.356245,-119.8581,39.24089
-12.031244,-120.2885,39.4738
-9.368745,-119.9218,39.5239
-18.614511,-120.4549,38.57567
-19.23951,-120.094,38.62627
-18.464512,-120.5208,38.8577
-19.23951,-120.1582,38.90858
-19.15201,-119.795,38.9581
-18.464512,-120.223,39.19109
-17.714512,-119.8581,39.24089
-17.289513,-120.2885,39.4738
-17.702011,-119.9218,39.5239
-20.151062,-120.4549,38.57567
-20.313562,-120.094,38.62627
-19.638561,-120.5208,38.8577
-20.301062,-120.1582,38.90858
-19.676062,-119.795,38.9581
-19.701061,-120.223,39.19109
-19.576061,-119.8581,39.24089
-19.126062,-120.2885,39.4738
-19.563562,-119.9218,39.5239
-10.92719,-120.4549,38.57567
-10.75219,-120.094,38.62627
-9.802189,-120.5208,38.8577
-10.73969,-120.1582,38.90858
-10.027189,-119.795,38.9581
-9.32719,-120.223,39.19109
-8.62719,-119.8581,39.24089
-7.92719,-120.2885,39.4738
-8.62719,-119.9218,39.5239
4.4208813,-120.4549,38.57567
4.1083817,-120.094,38.62627
3.7958815,-120.5208,38.8577
4.1083817,-120.1582,38.90858
4.1083813,-119.795,38.9581
4.0458813,-120.223,39.19109
4.6458817,-119.8581,39.24089
4.3583813,-120.2885,39.4738
4.670882,-119.9218,39.5239
4.937271,-120.4549,38.57567
4.7872705,-120.094,38.62627
3.6872709,-120.5208,38.8577
4.7997704,-120.1582,38.90858
4.437271,-119.795,38.9581
3.9747705,-120.223,39.19109
4.3747716,-119.8581,39.24089
3.7997708,-120.2885,39.4738
4.412271,-119.9218,39.5239
-6.5667105,-120.4549,38.57567
-7.391711,-120.094,38.62627
-7.979211,-120.5208,38.8577
-7.3792105,-120.1582,38.90858
-7.7417107,-119.795,38.9581
-8.25421,-120.223,39.19109
-8.041712,-119.8581,39.24089
-8.491711,-120.2885,39.4738
-8.029211,-119.9218,39.5239
-0.678247,-120.4549,38.57567
-0.753247,-120.094,38.62627
-0.740747,-120.5208,38.8577
-0.740747,-120.1582,38.90858
-0.52824664,-119.795,38.9581
-0.40324688,-120.223,39.19109
0.2717533,-119.8581,39.24089
0.33425307,-120.2885,39.4738
0.28425336,-119.9218,39.5239
2.7174373,-120.4549,38.57567
2.6799366,-120.094,38.62627
2.0049367,-120.5208,38.8577
2.6924367,-120.1582,38.90858
3.4549372,-119.795,38.9581
2.5174367,-120.223,39.19109
3.5174372,-119.8581,39.24089
2.679937,-120.2885,39.4738
3.5174372,-119.9218,39.5239
0.11554825,-120.4549,38.57567
1.6155484,-120.094,38.62627
1.0405482,-120.5208,38.8577
1.6155484,-120.1582,38.90858
1.7405484,-119.795,38.9581
1.2780485,-120.223,39.19109
1.7655482,-119.8581,39.24089
1.4405482,-120.2885,39.4738
1.7655482,-119.9218,39.5239
3.4732342,-120.4549,38.57567
5.335735,-120.094,38.62627
3.6857343,-120.5208,38.8577
5.335735,-120.1582,38.90858
7.3732347,-119.795,38.9581
5.8732347,-120.223,39.19109
6.6732345,-119.8581,39.24089
5.6232343,-120.2885,39.4738
6.6732345,-119.9218,39.5239
11.569852,-120.4549,38.57567
11.569852,-120.094,38.62627
11.319851,-120.5208,38.8577
11.569852,-120.1582,38.90858
11.644851,-119.795,38.9581
11.394852,-120.223,39.19109
11.4073515,-119.8581,39.24089
11.119852,-120.2885,39.4738
11.4073515,-119.9218,39.5239
5.493203,-120.4549,38.57567
4.6432033,-120.094,38.62627
4.068203,-120.5208,38.8577
4.6432033,-120.1582,38.90858
3.8807034,-119.795,38.9581
2.905703,-120.223,39.19109
1.6807029,-119.8581,39.24089
0.71820354,-120.2885,39.4738
1.6807029,-119.9218,39.5239
-1.0106606,-120.4549,38.57567
-0.99816036,-120.094,38.62627
-0.6106608,-120.5208,38.8577
-1.0106604,-120.1582,38.90858
-0.86066103,-119.795,38.9581
-0.11066055,-120.223,39.19109
0.66433954,-119.8581,39.24089
1.1018395,-120.2885,39.4738
0.68933916,-119.9218,39.5239
5.1526833,-120.4549,38.57567
4.8401833,-120.094,38.62627
4.7776833,-120.5208,38.8577
4.852683,-120.1582,38.90858
4.427683,-119.795,38.9581
4.802683,-120.223,39.19109
4.915183,-119.8581,39.24089
5.4151826,-120.2885,39.4738
4.927683,-119.9218,39.5239
11.948019,-120.4549,38.57567
11.685518,-120.094,38.62627
11.560518,-120.5208,38.8577
11.698019,-120.1582,38.90858
11.310519,-119.795,38.9581
12.035519,-120.223,39.19109
12.648019,-119.8581,39.24089
13.173019,-120.2885,39.4738
12.648019,-119.9218,39.5239
9.573727,-120.4549,38.57567
9.123726,-120.094,38.62627
9.186226,-120.5208,38.8577
9.123726,-120.1582,38.90858
8.686226,-119.795,38.9581
9.236225,-120.223,39.19109
9.773726,-119.8581,39.24089
10.236227,-120.2885,39.4738
9.786226,-119.9218,39.5239
11.111014,-120.4549,38.57567
11.123512,-120.094,38.62627
11.011013,-120.5208,38.8577
11.123512,-120.1582,38.90858
10.986013,-119.795,38.9581
11.161014,-120.223,39.19109
11.361013,-119.8581,39.24089
11.6735115,-120.2885,39.4738
11.361013,-119.9218,39.5239
12.150662,-120.4549,38.57567
12.388163,-120.094,38.62627
12.000662,-120.5208,38.8577
12.388163,-120.1582,38.90858
12.788162,-119.795,38.9581
12.113161,-120.223,39.19109
12.213161,-119.8581,39.24089
11.875662,-120.2885,39.4738
12.225662,-119.9218,39.5239
5.229594,-120.4549,38.57567
5.0295944,-120.094,38.62627
5.3545947,-120.5208,38.8577
5.0295944,-120.1582,38.90858
5.292094,-119.795,38.9581
5.529594,-120.223,39.19109
5.792094,-119.8581,39.24089
6.4045944,-120.2885,39.4738
5.8045945,-119.9218,39.5239
5.161034,-120.4549,38.57567
5.111034,-120.094,38.62627
5.323533,-120.5208,38.8577
5.111034,-120.1582,38.90858
5.148534,-119.795,38.9581
5.4485335,-120.223,39.19109
5.9610333,-119.8581,39.24089
6.2360344,-120.2885,39.4738
5.9610333,-119.9218,39.5239
8.270948,-120.4549,38.57567
9.5834465,-120.094,38.62627
10.320947,-120.5208,38.8577
9.5834465,-120.1582,38.90858
10.0209465,-119.795,38.9581
10.458447,-120.223,39.19109
10.383448,-119.8581,39.24089
10.908447,-120.2885,39.4738
10.383448,-119.9218,39.5239
16.467009,-120.4549,38.57567
17.567007,-120.094,38.62627
17.629507,-120.5208,38.8577
17.567007,-120.1582,38.90858
17.879507,-119.795,38.9581
18.304508,-120.223,39.19109
18.554508,-119.8581,39.24089
18.892008,-120.2885,39.4738
18.554508,-119.9218,39.5239
15.738127,-120.4549,38.57567
16.200626,-120.094,38.62627
15.6881275,-120.5208,38.8577
16.213125,-120.1582,38.90858
16.425627,-119.795,38.9581
16.125628,-120.223,39.19109
16.438126,-119.8581,39.24089
16.338125,-120.2885,39.4738
16.438126,-119.9218,39.5239
12.392307,-120.4549,38.57567
12.454806,-120.094,38.62627
12.467305,-120.5208,38.8577
12.454806,-120.1582,38.90858
13.042306,-119.795,38.9581
12.629806,-120.223,39.19109
12.492306,-119.8581,39.24089
12.454806,-120.2885,39.4738
12.492306,-119.9218,39.5239
18.925716,-120.4549,38.57567
19.088215,-120.094,38.62627
18.763218,-120.5208,38.8577
19.088215,-120.1582,38.90858
19.013218,-119.795,38.9581
18.900715,-120.223,39.19109
18.850716,-119.8581,39.24089
19.100716,-120.2885,39.4738
18.850716,-119.9218,39.5239
