tsoil,lon,lat
272.29752,-120.094,38.62627
278.7272,-120.5208,38.8577
273.20377,-120.1582,38.90858
272.39127,-119.795,38.9581
273.9147,-120.223,39.19109
273.1647,-119.8581,39.24089
272.61002,-120.2885,39.4738
276.23502,-119.9218,39.5239
283.2446,-120.4549,38.57567
272.2524,-120.094,38.62627
283.15085,-120.5208,38.8577
273.1899,-120.1582,38.90858
272.3618,-119.795,38.9581
276.40085,-120.223,39.19109
273.1274,-119.8581,39.24089
272.7524,-120.2885,39.4738
279.40866,-119.9218,39.5239
283.75125,-120.4549,38.57567
272.29813,-120.094,38.62627
283.38406,-120.5208,38.8577
273.18875,-120.1582,38.90858
272.3997,-119.795,38.9581
277.4075,-120.223,39.19109
273.22,-119.8581,39.24089
273.06375,-120.2885,39.4738
281.32156,-119.9218,39.5239
283.81537,-120.4549,38.57567
272.42474,-120.094,38.62627
283.456,-120.5208,38.8577
273.19037,-120.1582,38.90858
272.55756,-119.795,38.9581
277.25287,-120.223,39.19109
273.19818,-119.8581,39.24089
273.07318,-120.2885,39.4738
281.93256,-119.9218,39.5239
282.49258,-120.4549,38.57567
272.55508,-120.094,38.62627
282.03165,-120.5208,38.8577
273.18008,-120.1582,38.90858
272.6879,-119.795,38.9581
277.65665,-120.223,39.19109
273.61758,-119.8581,39.24089
273.10977,-120.2885,39.4738
281.28165,-119.9218,39.5239
279.55276,-120.4549,38.57567
272.68558,-120.094,38.62627
278.7559,-120.5208,38.8577
273.18558,-120.1582,38.90858
272.81058,-119.795,38.9581
274.8887,-120.223,39.19109
273.5059,-119.8581,39.24089
273.12308,-120.2885,39.4738
278.5684,-119.9218,39.5239
280.65994,-120.4549,38.57567
272.65994,-120.094,38.62627
279.6287,-120.5208,38.8577
273.16776,-120.1582,38.90858
272.83182,-119.795,38.9581
274.5115,-120.223,39.19109
273.46463,-119.8581,39.24089
273.10526,-120.2885,39.4738
279.10526,-119.9218,39.5239
281.68314,-120.4549,38.57567
272.62845,-120.094,38.62627
280.93314,-120.5208,38.8577
273.1519,-120.1582,38.90858
272.83157,-119.795,38.9581
274.99564,-120.223,39.19109
273.39407,-119.8581,39.24089
273.0894,-120.2885,39.4738
279.7769,-119.9218,39.5239
283.11777,-120.4549,38.57567
272.60214,-120.094,38.62627
282.48495,-120.5208,38.8577
273.1412,-120.1582,38.90858
272.84433,-119.795,38.9581
276.0162,-120.223,39.19109
273.65683,-119.8581,39.24089
273.10214,-120.2885,39.4738
281.03964,-119.9218,39.5239
284.07837,-120.4549,38.57567
272.60962,-120.094,38.62627
283.35962,-120.5208,38.8577
273.14087,-120.1582,38.90858
272.86743,-119.795,38.9581
276.7893,-120.223,39.19109
274.99243,-119.8581,39.24089
273.14087,-120.2885,39.4738
281.29712,-119.9218,39.5239
282.5633,-120.4549,38.57567
272.61798,-120.094,38.62627
283.24298,-120.5208,38.8577
273.14923,-120.1582,38.90858
272.91486,-119.795,38.9581
277.90704,-120.223,39.19109
275.64923,-119.8581,39.24089
275.91486,-120.2885,39.4738
280.89923,-119.9218,39.5239
282.69138,-120.4549,38.57567
272.66013,-120.094,38.62627
282.50388,-120.5208,38.8577
273.12888,-120.1582,38.90858
272.9492,-119.795,38.9581
276.9023,-120.223,39.19109
274.41013,-119.8581,39.24089
274.62106,-120.2885,39.4738
280.31638,-119.9218,39.5239
279.11588,-120.4549,38.57567
272.66275,-120.094,38.62627
277.9987,-120.5208,38.8577
273.11588,-120.1582,38.90858
272.96744,-119.795,38.9581
275.5143,-120.223,39.19109
273.64713,-119.8581,39.24089
273.77994,-120.2885,39.4738
277.74088,-119.9218,39.5239
278.2492,-120.4549,38.57567
272.67108,-120.094,38.62627
277.22577,-120.5208,38.8577
273.1242,-120.1582,38.90858
272.96796,-119.795,38.9581
275.20233,-120.223,39.19109
273.35858,-119.8581,39.24089
273.53046,-120.2885,39.4738
276.88202,-119.9218,39.5239
278.65253,-120.4549,38.57567
272.67596,-120.094,38.62627
277.4572,-120.5208,38.8577
273.11346,-120.1582,38.90858
272.96503,-119.795,38.9581
274.8166,-120.223,39.19109
273.29315,-119.8581,39.24089
273.46503,-120.2885,39.4738
277.6994,-119.9218,39.5239
278.81592,-120.4549,38.57567
272.66748,-120.094,38.62627
277.35498,-120.5208,38.8577
273.10498,-120.1582,38.90858
272.97217,-119.795,38.9581
274.51904,-120.223,39.19109
273.2456,-119.8581,39.24089
273.40186,-120.2885,39.4738
276.60498,-119.9218,39.5239
277.76407,-120.4549,38.57567
272.67032,-120.094,38.62627
276.67813,-120.5208,38.8577
273.1,-120.1582,38.90858
272.95157,-119.795,38.9581
274.38126,-120.223,39.19109
273.1,-119.8581,39.24089
273.32657,-120.2885,39.4738
274.5297,-119.9218,39.5239
279.22803,-120.4549,38.57567
272.67334,-120.094,38.62627
278.9077,-120.5208,38.8577
272.80615,-120.1582,38.90858
272.91553,-119.795,38.9581
274.3452,-120.223,39.19109
273.0171,-119.8581,39.24089
273.29834,-120.2885,39.4738
276.16553,-119.9218,39.5239
279.68616,-120.4549,38.57567
272.6471,-120.094,38.62627
278.10022,-120.5208,38.8577
272.41272,-120.1582,38.90858
272.88928,-119.795,38.9581
274.30334,-120.223,39.19109
272.78772,-119.8581,39.24089
273.2799,-120.2885,39.4738
275.17053,-119.9218,39.5239
279.90494,-120.4549,38.57567
272.61588,-120.094,38.62627
279.194,-120.5208,38.8577
272.55338,-120.1582,38.90858
272.83463,-119.795,38.9581
274.27213,-120.223,39.19109
272.8893,-119.8581,39.24089
273.24088,-120.2885,39.4738
276.8893,-119.9218,39.5239
280.64905,-120.4549,38.57567
272.53186,-120.094,38.62627
280.45374,-120.5208,38.8577
272.65686,-120.1582,38.90858
272.76624,-119.795,38.9581
274.7428,-120.223,39.19109
273.03186,-119.8581,39.24089
273.21936,-120.2885,39.4738
277.0006,-119.9218,39.5239
280.01984,-120.4549,38.57567
272.38702,-120.094,38.62627
279.91827,-120.5208,38.8577
272.66046,-120.1582,38.90858
272.6761,-119.795,38.9581
274.4886,-120.223,39.19109
273.09015,-119.8581,39.24089
273.19952,-120.2885,39.4738
277.1292,-119.9218,39.5239
278.98367,-120.4549,38.57567
272.3118,-120.094,38.62627
277.7571,-120.5208,38.8577
272.65555,-120.1582,38.90858
272.54617,-119.795,38.9581
274.1868,-120.223,39.19109
273.08524,-119.8581,39.24089
273.15555,-120.2885,39.4738
275.58524,-119.9218,39.5239
278.8822,-120.4549,38.57567
272.28845,-120.094,38.62627
278.6244,-120.5208,38.8577
272.67908,-120.1582,38.90858
272.5072,-119.795,38.9581
274.10095,-120.223,39.19109
273.0619,-119.8581,39.24089
273.08533,-120.2885,39.4738
274.6322,-119.9218,39.5239
278.34637,-120.4549,38.57567
272.22137,-120.094,38.62627
277.88544,-120.5208,38.8577
272.6745,-120.1582,38.90858
272.4245,-119.795,38.9581
274.0417,-120.223,39.19109
272.94012,-119.8581,39.24089
272.9323,-120.2885,39.4738
273.9792,-119.9218,39.5239
278.45856,-120.4549,38.57567
271.99762,-120.094,38.62627
277.64606,-120.5208,38.8577
272.6695,-120.1582,38.90858
272.20856,-119.795,38.9581
274.01324,-120.223,39.19109
272.74762,-119.8581,39.24089
272.5445,-120.2885,39.4738
273.68512,-119.9218,39.5239
279.4901,-120.4549,38.57567
271.71667,-120.094,38.62627
279.27917,-120.5208,38.8577
272.6776,-120.1582,38.90858
272.02917,-119.795,38.9581
273.9823,-120.223,39.19109
272.68542,-119.8581,39.24089
272.2401,-120.2885,39.4738
276.76355,-119.9218,39.5239
280.18466,-120.4549,38.57567
271.5909,-120.094,38.62627
280.3331,-120.5208,38.8577
272.66904,-120.1582,38.90858
272.05185,-119.795,38.9581
273.9581,-120.223,39.19109
272.91904,-119.8581,39.24089
272.2784,-120.2885,39.4738
277.98935,-119.9218,39.5239
280.72986,-120.4549,38.57567
271.58923,-120.094,38.62627
281.08142,-120.5208,38.8577
272.68298,-120.1582,38.90858
272.1986,-119.795,38.9581
273.97986,-120.223,39.19109
273.12048,-119.8581,39.24089
272.8236,-120.2885,39.4738
278.58142,-119.9218,39.5239
282.07202,-120.4549,38.57567
271.82202,-120.094,38.62627
281.92358,-120.5208,38.8577
272.66577,-120.1582,38.90858
272.72046,-119.795,38.9581
276.95483,-120.223,39.19109
273.34546,-119.8581,39.24089
273.10327,-120.2885,39.4738
279.13452,-119.9218,39.5239
282.1256,-120.4549,38.57567
272.1256,-120.094,38.62627
282.3131,-120.5208,38.8577
272.66467,-120.1582,38.90858
272.84436,-119.795,38.9581
277.57874,-120.223,39.19109
276.82874,-119.8581,39.24089
273.20374,-120.2885,39.4738
277.735,-119.9218,39.5239
281.08072,-120.4549,38.57567
272.14322,-120.094,38.62627
281.21353,-120.5208,38.8577
272.66666,-120.1582,38.90858
272.8776,-119.795,38.9581
276.71353,-120.223,39.19109
275.54166,-119.8581,39.24089
273.1901,-120.2885,39.4738
276.47134,-119.9218,39.5239
279.90985,-120.4549,38.57567
272.17548,-120.094,38.62627
278.6286,-120.5208,38.8577
272.65985,-120.1582,38.90858
272.8864,-119.795,38.9581
276.17548,-120.223,39.19109
274.78485,-119.8581,39.24089
273.1833,-120.2885,39.4738
277.6989,-119.9218,39.5239
279.5814,-120.4549,38.57567
272.17514,-120.094,38.62627
278.3314,-120.5208,38.8577
272.6439,-120.1582,38.90858
272.9017,-119.795,38.9581
274.99545,-120.223,39.19109
274.12045,-119.8581,39.24089
273.17514,-120.2885,39.4738
277.84702,-119.9218,39.5239
279.5959,-120.4549,38.57567
272.174,-120.094,38.62627
279.27557,-120.5208,38.8577
272.63495,-120.1582,38.90858
272.924,-119.795,38.9581
274.27557,-120.223,39.19109
273.70526,-119.8581,39.24089
273.174,-120.2885,39.4738
279.02557,-119.9218,39.5239
279.71457,-120.4549,38.57567
272.18332,-120.094,38.62627
279.63644,-120.5208,38.8577
272.63644,-120.1582,38.90858
272.93332,-119.795,38.9581
274.02707,-120.223,39.19109
273.613,-119.8581,39.24089
273.1755,-120.2885,39.4738
279.12082,-119.9218,39.5239
281.82422,-120.4549,38.57567
272.17578,-120.094,38.62627
281.0664,-120.5208,38.8577
272.63672,-120.1582,38.90858
272.94922,-119.795,38.9581
274.01172,-120.223,39.19109
275.83203,-119.8581,39.24089
273.16016,-120.2885,39.4738
280.38672,-119.9218,39.5239
283.18198,-120.4549,38.57567
272.24448,-120.094,38.62627
282.97885,-120.5208,38.8577
272.6351,-120.1582,38.90858
273.03354,-119.795,38.9581
275.8851,-120.223,39.19109
277.3929,-119.8581,39.24089
275.03354,-120.2885,39.4738
282.49448,-119.9218,39.5239
283.35144,-120.4549,38.57567
272.35144,-120.094,38.62627
283.67957,-120.5208,38.8577
272.6405,-120.1582,38.90858
273.09363,-119.795,38.9581
278.74207,-120.223,39.19109
278.0077,-119.8581,39.24089
277.59363,-120.2885,39.4738
283.46082,-119.9218,39.5239
284.24265,-120.4549,38.57567
272.43796,-120.094,38.62627
284.25046,-120.5208,38.8577
272.63327,-120.1582,38.90858
273.10202,-119.795,38.9581
279.7114,-120.223,39.19109
278.5864,-119.8581,39.24089
278.2817,-120.2885,39.4738
283.19577,-119.9218,39.5239
285.39655,-120.4549,38.57567
272.51373,-120.094,38.62627
285.52155,-120.5208,38.8577
272.66998,-120.1582,38.90858
273.09967,-119.795,38.9581
280.66998,-120.223,39.19109
279.13092,-119.8581,39.24089
278.39655,-120.2885,39.4738
284.16998,-119.9218,39.5239
285.87708,-120.4549,38.57567
272.61926,-120.094,38.62627
284.9474,-120.5208,38.8577
272.62708,-120.1582,38.90858
273.10364,-119.795,38.9581
280.7677,-120.223,39.19109
278.97864,-119.8581,39.24089
279.79114,-120.2885,39.4738
281.68176,-119.9218,39.5239
284.0575,-120.4549,38.57567
272.70593,-120.094,38.62627
283.22937,-120.5208,38.8577
272.85437,-120.1582,38.90858
273.11218,-119.795,38.9581
279.1825,-120.223,39.19109
278.38562,-119.8581,39.24089
276.70593,-120.2885,39.4738
280.52625,-119.9218,39.5239
283.91367,-120.4549,38.57567
272.7496,-120.094,38.62627
282.9918,-120.5208,38.8577
273.10898,-120.1582,38.90858
273.10898,-119.795,38.9581
277.4293,-120.223,39.19109
275.77304,-119.8581,39.24089
275.33554,-120.2885,39.4738
280.83554,-119.9218,39.5239
285.14142,-120.4549,38.57567
272.78986,-120.094,38.62627
284.57892,-120.5208,38.8577
273.86798,-120.1582,38.90858
273.1336,-119.795,38.9581
278.89923,-120.223,39.19109
277.43048,-119.8581,39.24089
276.96173,-120.2885,39.4738
283.4383,-119.9218,39.5239
285.3377,-120.4549,38.57567
272.90802,-120.094,38.62627
284.73615,-120.5208,38.8577
277.62677,-120.1582,38.90858
275.2752,-119.795,38.9581
280.1424,-120.223,39.19109
278.61896,-119.8581,39.24089
278.7752,-120.2885,39.4738
282.36896,-119.9218,39.5239
285.22467,-120.4549,38.57567
272.9903,-120.094,38.62627
284.47467,-120.5208,38.8577
276.70905,-120.1582,38.90858
276.27936,-119.795,38.9581
280.1153,-120.223,39.19109
278.2403,-119.8581,39.24089
276.8028,-120.2885,39.4738
283.54498,-119.9218,39.5239
285.56012,-120.4549,38.57567
273.02887,-120.094,38.62627
284.607,-120.5208,38.8577
275.81793,-120.1582,38.90858
276.87262,-119.795,38.9581
279.76324,-120.223,39.19109
280.90387,-119.8581,39.24089
277.82574,-120.2885,39.4738
283.66168,-119.9218,39.5239
285.04733,-120.4549,38.57567
273.03952,-120.094,38.62627
284.1567,-120.5208,38.8577
275.07858,-120.1582,38.90858
277.03952,-119.795,38.9581
280.12546,-120.223,39.19109
278.49265,-119.8581,39.24089
278.8989,-120.2885,39.4738
283.1489,-119.9218,39.5239
283.4472,-120.4549,38.57567
273.0722,-120.094,38.62627
283.22064,-120.5208,38.8577
274.54095,-120.1582,38.90858
275.4472,-119.795,38.9581
277.92377,-120.223,39.19109
277.3222,-119.8581,39.24089
276.1894,-120.2885,39.4738
283.83002,-119.9218,39.5239
285.34058,-120.4549,38.57567
273.0515,-120.094,38.62627
285.14526,-120.5208,38.8577
274.75464,-120.1582,38.90858
276.12964,-119.795,38.9581
280.34058,-120.223,39.19109
279.5515,-119.8581,39.24089
276.80933,-120.2885,39.4738
285.05933,-119.9218,39.5239
287.44073,-120.4549,38.57567
273.07355,-120.094,38.62627
286.90167,-120.5208,38.8577
275.097,-120.1582,38.90858
276.12823,-119.795,38.9581
281.26105,-120.223,39.19109
280.69855,-119.8581,39.24089
279.51105,-120.2885,39.4738
286.46417,-119.9218,39.5239
287.85617,-120.4549,38.57567
273.08273,-120.094,38.62627
287.09836,-120.5208,38.8577
275.95773,-120.1582,38.90858
277.2546,-119.795,38.9581
281.72336,-120.223,39.19109
280.97336,-119.8581,39.24089
279.59836,-120.2885,39.4738
286.10617,-119.9218,39.5239
288.38974,-120.4549,38.57567
273.14755,-120.094,38.62627
287.65536,-120.5208,38.8577
276.88974,-120.1582,38.90858
280.7335,-119.795,38.9581
283.32724,-120.223,39.19109
281.83505,-119.8581,39.24089
281.10068,-120.2885,39.4738
287.83505,-119.9218,39.5239
288.9396,-120.4549,38.57567
275.19742,-120.094,38.62627
288.3146,-120.5208,38.8577
277.58023,-120.1582,38.90858
281.0568,-119.795,38.9581
283.77554,-120.223,39.19109
282.0568,-119.8581,39.24089
281.60367,-120.2885,39.4738
288.40054,-119.9218,39.5239
288.45575,-120.4549,38.57567
276.112,-120.094,38.62627
288.12762,-120.5208,38.8577
277.76825,-120.1582,38.90858
280.89325,-119.795,38.9581
283.2292,-120.223,39.19109
281.81512,-119.8581,39.24089
281.4948,-120.2885,39.4738
287.97137,-119.9218,39.5239
289.17148,-120.4549,38.57567
277.5543,-120.094,38.62627
288.6168,-120.5208,38.8577
278.71835,-120.1582,38.90858
281.65585,-119.795,38.9581
284.5621,-120.223,39.19109
283.00742,-119.8581,39.24089
282.4996,-120.2885,39.4738
289.14804,-119.9218,39.5239
290.55685,-120.4549,38.57567
279.7131,-120.094,38.62627
290.0256,-120.5208,38.8577
280.38498,-120.1582,38.90858
283.53342,-119.795,38.9581
286.53342,-120.223,39.19109
285.10373,-119.8581,39.24089
284.93185,-120.2885,39.4738
291.53342,-119.9218,39.5239
289.8819,-120.4549,38.57567
281.3272,-120.094,38.62627
289.4444,-120.5208,38.8577
282.12408,-120.1582,38.90858
284.58502,-119.795,38.9581
285.59283,-120.223,39.19109
284.37408,-119.8581,39.24089
283.52252,-120.2885,39.4738
290.96783,-119.9218,39.5239
287.65997,-120.4549,38.57567
280.64435,-120.094,38.62627
287.2928,-120.5208,38.8577
280.6834,-120.1582,38.90858
282.57404,-119.795,38.9581
283.46466,-120.223,39.19109
282.3006,-119.8581,39.24089
281.58185,-120.2885,39.4738
287.82404,-119.9218,39.5239
286.92297,-120.4549,38.57567
280.26672,-120.094,38.62627
286.54016,-120.5208,38.8577
281.90735,-120.1582,38.90858
284.9308,-119.795,38.9581
282.64172,-120.223,39.19109
283.26672,-119.8581,39.24089
280.71204,-120.2885,39.4738
287.27454,-119.9218,39.5239
285.89496,-120.4549,38.57567
277.49652,-120.094,38.62627
285.46527,-120.5208,38.8577
278.7387,-120.1582,38.90858
281.65277,-119.795,38.9581
281.76996,-120.223,39.19109
280.57465,-119.8581,39.24089
280.19965,-120.2885,39.4738
285.33246,-119.9218,39.5239
