snom,lon,lat
0.0,-120.4549,38.57567
1.4375,-120.094,38.62627
0.0,-120.5208,38.8577
2.165039,-120.1582,38.90858
2.2148438,-119.795,38.9581
0.059570312,-120.223,39.19109
0.9316406,-119.8581,39.24089
0.5029297,-120.2885,39.4738
0.0009765625,-119.9218,39.5239
0.0,-120.4549,38.57567
0.16308594,-120.094,38.62627
0.0,-120.5208,38.8577
0.15625,-120.1582,38.90858
0.060546875,-119.795,38.9581
0.32226562,-120.223,39.19109
0.036132812,-119.8581,39.24089
0.0107421875,-120.2885,39.4738
0.013671875,-119.9218,39.5239
0.0,-120.4549,38.57567
0.12988281,-120.094,38.62627
0.0,-120.5208,38.8577
0.40039062,-120.1582,38.90858
1.1337891,-119.795,38.9581
0.021484375,-120.223,39.19109
1.0087891,-119.8581,39.24089
0.5341797,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
2.0322266,-120.094,38.62627
0.0,-120.5208,38.8577
2.6191406,-120.1582,38.90858
2.256836,-119.795,38.9581
0.04296875,-120.223,39.19109
0.93652344,-119.8581,39.24089
0.46777344,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
1.5341797,-120.094,38.62627
0.0,-120.5208,38.8577
2.5947266,-120.1582,38.90858
1.8378906,-119.795,38.9581
0.34960938,-120.223,39.19109
1.1269531,-119.8581,39.24089
0.41601562,-120.2885,39.4738
0.005859375,-119.9218,39.5239
0.0,-120.4549,38.57567
1.8710938,-120.094,38.62627
0.0,-120.5208,38.8577
2.4472656,-120.1582,38.90858
2.2158203,-119.795,38.9581
0.31054688,-120.223,39.19109
1.5517578,-119.8581,39.24089
0.6464844,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
1.7402344,-120.094,38.62627
0.0,-120.5208,38.8577
2.2802734,-120.1582,38.90858
2.2548828,-119.795,38.9581
0.064453125,-120.223,39.19109
1.4462891,-119.8581,39.24089
0.17871094,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.45410156,-120.094,38.62627
0.0,-120.5208,38.8577
0.7529297,-120.1582,38.90858
1.6962891,-119.795,38.9581
0.26660156,-120.223,39.19109
1.0996094,-119.8581,39.24089
0.08886719,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
1.2402344,-120.094,38.62627
0.0,-120.5208,38.8577
1.6591797,-120.1582,38.90858
1.8730469,-119.795,38.9581
0.7832031,-120.223,39.19109
0.71875,-119.8581,39.24089
0.25,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
1.1474609,-120.094,38.62627
0.0,-120.5208,38.8577
1.0410156,-120.1582,38.90858
1.2412109,-119.795,38.9581
0.1953125,-120.223,39.19109
0.8027344,-119.8581,39.24089
0.16113281,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
1.5244141,-120.094,38.62627
0.0,-120.5208,38.8577
2.2529297,-120.1582,38.90858
2.0332031,-119.795,38.9581
0.23242188,-120.223,39.19109
1.0517578,-119.8581,39.24089
0.4921875,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
1.9199219,-120.094,38.62627
0.060546875,-120.5208,38.8577
2.4472656,-120.1582,38.90858
2.2685547,-119.795,38.9581
0.5595703,-120.223,39.19109
1.5527344,-119.8581,39.24089
0.5546875,-120.2885,39.4738
0.0,-119.9218,39.5239
1.1425781,-120.4549,38.57567
1.90625,-120.094,38.62627
0.0,-120.5208,38.8577
2.5634766,-120.1582,38.90858
2.3154297,-119.795,38.9581
0.25683594,-120.223,39.19109
1.4619141,-119.8581,39.24089
0.24414062,-120.2885,39.4738
0.095703125,-119.9218,39.5239
0.08886719,-120.4549,38.57567
1.7753906,-120.094,38.62627
0.0,-120.5208,38.8577
2.3564453,-120.1582,38.90858
2.2451172,-119.795,38.9581
0.21484375,-120.223,39.19109
1.40625,-119.8581,39.24089
0.20019531,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.26757812,-120.094,38.62627
0.0,-120.5208,38.8577
1.2470703,-120.1582,38.90858
1.7373047,-119.795,38.9581
1.7519531,-120.223,39.19109
1.0810547,-119.8581,39.24089
1.1826172,-120.2885,39.4738
0.0009765625,-119.9218,39.5239
0.0,-120.4549,38.57567
0.4267578,-120.094,38.62627
0.0,-120.5208,38.8577
0.8720703,-120.1582,38.90858
1.6123047,-119.795,38.9581
0.84277344,-120.223,39.19109
0.6513672,-119.8581,39.24089
1.1025391,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
1.5146484,-120.094,38.62627
0.0,-120.5208,38.8577
1.8554688,-120.1582,38.90858
2.6591797,-119.795,38.9581
2.5029297,-120.223,39.19109
1.8808594,-119.8581,39.24089
2.225586,-120.2885,39.4738
0.09375,-119.9218,39.5239
0.0,-120.4549,38.57567
0.2861328,-120.094,38.62627
0.0029296875,-120.5208,38.8577
1.1367188,-120.1582,38.90858
1.2978516,-119.795,38.9581
2.0126953,-120.223,39.19109
0.9111328,-119.8581,39.24089
1.1035156,-120.2885,39.4738
0.0,-119.9218,39.5239
0.21484375,-120.4549,38.57567
0.6767578,-120.094,38.62627
0.19628906,-120.5208,38.8577
0.93359375,-120.1582,38.90858
1.1679688,-119.795,38.9581
0.83203125,-120.223,39.19109
0.48632812,-119.8581,39.24089
0.6171875,-120.2885,39.4738
0.0,-119.9218,39.5239
0.46875,-120.4549,38.57567
0.8671875,-120.094,38.62627
0.28320312,-120.5208,38.8577
1.5087891,-120.1582,38.90858
1.7001953,-119.795,38.9581
2.6708984,-120.223,39.19109
0.7675781,-119.8581,39.24089
2.024414,-120.2885,39.4738
0.07421875,-119.9218,39.5239
0.0107421875,-120.4549,38.57567
1.4882812,-120.094,38.62627
0.15527344,-120.5208,38.8577
0.3701172,-120.1582,38.90858
1.8330078,-119.795,38.9581
1.5820312,-120.223,39.19109
0.6357422,-119.8581,39.24089
1.8095703,-120.2885,39.4738
0.14550781,-119.9218,39.5239
0.18652344,-120.4549,38.57567
1.0742188,-120.094,38.62627
0.30078125,-120.5208,38.8577
2.1621094,-120.1582,38.90858
2.0429688,-119.795,38.9581
1.2929688,-120.223,39.19109
0.73339844,-119.8581,39.24089
1.2128906,-120.2885,39.4738
0.15625,-119.9218,39.5239
0.0625,-120.4549,38.57567
2.4335938,-120.094,38.62627
0.20507812,-120.5208,38.8577
3.1708984,-120.1582,38.90858
2.9580078,-119.795,38.9581
1.3769531,-120.223,39.19109
1.1894531,-119.8581,39.24089
1.4023438,-120.2885,39.4738
0.34375,-119.9218,39.5239
0.26367188,-120.4549,38.57567
2.09375,-120.094,38.62627
0.064453125,-120.5208,38.8577
2.7539062,-120.1582,38.90858
2.9355469,-119.795,38.9581
1.3261719,-120.223,39.19109
1.421875,-119.8581,39.24089
1.2285156,-120.2885,39.4738
0.3359375,-119.9218,39.5239
0.0,-120.4549,38.57567
0.92089844,-120.094,38.62627
0.06542969,-120.5208,38.8577
0.7529297,-120.1582,38.90858
2.4414062,-119.795,38.9581
1.1123047,-120.223,39.19109
1.0683594,-119.8581,39.24089
0.94921875,-120.2885,39.4738
0.5625,-119.9218,39.5239
0.20410156,-120.4549,38.57567
0.60253906,-120.094,38.62627
0.06347656,-120.5208,38.8577
0.8779297,-120.1582,38.90858
1.3261719,-119.795,38.9581
1.90625,-120.223,39.19109
0.6738281,-119.8581,39.24089
0.5107422,-120.2885,39.4738
0.4326172,-119.9218,39.5239
0.22363281,-120.4549,38.57567
0.6533203,-120.094,38.62627
0.064453125,-120.5208,38.8577
0.94433594,-120.1582,38.90858
1.1269531,-119.795,38.9581
1.2626953,-120.223,39.19109
0.6845703,-119.8581,39.24089
0.83203125,-120.2885,39.4738
0.32910156,-119.9218,39.5239
0.3251953,-120.4549,38.57567
0.92285156,-120.094,38.62627
0.05859375,-120.5208,38.8577
1.2832031,-120.1582,38.90858
1.6181641,-119.795,38.9581
1.1591797,-120.223,39.19109
0.9580078,-119.8581,39.24089
0.9433594,-120.2885,39.4738
0.037109375,-119.9218,39.5239
0.24316406,-120.4549,38.57567
1.8691406,-120.094,38.62627
0.28710938,-120.5208,38.8577
2.3154297,-120.1582,38.90858
2.1484375,-119.795,38.9581
1.2666016,-120.223,39.19109
1.1582031,-119.8581,39.24089
1.1416016,-120.2885,39.4738
0.026367188,-119.9218,39.5239
0.16308594,-120.4549,38.57567
1.8388672,-120.094,38.62627
0.064453125,-120.5208,38.8577
2.4101562,-120.1582,38.90858
2.1552734,-119.795,38.9581
1.0595703,-120.223,39.19109
0.8720703,-119.8581,39.24089
0.51464844,-120.2885,39.4738
0.025390625,-119.9218,39.5239
0.24023438,-120.4549,38.57567
1.796875,-120.094,38.62627
0.06347656,-120.5208,38.8577
2.96875,-120.1582,38.90858
2.1054688,-119.795,38.9581
0.2783203,-120.223,39.19109
0.66015625,-119.8581,39.24089
0.26660156,-120.2885,39.4738
0.040039062,-119.9218,39.5239
0.24121094,-120.4549,38.57567
2.6083984,-120.094,38.62627
0.06542969,-120.5208,38.8577
4.2851562,-120.1582,38.90858
2.993164,-119.795,38.9581
0.3330078,-120.223,39.19109
0.3544922,-119.8581,39.24089
0.36523438,-120.2885,39.4738
0.05078125,-119.9218,39.5239
0.0,-120.4549,38.57567
1.7119141,-120.094,38.62627
0.06542969,-120.5208,38.8577
3.102539,-120.1582,38.90858
2.5654297,-119.795,38.9581
0.17578125,-120.223,39.19109
0.66308594,-119.8581,39.24089
0.18847656,-120.2885,39.4738
0.09667969,-119.9218,39.5239
0.064453125,-120.4549,38.57567
1.5136719,-120.094,38.62627
0.064453125,-120.5208,38.8577
1.9033203,-120.1582,38.90858
1.9267578,-119.795,38.9581
0.17480469,-120.223,39.19109
0.9628906,-119.8581,39.24089
0.37890625,-120.2885,39.4738
0.036132812,-119.9218,39.5239
0.203125,-120.4549,38.57567
1.6953125,-120.094,38.62627
0.05859375,-120.5208,38.8577
2.6191406,-120.1582,38.90858
2.4355469,-119.795,38.9581
0.28222656,-120.223,39.19109
1.1542969,-119.8581,39.24089
0.2685547,-120.2885,39.4738
0.016601562,-119.9218,39.5239
0.0625,-120.4549,38.57567
1.2060547,-120.094,38.62627
0.0,-120.5208,38.8577
1.921875,-120.1582,38.90858
2.5039062,-119.795,38.9581
0.21289062,-120.223,39.19109
0.7314453,-119.8581,39.24089
0.16210938,-120.2885,39.4738
0.0,-119.9218,39.5239
0.06640625,-120.4549,38.57567
2.0644531,-120.094,38.62627
0.0,-120.5208,38.8577
2.9316406,-120.1582,38.90858
2.9375,-119.795,38.9581
3.1396484,-120.223,39.19109
1.6904297,-119.8581,39.24089
2.1269531,-120.2885,39.4738
0.0,-119.9218,39.5239
0.15332031,-120.4549,38.57567
2.1455078,-120.094,38.62627
0.0,-120.5208,38.8577
2.8085938,-120.1582,38.90858
3.4042969,-119.795,38.9581
2.5498047,-120.223,39.19109
1.5175781,-119.8581,39.24089
1.7529297,-120.2885,39.4738
0.0,-119.9218,39.5239
0.064453125,-120.4549,38.57567
2.6992188,-120.094,38.62627
0.0,-120.5208,38.8577
3.6679688,-120.1582,38.90858
3.1074219,-119.795,38.9581
0.90625,-120.223,39.19109
0.7392578,-119.8581,39.24089
0.5986328,-120.2885,39.4738
0.016601562,-119.9218,39.5239
0.06347656,-120.4549,38.57567
2.961914,-120.094,38.62627
0.0,-120.5208,38.8577
4.373047,-120.1582,38.90858
2.9208984,-119.795,38.9581
0.22070312,-120.223,39.19109
0.83203125,-119.8581,39.24089
0.2265625,-120.2885,39.4738
0.0,-119.9218,39.5239
0.25097656,-120.4549,38.57567
3.0322266,-120.094,38.62627
0.0,-120.5208,38.8577
4.290039,-120.1582,38.90858
3.6884766,-119.795,38.9581
0.43554688,-120.223,39.19109
0.78808594,-119.8581,39.24089
0.08300781,-120.2885,39.4738
0.0,-119.9218,39.5239
0.06542969,-120.4549,38.57567
2.5625,-120.094,38.62627
0.0,-120.5208,38.8577
4.158203,-120.1582,38.90858
3.7861328,-119.795,38.9581
0.17773438,-120.223,39.19109
0.328125,-119.8581,39.24089
0.23144531,-120.2885,39.4738
0.0,-119.9218,39.5239
0.37109375,-120.4549,38.57567
3.3115234,-120.094,38.62627
0.06738281,-120.5208,38.8577
4.692383,-120.1582,38.90858
3.6953125,-119.795,38.9581
0.359375,-120.223,39.19109
0.41210938,-119.8581,39.24089
0.35253906,-120.2885,39.4738
0.17382812,-119.9218,39.5239
0.06738281,-120.4549,38.57567
2.9697266,-120.094,38.62627
0.0,-120.5208,38.8577
4.3164062,-120.1582,38.90858
3.3251953,-119.795,38.9581
0.31933594,-120.223,39.19109
0.15039062,-119.8581,39.24089
0.20507812,-120.2885,39.4738
0.0,-119.9218,39.5239
0.06542969,-120.4549,38.57567
2.4404297,-120.094,38.62627
0.0,-120.5208,38.8577
0.4404297,-120.1582,38.90858
3.0517578,-119.795,38.9581
0.13476562,-120.223,39.19109
0.09277344,-119.8581,39.24089
0.12597656,-120.2885,39.4738
0.0,-119.9218,39.5239
0.06347656,-120.4549,38.57567
2.209961,-120.094,38.62627
0.0,-120.5208,38.8577
0.08496094,-120.1582,38.90858
2.8652344,-119.795,38.9581
0.13476562,-120.223,39.19109
0.48535156,-119.8581,39.24089
0.09082031,-120.2885,39.4738
0.0,-119.9218,39.5239
0.061523438,-120.4549,38.57567
2.8251953,-120.094,38.62627
0.0,-120.5208,38.8577
0.34960938,-120.1582,38.90858
3.15625,-119.795,38.9581
0.23828125,-120.223,39.19109
1.3818359,-119.8581,39.24089
0.18554688,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
2.555664,-120.094,38.62627
0.0,-120.5208,38.8577
0.921875,-120.1582,38.90858
2.8740234,-119.795,38.9581
0.46191406,-120.223,39.19109
0.19140625,-119.8581,39.24089
0.13964844,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
2.584961,-120.094,38.62627
0.0,-120.5208,38.8577
3.883789,-120.1582,38.90858
2.9013672,-119.795,38.9581
0.115234375,-120.223,39.19109
0.46777344,-119.8581,39.24089
0.14160156,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
3.0273438,-120.094,38.62627
0.0,-120.5208,38.8577
4.7197266,-120.1582,38.90858
3.4033203,-119.795,38.9581
0.19335938,-120.223,39.19109
0.5888672,-119.8581,39.24089
0.27539062,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
2.4638672,-120.094,38.62627
0.0,-120.5208,38.8577
4.3203125,-120.1582,38.90858
2.9394531,-119.795,38.9581
0.1953125,-120.223,39.19109
2.2714844,-119.8581,39.24089
0.5449219,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
2.5830078,-120.094,38.62627
0.0,-120.5208,38.8577
3.4873047,-120.1582,38.90858
3.0585938,-119.795,38.9581
0.25195312,-120.223,39.19109
0.5683594,-119.8581,39.24089
0.22753906,-120.2885,39.4738
0.001953125,-119.9218,39.5239
0.0,-120.4549,38.57567
3.4013672,-120.094,38.62627
0.0,-120.5208,38.8577
4.111328,-120.1582,38.90858
3.7382812,-119.795,38.9581
0.7265625,-120.223,39.19109
0.7128906,-119.8581,39.24089
1.0683594,-120.2885,39.4738
0.0,-119.9218,39.5239
0.25097656,-120.4549,38.57567
3.8925781,-120.094,38.62627
0.0,-120.5208,38.8577
4.373047,-120.1582,38.90858
4.260742,-119.795,38.9581
0.7236328,-120.223,39.19109
0.64746094,-119.8581,39.24089
0.4111328,-120.2885,39.4738
0.0546875,-119.9218,39.5239
0.0,-120.4549,38.57567
3.1738281,-120.094,38.62627
0.0,-120.5208,38.8577
4.0351562,-120.1582,38.90858
3.5625,-119.795,38.9581
0.5761719,-120.223,39.19109
0.6425781,-119.8581,39.24089
1.1083984,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
1.9560547,-120.094,38.62627
0.0,-120.5208,38.8577
3.7851562,-120.1582,38.90858
2.0664062,-119.795,38.9581
0.08984375,-120.223,39.19109
0.39941406,-119.8581,39.24089
0.15625,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
2.5830078,-120.094,38.62627
0.0,-120.5208,38.8577
3.6230469,-120.1582,38.90858
2.7519531,-119.795,38.9581
0.0625,-120.223,39.19109
0.3544922,-119.8581,39.24089
0.15527344,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
2.3388672,-120.094,38.62627
0.0,-120.5208,38.8577
3.3574219,-120.1582,38.90858
2.553711,-119.795,38.9581
0.0,-120.223,39.19109
0.24804688,-119.8581,39.24089
0.060546875,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
2.2939453,-120.094,38.62627
0.0,-120.5208,38.8577
3.227539,-120.1582,38.90858
2.446289,-119.795,38.9581
0.0,-120.223,39.19109
0.24023438,-119.8581,39.24089
0.059570312,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
2.4833984,-120.094,38.62627
0.0,-120.5208,38.8577
3.3085938,-120.1582,38.90858
2.5253906,-119.795,38.9581
0.06347656,-120.223,39.19109
0.38085938,-119.8581,39.24089
0.19042969,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.171875,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.26464844,-119.8581,39.24089
0.06347656,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.15136719,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.23925781,-119.8581,39.24089
0.064453125,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.13671875,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.14550781,-119.8581,39.24089
0.060546875,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
1.7255859,-120.094,38.62627
0.0,-120.5208,38.8577
2.2685547,-120.1582,38.90858
1.8613281,-119.795,38.9581
0.060546875,-120.223,39.19109
1.2216797,-119.8581,39.24089
0.22265625,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
1.3964844,-120.094,38.62627
0.0,-120.5208,38.8577
1.0234375,-120.1582,38.90858
1.5849609,-119.795,38.9581
0.0625,-120.223,39.19109
0.09765625,-119.8581,39.24089
0.060546875,-120.2885,39.4738
0.0,-119.9218,39.5239
