albedo,lon,lat
16.362501,-120.5208,38.8577
43.700005,-120.1582,38.90858
48.600002,-119.795,38.9581
37.5,-120.223,39.19109
39.725,-119.8581,39.24089
41.8,-120.2885,39.4738
12.6625,-119.9218,39.5239
33.4875,-120.4549,38.57567
45.0,-120.094,38.62627
10.0,-120.5208,38.8577
43.700005,-120.1582,38.90858
48.600002,-119.795,38.9581
37.5,-120.223,39.19109
47.05,-119.8581,39.24089
41.8,-120.2885,39.4738
15.2875,-119.9218,39.5239
30.237501,-120.4549,38.57567
45.0,-120.094,38.62627
16.262499,-120.5208,38.8577
43.700005,-120.1582,38.90858
48.600002,-119.795,38.9581
37.5,-120.223,39.19109
41.112503,-119.8581,39.24089
41.8,-120.2885,39.4738
25.7375,-119.9218,39.5239
19.1625,-120.4549,38.57567
45.0,-120.094,38.62627
10.1625,-120.5208,38.8577
43.700005,-120.1582,38.90858
48.600002,-119.795,38.9581
37.250004,-120.223,39.19109
48.399998,-119.8581,39.24089
41.8,-120.2885,39.4738
10.0,-119.9218,39.5239
15.2625,-120.4549,38.57567
45.0,-120.094,38.62627
10.0125,-120.5208,38.8577
43.700005,-120.1582,38.90858
48.600002,-119.795,38.9581
35.65,-120.223,39.19109
47.35,-119.8581,39.24089
41.8,-120.2885,39.4738
10.0,-119.9218,39.5239
14.8875,-120.4549,38.57567
45.0,-120.094,38.62627
10.1625,-120.5208,38.8577
43.700005,-120.1582,38.90858
48.600002,-119.795,38.9581
33.912502,-120.223,39.19109
40.425003,-119.8581,39.24089
41.8,-120.2885,39.4738
10.0,-119.9218,39.5239
13.762501,-120.4549,38.57567
45.0,-120.094,38.62627
10.0,-120.5208,38.8577
43.700005,-120.1582,38.90858
48.600002,-119.795,38.9581
37.45,-120.223,39.19109
33.875,-119.8581,39.24089
41.8,-120.2885,39.4738
10.0,-119.9218,39.5239
25.875002,-120.4549,38.57567
45.0,-120.094,38.62627
12.200001,-120.5208,38.8577
43.700005,-120.1582,38.90858
48.600002,-119.795,38.9581
35.4375,-120.223,39.19109
40.4,-119.8581,39.24089
41.8,-120.2885,39.4738
10.137501,-119.9218,39.5239
14.987501,-120.4549,38.57567
45.0,-120.094,38.62627
10.0,-120.5208,38.8577
43.700005,-120.1582,38.90858
48.600002,-119.795,38.9581
27.612501,-120.223,39.19109
45.925,-119.8581,39.24089
41.8,-120.2885,39.4738
10.0,-119.9218,39.5239
15.112501,-120.4549,38.57567
45.0,-120.094,38.62627
10.0,-120.5208,38.8577
43.662502,-120.1582,38.90858
48.600002,-119.795,38.9581
19.7125,-120.223,39.19109
43.475006,-119.8581,39.24089
41.45,-120.2885,39.4738
10.0,-119.9218,39.5239
10.0,-120.4549,38.57567
45.0,-120.094,38.62627
10.225,-120.5208,38.8577
43.700005,-120.1582,38.90858
48.600002,-119.795,38.9581
23.6625,-120.223,39.19109
44.725002,-119.8581,39.24089
40.5875,-120.2885,39.4738
10.0,-119.9218,39.5239
10.0,-120.4549,38.57567
45.0,-120.094,38.62627
10.0,-120.5208,38.8577
43.700005,-120.1582,38.90858
48.600002,-119.795,38.9581
25.387499,-120.223,39.19109
43.412502,-119.8581,39.24089
40.312504,-120.2885,39.4738
10.0,-119.9218,39.5239
10.0,-120.4549,38.57567
45.0,-120.094,38.62627
10.0,-120.5208,38.8577
43.700005,-120.1582,38.90858
48.600002,-119.795,38.9581
31.400002,-120.223,39.19109
40.875,-119.8581,39.24089
39.725002,-120.2885,39.4738
12.099999,-119.9218,39.5239
10.125,-120.4549,38.57567
44.975,-120.094,38.62627
10.075,-120.5208,38.8577
43.637505,-120.1582,38.90858
48.600002,-119.795,38.9581
20.2625,-120.223,39.19109
36.9125,-119.8581,39.24089
33.45,-120.2885,39.4738
13.412501,-119.9218,39.5239
11.9625,-120.4549,38.57567
44.875,-120.094,38.62627
10.0,-120.5208,38.8577
43.612503,-120.1582,38.90858
48.600002,-119.795,38.9581
18.675001,-120.223,39.19109
43.4375,-119.8581,39.24089
26.4375,-120.2885,39.4738
10.0,-119.9218,39.5239
10.0,-120.4549,38.57567
44.125,-120.094,38.62627
10.0,-120.5208,38.8577
43.337498,-120.1582,38.90858
48.600002,-119.795,38.9581
18.95,-120.223,39.19109
40.712498,-119.8581,39.24089
24.45,-120.2885,39.4738
10.0,-119.9218,39.5239
10.0,-120.4549,38.57567
43.6375,-120.094,38.62627
10.0,-120.5208,38.8577
43.0875,-120.1582,38.90858
48.600002,-119.795,38.9581
18.662498,-120.223,39.19109
45.025,-119.8581,39.24089
26.3375,-120.2885,39.4738
10.0,-119.9218,39.5239
10.0,-120.4549,38.57567
43.062496,-120.094,38.62627
10.0,-120.5208,38.8577
43.037506,-120.1582,38.90858
48.600002,-119.795,38.9581
16.4125,-120.223,39.19109
42.6875,-119.8581,39.24089
26.362501,-120.2885,39.4738
10.0,-119.9218,39.5239
10.0,-120.4549,38.57567
42.9875,-120.094,38.62627
10.0,-120.5208,38.8577
43.687504,-120.1582,38.90858
48.600002,-119.795,38.9581
15.1875,-120.223,39.19109
39.9375,-119.8581,39.24089
23.3625,-120.2885,39.4738
10.0,-119.9218,39.5239
10.0,-120.4549,38.57567
41.9625,-120.094,38.62627
10.0,-120.5208,38.8577
43.5875,-120.1582,38.90858
48.537502,-119.795,38.9581
18.6375,-120.223,39.19109
39.975,-119.8581,39.24089
24.2375,-120.2885,39.4738
10.0,-119.9218,39.5239
10.075,-120.4549,38.57567
41.875,-120.094,38.62627
10.0,-120.5208,38.8577
43.5875,-120.1582,38.90858
48.550003,-119.795,38.9581
17.1,-120.223,39.19109
37.5625,-119.8581,39.24089
24.187498,-120.2885,39.4738
10.0,-119.9218,39.5239
10.0,-120.4549,38.57567
41.637505,-120.094,38.62627
10.0375,-120.5208,38.8577
43.0625,-120.1582,38.90858
48.45,-119.795,38.9581
17.2375,-120.223,39.19109
36.912502,-119.8581,39.24089
25.625,-120.2885,39.4738
10.0,-119.9218,39.5239
10.025,-120.4549,38.57567
41.475002,-120.094,38.62627
10.0125,-120.5208,38.8577
42.3375,-120.1582,38.90858
48.412502,-119.795,38.9581
17.375,-120.223,39.19109
40.0875,-119.8581,39.24089
25.537502,-120.2885,39.4738
10.0,-119.9218,39.5239
10.0,-120.4549,38.57567
41.2125,-120.094,38.62627
10.0,-120.5208,38.8577
42.2,-120.1582,38.90858
48.300003,-119.795,38.9581
17.0125,-120.223,39.19109
40.2625,-119.8581,39.24089
24.45,-120.2885,39.4738
10.0,-119.9218,39.5239
10.0,-120.4549,38.57567
41.750004,-120.094,38.62627
10.0,-120.5208,38.8577
42.5125,-120.1582,38.90858
48.5125,-119.795,38.9581
16.8875,-120.223,39.19109
40.3375,-119.8581,39.24089
24.925,-120.2885,39.4738
10.0,-119.9218,39.5239
10.0,-120.4549,38.57567
41.850002,-120.094,38.62627
10.0,-120.5208,38.8577
42.5125,-120.1582,38.90858
48.600002,-119.795,38.9581
17.95,-120.223,39.19109
38.975002,-119.8581,39.24089
24.925,-120.2885,39.4738
10.0,-119.9218,39.5239
10.0,-120.4549,38.57567
41.762505,-120.094,38.62627
10.0,-120.5208,38.8577
43.4125,-120.1582,38.90858
48.550003,-119.795,38.9581
17.125,-120.223,39.19109
41.987503,-119.8581,39.24089
23.525002,-120.2885,39.4738
10.0,-119.9218,39.5239
10.0,-120.4549,38.57567
41.149998,-120.094,38.62627
10.0,-120.5208,38.8577
43.075,-120.1582,38.90858
48.487503,-119.795,38.9581
16.7,-120.223,39.19109
39.45,-119.8581,39.24089
23.175,-120.2885,39.4738
10.0,-119.9218,39.5239
10.0,-120.4549,38.57567
40.8,-120.094,38.62627
10.0,-120.5208,38.8577
41.675,-120.1582,38.90858
48.325,-119.795,38.9581
16.9,-120.223,39.19109
33.225002,-119.8581,39.24089
22.175,-120.2885,39.4738
10.0,-119.9218,39.5239
10.0,-120.4549,38.57567
40.675003,-120.094,38.62627
10.0,-120.5208,38.8577
41.775,-120.1582,38.90858
48.162502,-119.795,38.9581
16.975,-120.223,39.19109
41.2875,-119.8581,39.24089
23.775,-120.2885,39.4738
10.0,-119.9218,39.5239
10.0,-120.4549,38.57567
40.975,-120.094,38.62627
10.0,-120.5208,38.8577
41.8875,-120.1582,38.90858
48.225002,-119.795,38.9581
17.0875,-120.223,39.19109
36.55,-119.8581,39.24089
23.725002,-120.2885,39.4738
10.0,-119.9218,39.5239
10.0,-120.4549,38.57567
41.037502,-120.094,38.62627
10.0,-120.5208,38.8577
41.7875,-120.1582,38.90858
48.4,-119.795,38.9581
16.687502,-120.223,39.19109
36.800003,-119.8581,39.24089
23.7625,-120.2885,39.4738
10.0125,-119.9218,39.5239
10.0,-120.4549,38.57567
40.725006,-120.094,38.62627
10.0,-120.5208,38.8577
41.7625,-120.1582,38.90858
48.412502,-119.795,38.9581
16.050001,-120.223,39.19109
41.999996,-119.8581,39.24089
22.7375,-120.2885,39.4738
10.0,-119.9218,39.5239
10.0,-120.4549,38.57567
40.725002,-120.094,38.62627
10.0,-120.5208,38.8577
41.050003,-120.1582,38.90858
48.1875,-119.795,38.9581
16.4,-120.223,39.19109
38.2625,-119.8581,39.24089
23.362501,-120.2885,39.4738
10.0,-119.9218,39.5239
10.0,-120.4549,38.57567
40.237503,-120.094,38.62627
10.0,-120.5208,38.8577
41.9125,-120.1582,38.90858
48.0625,-119.795,38.9581
15.900002,-120.223,39.19109
42.1875,-119.8581,39.24089
23.587502,-120.2885,39.4738
10.0,-119.9218,39.5239
10.0,-120.4549,38.57567
40.25,-120.094,38.62627
10.0,-120.5208,38.8577
41.8,-120.1582,38.90858
48.05,-119.795,38.9581
16.587502,-120.223,39.19109
31.625002,-119.8581,39.24089
23.4,-120.2885,39.4738
10.0,-119.9218,39.5239
10.0,-120.4549,38.57567
40.0875,-120.094,38.62627
10.0,-120.5208,38.8577
41.362503,-120.1582,38.90858
47.775,-119.795,38.9581
10.1625,-120.223,39.19109
36.7625,-119.8581,39.24089
21.8875,-120.2885,39.4738
10.0125,-119.9218,39.5239
10.0,-120.4549,38.57567
42.0875,-120.094,38.62627
10.0,-120.5208,38.8577
42.5625,-120.1582,38.90858
48.600002,-119.795,38.9581
17.4375,-120.223,39.19109
45.400005,-119.8581,39.24089
28.075,-120.2885,39.4738
16.375,-119.9218,39.5239
10.0,-120.4549,38.57567
42.475,-120.094,38.62627
10.0,-120.5208,38.8577
42.837498,-120.1582,38.90858
48.600002,-119.795,38.9581
13.2125,-120.223,39.19109
46.800003,-119.8581,39.24089
31.374998,-120.2885,39.4738
10.0,-119.9218,39.5239
10.0,-120.4549,38.57567
41.4375,-120.094,38.62627
10.0,-120.5208,38.8577
42.9875,-120.1582,38.90858
48.175003,-119.795,38.9581
10.1625,-120.223,39.19109
37.55,-119.8581,39.24089
21.3625,-120.2885,39.4738
10.0,-119.9218,39.5239
10.0,-120.4549,38.57567
36.324997,-120.094,38.62627
10.0,-120.5208,38.8577
42.2125,-120.1582,38.90858
45.6375,-119.795,38.9581
16.25,-120.223,39.19109
39.05,-119.8581,39.24089
19.0,-120.2885,39.4738
10.099999,-119.9218,39.5239
10.0,-120.4549,38.57567
39.6625,-120.094,38.62627
10.0,-120.5208,38.8577
41.325005,-120.1582,38.90858
47.725002,-119.795,38.9581
15.537499,-120.223,39.19109
43.2875,-119.8581,39.24089
23.112501,-120.2885,39.4738
10.0,-119.9218,39.5239
10.0,-120.4549,38.57567
