lftx4,lon,lat
2.6421905,-120.223,39.19109
3.9046907,-119.8581,39.24089
2.6421905,-120.2885,39.4738
4.204691,-119.9218,39.5239
0.6944474,-120.4549,38.57567
1.4194474,-120.094,38.62627
0.93194747,-120.5208,38.8577
1.9444473,-120.1582,38.90858
2.5319476,-119.795,38.9581
2.0819473,-120.223,39.19109
2.7319474,-119.8581,39.24089
2.3444476,-120.2885,39.4738
2.4944477,-119.9218,39.5239
2.5098066,-120.4549,38.57567
1.7598065,-120.094,38.62627
2.2598064,-120.5208,38.8577
2.847307,-120.1582,38.90858
2.934807,-119.795,38.9581
2.7098067,-120.223,39.19109
3.0098064,-119.8581,39.24089
2.8723068,-120.2885,39.4738
3.3098066,-119.9218,39.5239
8.930722,-120.4549,38.57567
4.9307218,-120.094,38.62627
9.405722,-120.5208,38.8577
6.9932218,-120.1582,38.90858
7.1557217,-119.795,38.9581
7.043222,-120.223,39.19109
7.4932218,-119.8581,39.24089
7.1557217,-120.2885,39.4738
9.055722,-119.9218,39.5239
6.284916,-120.4549,38.57567
3.772416,-120.094,38.62627
6.2974167,-120.5208,38.8577
4.9974165,-120.1582,38.90858
5.4849167,-119.795,38.9581
4.672416,-120.223,39.19109
5.6224165,-119.8581,39.24089
4.7474165,-120.2885,39.4738
6.034917,-119.9218,39.5239
3.2827055,-120.4549,38.57567
2.0202057,-120.094,38.62627
3.770206,-120.5208,38.8577
2.6077056,-120.1582,38.90858
2.9327059,-119.795,38.9581
2.3452058,-120.223,39.19109
3.2077057,-119.8581,39.24089
2.5202055,-120.2885,39.4738
3.532706,-119.9218,39.5239
3.0904431,-120.4549,38.57567
2.4779432,-120.094,38.62627
3.4904432,-120.5208,38.8577
2.1279433,-120.1582,38.90858
2.9154432,-119.795,38.9581
1.9904431,-120.223,39.19109
3.2404432,-119.8581,39.24089
1.9779433,-120.2885,39.4738
2.8654428,-119.9218,39.5239
1.8914788,-120.4549,38.57567
1.7289788,-120.094,38.62627
2.241479,-120.5208,38.8577
3.0914788,-120.1582,38.90858
2.891479,-119.795,38.9581
2.9414787,-120.223,39.19109
3.0039787,-119.8581,39.24089
3.1539788,-120.2885,39.4738
3.578979,-119.9218,39.5239
3.1164262,-120.4549,38.57567
3.7914262,-120.094,38.62627
3.2914262,-120.5208,38.8577
4.0039263,-120.1582,38.90858
4.7289267,-119.795,38.9581
3.616426,-120.223,39.19109
4.5289264,-119.8581,39.24089
3.7789264,-120.2885,39.4738
4.0539265,-119.9218,39.5239
5.2487874,-120.4549,38.57567
2.8112874,-120.094,38.62627
5.4612875,-120.5208,38.8577
4.3362875,-120.1582,38.90858
3.8987875,-119.795,38.9581
4.0237875,-120.223,39.19109
3.9112875,-119.8581,39.24089
4.0737877,-120.2885,39.4738
4.8237877,-119.9218,39.5239
4.68862,-120.4549,38.57567
3.12612,-120.094,38.62627
4.6761203,-120.5208,38.8577
4.31362,-120.1582,38.90858
4.20112,-119.795,38.9581
4.0886197,-120.223,39.19109
4.21362,-119.8581,39.24089
4.06362,-120.2885,39.4738
4.3636203,-119.9218,39.5239
3.4363804,-120.4549,38.57567
2.2613807,-120.094,38.62627
3.5863805,-120.5208,38.8577
3.7613804,-120.1582,38.90858
3.4863806,-119.795,38.9581
3.3613806,-120.223,39.19109
3.6488805,-119.8581,39.24089
3.9363804,-120.2885,39.4738
4.0238805,-119.9218,39.5239
2.359444,-120.4549,38.57567
1.3094438,-120.094,38.62627
3.021944,-120.5208,38.8577
2.784444,-120.1582,38.90858
2.246944,-119.795,38.9581
2.721944,-120.223,39.19109
2.609444,-119.8581,39.24089
3.546944,-120.2885,39.4738
3.7594438,-119.9218,39.5239
3.3485465,-120.4549,38.57567
2.8735464,-120.094,38.62627
3.5485463,-120.5208,38.8577
3.9360461,-120.1582,38.90858
3.8485467,-119.795,38.9581
3.7235463,-120.223,39.19109
4.0735464,-119.8581,39.24089
4.1985464,-120.2885,39.4738
4.4485464,-119.9218,39.5239
5.101997,-120.4549,38.57567
3.3894968,-120.094,38.62627
5.4894967,-120.5208,38.8577
4.951997,-120.1582,38.90858
4.826997,-119.795,38.9581
4.2144966,-120.223,39.19109
4.489497,-119.8581,39.24089
4.1519966,-120.2885,39.4738
5.0894966,-119.9218,39.5239
3.7671576,-120.4549,38.57567
3.5046573,-120.094,38.62627
3.7921576,-120.5208,38.8577
4.1671576,-120.1582,38.90858
4.779658,-119.795,38.9581
3.6796575,-120.223,39.19109
4.6296573,-119.8581,39.24089
3.8546576,-120.2885,39.4738
4.1921577,-119.9218,39.5239
2.581882,-120.4549,38.57567
1.806882,-120.094,38.62627
2.706882,-120.5208,38.8577
2.1943822,-120.1582,38.90858
2.456882,-119.795,38.9581
1.4943823,-120.223,39.19109
1.9068823,-119.8581,39.24089
1.4318823,-120.2885,39.4738
1.6068821,-119.9218,39.5239
2.1975288,-120.4549,38.57567
0.797529,-120.094,38.62627
2.7975287,-120.5208,38.8577
1.9850289,-120.1582,38.90858
1.5350289,-119.795,38.9581
1.647529,-120.223,39.19109
1.2475288,-119.8581,39.24089
2.0475292,-120.2885,39.4738
1.8975289,-119.9218,39.5239
3.1150403,-120.4549,38.57567
1.8775405,-120.094,38.62627
4.0275407,-120.5208,38.8577
3.1650407,-120.1582,38.90858
2.5400405,-119.795,38.9581
2.9775405,-120.223,39.19109
2.6525407,-119.8581,39.24089
3.2150407,-120.2885,39.4738
2.9275403,-119.9218,39.5239
4.108778,-120.4549,38.57567
2.6337786,-120.094,38.62627
4.571278,-120.5208,38.8577
3.871278,-120.1582,38.90858
3.2087784,-119.795,38.9581
3.621278,-120.223,39.19109
3.3212783,-119.8581,39.24089
3.7712784,-120.2885,39.4738
3.8337786,-119.9218,39.5239
1.8271706,-120.4549,38.57567
0.68967086,-120.094,38.62627
1.852171,-120.5208,38.8577
1.3396709,-120.1582,38.90858
1.0771706,-119.795,38.9581
0.80217075,-120.223,39.19109
0.8896708,-119.8581,39.24089
0.96467084,-120.2885,39.4738
0.5646708,-119.9218,39.5239
0.11760056,-120.4549,38.57567
-0.25739938,-120.094,38.62627
-0.057399422,-120.5208,38.8577
-0.16989952,-120.1582,38.90858
-0.057399392,-119.795,38.9581
-0.34489942,-120.223,39.19109
-0.13239944,-119.8581,39.24089
-0.0073993206,-120.2885,39.4738
-0.30739945,-119.9218,39.5239
0.62477255,-120.4549,38.57567
0.62477237,-120.094,38.62627
0.5122725,-120.5208,38.8577
0.9497723,-120.1582,38.90858
1.1747727,-119.795,38.9581
0.6997726,-120.223,39.19109
1.1747726,-119.8581,39.24089
0.93727237,-120.2885,39.4738
0.7997725,-119.9218,39.5239
3.5454602,-120.4549,38.57567
3.3454602,-120.094,38.62627
3.2829602,-120.5208,38.8577
3.6079602,-120.1582,38.90858
3.68296,-119.795,38.9581
3.3454604,-120.223,39.19109
3.6454601,-119.8581,39.24089
3.57046,-120.2885,39.4738
3.34546,-119.9218,39.5239
3.018605,-120.4549,38.57567
2.781105,-120.094,38.62627
2.8811052,-120.5208,38.8577
3.7311053,-120.1582,38.90858
3.3936052,-119.795,38.9581
3.6311054,-120.223,39.19109
3.6311052,-119.8581,39.24089
4.0811048,-120.2885,39.4738
3.8561053,-119.9218,39.5239
5.0332975,-120.4549,38.57567
4.5582976,-120.094,38.62627
4.983298,-120.5208,38.8577
5.358298,-120.1582,38.90858
5.4582973,-119.795,38.9581
5.008297,-120.223,39.19109
5.0207977,-119.8581,39.24089
4.9332976,-120.2885,39.4738
5.183297,-119.9218,39.5239
5.687001,-120.4549,38.57567
4.949501,-120.094,38.62627
5.412001,-120.5208,38.8577
5.2995014,-120.1582,38.90858
5.2995014,-119.795,38.9581
4.6745014,-120.223,39.19109
4.7620015,-119.8581,39.24089
4.4745016,-120.2885,39.4738
4.5245013,-119.9218,39.5239
1.426547,-120.4549,38.57567
1.1390469,-120.094,38.62627
1.4015472,-120.5208,38.8577
1.8265473,-120.1582,38.90858
1.6390469,-119.795,38.9581
1.3640472,-120.223,39.19109
1.6265469,-119.8581,39.24089
1.614047,-120.2885,39.4738
1.5640471,-119.9218,39.5239
5.4526725,-120.4549,38.57567
3.2276726,-120.094,38.62627
5.715173,-120.5208,38.8577
4.8151727,-120.1582,38.90858
4.4526725,-119.795,38.9581
4.6651726,-120.223,39.19109
4.6651726,-119.8581,39.24089
4.902673,-120.2885,39.4738
5.577673,-119.9218,39.5239
6.1160707,-120.4549,38.57567
3.3035707,-120.094,38.62627
6.0160704,-120.5208,38.8577
4.8160706,-120.1582,38.90858
4.353571,-119.795,38.9581
4.2410703,-120.223,39.19109
4.2660704,-119.8581,39.24089
4.2785707,-120.2885,39.4738
5.2660704,-119.9218,39.5239
3.0384934,-120.4549,38.57567
1.7509933,-120.094,38.62627
2.9759932,-120.5208,38.8577
2.8759935,-120.1582,38.90858
2.6384933,-119.795,38.9581
2.450993,-120.223,39.19109
2.6259935,-119.8581,39.24089
2.750993,-120.2885,39.4738
2.9259932,-119.9218,39.5239
6.2684865,-120.4549,38.57567
3.680987,-120.094,38.62627
6.205987,-120.5208,38.8577
4.6184874,-120.1582,38.90858
4.193487,-119.795,38.9581
4.180987,-120.223,39.19109
4.2309866,-119.8581,39.24089
4.430987,-120.2885,39.4738
4.7934866,-119.9218,39.5239
5.892026,-120.4549,38.57567
3.6545258,-120.094,38.62627
5.929526,-120.5208,38.8577
4.2420254,-120.1582,38.90858
4.254526,-119.795,38.9581
4.1920257,-120.223,39.19109
4.5295258,-119.8581,39.24089
4.367026,-120.2885,39.4738
5.0170255,-119.9218,39.5239
4.70726,-120.4549,38.57567
4.1197605,-120.094,38.62627
4.8697605,-120.5208,38.8577
5.79476,-120.1582,38.90858
5.4322605,-119.795,38.9581
5.5697603,-120.223,39.19109
5.4947605,-119.8581,39.24089
5.7447596,-120.2885,39.4738
6.01976,-119.9218,39.5239
8.4179325,-120.4549,38.57567
5.192933,-120.094,38.62627
8.792933,-120.5208,38.8577
7.4304338,-120.1582,38.90858
7.4929333,-119.795,38.9581
7.592933,-120.223,39.19109
7.9179325,-119.8581,39.24089
7.6804333,-120.2885,39.4738
9.080433,-119.9218,39.5239
8.947417,-120.4549,38.57567
5.084917,-120.094,38.62627
9.134917,-120.5208,38.8577
7.047417,-120.1582,38.90858
6.7974176,-119.795,38.9581
6.934917,-120.223,39.19109
7.097417,-119.8581,39.24089
6.9474173,-120.2885,39.4738
8.534917,-119.9218,39.5239
6.0074344,-120.4549,38.57567
2.957434,-120.094,38.62627
6.157434,-120.5208,38.8577
4.4199343,-120.1582,38.90858
3.919934,-119.795,38.9581
3.9824338,-120.223,39.19109
3.9574337,-119.8581,39.24089
4.1574335,-120.2885,39.4738
4.894934,-119.9218,39.5239
1.9925995,-120.4549,38.57567
1.3550996,-120.094,38.62627
1.9175997,-120.5208,38.8577
2.0425994,-120.1582,38.90858
2.3050995,-119.795,38.9581
1.2050996,-120.223,39.19109
1.7800994,-119.8581,39.24089
1.2175996,-120.2885,39.4738
1.5675999,-119.9218,39.5239
1.9678851,-120.4549,38.57567
0.8678852,-120.094,38.62627
2.4303854,-120.5208,38.8577
1.9053853,-120.1582,38.90858
1.3803853,-119.795,38.9581
1.6553853,-120.223,39.19109
1.5303854,-119.8581,39.24089
2.180385,-120.2885,39.4738
1.880385,-119.9218,39.5239
1.7525296,-120.4549,38.57567
0.5775295,-120.094,38.62627
1.4025296,-120.5208,38.8577
0.95252943,-120.1582,38.90858
0.6900296,-119.795,38.9581
0.46502948,-120.223,39.19109
0.74002963,-119.8581,39.24089
0.7025295,-120.2885,39.4738
0.6025296,-119.9218,39.5239
3.2533782,-120.4549,38.57567
2.803378,-120.094,38.62627
3.4283779,-120.5208,38.8577
3.8408782,-120.1582,38.90858
3.7908783,-119.795,38.9581
3.5158782,-120.223,39.19109
3.7908785,-119.8581,39.24089
3.7533782,-120.2885,39.4738
3.7658782,-119.9218,39.5239
2.3215861,-120.4549,38.57567
1.5590858,-120.094,38.62627
2.2465858,-120.5208,38.8577
2.5590858,-120.1582,38.90858
1.9340858,-119.795,38.9581
2.271586,-120.223,39.19109
2.084086,-119.8581,39.24089
2.9465857,-120.2885,39.4738
2.7465858,-119.9218,39.5239
4.169631,-120.4549,38.57567
2.9696307,-120.094,38.62627
4.2071314,-120.5208,38.8577
4.294631,-120.1582,38.90858
3.9946308,-119.795,38.9581
4.057131,-120.223,39.19109
3.8946311,-119.8581,39.24089
4.294631,-120.2885,39.4738
4.619631,-119.9218,39.5239
3.159059,-120.4549,38.57567
3.1465592,-120.094,38.62627
2.4965594,-120.5208,38.8577
3.6590595,-120.1582,38.90858
3.7465594,-119.795,38.9581
2.8840594,-120.223,39.19109
3.1840594,-119.8581,39.24089
2.6840591,-120.2885,39.4738
2.7090592,-119.9218,39.5239
0.12922072,-120.4549,38.57567
2.1667206,-120.094,38.62627
-0.120779395,-120.5208,38.8577
2.1792207,-120.1582,38.90858
2.7917206,-119.795,38.9581
2.3542206,-120.223,39.19109
2.7542207,-119.8581,39.24089
2.6917207,-120.2885,39.4738
2.9042206,-119.9218,39.5239
1.6785592,-120.4549,38.57567
3.041059,-120.094,38.62627
2.1660593,-120.5208,38.8577
4.3535595,-120.1582,38.90858
5.041059,-119.795,38.9581
4.7535586,-120.223,39.19109
5.0910597,-119.8581,39.24089
5.016059,-120.2885,39.4738
5.966059,-119.9218,39.5239
7.282863,-120.4549,38.57567
4.7578635,-120.094,38.62627
7.720364,-120.5208,38.8577
5.7453637,-120.1582,38.90858
6.5953636,-119.795,38.9581
5.870363,-120.223,39.19109
7.045364,-119.8581,39.24089
5.745363,-120.2885,39.4738
7.9703636,-119.9218,39.5239
6.9964,-120.4549,38.57567
4.4964,-120.094,38.62627
6.6589003,-120.5208,38.8577
4.8339,-120.1582,38.90858
5.5589004,-119.795,38.9581
4.5463996,-120.223,39.19109
5.6589,-119.8581,39.24089
4.3963995,-120.2885,39.4738
5.6589003,-119.9218,39.5239
4.163695,-120.4549,38.57567
3.5886946,-120.094,38.62627
4.051195,-120.5208,38.8577
4.8386946,-120.1582,38.90858
5.101195,-119.795,38.9581
4.588695,-120.223,39.19109
4.9636955,-119.8581,39.24089
4.551195,-120.2885,39.4738
4.926195,-119.9218,39.5239
2.3061543,-120.4549,38.57567
2.3686543,-120.094,38.62627
2.731154,-120.5208,38.8577
3.7436543,-120.1582,38.90858
3.3436546,-119.795,38.9581
3.4061542,-120.223,39.19109
3.6561542,-119.8581,39.24089
4.168654,-120.2885,39.4738
4.531154,-119.9218,39.5239
0.57690513,-120.4549,38.57567
1.9519051,-120.094,38.62627
0.41440505,-120.5208,38.8577
1.9769051,-120.1582,38.90858
2.5269048,-119.795,38.9581
1.926905,-120.223,39.19109
2.539405,-119.8581,39.24089
1.9644051,-120.2885,39.4738
2.1644053,-119.9218,39.5239
3.0317018,-120.4549,38.57567
4.106702,-120.094,38.62627
2.6942015,-120.5208,38.8577
4.1442013,-120.1582,38.90858
4.844202,-119.795,38.9581
3.9192016,-120.223,39.19109
4.5067015,-119.8581,39.24089
3.5942016,-120.2885,39.4738
3.3192015,-119.9218,39.5239
6.62035,-120.4549,38.57567
5.99535,-120.094,38.62627
6.99535,-120.5208,38.8577
7.88285,-120.1582,38.90858
8.382851,-119.795,38.9581
8.057851,-120.223,39.19109
8.52035,-119.8581,39.24089
8.10785,-120.2885,39.4738
7.73285,-119.9218,39.5239
5.2118464,-120.4549,38.57567
4.2868466,-120.094,38.62627
5.0868464,-120.5208,38.8577
5.3618464,-120.1582,38.90858
5.3743463,-119.795,38.9581
5.1493464,-120.223,39.19109
5.361846,-119.8581,39.24089
5.361846,-120.2885,39.4738
5.2243466,-119.9218,39.5239
5.89856,-120.4549,38.57567
4.9735603,-120.094,38.62627
5.3985605,-120.5208,38.8577
5.1610603,-120.1582,38.90858
5.6485596,-119.795,38.9581
4.8360605,-120.223,39.19109
5.4735603,-119.8581,39.24089
4.5860605,-120.2885,39.4738
5.0360603,-119.9218,39.5239
5.902981,-120.4549,38.57567
5.19048,-120.094,38.62627
5.790481,-120.5208,38.8577
5.5904803,-120.1582,38.90858
6.1029806,-119.795,38.9581
5.5654807,-120.223,39.19109
6.1779804,-119.8581,39.24089
5.1654806,-120.2885,39.4738
5.87798,-119.9218,39.5239
5.1957827,-120.4549,38.57567
3.870782,-120.094,38.62627
5.0707827,-120.5208,38.8577
3.8082824,-120.1582,38.90858
4.6082826,-119.795,38.9581
3.6332827,-120.223,39.19109
4.758282,-119.8581,39.24089
3.5082824,-120.2885,39.4738
4.7207823,-119.9218,39.5239
4.9966664,-120.4549,38.57567
3.996666,-120.094,38.62627
4.7841673,-120.5208,38.8577
3.8466666,-120.1582,38.90858
4.396666,-119.795,38.9581
3.5591667,-120.223,39.19109
4.2841663,-119.8581,39.24089
3.3341665,-120.2885,39.4738
3.8466663,-119.9218,39.5239
3.19003,-120.4549,38.57567
3.9650302,-120.094,38.62627
2.8400302,-120.5208,38.8577
4.1025305,-120.1582,38.90858
4.87753,-119.795,38.9581
3.8400302,-120.223,39.19109
4.79003,-119.8581,39.24089
3.70253,-120.2885,39.4738
3.91503,-119.9218,39.5239
6.6375585,-120.4549,38.57567
5.0875583,-120.094,38.62627
6.362559,-120.5208,38.8577
5.500058,-120.1582,38.90858
6.4250574,-119.795,38.9581
5.4375587,-120.223,39.19109
6.5250587,-119.8581,39.24089
5.1750584,-120.2885,39.4738
6.4750586,-119.9218,39.5239
5.574842,-120.4549,38.57567
4.349841,-120.094,38.62627
5.612342,-120.5208,38.8577
4.5123415,-120.1582,38.90858
5.0623417,-119.795,38.9581
4.2373414,-120.223,39.19109
5.1248417,-119.8581,39.24089
4.0998416,-120.2885,39.4738
4.6498413,-119.9218,39.5239
2.8132505,-120.4549,38.57567
3.0882509,-120.094,38.62627
2.6882505,-120.5208,38.8577
2.7132506,-120.1582,38.90858
3.0882506,-119.795,38.9581
2.3507504,-120.223,39.19109
3.1757507,-119.8581,39.24089
2.4007506,-120.2885,39.4738
2.6382508,-119.9218,39.5239
2.555409,-120.4549,38.57567
2.8304088,-120.094,38.62627
2.0554087,-120.5208,38.8577
2.780409,-120.1582,38.90858
3.0054088,-119.795,38.9581
2.5304086,-120.223,39.19109
3.005409,-119.8581,39.24089
2.442909,-120.2885,39.4738
2.1929088,-119.9218,39.5239
5.614632,-120.4549,38.57567
4.0771327,-120.094,38.62627
5.2271323,-120.5208,38.8577
4.964632,-120.1582,38.90858
5.064633,-119.795,38.9581
4.7521324,-120.223,39.19109
5.064633,-119.8581,39.24089
4.7021327,-120.2885,39.4738
5.027133,-119.9218,39.5239
3.9324706,-120.4549,38.57567
3.4199705,-120.094,38.62627
3.4324703,-120.5208,38.8577
4.1449704,-120.1582,38.90858
4.0699706,-119.795,38.9581
3.644971,-120.223,39.19109
3.9074707,-119.8581,39.24089
3.6824708,-120.2885,39.4738
3.7574706,-119.9218,39.5239
4.368924,-120.4549,38.57567
4.193924,-120.094,38.62627
3.7439241,-120.5208,38.8577
4.5439243,-120.1582,38.90858
5.1564236,-119.795,38.9581
4.031424,-120.223,39.19109
4.806424,-119.8581,39.24089
3.8814237,-120.2885,39.4738
4.0189238,-119.9218,39.5239
