lhtfl,lon,lat
-17.930328,-119.9218,39.5239
-78.61139,-120.4549,38.57567
-14.533264,-120.094,38.62627
-77.13483,-120.5208,38.8577
-14.994202,-120.1582,38.90858
-9.462952,-119.795,38.9581
-37.658264,-120.223,39.19109
-13.119202,-119.8581,39.24089
-32.6192,-120.2885,39.4738
-20.283264,-119.9218,39.5239
-84.61618,-120.4549,38.57567
-0.9755554,-120.094,38.62627
-81.58493,-120.5208,38.8577
1.3603821,-120.1582,38.90858
2.235382,-119.795,38.9581
-31.663055,-120.223,39.19109
-1.0302429,-119.8581,39.24089
-12.069305,-120.2885,39.4738
-19.858368,-119.9218,39.5239
-84.84958,-120.4549,38.57567
-32.685516,-120.094,38.62627
-75.81833,-120.5208,38.8577
-11.638641,-120.1582,38.90858
-5.8261414,-119.795,38.9581
-43.53708,-120.223,39.19109
-35.41208,-119.8581,39.24089
-36.966766,-120.2885,39.4738
-21.693329,-119.9218,39.5239
-82.107574,-120.4549,38.57567
-75.16226,-120.094,38.62627
-72.75601,-120.5208,38.8577
-42.65445,-120.1582,38.90858
-19.990387,-119.795,38.9581
-75.857574,-120.223,39.19109
-47.0607,-119.8581,39.24089
-56.646637,-120.2885,39.4738
-22.818512,-119.9218,39.5239
-68.69006,-120.4549,38.57567
-38.86194,-120.094,38.62627
-64.572876,-120.5208,38.8577
-29.815063,-120.1582,38.90858
-24.760376,-119.795,38.9581
-45.791626,-120.223,39.19109
-29.893188,-119.8581,39.24089
-31.541626,-120.2885,39.4738
-46.135376,-119.9218,39.5239
-107.72583,-120.4549,38.57567
-95.46802,-120.094,38.62627
-99.69458,-120.5208,38.8577
-76.772705,-120.1582,38.90858
-27.858643,-119.795,38.9581
-114.866455,-120.223,39.19109
-36.75708,-119.8581,39.24089
-70.96802,-120.2885,39.4738
-20.936768,-119.9218,39.5239
-108.1391,-120.4549,38.57567
-40.217224,-120.094,38.62627
-99.27191,-120.5208,38.8577
-18.2016,-120.1582,38.90858
3.4937134,-119.795,38.9581
-100.060974,-120.223,39.19109
-11.693787,-119.8581,39.24089
-24.896912,-120.2885,39.4738
-18.131287,-119.9218,39.5239
-89.84772,-120.4549,38.57567
-7.746155,-120.094,38.62627
-92.44147,-120.5208,38.8577
1.6835327,-120.1582,38.90858
-0.3477173,-119.795,38.9581
-44.308655,-120.223,39.19109
-6.41803,-119.8581,39.24089
-28.394592,-120.2885,39.4738
-18.816467,-119.9218,39.5239
-88.16989,-120.4549,38.57567
-27.232391,-120.094,38.62627
-78.19333,-120.5208,38.8577
-7.1386414,-120.1582,38.90858
-4.3573914,-119.795,38.9581
-71.66208,-120.223,39.19109
-16.130829,-119.8581,39.24089
-38.271454,-120.2885,39.4738
-24.396454,-119.9218,39.5239
-87.496216,-120.4549,38.57567
-61.19153,-120.094,38.62627
-72.97278,-120.5208,38.8577
-30.63684,-120.1582,38.90858
-6.5040283,-119.795,38.9581
-83.94153,-120.223,39.19109
-40.277466,-119.8581,39.24089
-75.58215,-120.2885,39.4738
-25.066528,-119.9218,39.5239
-32.86508,-120.4549,38.57567
-43.286957,-120.094,38.62627
-24.646332,-120.5208,38.8577
-30.591644,-120.1582,38.90858
-24.615082,-119.795,38.9581
-25.693207,-120.223,39.19109
-36.60727,-119.8581,39.24089
-41.86508,-120.2885,39.4738
-15.677582,-119.9218,39.5239
-62.432617,-120.4549,38.57567
-27.31543,-120.094,38.62627
-53.31543,-120.5208,38.8577
-13.948242,-120.1582,38.90858
-12.760742,-119.795,38.9581
-18.557617,-120.223,39.19109
-28.62793,-119.8581,39.24089
-36.010742,-120.2885,39.4738
-16.72168,-119.9218,39.5239
-65.14484,-120.4549,38.57567
-21.293274,-120.094,38.62627
-57.738586,-120.5208,38.8577
-20.144836,-120.1582,38.90858
-12.355774,-119.795,38.9581
-29.207336,-120.223,39.19109
-21.277649,-119.8581,39.24089
-32.074524,-120.2885,39.4738
-13.402649,-119.9218,39.5239
-95.28146,-120.4549,38.57567
-30.125214,-120.094,38.62627
-88.54709,-120.5208,38.8577
-23.851776,-120.1582,38.90858
-9.289276,-119.795,38.9581
-69.20334,-120.223,39.19109
-30.781464,-119.8581,39.24089
-39.351776,-120.2885,39.4738
-19.000214,-119.9218,39.5239
-87.978485,-120.4549,38.57567
-8.509735,-120.094,38.62627
-86.4238,-120.5208,38.8577
-5.2675476,-120.1582,38.90858
-1.5331726,-119.795,38.9581
-31.02536,-120.223,39.19109
-7.71286,-119.8581,39.24089
-13.447235,-120.2885,39.4738
-19.205048,-119.9218,39.5239
-27.888947,-120.4549,38.57567
-27.334259,-120.094,38.62627
-98.55301,-120.5208,38.8577
-17.123322,-120.1582,38.90858
-0.92800903,-119.795,38.9581
-74.21707,-120.223,39.19109
-21.803009,-119.8581,39.24089
-59.61551,-120.2885,39.4738
-25.357697,-119.9218,39.5239
-109.00586,-120.4549,38.57567
-38.466797,-120.094,38.62627
-94.24805,-120.5208,38.8577
-23.646484,-120.1582,38.90858
-13.294922,-119.795,38.9581
-78.20117,-120.223,39.19109
-36.63086,-119.8581,39.24089
-65.458984,-120.2885,39.4738
-20.810547,-119.9218,39.5239
-47.490997,-120.4549,38.57567
-54.428497,-120.094,38.62627
-24.006622,-120.5208,38.8577
-34.201935,-120.1582,38.90858
-29.194122,-119.795,38.9581
1.3293152,-120.223,39.19109
-54.694122,-119.8581,39.24089
-25.631622,-120.2885,39.4738
-22.201935,-119.9218,39.5239
-45.15097,-120.4549,38.57567
-31.705658,-120.094,38.62627
-43.377533,-120.5208,38.8577
-35.40097,-120.1582,38.90858
-24.815033,-119.795,38.9581
-1.5103455,-120.223,39.19109
-46.55722,-119.8581,39.24089
-25.322845,-120.2885,39.4738
-31.252533,-119.9218,39.5239
-39.566498,-120.4549,38.57567
-20.613373,-120.094,38.62627
-39.457123,-120.5208,38.8577
-13.300873,-120.1582,38.90858
-9.73056,-119.795,38.9581
-13.183685,-120.223,39.19109
-25.54306,-119.8581,39.24089
-16.300873,-120.2885,39.4738
-48.707123,-119.9218,39.5239
-65.62854,-120.4549,38.57567
-36.448853,-120.094,38.62627
-53.175415,-120.5208,38.8577
-37.261353,-120.1582,38.90858
-37.019165,-119.795,38.9581
-23.34729,-120.223,39.19109
-50.269165,-119.8581,39.24089
-33.50354,-120.2885,39.4738
-35.09729,-119.9218,39.5239
-14.0772705,-120.4549,38.57567
-38.29602,-120.094,38.62627
-24.23352,-120.5208,38.8577
-35.006958,-120.1582,38.90858
-26.530396,-119.795,38.9581
-22.35852,-120.223,39.19109
-37.217896,-119.8581,39.24089
-32.63977,-120.2885,39.4738
-28.460083,-119.9218,39.5239
-24.945892,-120.4549,38.57567
-38.37558,-120.094,38.62627
-61.15683,-120.5208,38.8577
-28.766205,-120.1582,38.90858
-23.852142,-119.795,38.9581
-16.320892,-120.223,39.19109
-37.46933,-119.8581,39.24089
-28.289642,-120.2885,39.4738
-41.047455,-119.9218,39.5239
-78.512085,-120.4549,38.57567
-30.707397,-120.094,38.62627
-49.980835,-120.5208,38.8577
-38.441772,-120.1582,38.90858
-19.004272,-119.795,38.9581
-14.949585,-120.223,39.19109
-24.37146,-119.8581,39.24089
-21.988647,-120.2885,39.4738
-28.176147,-119.9218,39.5239
-40.720093,-120.4549,38.57567
-26.977905,-120.094,38.62627
-59.032593,-120.5208,38.8577
-11.329468,-120.1582,38.90858
-2.0716553,-119.795,38.9581
-22.532593,-120.223,39.19109
-22.126343,-119.8581,39.24089
-21.735718,-120.2885,39.4738
-30.64978,-119.9218,39.5239
-93.670746,-120.4549,38.57567
-12.655121,-120.094,38.62627
-58.326996,-120.5208,38.8577
0.25894165,-120.1582,38.90858
2.7433167,-119.795,38.9581
-13.584808,-120.223,39.19109
-22.014496,-119.8581,39.24089
-18.725433,-120.2885,39.4738
-34.983246,-119.9218,39.5239
-1.2715759,-120.4549,38.57567
-19.9747,-120.094,38.62627
-74.98251,-120.5208,38.8577
-13.849701,-120.1582,38.90858
-8.943451,-119.795,38.9581
-7.7012634,-120.223,39.19109
-27.607513,-119.8581,39.24089
-25.146576,-120.2885,39.4738
-41.63095,-119.9218,39.5239
-35.90329,-120.4549,38.57567
-36.87204,-120.094,38.62627
-35.27829,-120.5208,38.8577
-27.981415,-120.1582,38.90858
-23.395477,-119.795,38.9581
-18.457977,-120.223,39.19109
-39.668915,-119.8581,39.24089
-32.692352,-120.2885,39.4738
-31.411102,-119.9218,39.5239
-51.069702,-120.4549,38.57567
-51.15564,-120.094,38.62627
-76.0072,-120.5208,38.8577
-45.913452,-120.1582,38.90858
-39.171265,-119.795,38.9581
-34.265015,-120.223,39.19109
-40.663452,-119.8581,39.24089
-42.921265,-120.2885,39.4738
-38.241577,-119.9218,39.5239
-60.532562,-120.4549,38.57567
-40.071625,-120.094,38.62627
-74.556,-120.5208,38.8577
-39.634125,-120.1582,38.90858
-42.095062,-119.795,38.9581
-33.235687,-120.223,39.19109
-50.673187,-119.8581,39.24089
-41.454437,-120.2885,39.4738
-42.806,-119.9218,39.5239
-67.74698,-120.4549,38.57567
-45.34073,-120.094,38.62627
-83.44229,-120.5208,38.8577
-44.239166,-120.1582,38.90858
-33.93448,-119.795,38.9581
-35.114166,-120.223,39.19109
-45.262604,-119.8581,39.24089
-48.62979,-120.2885,39.4738
-49.575104,-119.9218,39.5239
-42.667084,-120.4549,38.57567
-26.721771,-120.094,38.62627
-44.831146,-120.5208,38.8577
-17.924896,-120.1582,38.90858
-13.815521,-119.795,38.9581
-18.104584,-120.223,39.19109
-29.307709,-119.8581,39.24089
-28.128021,-120.2885,39.4738
-47.31552,-119.9218,39.5239
-25.375854,-120.4549,38.57567
-24.368042,-120.094,38.62627
-61.032104,-120.5208,38.8577
-18.274292,-120.1582,38.90858
-18.321167,-119.795,38.9581
-12.071167,-120.223,39.19109
-28.211792,-119.8581,39.24089
-30.375854,-120.2885,39.4738
-40.20398,-119.9218,39.5239
-35.27664,-120.4549,38.57567
-31.526642,-120.094,38.62627
-82.35477,-120.5208,38.8577
-12.292267,-120.1582,38.90858
-13.136017,-119.795,38.9581
-50.70633,-120.223,39.19109
-33.36258,-119.8581,39.24089
-33.92508,-120.2885,39.4738
-37.511017,-119.9218,39.5239
-62.794403,-120.4549,38.57567
-12.161591,-120.094,38.62627
-62.028778,-120.5208,38.8577
1.6587219,-120.1582,38.90858
2.096222,-119.795,38.9581
-13.341278,-120.223,39.19109
-50.395966,-119.8581,39.24089
-16.606903,-120.2885,39.4738
-39.966278,-119.9218,39.5239
-100.38446,-120.4549,38.57567
-84.23602,-120.094,38.62627
-91.44696,-120.5208,38.8577
-49.361023,-120.1582,38.90858
-27.829773,-119.795,38.9581
-61.548523,-120.223,39.19109
-77.19696,-119.8581,39.24089
-79.14227,-120.2885,39.4738
-43.548523,-119.9218,39.5239
-123.21057,-120.4549,38.57567
-35.944946,-120.094,38.62627
-115.77307,-120.5208,38.8577
-33.468384,-120.1582,38.90858
-25.077759,-119.795,38.9581
-78.68713,-120.223,39.19109
-47.58557,-119.8581,39.24089
-51.52307,-120.2885,39.4738
-32.70276,-119.9218,39.5239
-85.42041,-120.4549,38.57567
-58.48291,-120.094,38.62627
-115.70947,-120.5208,38.8577
-43.654785,-120.1582,38.90858
-27.365723,-119.795,38.9581
-78.85791,-120.223,39.19109
-53.54541,-119.8581,39.24089
-76.967285,-120.2885,39.4738
-44.248535,-119.9218,39.5239
-69.7337,-120.4549,38.57567
-52.50714,-120.094,38.62627
-69.51495,-120.5208,38.8577
-39.335266,-120.1582,38.90858
-18.147766,-119.795,38.9581
-54.56964,-120.223,39.19109
-46.78839,-119.8581,39.24089
-43.81183,-120.2885,39.4738
-30.968079,-119.9218,39.5239
-75.15347,-120.4549,38.57567
-14.64566,-120.094,38.62627
-39.387848,-120.5208,38.8577
-24.17691,-120.1582,38.90858
-8.442535,-119.795,38.9581
-4.9112854,-120.223,39.19109
-31.012848,-119.8581,39.24089
-31.122223,-120.2885,39.4738
-62.684723,-119.9218,39.5239
-45.80551,-120.4549,38.57567
-28.782074,-120.094,38.62627
-84.532074,-120.5208,38.8577
-20.094574,-120.1582,38.90858
-12.446136,-119.795,38.9581
-20.696136,-120.223,39.19109
-32.52426,-119.8581,39.24089
-28.461761,-120.2885,39.4738
-59.407074,-119.9218,39.5239
-117.38953,-120.4549,38.57567
-25.616089,-120.094,38.62627
-100.881714,-120.5208,38.8577
-12.491089,-120.1582,38.90858
-14.928589,-119.795,38.9581
-18.053589,-120.223,39.19109
-67.35828,-119.8581,39.24089
-42.71765,-120.2885,39.4738
-48.514526,-119.9218,39.5239
-124.26947,-120.4549,38.57567
-44.128845,-120.094,38.62627
-132.43353,-120.5208,38.8577
-27.480408,-120.1582,38.90858
-10.871033,-119.795,38.9581
-91.58978,-120.223,39.19109
-72.910095,-119.8581,39.24089
-80.378845,-120.2885,39.4738
-49.98822,-119.9218,39.5239
-30.683472,-120.4549,38.57567
-53.51941,-120.094,38.62627
-93.847534,-120.5208,38.8577
-19.730347,-120.1582,38.90858
-5.863159,-119.795,38.9581
-80.05847,-120.223,39.19109
-73.222534,-119.8581,39.24089
-101.99597,-120.2885,39.4738
-47.699097,-119.9218,39.5239
-121.81427,-120.4549,38.57567
-46.392395,-120.094,38.62627
-115.78302,-120.5208,38.8577
-16.12677,-120.1582,38.90858
-14.72052,-119.795,38.9581
-82.22833,-120.223,39.19109
-70.41583,-119.8581,39.24089
-79.41583,-120.2885,39.4738
-46.228333,-119.9218,39.5239
-54.6745,-120.4549,38.57567
-7.4713745,-120.094,38.62627
-123.940125,-120.5208,38.8577
5.8411255,-120.1582,38.90858
2.6380005,-119.795,38.9581
-79.033875,-120.223,39.19109
-64.940125,-119.8581,39.24089
-65.877625,-120.2885,39.4738
-58.565125,-119.9218,39.5239
-119.60272,-120.4549,38.57567
-8.899597,-120.094,38.62627
-119.94647,-120.5208,38.8577
5.4675903,-120.1582,38.90858
-5.743347,-119.795,38.9581
-67.454285,-120.223,39.19109
-75.329285,-119.8581,39.24089
-65.1496,-120.2885,39.4738
-50.446472,-119.9218,39.5239
-143.67514,-120.4549,38.57567
-32.58139,-120.094,38.62627
-144.26889,-120.5208,38.8577
-55.026703,-120.1582,38.90858
-19.011078,-119.795,38.9581
-112.29233,-120.223,39.19109
-83.49545,-119.8581,39.24089
-87.80795,-120.2885,39.4738
-48.08139,-119.9218,39.5239
-164.48154,-120.4549,38.57567
-56.37216,-120.094,38.62627
-158.30185,-120.5208,38.8577
-103.0206,-120.1582,38.90858
-28.7706,-119.795,38.9581
-138.16122,-120.223,39.19109
-73.8956,-119.8581,39.24089
-93.02841,-120.2885,39.4738
-44.911224,-119.9218,39.5239
-146.9483,-120.4549,38.57567
-19.549866,-120.094,38.62627
-146.97955,-120.5208,38.8577
-80.9483,-120.1582,38.90858
-7.0029907,-119.795,38.9581
-88.90924,-120.223,39.19109
-87.55768,-119.8581,39.24089
-64.65924,-120.2885,39.4738
-51.542053,-119.9218,39.5239
-143.64194,-120.4549,38.57567
-20.64975,-120.094,38.62627
-144.14975,-120.5208,38.8577
-37.845062,-120.1582,38.90858
-5.4388123,-119.795,38.9581
-81.47006,-120.223,39.19109
-92.36069,-119.8581,39.24089
-80.36069,-120.2885,39.4738
-46.032562,-119.9218,39.5239
-126.016266,-120.4549,38.57567
-22.586578,-120.094,38.62627
-134.24283,-120.5208,38.8577
-18.735016,-120.1582,38.90858
-7.063141,-119.795,38.9581
-123.87564,-120.223,39.19109
-80.34439,-119.8581,39.24089
-97.58658,-120.2885,39.4738
-47.922516,-119.9218,39.5239
-125.23285,-120.4549,38.57567
-10.990662,-120.094,38.62627
-117.373474,-120.5208,38.8577
2.5484009,-120.1582,38.90858
-9.240662,-119.795,38.9581
-56.600037,-120.223,39.19109
-68.592224,-119.8581,39.24089
-64.685974,-120.2885,39.4738
-49.006287,-119.9218,39.5239
-127.02069,-120.4549,38.57567
-37.98944,-120.094,38.62627
-123.26288,-120.5208,38.8577
-10.020691,-120.1582,38.90858
-37.036316,-119.795,38.9581
-69.62225,-120.223,39.19109
-40.33319,-119.8581,39.24089
-77.005066,-120.2885,39.4738
-43.817566,-119.9218,39.5239
-78.627655,-120.4549,38.57567
-17.36203,-120.094,38.62627
-88.69797,-120.5208,38.8577
3.184845,-120.1582,38.90858
2.684845,-119.795,38.9581
-71.95578,-120.223,39.19109
-70.44797,-119.8581,39.24089
-57.39328,-120.2885,39.4738
-41.54953,-119.9218,39.5239
-128.73627,-120.4549,38.57567
-14.283142,-120.094,38.62627
-127.24408,-120.5208,38.8577
-6.2597046,-120.1582,38.90858
-2.4940796,-119.795,38.9581
-83.48627,-120.223,39.19109
-75.68939,-119.8581,39.24089
-35.595642,-120.2885,39.4738
-47.884705,-119.9218,39.5239
-134.73682,-120.4549,38.57567
0.4819336,-120.094,38.62627
-148.36963,-120.5208,38.8577
7.4350586,-120.1582,38.90858
6.130371,-119.795,38.9581
-84.51807,-120.223,39.19109
-75.89307,-119.8581,39.24089
-71.197754,-120.2885,39.4738
-51.25244,-119.9218,39.5239
-155.24982,-120.4549,38.57567
-11.499817,-120.094,38.62627
-145.8045,-120.5208,38.8577
5.8517456,-120.1582,38.90858
-27.78888,-119.795,38.9581
-77.76544,-120.223,39.19109
-99.59357,-119.8581,39.24089
-34.94513,-120.2885,39.4738
-46.92169,-119.9218,39.5239
-188.95697,-120.4549,38.57567
-10.753845,-120.094,38.62627
-160.24603,-120.5208,38.8577
5.6445923,-120.1582,38.90858
-27.535095,-119.795,38.9581
-134.99603,-120.223,39.19109
-110.64447,-119.8581,39.24089
-111.160095,-120.2885,39.4738
-50.42572,-119.9218,39.5239
-160.91165,-120.4549,38.57567
-11.786652,-120.094,38.62627
-155.95071,-120.5208,38.8577
-0.22415161,-120.1582,38.90858
-30.036652,-119.795,38.9581
-139.21634,-120.223,39.19109
-114.03665,-119.8581,39.24089
-124.09134,-120.2885,39.4738
-53.177277,-119.9218,39.5239
-159.78656,-120.4549,38.57567
-43.958435,-120.094,38.62627
-162.84125,-120.5208,38.8577
-15.708435,-120.1582,38.90858
-52.88031,-119.795,38.9581
-153.58344,-120.223,39.19109
-132.34125,-119.8581,39.24089
-138.28656,-120.2885,39.4738
-56.903748,-119.9218,39.5239
-163.44601,-120.4549,38.57567
-32.828827,-120.094,38.62627
-163.49289,-120.5208,38.8577
-3.5241394,-120.1582,38.90858
-42.883514,-119.795,38.9581
-140.5632,-120.223,39.19109
-131.92258,-119.8581,39.24089
-126.39133,-120.2885,39.4738
-53.453827,-119.9218,39.5239
-175.71808,-120.4549,38.57567
-39.35089,-120.094,38.62627
-174.03058,-120.5208,38.8577
7.727234,-120.1582,38.90858
-27.077454,-119.795,38.9581
-153.20245,-120.223,39.19109
-112.804016,-119.8581,39.24089
-114.81964,-120.2885,39.4738
-52.74933,-119.9218,39.5239
-151.91965,-120.4549,38.57567
-147.41183,-120.094,38.62627
-147.96652,-120.5208,38.8577
-142.27121,-120.1582,38.90858
-141.90402,-119.795,38.9581
-142.62277,-120.223,39.19109
-121.21652,-119.8581,39.24089
-145.65402,-120.2885,39.4738
-58.232147,-119.9218,39.5239
-154.45453,-120.4549,38.57567
-138.84515,-120.094,38.62627
-148.29047,-120.5208,38.8577
-144.7514,-120.1582,38.90858
-152.60297,-119.795,38.9581
-140.86078,-120.223,39.19109
-135.15765,-119.8581,39.24089
-139.26703,-120.2885,39.4738
-52.32953,-119.9218,39.5239
-155.01611,-120.4549,38.57567
-114.0083,-120.094,38.62627
-152.03174,-120.5208,38.8577
-129.9458,-120.1582,38.90858
-121.81299,-119.795,38.9581
-128.83643,-120.223,39.19109
-121.680176,-119.8581,39.24089
-121.40674,-120.2885,39.4738
-46.609863,-119.9218,39.5239
-119.74979,-120.4549,38.57567
-46.42166,-120.094,38.62627
-118.37479,-120.5208,38.8577
-20.070099,-120.1582,38.90858
-97.210724,-119.795,38.9581
-112.085724,-120.223,39.19109
-90.89041,-119.8581,39.24089
-117.57791,-120.2885,39.4738
-43.687286,-119.9218,39.5239
-120.34369,-120.4549,38.57567
-71.11713,-120.094,38.62627
-101.734314,-120.5208,38.8577
-54.15619,-120.1582,38.90858
-81.414,-119.795,38.9581
-92.43744,-120.223,39.19109
-103.2265,-119.8581,39.24089
-93.30463,-120.2885,39.4738
-32.953064,-119.9218,39.5239
