wvvflx,lon,lat
-73470.91,-120.2885,39.4738
-67095.91,-119.9218,39.5239
199585.22,-120.4549,38.57567
137585.22,-120.094,38.62627
191335.22,-120.5208,38.8577
141085.22,-120.1582,38.90858
112960.22,-119.795,38.9581
141210.22,-120.223,39.19109
117085.22,-119.8581,39.24089
139585.22,-120.2885,39.4738
130710.22,-119.9218,39.5239
395995.06,-120.4549,38.57567
326120.06,-120.094,38.62627
422995.06,-120.5208,38.8577
354120.06,-120.1582,38.90858
298245.06,-119.795,38.9581
363745.06,-120.223,39.19109
314370.06,-119.8581,39.24089
361995.06,-120.2885,39.4738
312120.06,-119.9218,39.5239
252539.5,-120.4549,38.57567
256539.5,-120.094,38.62627
220414.5,-120.5208,38.8577
208414.5,-120.1582,38.90858
170789.5,-119.795,38.9581
150914.5,-120.223,39.19109
118414.5,-119.8581,39.24089
88664.5,-120.2885,39.4738
51289.5,-119.9218,39.5239
-492002.06,-120.4549,38.57567
-440877.06,-120.094,38.62627
-546377.06,-120.5208,38.8577
-484002.06,-120.1582,38.90858
-460127.06,-119.795,38.9581
-540877.06,-120.223,39.19109
-505252.06,-119.8581,39.24089
-599127.06,-120.2885,39.4738
-562127.06,-119.9218,39.5239
-539635.25,-120.4549,38.57567
-485410.28,-120.094,38.62627
-583335.25,-120.5208,38.8577
-523935.28,-120.1582,38.90858
-506910.28,-119.795,38.9581
-576785.25,-120.223,39.19109
-555710.25,-119.8581,39.24089
-626835.25,-120.2885,39.4738
-616460.25,-119.9218,39.5239
-200305.94,-120.4549,38.57567
-191805.94,-120.094,38.62627
-213805.94,-120.5208,38.8577
-203180.94,-120.1582,38.90858
-197430.94,-119.795,38.9581
-217680.94,-120.223,39.19109
-209305.94,-119.8581,39.24089
-230680.94,-120.2885,39.4738
-213180.94,-119.9218,39.5239
226083.97,-120.4549,38.57567
128583.97,-120.094,38.62627
218708.97,-120.5208,38.8577
138333.97,-120.1582,38.90858
102583.97,-119.795,38.9581
147583.97,-120.223,39.19109
111458.97,-119.8581,39.24089
155083.97,-120.2885,39.4738
131083.97,-119.9218,39.5239
811162.5,-120.4549,38.57567
580537.5,-120.094,38.62627
809037.5,-120.5208,38.8577
608537.5,-120.1582,38.90858
511662.5,-119.795,38.9581
640787.5,-120.223,39.19109
545662.5,-119.8581,39.24089
665662.5,-120.2885,39.4738
589287.5,-119.9218,39.5239
1292850.5,-120.4549,38.57567
1044350.5,-120.094,38.62627
1306975.5,-120.5208,38.8577
1089225.5,-120.1582,38.90858
974475.5,-119.795,38.9581
1133475.5,-120.223,39.19109
1027100.5,-119.8581,39.24089
1167850.5,-120.2885,39.4738
1079975.5,-119.9218,39.5239
571439.44,-120.4549,38.57567
376439.44,-120.094,38.62627
568314.44,-120.5208,38.8577
412814.44,-120.1582,38.90858
330689.44,-119.795,38.9581
432939.44,-120.223,39.19109
357814.44,-119.8581,39.24089
439314.44,-120.2885,39.4738
378064.44,-119.9218,39.5239
622979.4,-120.4549,38.57567
492979.34,-120.094,38.62627
598479.4,-120.5208,38.8577
499979.34,-120.1582,38.90858
441854.34,-119.795,38.9581
495604.34,-120.223,39.19109
449979.34,-119.8581,39.24089
483479.34,-120.2885,39.4738
451604.34,-119.9218,39.5239
225909.25,-120.4549,38.57567
218409.25,-120.094,38.62627
197284.25,-120.5208,38.8577
204409.25,-120.1582,38.90858
209659.25,-119.795,38.9581
189034.25,-120.223,39.19109
195409.25,-119.8581,39.24089
179159.25,-120.2885,39.4738
189284.25,-119.9218,39.5239
17037.875,-120.4549,38.57567
67037.875,-120.094,38.62627
-4962.125,-120.5208,38.8577
46162.875,-120.1582,38.90858
93537.875,-119.795,38.9581
24662.875,-120.223,39.19109
69037.875,-119.8581,39.24089
2662.875,-120.2885,39.4738
43787.875,-119.9218,39.5239
-172574.56,-120.4549,38.57567
-126774.56,-120.094,38.62627
-203949.56,-120.5208,38.8577
-156874.56,-120.1582,38.90858
-140124.56,-119.795,38.9581
-192824.56,-120.223,39.19109
-178999.56,-119.8581,39.24089
-226249.56,-120.2885,39.4738
-219699.56,-119.9218,39.5239
18390.469,-120.4549,38.57567
1790.4688,-120.094,38.62627
18090.469,-120.5208,38.8577
4965.4688,-120.1582,38.90858
-8634.531,-119.795,38.9581
-2834.5312,-120.223,39.19109
-16609.531,-119.8581,39.24089
-14584.531,-120.2885,39.4738
-25509.531,-119.9218,39.5239
1249933.8,-120.4549,38.57567
1010933.75,-120.094,38.62627
1274433.8,-120.5208,38.8577
1086933.8,-120.1582,38.90858
998808.75,-119.795,38.9581
1144058.8,-120.223,39.19109
1069308.8,-119.8581,39.24089
1172183.8,-120.2885,39.4738
1116433.8,-119.9218,39.5239
1523572.0,-120.4549,38.57567
1212972.0,-120.094,38.62627
1490597.0,-120.5208,38.8577
1276772.0,-120.1582,38.90858
1188847.0,-119.795,38.9581
1290322.0,-120.223,39.19109
1232347.0,-119.8581,39.24089
1276722.0,-120.2885,39.4738
1250222.0,-119.9218,39.5239
1190285.0,-120.4549,38.57567
985609.9,-120.094,38.62627
1068559.9,-120.5208,38.8577
948759.9,-120.1582,38.90858
931284.9,-119.795,38.9581
893409.9,-120.223,39.19109
908234.9,-119.8581,39.24089
839485.0,-120.2885,39.4738
890235.0,-119.9218,39.5239
278648.47,-120.4549,38.57567
225523.47,-120.094,38.62627
247523.47,-120.5208,38.8577
215023.47,-120.1582,38.90858
228023.47,-119.795,38.9581
194398.47,-120.223,39.19109
218023.47,-119.8581,39.24089
166148.47,-120.2885,39.4738
206523.47,-119.9218,39.5239
49644.938,-120.4549,38.57567
-8730.0625,-120.094,38.62627
38644.938,-120.5208,38.8577
894.9375,-120.1582,38.90858
10644.9375,-119.795,38.9581
1644.9375,-120.223,39.19109
17644.938,-119.8581,39.24089
-4605.0625,-120.2885,39.4738
25894.938,-119.9218,39.5239
-83563.125,-120.4549,38.57567
-69313.125,-120.094,38.62627
-90188.125,-120.5208,38.8577
-77688.125,-120.1582,38.90858
-77438.125,-119.795,38.9581
-85063.125,-120.223,39.19109
-83313.125,-119.8581,39.24089
-90688.125,-120.2885,39.4738
-92688.125,-119.9218,39.5239
-27845.438,-120.4549,38.57567
-14970.4375,-120.094,38.62627
-31220.438,-120.5208,38.8577
-21595.438,-120.1582,38.90858
-15095.4375,-119.795,38.9581
-25845.438,-120.223,39.19109
-24720.438,-119.8581,39.24089
-29845.438,-120.2885,39.4738
-36095.438,-119.9218,39.5239
160287.56,-120.4549,38.57567
133662.56,-120.094,38.62627
100787.56,-120.5208,38.8577
96912.56,-120.1582,38.90858
95412.56,-119.795,38.9581
57912.562,-120.223,39.19109
60537.562,-119.8581,39.24089
18912.562,-120.2885,39.4738
25412.562,-119.9218,39.5239
128593.19,-120.4549,38.57567
87968.19,-120.094,38.62627
80843.19,-120.5208,38.8577
68343.19,-120.1582,38.90858
70593.19,-119.795,38.9581
51593.188,-120.223,39.19109
55718.188,-119.8581,39.24089
38718.188,-120.2885,39.4738
41218.188,-119.9218,39.5239
213148.4,-120.4549,38.57567
168648.4,-120.094,38.62627
215398.4,-120.5208,38.8577
170398.4,-120.1582,38.90858
152398.4,-119.795,38.9581
172523.4,-120.223,39.19109
150398.4,-119.8581,39.24089
183523.4,-120.2885,39.4738
160398.4,-119.9218,39.5239
774036.0,-120.4549,38.57567
583036.0,-120.094,38.62627
820786.0,-120.5208,38.8577
673411.0,-120.1582,38.90858
583036.0,-119.795,38.9581
713911.0,-120.223,39.19109
653661.0,-119.8581,39.24089
738536.0,-120.2885,39.4738
665411.0,-119.9218,39.5239
512573.66,-120.4549,38.57567
477448.66,-120.094,38.62627
472198.66,-120.5208,38.8577
459698.66,-120.1582,38.90858
436323.66,-119.795,38.9581
412698.66,-120.223,39.19109
413198.66,-119.8581,39.24089
377073.66,-120.2885,39.4738
370948.66,-119.9218,39.5239
17374.719,-120.4549,38.57567
47624.72,-120.094,38.62627
3999.7188,-120.5208,38.8577
23749.719,-120.1582,38.90858
31124.719,-119.795,38.9581
3749.7188,-120.223,39.19109
10499.719,-119.8581,39.24089
-13375.281,-120.2885,39.4738
-16375.281,-119.9218,39.5239
-262236.1,-120.4549,38.57567
-225861.1,-120.094,38.62627
-245236.1,-120.5208,38.8577
-231611.1,-120.1582,38.90858
-224111.1,-119.795,38.9581
-233736.1,-120.223,39.19109
-230736.1,-119.8581,39.24089
-235361.1,-120.2885,39.4738
-240986.1,-119.9218,39.5239
111888.625,-120.4549,38.57567
31513.625,-120.094,38.62627
123138.625,-120.5208,38.8577
43013.625,-120.1582,38.90858
9388.625,-119.795,38.9581
53888.625,-120.223,39.19109
16263.625,-119.8581,39.24089
61263.625,-120.2885,39.4738
24013.625,-119.9218,39.5239
195226.44,-120.4549,38.57567
111976.44,-120.094,38.62627
212601.44,-120.5208,38.8577
133226.44,-120.1582,38.90858
95726.44,-119.795,38.9581
148851.44,-120.223,39.19109
107601.44,-119.8581,39.24089
160726.44,-120.2885,39.4738
119226.44,-119.9218,39.5239
-111484.84,-120.4549,38.57567
-198934.84,-120.094,38.62627
-62909.844,-120.5208,38.8577
-165684.84,-120.1582,38.90858
-197784.84,-119.795,38.9581
-126459.84,-120.223,39.19109
-170234.84,-119.8581,39.24089
-83059.84,-120.2885,39.4738
-123934.84,-119.9218,39.5239
-65341.625,-120.4549,38.57567
-114091.625,-120.094,38.62627
5533.375,-120.5208,38.8577
-70341.625,-120.1582,38.90858
-110341.625,-119.795,38.9581
-28841.625,-120.223,39.19109
-84591.625,-119.8581,39.24089
15908.375,-120.2885,39.4738
-55216.625,-119.9218,39.5239
32201.875,-120.4549,38.57567
17701.875,-120.094,38.62627
74451.875,-120.5208,38.8577
45826.875,-120.1582,38.90858
19076.875,-119.795,38.9581
54201.875,-120.223,39.19109
23076.875,-119.8581,39.24089
56326.875,-120.2885,39.4738
15826.875,-119.9218,39.5239
-122208.875,-120.4549,38.57567
-86583.875,-120.094,38.62627
-114458.875,-120.5208,38.8577
-87708.875,-120.1582,38.90858
-82958.875,-119.795,38.9581
-95708.875,-120.223,39.19109
-90208.875,-119.8581,39.24089
-110833.875,-120.2885,39.4738
-113083.875,-119.9218,39.5239
-244832.72,-120.4549,38.57567
-208557.72,-120.094,38.62627
-237307.72,-120.5208,38.8577
-208982.72,-120.1582,38.90858
-188532.72,-119.795,38.9581
-205732.72,-120.223,39.19109
-185982.72,-119.8581,39.24089
-196532.72,-120.2885,39.4738
-175782.72,-119.9218,39.5239
430234.56,-120.4549,38.57567
347984.56,-120.094,38.62627
456734.56,-120.5208,38.8577
375984.56,-120.1582,38.90858
329609.56,-119.795,38.9581
396109.56,-120.223,39.19109
359109.56,-119.8581,39.24089
412734.56,-120.2885,39.4738
374609.56,-119.9218,39.5239
1550291.1,-120.4549,38.57567
1156041.0,-120.094,38.62627
1581291.1,-120.5208,38.8577
1255541.0,-120.1582,38.90858
1087916.0,-119.795,38.9581
1325916.0,-120.223,39.19109
1173041.0,-119.8581,39.24089
1355666.0,-120.2885,39.4738
1240541.0,-119.9218,39.5239
869846.5,-120.4549,38.57567
758421.5,-120.094,38.62627
788546.5,-120.5208,38.8577
701896.5,-120.1582,38.90858
639646.5,-119.795,38.9581
658921.5,-120.223,39.19109
603246.5,-119.8581,39.24089
629946.5,-120.2885,39.4738
580421.5,-119.9218,39.5239
232981.4,-120.4549,38.57567
206481.4,-120.094,38.62627
165481.4,-120.5208,38.8577
172106.4,-120.1582,38.90858
198231.4,-119.795,38.9581
132231.4,-120.223,39.19109
160606.4,-119.8581,39.24089
84106.41,-120.2885,39.4738
117231.41,-119.9218,39.5239
2043.4688,-120.4549,38.57567
48418.47,-120.094,38.62627
-18281.531,-120.5208,38.8577
28543.469,-120.1582,38.90858
54193.47,-119.795,38.9581
6118.4688,-120.223,39.19109
29793.469,-119.8581,39.24089
-16406.531,-120.2885,39.4738
13818.469,-119.9218,39.5239
-914060.4,-120.4549,38.57567
-790185.4,-120.094,38.62627
-850035.4,-120.5208,38.8577
-786110.4,-120.1582,38.90858
-756360.4,-119.795,38.9581
-723710.4,-120.223,39.19109
-736485.4,-119.8581,39.24089
-639385.4,-120.2885,39.4738
-665160.4,-119.9218,39.5239
-712217.4,-120.4549,38.57567
-570467.4,-120.094,38.62627
-744092.4,-120.5208,38.8577
-634092.4,-120.1582,38.90858
-512467.34,-119.795,38.9581
-645092.4,-120.223,39.19109
-563717.4,-119.8581,39.24089
-635342.4,-120.2885,39.4738
-579342.4,-119.9218,39.5239
-617227.6,-120.4549,38.57567
-502227.56,-120.094,38.62627
-625352.6,-120.5208,38.8577
-546852.56,-120.1582,38.90858
-516477.56,-119.795,38.9581
-581602.56,-120.223,39.19109
-568977.56,-119.8581,39.24089
-612227.56,-120.2885,39.4738
-629727.6,-119.9218,39.5239
-553763.5,-120.4549,38.57567
-462013.47,-120.094,38.62627
-538638.5,-120.5208,38.8577
-486013.47,-120.1582,38.90858
-497013.47,-119.795,38.9581
-496138.47,-120.223,39.19109
-515763.47,-119.8581,39.24089
-498513.47,-120.2885,39.4738
-547013.5,-119.9218,39.5239
-266934.1,-120.4549,38.57567
-181434.1,-120.094,38.62627
-224059.1,-120.5208,38.8577
-183059.1,-120.1582,38.90858
-173059.1,-119.795,38.9581
-178434.1,-120.223,39.19109
-174684.1,-119.8581,39.24089
-177684.1,-120.2885,39.4738
-189059.1,-119.9218,39.5239
-303071.5,-120.4549,38.57567
-256946.5,-120.094,38.62627
-319571.5,-120.5208,38.8577
-278196.5,-120.1582,38.90858
-256446.5,-119.795,38.9581
-302321.5,-120.223,39.19109
-278321.5,-119.8581,39.24089
-329321.5,-120.2885,39.4738
-307946.5,-119.9218,39.5239
-479411.62,-120.4549,38.57567
-442411.62,-120.094,38.62627
-505161.62,-120.5208,38.8577
-483411.62,-120.1582,38.90858
-488536.62,-119.795,38.9581
-526786.6,-120.223,39.19109
-540036.6,-119.8581,39.24089
-571161.6,-120.2885,39.4738
-604036.6,-119.9218,39.5239
-100274.72,-120.4549,38.57567
-120649.72,-120.094,38.62627
-115274.72,-120.5208,38.8577
-130524.72,-120.1582,38.90858
-150774.72,-119.795,38.9581
-141274.72,-120.223,39.19109
-161649.72,-119.8581,39.24089
-147024.72,-120.2885,39.4738
-184524.72,-119.9218,39.5239
128166.22,-120.4549,38.57567
101041.22,-120.094,38.62627
94666.22,-120.5208,38.8577
83916.22,-120.1582,38.90858
84291.22,-119.795,38.9581
68791.22,-120.223,39.19109
70541.22,-119.8581,39.24089
57666.22,-120.2885,39.4738
63291.22,-119.9218,39.5239
-37295.03,-120.4549,38.57567
-58795.03,-120.094,38.62627
-30170.031,-120.5208,38.8577
-64920.03,-120.1582,38.90858
-79295.03,-119.795,38.9581
-65545.03,-120.223,39.19109
-84170.03,-119.8581,39.24089
-60545.03,-120.2885,39.4738
-90045.03,-119.9218,39.5239
27695.062,-120.4549,38.57567
-10929.9375,-120.094,38.62627
53320.062,-120.5208,38.8577
9320.0625,-120.1582,38.90858
-17304.938,-119.795,38.9581
17945.062,-120.223,39.19109
-12429.9375,-119.8581,39.24089
19445.062,-120.2885,39.4738
-20304.938,-119.9218,39.5239
193115.4,-120.4549,38.57567
127490.41,-120.094,38.62627
186990.4,-120.5208,38.8577
129615.41,-120.1582,38.90858
99990.41,-119.795,38.9581
129865.41,-120.223,39.19109
102115.41,-119.8581,39.24089
129240.41,-120.2885,39.4738
105240.41,-119.9218,39.5239
-281400.56,-120.4549,38.57567
-235150.56,-120.094,38.62627
-257400.56,-120.5208,38.8577
-240775.56,-120.1582,38.90858
-251025.56,-119.795,38.9581
-243775.56,-120.223,39.19109
-263525.56,-119.8581,39.24089
-244900.56,-120.2885,39.4738
-286525.56,-119.9218,39.5239
-768879.5,-120.4549,38.57567
-657379.5,-120.094,38.62627
-744379.5,-120.5208,38.8577
-666504.5,-120.1582,38.90858
-635379.5,-119.795,38.9581
-671629.5,-120.223,39.19109
-652754.5,-119.8581,39.24089
-669754.5,-120.2885,39.4738
-676754.5,-119.9218,39.5239
-1073413.5,-120.4549,38.57567
-898913.56,-120.094,38.62627
-1008288.56,-120.5208,38.8577
-912163.56,-120.1582,38.90858
-884163.56,-119.795,38.9581
-912913.56,-120.223,39.19109
-908288.56,-119.8581,39.24089
-905538.56,-120.2885,39.4738
-937413.56,-119.9218,39.5239
-966486.75,-120.4549,38.57567
-815611.75,-120.094,38.62627
-959736.75,-120.5208,38.8577
-843361.75,-120.1582,38.90858
-783736.75,-119.795,38.9581
-858736.75,-120.223,39.19109
-804236.75,-119.8581,39.24089
-865736.75,-120.2885,39.4738
-837986.75,-119.9218,39.5239
-83789.5,-120.4549,38.57567
-90914.5,-120.094,38.62627
-65289.5,-120.5208,38.8577
-88164.5,-120.1582,38.90858
-111539.5,-119.795,38.9581
-76414.5,-120.223,39.19109
-102789.5,-119.8581,39.24089
-54789.5,-120.2885,39.4738
-84414.5,-119.9218,39.5239
225957.56,-120.4549,38.57567
175207.56,-120.094,38.62627
245332.56,-120.5208,38.8577
189457.56,-120.1582,38.90858
153957.56,-119.795,38.9581
203332.56,-120.223,39.19109
165082.56,-119.8581,39.24089
217957.56,-120.2885,39.4738
172707.56,-119.9218,39.5239
-270001.7,-120.4549,38.57567
-249876.69,-120.094,38.62627
-238626.69,-120.5208,38.8577
-235501.69,-120.1582,38.90858
-223376.69,-119.795,38.9581
-216626.69,-120.223,39.19109
-210126.69,-119.8581,39.24089
-190751.69,-120.2885,39.4738
-193626.69,-119.9218,39.5239
-203936.94,-120.4549,38.57567
-159561.94,-120.094,38.62627
-188936.94,-120.5208,38.8577
-164436.94,-120.1582,38.90858
-173311.94,-119.795,38.9581
-168561.94,-120.223,39.19109
-178936.94,-119.8581,39.24089
-168311.94,-120.2885,39.4738
-195686.94,-119.9218,39.5239
1059752.8,-120.4549,38.57567
842377.8,-120.094,38.62627
1076627.8,-120.5208,38.8577
892002.8,-120.1582,38.90858
763002.8,-119.795,38.9581
935002.8,-120.223,39.19109
818752.8,-119.8581,39.24089
971502.8,-120.2885,39.4738
881252.8,-119.9218,39.5239
682042.5,-120.4549,38.57567
675042.5,-120.094,38.62627
745917.5,-120.5208,38.8577
713792.5,-120.1582,38.90858
689042.5,-119.795,38.9581
749417.5,-120.223,39.19109
723417.5,-119.8581,39.24089
787292.5,-120.2885,39.4738
737292.5,-119.9218,39.5239
343710.66,-120.4549,38.57567
351585.66,-120.094,38.62627
364835.66,-120.5208,38.8577
352210.66,-120.1582,38.90858
342460.66,-119.795,38.9581
349460.66,-120.223,39.19109
337460.66,-119.8581,39.24089
346960.66,-120.2885,39.4738
319585.66,-119.9218,39.5239
381439.5,-120.4549,38.57567
317064.5,-120.094,38.62627
469064.5,-120.5208,38.8577
372314.5,-120.1582,38.90858
316689.5,-119.795,38.9581
429814.5,-120.223,39.19109
363189.5,-119.8581,39.24089
483814.5,-120.2885,39.4738
410814.5,-119.9218,39.5239
378468.44,-120.4549,38.57567
335843.44,-120.094,38.62627
422718.44,-120.5208,38.8577
373093.44,-120.1582,38.90858
341093.44,-119.795,38.9581
405843.44,-120.223,39.19109
378843.44,-119.8581,39.24089
434093.44,-120.2885,39.4738
402093.44,-119.9218,39.5239
