wvuflx,lon,lat
329887.25,-120.094,38.62627
276012.25,-120.5208,38.8577
316762.25,-120.1582,38.90858
352762.25,-119.795,38.9581
274512.25,-120.223,39.19109
310762.25,-119.8581,39.24089
214012.25,-120.2885,39.4738
250637.25,-119.9218,39.5239
-443337.0,-120.4549,38.57567
-418087.0,-120.094,38.62627
-496462.0,-120.5208,38.8577
-464087.0,-120.1582,38.90858
-426712.0,-119.795,38.9581
-476712.0,-120.223,39.19109
-432087.0,-119.8581,39.24089
-474087.0,-120.2885,39.4738
-425337.0,-119.9218,39.5239
-215551.69,-120.4549,38.57567
-203051.69,-120.094,38.62627
-269801.7,-120.5208,38.8577
-243176.69,-120.1582,38.90858
-209051.69,-119.795,38.9581
-247051.69,-120.223,39.19109
-203301.69,-119.8581,39.24089
-227301.69,-120.2885,39.4738
-173176.69,-119.9218,39.5239
162835.88,-120.4549,38.57567
174085.88,-120.094,38.62627
170210.88,-120.5208,38.8577
183085.88,-120.1582,38.90858
194460.88,-119.795,38.9581
199335.88,-120.223,39.19109
210710.88,-119.8581,39.24089
225960.88,-120.2885,39.4738
230085.88,-119.9218,39.5239
107308.69,-120.4549,38.57567
126558.69,-120.094,38.62627
141933.69,-120.5208,38.8577
151808.69,-120.1582,38.90858
151933.69,-119.795,38.9581
178558.69,-120.223,39.19109
178183.69,-119.8581,39.24089
208308.69,-120.2885,39.4738
201933.69,-119.9218,39.5239
231269.0,-120.4549,38.57567
290144.0,-120.094,38.62627
299394.0,-120.5208,38.8577
328019.0,-120.1582,38.90858
317894.0,-119.795,38.9581
357394.0,-120.223,39.19109
344144.0,-119.8581,39.24089
384144.0,-120.2885,39.4738
359269.0,-119.9218,39.5239
449696.75,-120.4549,38.57567
489321.75,-120.094,38.62627
536321.75,-120.5208,38.8577
554071.75,-120.1582,38.90858
534071.75,-119.795,38.9581
583196.75,-120.223,39.19109
565571.75,-119.8581,39.24089
604571.75,-120.2885,39.4738
575071.75,-119.9218,39.5239
199249.5,-120.4549,38.57567
258124.5,-120.094,38.62627
232374.5,-120.5208,38.8577
269624.5,-120.1582,38.90858
270249.5,-119.795,38.9581
276374.5,-120.223,39.19109
279749.5,-119.8581,39.24089
287124.5,-120.2885,39.4738
282249.5,-119.9218,39.5239
319088.8,-120.4549,38.57567
363463.8,-120.094,38.62627
353588.8,-120.5208,38.8577
387088.8,-120.1582,38.90858
393338.8,-119.795,38.9581
398713.8,-120.223,39.19109
410588.8,-119.8581,39.24089
406963.8,-120.2885,39.4738
420588.8,-119.9218,39.5239
-254018.5,-120.4549,38.57567
-222268.5,-120.094,38.62627
-272268.5,-120.5208,38.8577
-254518.5,-120.1582,38.90858
-242268.5,-119.795,38.9581
-238268.5,-120.223,39.19109
-224393.5,-119.8581,39.24089
-190518.5,-120.2885,39.4738
-180893.5,-119.9218,39.5239
-405645.38,-120.4549,38.57567
-380645.38,-120.094,38.62627
-424770.38,-120.5208,38.8577
-416770.38,-120.1582,38.90858
-404395.38,-119.795,38.9581
-400520.38,-120.223,39.19109
-386770.38,-119.8581,39.24089
-344770.38,-120.2885,39.4738
-326270.38,-119.9218,39.5239
-522201.62,-120.4549,38.57567
-487076.62,-120.094,38.62627
-552201.6,-120.5208,38.8577
-513951.62,-120.1582,38.90858
-465576.62,-119.795,38.9581
-475201.62,-120.223,39.19109
-420201.62,-119.8581,39.24089
-403951.62,-120.2885,39.4738
-342951.62,-119.9218,39.5239
64886.188,-120.4549,38.57567
53886.188,-120.094,38.62627
64261.188,-120.5208,38.8577
63511.188,-120.1582,38.90858
66011.19,-119.795,38.9581
71386.19,-120.223,39.19109
80761.19,-119.8581,39.24089
81386.19,-120.2885,39.4738
90261.19,-119.9218,39.5239
864126.44,-120.4549,38.57567
916251.44,-120.094,38.62627
997876.44,-120.5208,38.8577
1033376.44,-120.1582,38.90858
1071751.5,-119.795,38.9581
1089126.5,-120.223,39.19109
1130251.5,-119.8581,39.24089
1117626.5,-120.2885,39.4738
1155626.5,-119.9218,39.5239
617542.94,-120.4549,38.57567
653917.94,-120.094,38.62627
722167.94,-120.5208,38.8577
730417.94,-120.1582,38.90858
733792.94,-119.795,38.9581
735042.94,-120.223,39.19109
741167.94,-119.8581,39.24089
715792.94,-120.2885,39.4738
706792.94,-119.9218,39.5239
176274.44,-120.4549,38.57567
231399.44,-120.094,38.62627
182149.44,-120.5208,38.8577
192524.44,-120.1582,38.90858
165274.44,-119.795,38.9581
122774.44,-120.223,39.19109
88024.44,-119.8581,39.24089
44524.438,-120.2885,39.4738
-8475.5625,-119.9218,39.5239
-11853.9375,-120.4549,38.57567
18521.062,-120.094,38.62627
-9603.9375,-120.5208,38.8577
17396.062,-120.1582,38.90858
26646.062,-119.795,38.9581
-7353.9375,-120.223,39.19109
1271.0625,-119.8581,39.24089
-40853.938,-120.2885,39.4738
-49853.938,-119.9218,39.5239
213633.31,-120.4549,38.57567
213758.31,-120.094,38.62627
243758.31,-120.5208,38.8577
245008.31,-120.1582,38.90858
232883.31,-119.795,38.9581
262008.31,-120.223,39.19109
251633.31,-119.8581,39.24089
278758.3,-120.2885,39.4738
260008.31,-119.9218,39.5239
8199.8125,-120.4549,38.57567
3949.8125,-120.094,38.62627
-26800.188,-120.5208,38.8577
-23175.188,-120.1582,38.90858
-19550.188,-119.795,38.9581
-48050.188,-120.223,39.19109
-45675.188,-119.8581,39.24089
-67175.19,-120.2885,39.4738
-60300.188,-119.9218,39.5239
-114162.625,-120.4549,38.57567
-108662.625,-120.094,38.62627
-147287.62,-120.5208,38.8577
-148037.62,-120.1582,38.90858
-144287.62,-119.795,38.9581
-171412.62,-120.223,39.19109
-168662.62,-119.8581,39.24089
-184912.62,-120.2885,39.4738
-178037.62,-119.9218,39.5239
-219562.0,-120.4549,38.57567
-173312.0,-120.094,38.62627
-263187.0,-120.5208,38.8577
-237562.0,-120.1582,38.90858
-215937.0,-119.795,38.9581
-276562.0,-120.223,39.19109
-252312.0,-119.8581,39.24089
-305812.0,-120.2885,39.4738
-281312.0,-119.9218,39.5239
-159577.12,-120.4549,38.57567
-112452.125,-120.094,38.62627
-170577.12,-120.5208,38.8577
-149452.12,-120.1582,38.90858
-136202.12,-119.795,38.9581
-164202.12,-120.223,39.19109
-153077.12,-119.8581,39.24089
-162827.12,-120.2885,39.4738
-145952.12,-119.9218,39.5239
227913.62,-120.4549,38.57567
272788.62,-120.094,38.62627
241538.62,-120.5208,38.8577
265913.62,-120.1582,38.90858
286413.62,-119.795,38.9581
255163.62,-120.223,39.19109
267538.62,-119.8581,39.24089
254663.62,-120.2885,39.4738
254038.62,-119.9218,39.5239
552287.1,-120.4549,38.57567
647037.1,-120.094,38.62627
655912.1,-120.5208,38.8577
757537.1,-120.1582,38.90858
794162.1,-119.795,38.9581
780412.1,-120.223,39.19109
840162.1,-119.8581,39.24089
779787.1,-120.2885,39.4738
798162.1,-119.9218,39.5239
426463.38,-120.4549,38.57567
449463.38,-120.094,38.62627
414713.38,-120.5208,38.8577
468713.38,-120.1582,38.90858
499213.38,-119.795,38.9581
447588.38,-120.223,39.19109
492588.38,-119.8581,39.24089
430463.38,-120.2885,39.4738
478588.38,-119.9218,39.5239
26250.938,-120.4549,38.57567
36750.938,-120.094,38.62627
10250.9375,-120.5208,38.8577
24500.938,-120.1582,38.90858
44625.938,-119.795,38.9581
11000.9375,-120.223,39.19109
30000.938,-119.8581,39.24089
-1124.0625,-120.2885,39.4738
24375.938,-119.9218,39.5239
76947.19,-120.4549,38.57567
66697.19,-120.094,38.62627
90072.19,-120.5208,38.8577
89072.19,-120.1582,38.90858
92447.19,-119.795,38.9581
101322.19,-120.223,39.19109
102447.19,-119.8581,39.24089
108947.19,-120.2885,39.4738
116072.19,-119.9218,39.5239
261217.31,-120.4549,38.57567
259342.31,-120.094,38.62627
262592.3,-120.5208,38.8577
261342.31,-120.1582,38.90858
253092.31,-119.795,38.9581
258717.31,-120.223,39.19109
249967.31,-119.8581,39.24089
259467.31,-120.2885,39.4738
253092.31,-119.9218,39.5239
300314.94,-120.4549,38.57567
303189.94,-120.094,38.62627
336439.94,-120.5208,38.8577
342689.94,-120.1582,38.90858
341564.94,-119.795,38.9581
355689.94,-120.223,39.19109
354814.94,-119.8581,39.24089
360689.94,-120.2885,39.4738
356939.94,-119.9218,39.5239
800884.8,-120.4549,38.57567
787259.8,-120.094,38.62627
885634.8,-120.5208,38.8577
883384.8,-120.1582,38.90858
868384.8,-119.795,38.9581
956134.8,-120.223,39.19109
937634.8,-119.8581,39.24089
1023759.8,-120.2885,39.4738
983634.8,-119.9218,39.5239
1314831.0,-120.4549,38.57567
1309331.0,-120.094,38.62627
1518956.0,-120.5208,38.8577
1536331.0,-120.1582,38.90858
1555456.0,-119.795,38.9581
1688581.0,-120.223,39.19109
1712331.0,-119.8581,39.24089
1815581.0,-120.2885,39.4738
1832581.0,-119.9218,39.5239
787509.8,-120.4549,38.57567
791384.8,-120.094,38.62627
843384.8,-120.5208,38.8577
861259.8,-120.1582,38.90858
875134.8,-119.795,38.9581
880384.8,-120.223,39.19109
904259.8,-119.8581,39.24089
879884.8,-120.2885,39.4738
914384.8,-119.9218,39.5239
273582.0,-120.4549,38.57567
270457.0,-120.094,38.62627
270707.0,-120.5208,38.8577
270332.0,-120.1582,38.90858
269707.0,-119.795,38.9581
252457.0,-120.223,39.19109
257082.0,-119.8581,39.24089
227582.0,-120.2885,39.4738
245832.0,-119.9218,39.5239
471534.12,-120.4549,38.57567
461534.12,-120.094,38.62627
477534.12,-120.5208,38.8577
468409.12,-120.1582,38.90858
463409.12,-119.795,38.9581
456409.12,-120.223,39.19109
446909.12,-119.8581,39.24089
433409.12,-120.2885,39.4738
418409.12,-119.9218,39.5239
725027.4,-120.4549,38.57567
705152.4,-120.094,38.62627
751152.4,-120.5208,38.8577
743152.4,-120.1582,38.90858
723527.4,-119.795,38.9581
739902.4,-120.223,39.19109
726152.4,-119.8581,39.24089
720152.4,-120.2885,39.4738
698652.4,-119.9218,39.5239
567904.9,-120.4549,38.57567
617779.9,-120.094,38.62627
703654.9,-120.5208,38.8577
708779.9,-120.1582,38.90858
696029.9,-119.795,38.9581
759529.9,-120.223,39.19109
739529.9,-119.8581,39.24089
781404.9,-120.2885,39.4738
745404.9,-119.9218,39.5239
55505.25,-120.4549,38.57567
105130.25,-120.094,38.62627
56755.25,-120.5208,38.8577
81005.25,-120.1582,38.90858
76255.25,-119.795,38.9581
52005.25,-120.223,39.19109
49380.25,-119.8581,39.24089
30755.25,-120.2885,39.4738
36380.25,-119.9218,39.5239
-420541.62,-120.4549,38.57567
-370666.62,-120.094,38.62627
-477791.62,-120.5208,38.8577
-456166.62,-120.1582,38.90858
-445041.62,-119.795,38.9581
-516916.62,-120.223,39.19109
-500541.62,-119.8581,39.24089
-564166.6,-120.2885,39.4738
-536291.6,-119.9218,39.5239
-860581.6,-120.4549,38.57567
-850831.6,-120.094,38.62627
-918081.6,-120.5208,38.8577
-904956.6,-120.1582,38.90858
-885956.6,-119.795,38.9581
-882206.6,-120.223,39.19109
-855831.6,-119.8581,39.24089
-820331.6,-120.2885,39.4738
-805581.6,-119.9218,39.5239
-1016081.56,-120.4549,38.57567
-1066456.5,-120.094,38.62627
-1058206.5,-120.5208,38.8577
-1134456.5,-120.1582,38.90858
-1155831.5,-119.795,38.9581
-1101706.5,-120.223,39.19109
-1160456.5,-119.8581,39.24089
-1010831.56,-120.2885,39.4738
-1068706.5,-119.9218,39.5239
-578905.75,-120.4549,38.57567
-529655.75,-120.094,38.62627
-592905.75,-120.5208,38.8577
-584155.75,-120.1582,38.90858
-546780.75,-119.795,38.9581
-599530.75,-120.223,39.19109
-588030.75,-119.8581,39.24089
-598155.75,-120.2885,39.4738
-592780.75,-119.9218,39.5239
-114537.56,-120.4549,38.57567
-116662.56,-120.094,38.62627
-99912.56,-120.5208,38.8577
-93287.56,-120.1582,38.90858
-57162.562,-119.795,38.9581
-57662.562,-120.223,39.19109
-23662.562,-119.8581,39.24089
-14662.5625,-120.2885,39.4738
48837.438,-119.9218,39.5239
444672.3,-120.4549,38.57567
428297.3,-120.094,38.62627
452672.3,-120.5208,38.8577
449547.3,-120.1582,38.90858
475422.3,-119.795,38.9581
444672.3,-120.223,39.19109
466047.3,-119.8581,39.24089
426297.3,-120.2885,39.4738
478047.3,-119.9218,39.5239
164934.62,-120.4549,38.57567
151434.62,-120.094,38.62627
157059.62,-120.5208,38.8577
154684.62,-120.1582,38.90858
163184.62,-119.795,38.9581
144809.62,-120.223,39.19109
152684.62,-119.8581,39.24089
134059.62,-120.2885,39.4738
155809.62,-119.9218,39.5239
-35462.812,-120.4549,38.57567
-27962.812,-120.094,38.62627
-54337.812,-120.5208,38.8577
-44337.812,-120.1582,38.90858
-34587.812,-119.795,38.9581
-53212.812,-120.223,39.19109
-41962.812,-119.8581,39.24089
-56337.812,-120.2885,39.4738
-43212.812,-119.9218,39.5239
224933.06,-120.4549,38.57567
233433.06,-120.094,38.62627
253433.06,-120.5208,38.8577
273808.06,-120.1582,38.90858
309183.06,-119.795,38.9581
302433.06,-120.223,39.19109
339558.06,-119.8581,39.24089
326183.06,-120.2885,39.4738
386308.06,-119.9218,39.5239
199024.88,-120.4549,38.57567
212274.88,-120.094,38.62627
187524.88,-120.5208,38.8577
198774.88,-120.1582,38.90858
211274.88,-119.795,38.9581
181149.88,-120.223,39.19109
191899.88,-119.8581,39.24089
162774.88,-120.2885,39.4738
189649.88,-119.9218,39.5239
27913.125,-120.4549,38.57567
66538.125,-120.094,38.62627
20288.125,-120.5208,38.8577
37038.125,-120.1582,38.90858
50538.125,-119.795,38.9581
18413.125,-120.223,39.19109
26288.125,-119.8581,39.24089
8163.125,-120.2885,39.4738
5788.125,-119.9218,39.5239
155803.31,-120.4549,38.57567
174678.31,-120.094,38.62627
189678.31,-120.5208,38.8577
214428.31,-120.1582,38.90858
239803.31,-119.795,38.9581
236928.31,-120.223,39.19109
252803.31,-119.8581,39.24089
248928.31,-120.2885,39.4738
272303.3,-119.9218,39.5239
417733.44,-120.4549,38.57567
411108.44,-120.094,38.62627
464608.44,-120.5208,38.8577
471858.44,-120.1582,38.90858
476358.44,-119.795,38.9581
511483.44,-120.223,39.19109
523233.44,-119.8581,39.24089
544483.44,-120.2885,39.4738
573733.44,-119.9218,39.5239
152818.44,-120.4549,38.57567
149318.44,-120.094,38.62627
133943.44,-120.5208,38.8577
129943.44,-120.1582,38.90858
116818.44,-119.795,38.9581
105068.44,-120.223,39.19109
92443.44,-119.8581,39.24089
82193.44,-120.2885,39.4738
69068.44,-119.9218,39.5239
-63756.812,-120.4549,38.57567
-75131.81,-120.094,38.62627
-55131.812,-120.5208,38.8577
-51381.812,-120.1582,38.90858
-31006.812,-119.795,38.9581
-24506.812,-120.223,39.19109
-6881.8125,-119.8581,39.24089
4493.1875,-120.2885,39.4738
44618.188,-119.9218,39.5239
616952.1,-120.4549,38.57567
584827.1,-120.094,38.62627
683702.1,-120.5208,38.8577
661202.1,-120.1582,38.90858
659202.1,-119.795,38.9581
729577.1,-120.223,39.19109
722827.1,-119.8581,39.24089
796077.1,-120.2885,39.4738
807452.1,-119.9218,39.5239
1059858.4,-120.4549,38.57567
1014858.4,-120.094,38.62627
1150858.4,-120.5208,38.8577
1136733.4,-120.1582,38.90858
1163358.4,-119.795,38.9581
1231983.4,-120.223,39.19109
1252108.4,-119.8581,39.24089
1320233.4,-120.2885,39.4738
1368483.4,-119.9218,39.5239
735967.75,-120.4549,38.57567
723217.75,-120.094,38.62627
794592.75,-120.5208,38.8577
790592.75,-120.1582,38.90858
795342.75,-119.795,38.9581
840842.75,-120.223,39.19109
842467.75,-119.8581,39.24089
891967.75,-120.2885,39.4738
909842.75,-119.9218,39.5239
636141.06,-120.4549,38.57567
636641.06,-120.094,38.62627
701516.06,-120.5208,38.8577
709641.06,-120.1582,38.90858
717141.06,-119.795,38.9581
765516.06,-120.223,39.19109
766641.06,-119.8581,39.24089
812516.06,-120.2885,39.4738
805766.06,-119.9218,39.5239
399109.3,-120.4549,38.57567
393859.3,-120.094,38.62627
435234.3,-120.5208,38.8577
434859.3,-120.1582,38.90858
432484.3,-119.795,38.9581
471484.3,-120.223,39.19109
470609.3,-119.8581,39.24089
512109.3,-120.2885,39.4738
521984.3,-119.9218,39.5239
646239.2,-120.4549,38.57567
611364.2,-120.094,38.62627
725489.2,-120.5208,38.8577
694864.2,-120.1582,38.90858
667989.2,-119.795,38.9581
774489.2,-120.223,39.19109
743489.2,-119.8581,39.24089
861114.2,-120.2885,39.4738
834989.2,-119.9218,39.5239
386821.88,-120.4549,38.57567
393571.88,-120.094,38.62627
436821.88,-120.5208,38.8577
444946.88,-120.1582,38.90858
459696.88,-119.795,38.9581
508946.88,-120.223,39.19109
525071.9,-119.8581,39.24089
584946.9,-120.2885,39.4738
613696.9,-119.9218,39.5239
410036.06,-120.4549,38.57567
443786.06,-120.094,38.62627
482411.06,-120.5208,38.8577
491536.06,-120.1582,38.90858
469286.06,-119.795,38.9581
523786.06,-120.223,39.19109
504286.06,-119.8581,39.24089
554661.06,-120.2885,39.4738
522786.06,-119.9218,39.5239
836666.6,-120.4549,38.57567
808416.6,-120.094,38.62627
899666.6,-120.5208,38.8577
893916.6,-120.1582,38.90858
885666.6,-119.795,38.9581
948666.6,-120.223,39.19109
945416.6,-119.8581,39.24089
1000416.6,-120.2885,39.4738
1019166.6,-119.9218,39.5239
685044.4,-120.4549,38.57567
673794.4,-120.094,38.62627
689294.4,-120.5208,38.8577
691919.4,-120.1582,38.90858
695794.4,-119.795,38.9581
693919.4,-120.223,39.19109
700294.4,-119.8581,39.24089
695169.4,-120.2885,39.4738
709794.4,-119.9218,39.5239
528347.25,-120.4549,38.57567
469222.25,-120.094,38.62627
570097.25,-120.5208,38.8577
528847.25,-120.1582,38.90858
491847.25,-119.795,38.9581
559847.25,-120.223,39.19109
522972.25,-119.8581,39.24089
582972.25,-120.2885,39.4738
542972.25,-119.9218,39.5239
629116.9,-120.4549,38.57567
624866.9,-120.094,38.62627
661241.9,-120.5208,38.8577
665741.9,-120.1582,38.90858
658741.9,-119.795,38.9581
689366.9,-120.223,39.19109
687866.9,-119.8581,39.24089
712366.9,-120.2885,39.4738
711991.9,-119.9218,39.5239
