uwnd,lon,lat
10.173435,-119.9218,39.5239
-2.9480712,-120.4549,38.57567
-1.5867431,-120.094,38.62627
-2.74104,-120.5208,38.8577
-1.5828369,-120.1582,38.90858
0.94060063,-119.795,38.9581
-0.5945556,-120.223,39.19109
1.7238038,-119.8581,39.24089
0.76091313,-120.2885,39.4738
1.7238038,-119.9218,39.5239
-2.0573564,-120.4549,38.57567
-1.444075,-120.094,38.62627
-1.8757156,-120.5208,38.8577
-1.444075,-120.1582,38.90858
1.180925,-119.795,38.9581
-0.37962186,-120.223,39.19109
1.4153,-119.8581,39.24089
0.7883469,-120.2885,39.4738
1.4172531,-119.9218,39.5239
-2.8402982,-120.4549,38.57567
-2.2719388,-120.094,38.62627
-3.2035794,-120.5208,38.8577
-2.2719388,-120.1582,38.90858
-0.5141263,-119.795,38.9581
-2.0024076,-120.223,39.19109
-0.008266926,-119.8581,39.24089
-0.6391263,-120.2885,39.4738
-0.008266926,-119.9218,39.5239
2.0657043,-120.4549,38.57567
4.8664856,-120.094,38.62627
3.374298,-120.5208,38.8577
4.8664856,-120.1582,38.90858
5.124298,-119.795,38.9581
4.8977356,-120.223,39.19109
5.651642,-119.8581,39.24089
4.98172,-120.2885,39.4738
5.651642,-119.9218,39.5239
7.9147835,-120.4549,38.57567
11.535877,-120.094,38.62627
10.115955,-120.5208,38.8577
11.530018,-120.1582,38.90858
9.518299,-119.795,38.9581
9.864002,-120.223,39.19109
10.57494,-119.8581,39.24089
9.826893,-120.2885,39.4738
10.56908,-119.9218,39.5239
-2.3538837,-120.4549,38.57567
-0.95154,-120.094,38.62627
-1.9632587,-120.5208,38.8577
-0.94763374,-120.1582,38.90858
2.282835,-119.795,38.9581
0.251585,-120.223,39.19109
2.2867413,-119.8581,39.24089
1.1187725,-120.2885,39.4738
2.2945538,-119.9218,39.5239
-9.668742,-120.4549,38.57567
-10.104289,-120.094,38.62627
-10.932414,-120.5208,38.8577
-10.104289,-120.1582,38.90858
-6.0007734,-119.795,38.9581
-8.237102,-120.223,39.19109
-4.869914,-119.8581,39.24089
-6.414836,-120.2885,39.4738
-4.869914,-119.9218,39.5239
-6.3391714,-120.4549,38.57567
-5.3547964,-120.094,38.62627
-6.2786245,-120.5208,38.8577
-5.348937,-120.1582,38.90858
-0.8782339,-119.795,38.9581
-3.3391714,-120.223,39.19109
0.10614109,-119.8581,39.24089
-1.0715933,-120.2885,39.4738
0.108094215,-119.9218,39.5239
-6.3666763,-120.4549,38.57567
-5.9662857,-120.094,38.62627
-6.4936295,-120.5208,38.8577
-5.9623795,-120.1582,38.90858
-1.7651138,-119.795,38.9581
-3.4975357,-120.223,39.19109
-0.2162857,-119.8581,39.24089
-1.0405045,-120.2885,39.4738
-0.21433258,-119.9218,39.5239
-4.4774246,-120.4549,38.57567
-3.748909,-120.094,38.62627
-4.2996902,-120.5208,38.8577
-3.7450027,-120.1582,38.90858
-1.436409,-119.795,38.9581
-2.6668777,-120.223,39.19109
-0.5379715,-119.8581,39.24089
-0.8524246,-120.2885,39.4738
-0.5321121,-119.9218,39.5239
5.592264,-120.4549,38.57567
9.44578,-120.094,38.62627
6.8930454,-120.5208,38.8577
9.443827,-120.1582,38.90858
8.422342,-119.795,38.9581
8.201639,-120.223,39.19109
8.818827,-119.8581,39.24089
8.398905,-120.2885,39.4738
8.816874,-119.9218,39.5239
-9.004173,-120.4549,38.57567
-7.9319077,-120.094,38.62627
-10.025658,-120.5208,38.8577
-7.9280014,-120.1582,38.90858
-5.168236,-119.795,38.9581
-6.8166733,-120.223,39.19109
-4.935814,-119.8581,39.24089
-6.152611,-120.2885,39.4738
-4.9299545,-119.9218,39.5239
-15.579048,-120.4549,38.57567
-13.727486,-120.094,38.62627
-15.081001,-120.5208,38.8577
-13.725533,-120.1582,38.90858
-7.0810013,-119.795,38.9581
-9.963814,-120.223,39.19109
-5.9286575,-119.8581,39.24089
-8.295845,-120.2885,39.4738
-5.9286575,-119.9218,39.5239
-10.010626,-120.4549,38.57567
-9.995001,-120.094,38.62627
-11.31336,-120.5208,38.8577
-9.995001,-120.1582,38.90858
-5.370001,-119.795,38.9581
-8.393438,-120.223,39.19109
-4.7098446,-119.8581,39.24089
-6.948126,-120.2885,39.4738
-4.7078915,-119.9218,39.5239
-3.3935108,-120.4549,38.57567
-2.9931202,-120.094,38.62627
-4.6396046,-120.5208,38.8577
-2.991167,-120.1582,38.90858
-0.40132332,-119.795,38.9581
-2.7997608,-120.223,39.19109
-0.55952644,-119.8581,39.24089
-2.3759327,-120.2885,39.4738
-0.55952644,-119.9218,39.5239
-1.1347275,-120.4549,38.57567
-1.0077744,-120.094,38.62627
-1.9296494,-120.5208,38.8577
-1.0077744,-120.1582,38.90858
-1.5351181,-119.795,38.9581
-1.970665,-120.223,39.19109
-1.0273056,-119.8581,39.24089
-1.4667587,-120.2885,39.4738
-1.0292587,-119.9218,39.5239
1.9794312,-120.4549,38.57567
4.539978,-120.094,38.62627
3.2958374,-120.5208,38.8577
4.538025,-120.1582,38.90858
3.3895874,-119.795,38.9581
4.008728,-120.223,39.19109
4.489197,-119.8581,39.24089
4.6415405,-120.2885,39.4738
4.489197,-119.9218,39.5239
3.2988396,-120.4549,38.57567
6.5957146,-120.094,38.62627
4.802746,-120.5208,38.8577
6.5937614,-120.1582,38.90858
5.916027,-119.795,38.9581
6.29298,-120.223,39.19109
6.2988396,-119.8581,39.24089
5.992199,-120.2885,39.4738
6.2988396,-119.9218,39.5239
6.476643,-120.4549,38.57567
10.201252,-120.094,38.62627
7.2617993,-120.5208,38.8577
10.201252,-120.1582,38.90858
8.252033,-119.795,38.9581
8.492268,-120.223,39.19109
9.421955,-119.8581,39.24089
8.957111,-120.2885,39.4738
9.420002,-119.9218,39.5239
-2.976574,-120.4549,38.57567
-2.632824,-120.094,38.62627
-4.572277,-120.5208,38.8577
-2.6308708,-120.1582,38.90858
-1.1113396,-119.795,38.9581
-3.041027,-120.223,39.19109
-0.74415207,-119.8581,39.24089
-1.8496208,-120.2885,39.4738
-0.74415207,-119.9218,39.5239
1.4220963,-120.4549,38.57567
2.3654556,-120.094,38.62627
-0.27907562,-120.5208,38.8577
2.3654556,-120.1582,38.90858
-0.8025131,-119.795,38.9581
-1.0271225,-120.223,39.19109
-0.72634125,-119.8581,39.24089
-1.1540756,-120.2885,39.4738
-0.72634125,-119.9218,39.5239
1.1198425,-120.4549,38.57567
2.0417175,-120.094,38.62627
0.4538269,-120.5208,38.8577
2.0397644,-120.1582,38.90858
-0.22000122,-119.795,38.9581
0.07687378,-120.223,39.19109
-0.4367981,-119.8581,39.24089
-0.61257935,-120.2885,39.4738
-0.4367981,-119.9218,39.5239
-0.9122963,-120.4549,38.57567
-0.90253067,-120.094,38.62627
-2.0822182,-120.5208,38.8577
-0.90839005,-120.1582,38.90858
-3.5685463,-119.795,38.9581
-3.4474525,-120.223,39.19109
-3.1857338,-119.8581,39.24089
-3.1505775,-120.2885,39.4738
-3.1857338,-119.9218,39.5239
-1.5451955,-120.4549,38.57567
-1.2795705,-120.094,38.62627
-2.1194143,-120.5208,38.8577
-1.2815236,-120.1582,38.90858
-2.2112112,-119.795,38.9581
-2.537383,-120.223,39.19109
-1.928008,-119.8581,39.24089
-2.2366018,-120.2885,39.4738
-1.9299611,-119.9218,39.5239
-1.9424515,-120.4549,38.57567
-2.8487015,-120.094,38.62627
-3.1162796,-120.5208,38.8577
-2.8506546,-120.1582,38.90858
-3.122139,-119.795,38.9581
-3.8350296,-120.223,39.19109
-3.4404984,-119.8581,39.24089
-3.811592,-120.2885,39.4738
-3.4424515,-119.9218,39.5239
0.8326931,-120.4549,38.57567
3.207693,-120.094,38.62627
2.4010525,-120.5208,38.8577
3.2096462,-120.1582,38.90858
4.4303493,-119.795,38.9581
3.9479275,-120.223,39.19109
4.3678493,-119.8581,39.24089
4.1823025,-120.2885,39.4738
4.3678493,-119.9218,39.5239
-2.4391022,-120.4549,38.57567
-0.8004303,-120.094,38.62627
-2.5172272,-120.5208,38.8577
-0.8004303,-120.1582,38.90858
1.5550385,-119.795,38.9581
-0.46644592,-120.223,39.19109
1.7581635,-119.8581,39.24089
0.7308197,-120.2885,39.4738
1.7581635,-119.9218,39.5239
-6.0361366,-120.4549,38.57567
-5.854496,-120.094,38.62627
-7.1240273,-120.5208,38.8577
-5.852543,-120.1582,38.90858
-2.2861366,-119.795,38.9581
-4.9736366,-120.223,39.19109
-1.8486366,-119.8581,39.24089
-3.5654335,-120.2885,39.4738
-1.8486366,-119.9218,39.5239
-0.62801933,-120.4549,38.57567
1.1141682,-120.094,38.62627
