snohf,lon,lat
-26.565275,-119.8581,39.24089
-17.760588,-120.2885,39.4738
-0.0027751923,-119.9218,39.5239
-0.004491806,-120.4549,38.57567
-41.098244,-120.094,38.62627
-0.004491806,-120.5208,38.8577
-52.887306,-120.1582,38.90858
-52.12168,-119.795,38.9581
-8.270117,-120.223,39.19109
-24.582617,-119.8581,39.24089
-14.379492,-120.2885,39.4738
-0.004491806,-119.9218,39.5239
0.006919861,-120.4549,38.57567
-51.954018,-120.094,38.62627
0.006919861,-120.5208,38.8577
-62.563393,-120.1582,38.90858
-51.55558,-119.795,38.9581
-7.852455,-120.223,39.19109
-33.391518,-119.8581,39.24089
-14.133705,-120.2885,39.4738
0.006919861,-119.9218,39.5239
1.9073486e-05,-120.4549,38.57567
-53.695293,-120.094,38.62627
1.9073486e-05,-120.5208,38.8577
-65.85155,-120.1582,38.90858
-63.203106,-119.795,38.9581
-10.156231,-120.223,39.19109
-28.765606,-119.8581,39.24089
-17.671856,-120.2885,39.4738
1.9073486e-05,-119.9218,39.5239
-0.015413284,-120.4549,38.57567
-55.554474,-120.094,38.62627
-0.015413284,-120.5208,38.8577
-71.47635,-120.1582,38.90858
-64.366974,-119.795,38.9581
-9.445101,-120.223,39.19109
-40.73416,-119.8581,39.24089
-19.140413,-120.2885,39.4738
-0.015413284,-119.9218,39.5239
-0.005382538,-120.4549,38.57567
-52.49757,-120.094,38.62627
-0.005382538,-120.5208,38.8577
-70.25539,-120.1582,38.90858
-64.39601,-119.795,38.9581
-10.37257,-120.223,39.19109
-18.013195,-119.8581,39.24089
-17.888195,-120.2885,39.4738
-0.005382538,-119.9218,39.5239
0.013311386,-120.4549,38.57567
-44.424187,-120.094,38.62627
0.013311386,-120.5208,38.8577
-66.95544,-120.1582,38.90858
-68.53356,-119.795,38.9581
-1.8382511,-120.223,39.19109
-28.799189,-119.8581,39.24089
-15.557001,-120.2885,39.4738
-0.010126114,-119.9218,39.5239
0.0026569366,-120.4549,38.57567
-5.059843,-120.094,38.62627
0.0026569366,-120.5208,38.8577
-4.841093,-120.1582,38.90858
-1.8645306,-119.795,38.9581
-9.966093,-120.223,39.19109
-1.1067181,-119.8581,39.24089
-0.33328056,-120.2885,39.4738
-0.39578056,-119.9218,39.5239
0.0007266998,-120.4549,38.57567
-4.0305233,-120.094,38.62627
0.0007266998,-120.5208,38.8577
-12.350836,-120.1582,38.90858
-35.061775,-119.795,38.9581
-0.6711483,-120.223,39.19109
-31.21021,-119.8581,39.24089
-16.52271,-120.2885,39.4738
0.0007266998,-119.9218,39.5239
-0.009849548,-120.4549,38.57567
-62.8536,-120.094,38.62627
-0.009849548,-120.5208,38.8577
-81.00985,-120.1582,38.90858
-69.82235,-119.795,38.9581
-1.3535995,-120.223,39.19109
-28.955162,-119.8581,39.24089
-14.470787,-120.2885,39.4738
-0.009849548,-119.9218,39.5239
0.010606766,-120.4549,38.57567
-47.44252,-120.094,38.62627
0.010606766,-120.5208,38.8577
-80.21596,-120.1582,38.90858
-56.81752,-119.795,38.9581
-10.809706,-120.223,39.19109
-34.856583,-119.8581,39.24089
-12.887831,-120.2885,39.4738
-0.18470573,-119.9218,39.5239
0.0046138763,-120.4549,38.57567
-57.815697,-120.094,38.62627
0.0046138763,-120.5208,38.8577
-75.69851,-120.1582,38.90858
-68.53445,-119.795,38.9581
-9.589136,-120.223,39.19109
-48.01101,-119.8581,39.24089
-19.995386,-120.2885,39.4738
0.0046138763,-119.9218,39.5239
0.010702133,-120.4549,38.57567
-53.84086,-120.094,38.62627
0.010702133,-120.5208,38.8577
-70.489296,-120.1582,38.90858
-69.72367,-119.795,38.9581
-1.9580479,-120.223,39.19109
-44.731483,-119.8581,39.24089
-5.504923,-120.2885,39.4738
0.010702133,-119.9218,39.5239
-0.010784149,-120.4549,38.57567
-14.057659,-120.094,38.62627
-0.010784149,-120.5208,38.8577
-23.284222,-120.1582,38.90858
-52.479534,-119.795,38.9581
-8.252972,-120.223,39.19109
-33.987347,-119.8581,39.24089
-2.7685966,-120.2885,39.4738
-0.010784149,-119.9218,39.5239
0.002128601,-120.4549,38.57567
-38.388496,-120.094,38.62627
0.002128601,-120.5208,38.8577
-51.30256,-120.1582,38.90858
-57.92756,-119.795,38.9581
-24.208809,-120.223,39.19109
-22.200996,-119.8581,39.24089
-7.724434,-120.2885,39.4738
0.002128601,-119.9218,39.5239
-0.0019741058,-120.4549,38.57567
-35.48635,-120.094,38.62627
-0.0019741058,-120.5208,38.8577
-32.16604,-120.1582,38.90858
-38.408226,-119.795,38.9581
-6.0254116,-120.223,39.19109
-24.806662,-119.8581,39.24089
-4.9941616,-120.2885,39.4738
-0.0019741058,-119.9218,39.5239
0.007846832,-120.4549,38.57567
-47.093716,-120.094,38.62627
0.007846832,-120.5208,38.8577
-69.64841,-120.1582,38.90858
-62.906216,-119.795,38.9581
-7.164028,-120.223,39.19109
-32.54684,-119.8581,39.24089
-15.226528,-120.2885,39.4738
0.007846832,-119.9218,39.5239
-0.0018310547,-120.4549,38.57567
-59.40808,-120.094,38.62627
-1.8690186,-120.5208,38.8577
-75.68152,-120.1582,38.90858
-70.142456,-119.795,38.9581
-17.290894,-120.223,39.19109
-48.017456,-119.8581,39.24089
-17.173706,-120.2885,39.4738
-0.0018310547,-119.9218,39.5239
-35.328693,-120.4549,38.57567
-58.96932,-120.094,38.62627
-0.00838089,-120.5208,38.8577
-79.26619,-120.1582,38.90858
-71.625565,-119.795,38.9581
-7.961506,-120.223,39.19109
-45.211506,-119.8581,39.24089
-7.570881,-120.2885,39.4738
-2.9693184,-119.9218,39.5239
-2.7660236,-120.4549,38.57567
-54.92227,-120.094,38.62627
-0.00039863586,-120.5208,38.8577
-72.836334,-120.1582,38.90858
-69.4379,-119.795,38.9581
-6.633211,-120.223,39.19109
-43.47696,-119.8581,39.24089
-6.1722736,-120.2885,39.4738
-0.00039863586,-119.9218,39.5239
0.011249542,-120.4549,38.57567
-8.254375,-120.094,38.62627
0.011249542,-120.5208,38.8577
-38.55125,-120.1582,38.90858
-53.73094,-119.795,38.9581
-54.152817,-120.223,39.19109
-33.402813,-119.8581,39.24089
-36.574688,-120.2885,39.4738
-0.020000458,-119.9218,39.5239
-0.008838654,-120.4549,38.57567
-13.188526,-120.094,38.62627
-0.008838654,-120.5208,38.8577
-27.001026,-120.1582,38.90858
-49.88384,-119.795,38.9581
-26.079151,-120.223,39.19109
-20.196339,-119.8581,39.24089
-34.086964,-120.2885,39.4738
-0.008838654,-119.9218,39.5239
0.0038890839,-120.4549,38.57567
-46.80861,-120.094,38.62627
0.0038890839,-120.5208,38.8577
-57.37892,-120.1582,38.90858
-82.20705,-119.795,38.9581
-77.40236,-120.223,39.19109
-58.15236,-119.8581,39.24089
-68.81642,-120.2885,39.4738
-2.871111,-119.9218,39.5239
0.013790131,-120.4549,38.57567
-8.86121,-120.094,38.62627
-0.07214737,-120.5208,38.8577
-35.126835,-120.1582,38.90858
-40.158085,-119.795,38.9581
-62.283085,-120.223,39.19109
-28.20496,-119.8581,39.24089
-34.134647,-120.2885,39.4738
0.013790131,-119.9218,39.5239
-6.6440315,-120.4549,38.57567
-20.933094,-120.094,38.62627
-6.073719,-120.5208,38.8577
-28.886219,-120.1582,38.90858
-36.13622,-119.795,38.9581
-25.737782,-120.223,39.19109
-15.058094,-119.8581,39.24089
-19.112782,-120.2885,39.4738
-0.0034065247,-119.9218,39.5239
-14.483002,-120.4549,38.57567
-26.78769,-120.094,38.62627
-8.779877,-120.5208,38.8577
-46.654877,-120.1582,38.90858
-52.592377,-119.795,38.9581
-82.608,-120.223,39.19109
-23.740814,-119.8581,39.24089
-62.608,-120.2885,39.4738
-2.2955017,-119.9218,39.5239
-0.3353939,-120.4549,38.57567
-46.03071,-120.094,38.62627
-4.8119564,-120.5208,38.8577
-11.436956,-120.1582,38.90858
-56.71821,-119.795,38.9581
-48.93696,-120.223,39.19109
-19.647894,-119.8581,39.24089
-55.960396,-120.2885,39.4738
-4.5150814,-119.9218,39.5239
-5.768097,-120.4549,38.57567
-33.221222,-120.094,38.62627
-9.283722,-120.5208,38.8577
-66.87747,-120.1582,38.90858
-63.197784,-119.795,38.9581
-39.99466,-120.223,39.19109
-22.697784,-119.8581,39.24089
-37.479034,-120.2885,39.4738
-4.861847,-119.9218,39.5239
-1.9375839,-120.4549,38.57567
-75.281334,-120.094,38.62627
-6.3516464,-120.5208,38.8577
-98.04696,-120.1582,38.90858
-91.48446,-119.795,38.9581
-42.57821,-120.223,39.19109
-36.789146,-119.8581,39.24089
-43.39071,-120.2885,39.4738
-10.609459,-119.9218,39.5239
-8.129896,-120.4549,38.57567
-64.747086,-120.094,38.62627
-1.9970837,-120.5208,38.8577
-85.153336,-120.1582,38.90858
-90.82521,-119.795,38.9581
-41.01271,-120.223,39.19109
-43.942398,-119.8581,39.24089
-38.004898,-120.2885,39.4738
-10.395521,-119.9218,39.5239
0.004365921,-120.4549,38.57567
-28.464384,-120.094,38.62627
-2.0034466,-120.5208,38.8577
-23.26126,-120.1582,38.90858
-75.48001,-119.795,38.9581
-34.401886,-120.223,39.19109
-33.019073,-119.8581,39.24089
-29.378447,-120.2885,39.4738
-17.370634,-119.9218,39.5239
-6.3428364,-120.4549,38.57567
-18.608461,-120.094,38.62627
-1.9600239,-120.5208,38.8577
-27.163149,-120.1582,38.90858
-40.975647,-119.795,38.9581
-58.960022,-120.223,39.19109
-20.811586,-119.8581,39.24089
-15.811586,-120.2885,39.4738
-13.366274,-119.9218,39.5239
-6.926428,-120.4549,38.57567
-20.199865,-120.094,38.62627
-1.9733028,-120.5208,38.8577
-29.18424,-120.1582,38.90858
-34.856117,-119.795,38.9581
-39.074867,-120.223,39.19109
-21.18424,-119.8581,39.24089
-25.738928,-120.2885,39.4738
-10.176428,-119.9218,39.5239
-10.059179,-120.4549,38.57567
-28.535742,-120.094,38.62627
-1.8169918,-120.5208,38.8577
-39.67637,-120.1582,38.90858
-50.066994,-119.795,38.9581
-35.86387,-120.223,39.19109
-29.62168,-119.8581,39.24089
-29.168554,-120.2885,39.4738
-1.1529293,-119.9218,39.5239
-7.502697,-120.4549,38.57567
-57.799572,-120.094,38.62627
-8.9167595,-120.5208,38.8577
-71.60426,-120.1582,38.90858
-66.4402,-119.795,38.9581
-39.151134,-120.223,39.19109
-35.799572,-119.8581,39.24089
-35.299572,-120.2885,39.4738
-0.8073845,-119.9218,39.5239
-5.012398,-120.4549,38.57567
-56.89521,-120.094,38.62627
-2.0045853,-120.5208,38.8577
-74.54365,-120.1582,38.90858
-66.6374,-119.795,38.9581
-32.754585,-120.223,39.19109
-26.981148,-119.8581,39.24089
-15.92646,-120.2885,39.4738
-0.77802277,-119.9218,39.5239
-7.3963223,-120.4549,38.57567
-55.54476,-120.094,38.62627
-1.9431973,-120.5208,38.8577
-91.802574,-120.1582,38.90858
-65.09945,-119.795,38.9581
-8.622885,-120.223,39.19109
-20.45101,-119.8581,39.24089
-8.26351,-120.2885,39.4738
-1.2244473,-119.9218,39.5239
-7.4666443,-120.4549,38.57567
-80.63852,-120.094,38.62627
-2.0135193,-120.5208,38.8577
-132.5057,-120.1582,38.90858
-92.59946,-119.795,38.9581
-10.318207,-120.223,39.19109
-10.958832,-119.8581,39.24089
-11.271332,-120.2885,39.4738
-1.5525818,-119.9218,39.5239
0.013097763,-120.4549,38.57567
-52.940025,-120.094,38.62627
-2.0181522,-120.5208,38.8577
-95.940025,-120.1582,38.90858
-79.35409,-119.795,38.9581
-5.4322147,-120.223,39.19109
-20.486902,-119.8581,39.24089
-5.815027,-120.2885,39.4738
-2.9947147,-119.9218,39.5239
-1.9772205,-120.4549,38.57567
-46.805344,-120.094,38.62627
-1.985033,-120.5208,38.8577
-58.867844,-120.1582,38.90858
-59.586594,-119.795,38.9581
-5.438158,-120.223,39.19109
-29.774096,-119.8581,39.24089
-11.711596,-120.2885,39.4738
-1.1178455,-119.9218,39.5239
-6.260229,-120.4549,38.57567
-52.44773,-120.094,38.62627
-1.8227291,-120.5208,38.8577
-81.03367,-120.1582,38.90858
-75.34617,-119.795,38.9581
-8.728979,-120.223,39.19109
-35.68992,-119.8581,39.24089
-8.314917,-120.2885,39.4738
-0.5336666,-119.9218,39.5239
-1.9162102,-120.4549,38.57567
-37.306835,-120.094,38.62627
-0.0021476746,-120.5208,38.8577
-59.44746,-120.1582,38.90858
-77.416214,-119.795,38.9581
-6.556835,-120.223,39.19109
-22.611523,-119.8581,39.24089
-4.9865227,-120.2885,39.4738
-0.0021476746,-119.9218,39.5239
-2.0540905,-120.4549,38.57567
-63.874405,-120.094,38.62627
-0.0072155,-120.5208,38.8577
-90.67128,-120.1582,38.90858
-90.83534,-119.795,38.9581
-97.08534,-120.223,39.19109
-52.288467,-119.8581,39.24089
-65.75722,-120.2885,39.4738
-0.015028,-119.9218,39.5239
-4.75082,-120.4549,38.57567
-66.344574,-120.094,38.62627
-0.0008201599,-120.5208,38.8577
-86.85239,-120.1582,38.90858
-105.282074,-119.795,38.9581
-78.8602,-120.223,39.19109
-46.953945,-119.8581,39.24089
-54.196133,-120.2885,39.4738
-0.0008201599,-119.9218,39.5239
-1.9984703,-120.4549,38.57567
-83.49066,-120.094,38.62627
-0.0062828064,-120.5208,38.8577
-113.45941,-120.1582,38.90858
-96.092224,-119.795,38.9581
-28.02972,-120.223,39.19109
-22.857845,-119.8581,39.24089
-18.537533,-120.2885,39.4738
-0.5062828,-119.9218,39.5239
-1.976738,-120.4549,38.57567
-91.593925,-120.094,38.62627
-0.00017547607,-120.5208,38.8577
-135.25018,-120.1582,38.90858
-90.3283,-119.795,38.9581
-6.789238,-120.223,39.19109
-25.757988,-119.8581,39.24089
-6.992363,-120.2885,39.4738
-0.00017547607,-119.9218,39.5239
-7.789749,-120.4549,38.57567
-93.78194,-120.094,38.62627
0.0149383545,-120.5208,38.8577
-132.66475,-120.1582,38.90858
-114.06319,-119.795,38.9581
-13.453812,-120.223,39.19109
-24.313187,-119.8581,39.24089
-2.5631866,-120.2885,39.4738
0.0149383545,-119.9218,39.5239
-2.0129242,-120.4549,38.57567
-79.23949,-120.094,38.62627
0.010513306,-120.5208,38.8577
-128.60667,-120.1582,38.90858
-117.09886,-119.795,38.9581
-5.481674,-120.223,39.19109
-10.137924,-119.8581,39.24089
-7.1457367,-120.2885,39.4738
0.010513306,-119.9218,39.5239
-11.464859,-120.4549,38.57567
-102.4258,-120.094,38.62627
-2.0664215,-120.5208,38.8577
-145.07423,-120.1582,38.90858
-114.27736,-119.795,38.9581
-11.121109,-120.223,39.19109
-12.7539215,-119.8581,39.24089
-10.886734,-120.2885,39.4738
-5.4101715,-119.9218,39.5239
-2.0658855,-120.4549,38.57567
-91.8237,-120.094,38.62627
0.004426956,-120.5208,38.8577
-133.5112,-120.1582,38.90858
-102.81589,-119.795,38.9581
-9.862761,-120.223,39.19109
-4.6440105,-119.8581,39.24089
-6.3627605,-120.2885,39.4738
0.004426956,-119.9218,39.5239
-2.0361023,-120.4549,38.57567
-75.49704,-120.094,38.62627
0.002960205,-120.5208,38.8577
-13.661102,-120.1582,38.90858
-94.37985,-119.795,38.9581
-4.168915,-120.223,39.19109
-2.8564148,-119.8581,39.24089
-3.8564148,-120.2885,39.4738
0.002960205,-119.9218,39.5239
-1.954834,-120.4549,38.57567
-68.35327,-120.094,38.62627
0.0061035156,-120.5208,38.8577
-2.6345215,-120.1582,38.90858
-88.60327,-119.795,38.9581
-4.157959,-120.223,39.19109
-15.0407715,-119.8581,39.24089
-2.782959,-120.2885,39.4738
0.0061035156,-119.9218,39.5239
-1.9151249,-120.4549,38.57567
-87.37606,-120.094,38.62627
-0.0010623932,-120.5208,38.8577
-10.837,-120.1582,38.90858
-97.61825,-119.795,38.9581
-7.3604374,-120.223,39.19109
-42.71981,-119.8581,39.24089
-5.7354374,-120.2885,39.4738
-0.0010623932,-119.9218,39.5239
0.009231567,-120.4549,38.57567
-78.99858,-120.094,38.62627
0.009231567,-120.5208,38.8577
-28.522018,-120.1582,38.90858
-88.87358,-119.795,38.9581
-14.287643,-120.223,39.19109
-5.904831,-119.8581,39.24089
-4.342331,-120.2885,39.4738
0.009231567,-119.9218,39.5239
0.0030384064,-120.4549,38.57567
-79.9579,-120.094,38.62627
0.0030384064,-120.5208,38.8577
-120.13759,-120.1582,38.90858
-89.73134,-119.795,38.9581
-3.5438366,-120.223,39.19109
-14.465712,-119.8581,39.24089
-4.379774,-120.2885,39.4738
0.0030384064,-119.9218,39.5239
0.00012207031,-120.4549,38.57567
-93.63269,-120.094,38.62627
0.00012207031,-120.5208,38.8577
-145.93738,-120.1582,38.90858
-105.25769,-119.795,38.9581
-6.015503,-120.223,39.19109
-18.19519,-119.8581,39.24089
-8.53894,-120.2885,39.4738
0.00012207031,-119.9218,39.5239
-0.0007610321,-120.4549,38.57567
-76.20389,-120.094,38.62627
-0.0007610321,-120.5208,38.8577
-133.60233,-120.1582,38.90858
-90.93826,-119.795,38.9581
-6.0554485,-120.223,39.19109
-70.21951,-119.8581,39.24089
-16.821074,-120.2885,39.4738
-0.0007610321,-119.9218,39.5239
0.0036315918,-120.4549,38.57567
-79.88699,-120.094,38.62627
0.0036315918,-120.5208,38.8577
-107.85574,-120.1582,38.90858
-94.59012,-119.795,38.9581
-7.7932434,-120.223,39.19109
-17.574493,-119.8581,39.24089
-7.0432434,-120.2885,39.4738
-0.05105591,-119.9218,39.5239
0.005508423,-120.4549,38.57567
-105.18199,-120.094,38.62627
0.005508423,-120.5208,38.8577
-127.13512,-120.1582,38.90858
-115.58824,-119.795,38.9581
-22.463242,-120.223,39.19109
-22.033554,-119.8581,39.24089
-33.033554,-120.2885,39.4738
0.005508423,-119.9218,39.5239
-7.770973,-120.4549,38.57567
-120.39597,-120.094,38.62627
0.0024642944,-120.5208,38.8577
-135.27097,-120.1582,38.90858
-131.77878,-119.795,38.9581
-22.411598,-120.223,39.19109
-20.04441,-119.8581,39.24089
-12.716286,-120.2885,39.4738
-1.6928482,-119.9218,39.5239
0.0032615662,-120.4549,38.57567
-98.12955,-120.094,38.62627
0.0032615662,-120.5208,38.8577
-124.7858,-120.1582,38.90858
-110.13736,-119.795,38.9581
-17.809238,-120.223,39.19109
-19.87955,-119.8581,39.24089
-34.231113,-120.2885,39.4738
0.0032615662,-119.9218,39.5239
-0.001077652,-120.4549,38.57567
-60.493263,-120.094,38.62627
-0.001077652,-120.5208,38.8577
-117.07139,-120.1582,38.90858
-63.907326,-119.795,38.9581
-2.7823277,-120.223,39.19109
-12.368265,-119.8581,39.24089
-4.82139,-120.2885,39.4738
-0.001077652,-119.9218,39.5239
-0.0040283203,-120.4549,38.57567
-79.89465,-120.094,38.62627
-0.0040283203,-120.5208,38.8577
-112.027466,-120.1582,38.90858
-85.089966,-119.795,38.9581
-1.9337158,-120.223,39.19109
-10.925903,-119.8581,39.24089
-4.808716,-120.2885,39.4738
-0.0040283203,-119.9218,39.5239
-0.005683899,-120.4549,38.57567
-72.37287,-120.094,38.62627
-0.005683899,-120.5208,38.8577
-103.83381,-120.1582,38.90858
-78.974434,-119.795,38.9581
-0.005683899,-120.223,39.19109
-7.661934,-119.8581,39.24089
-1.8650589,-120.2885,39.4738
-0.005683899,-119.9218,39.5239
-0.0013027191,-120.4549,38.57567
-70.95443,-120.094,38.62627
-0.0013027191,-120.5208,38.8577
-99.82943,-120.1582,38.90858
-75.64974,-119.795,38.9581
-0.0013027191,-120.223,39.19109
-7.46224,-119.8581,39.24089
-1.8528652,-120.2885,39.4738
-0.0013027191,-119.9218,39.5239
-0.017860413,-120.4549,38.57567
-76.86161,-120.094,38.62627
-0.017860413,-120.5208,38.8577
-102.36161,-120.1582,38.90858
-78.095985,-119.795,38.9581
-1.9631729,-120.223,39.19109
-11.791298,-119.8581,39.24089
-5.900673,-120.2885,39.4738
-0.017860413,-119.9218,39.5239
0.0050697327,-120.4549,38.57567
0.0050697327,-120.094,38.62627
0.0050697327,-120.5208,38.8577
-5.3074303,-120.1582,38.90858
0.0050697327,-119.795,38.9581
0.0050697327,-120.223,39.19109
-8.18243,-119.8581,39.24089
-1.9636803,-120.2885,39.4738
0.0050697327,-119.9218,39.5239
0.011865616,-120.4549,38.57567
0.011865616,-120.094,38.62627
0.011865616,-120.5208,38.8577
-4.667822,-120.1582,38.90858
0.011865616,-119.795,38.9581
0.011865616,-120.223,39.19109
-7.370947,-119.8581,39.24089
-1.9803219,-120.2885,39.4738
0.011865616,-119.9218,39.5239
0.0047245026,-120.4549,38.57567
0.0047245026,-120.094,38.62627
0.0047245026,-120.5208,38.8577
-4.221838,-120.1582,38.90858
0.0047245026,-119.795,38.9581
0.0047245026,-120.223,39.19109
-4.487463,-119.8581,39.24089
-1.8546505,-120.2885,39.4738
0.0047245026,-119.9218,39.5239
0.0019073486,-120.4549,38.57567
-53.380905,-120.094,38.62627
0.0019073486,-120.5208,38.8577
-70.17778,-120.1582,38.90858
-57.58403,-119.795,38.9581
-1.8809052,-120.223,39.19109
-37.794968,-119.8581,39.24089
-6.8730927,-120.2885,39.4738
0.0019073486,-119.9218,39.5239
-0.013366699,-120.4549,38.57567
-43.17743,-120.094,38.62627
-0.013366699,-120.5208,38.8577
-31.685242,-120.1582,38.90858
-49.02899,-119.795,38.9581
-1.9664917,-120.223,39.19109
-3.0211792,-119.8581,39.24089
-1.8883667,-120.2885,39.4738
-0.013366699,-119.9218,39.5239
