dswrf,lon,lat
243.15625,-119.795,38.9581
236.55469,-120.223,39.19109
238.15625,-119.8581,39.24089
237.11719,-120.2885,39.4738
231.53125,-119.9218,39.5239
241.14844,-120.4549,38.57567
250.44531,-120.094,38.62627
239.78906,-120.5208,38.8577
248.02344,-120.1582,38.90858
247.69531,-119.795,38.9581
242.11719,-120.223,39.19109
243.98438,-119.8581,39.24089
242.47656,-120.2885,39.4738
236.57031,-119.9218,39.5239
239.05469,-120.4549,38.57567
251.86719,-120.094,38.62627
237.72656,-120.5208,38.8577
249.64844,-120.1582,38.90858
250.91406,-119.795,38.9581
242.64062,-120.223,39.19109
247.79688,-119.8581,39.24089
245.19531,-120.2885,39.4738
240.78906,-119.9218,39.5239
238.83594,-120.4549,38.57567
251.17188,-120.094,38.62627
235.79688,-120.5208,38.8577
243.60938,-120.1582,38.90858
244.9375,-119.795,38.9581
237.25781,-120.223,39.19109
236.0625,-119.8581,39.24089
234.63281,-120.2885,39.4738
227.6875,-119.9218,39.5239
98.734375,-120.4549,38.57567
193.27344,-120.094,38.62627
81.78125,-120.5208,38.8577
173.375,-120.1582,38.90858
196.14062,-119.795,38.9581
111.24219,-120.223,39.19109
176.84375,-119.8581,39.24089
152.67969,-120.2885,39.4738
162.625,-119.9218,39.5239
180.88281,-120.4549,38.57567
248.53906,-120.094,38.62627
160.97656,-120.5208,38.8577
239.78125,-120.1582,38.90858
246.19531,-119.795,38.9581
215.63281,-120.223,39.19109
237.82812,-119.8581,39.24089
231.89062,-120.2885,39.4738
223.85156,-119.9218,39.5239
188.75781,-120.4549,38.57567
230.73438,-120.094,38.62627
192.53125,-120.5208,38.8577
215.51562,-120.1582,38.90858
216.07031,-119.795,38.9581
190.54688,-120.223,39.19109
199.375,-119.8581,39.24089
177.99219,-120.2885,39.4738
158.86719,-119.9218,39.5239
237.54688,-120.4549,38.57567
254.64062,-120.094,38.62627
249.86719,-120.5208,38.8577
257.09375,-120.1582,38.90858
256.45312,-119.795,38.9581
252.09375,-120.223,39.19109
254.42188,-119.8581,39.24089
254.08594,-120.2885,39.4738
248.82031,-119.9218,39.5239
249.35938,-120.4549,38.57567
261.34375,-120.094,38.62627
251.34375,-120.5208,38.8577
260.27344,-120.1582,38.90858
260.03906,-119.795,38.9581
254.34375,-120.223,39.19109
257.0703,-119.8581,39.24089
254.52344,-120.2885,39.4738
249.50781,-119.9218,39.5239
259.4922,-120.4549,38.57567
268.39844,-120.094,38.62627
256.6328,-120.5208,38.8577
265.03125,-120.1582,38.90858
265.14844,-119.795,38.9581
258.96094,-120.223,39.19109
261.60938,-119.8581,39.24089
260.0703,-120.2885,39.4738
255.65625,-119.9218,39.5239
261.09375,-120.4549,38.57567
272.14062,-120.094,38.62627
260.5078,-120.5208,38.8577
269.9375,-120.1582,38.90858
270.72656,-119.795,38.9581
263.8125,-120.223,39.19109
267.73438,-119.8581,39.24089
265.45312,-120.2885,39.4738
261.7578,-119.9218,39.5239
102.0625,-120.4549,38.57567
197.60156,-120.094,38.62627
83.203125,-120.5208,38.8577
208.63281,-120.1582,38.90858
223.91406,-119.795,38.9581
171.57031,-120.223,39.19109
174.33594,-119.8581,39.24089
191.3125,-120.2885,39.4738
131.5625,-119.9218,39.5239
76.046875,-120.4549,38.57567
179.96875,-120.094,38.62627
93.515625,-120.5208,38.8577
177.89062,-120.1582,38.90858
155.19531,-119.795,38.9581
136.32812,-120.223,39.19109
117.640625,-119.8581,39.24089
169.95312,-120.2885,39.4738
92.75,-119.9218,39.5239
129.86719,-120.4549,38.57567
227.1875,-120.094,38.62627
107.625,-120.5208,38.8577
189.84375,-120.1582,38.90858
202.70312,-119.795,38.9581
185.57812,-120.223,39.19109
195.97656,-119.8581,39.24089
207.07031,-120.2885,39.4738
173.03125,-119.9218,39.5239
187.52344,-120.4549,38.57567
216.01562,-120.094,38.62627
137.75781,-120.5208,38.8577
230.08594,-120.1582,38.90858
232.21094,-119.795,38.9581
195.38281,-120.223,39.19109
228.5625,-119.8581,39.24089
204.91406,-120.2885,39.4738
196.875,-119.9218,39.5239
119.34375,-120.4549,38.57567
233.97656,-120.094,38.62627
105.0625,-120.5208,38.8577
206.125,-120.1582,38.90858
205.5625,-119.795,38.9581
144.85156,-120.223,39.19109
161.50781,-119.8581,39.24089
173.42188,-120.2885,39.4738
126.19531,-119.9218,39.5239
244.95312,-120.4549,38.57567
249.41406,-120.094,38.62627
245.67188,-120.5208,38.8577
239.53906,-120.1582,38.90858
233.24219,-119.795,38.9581
266.2578,-120.223,39.19109
247.14062,-119.8581,39.24089
278.5078,-120.2885,39.4738
254.75,-119.9218,39.5239
265.20312,-120.4549,38.57567
277.89062,-120.094,38.62627
255.88281,-120.5208,38.8577
257.1875,-120.1582,38.90858
271.84375,-119.795,38.9581
264.625,-120.223,39.19109
230.16406,-119.8581,39.24089
266.7578,-120.2885,39.4738
245.5625,-119.9218,39.5239
165.57031,-120.4549,38.57567
191.03906,-120.094,38.62627
257.17188,-120.5208,38.8577
256.27344,-120.1582,38.90858
221.92188,-119.795,38.9581
272.41406,-120.223,39.19109
265.5078,-119.8581,39.24089
279.23438,-120.2885,39.4738
276.5078,-119.9218,39.5239
274.02344,-120.4549,38.57567
292.125,-120.094,38.62627
279.46875,-120.5208,38.8577
291.35938,-120.1582,38.90858
290.2422,-119.795,38.9581
285.78906,-120.223,39.19109
287.3672,-119.8581,39.24089
287.35938,-120.2885,39.4738
281.8672,-119.9218,39.5239
163.99219,-120.4549,38.57567
271.9453,-120.094,38.62627
224.125,-120.5208,38.8577
284.84375,-120.1582,38.90858
287.35156,-119.795,38.9581
255.28906,-120.223,39.19109
285.03125,-119.8581,39.24089
280.8203,-120.2885,39.4738
280.04688,-119.9218,39.5239
123.72656,-120.4549,38.57567
263.2422,-120.094,38.62627
100.359375,-120.5208,38.8577
207.39844,-120.1582,38.90858
276.04688,-119.795,38.9581
185.98438,-120.223,39.19109
236.78125,-119.8581,39.24089
237.91406,-120.2885,39.4738
255.64844,-119.9218,39.5239
191.71875,-120.4549,38.57567
281.1172,-120.094,38.62627
200.28125,-120.5208,38.8577
256.6172,-120.1582,38.90858
247.17969,-119.795,38.9581
263.3047,-120.223,39.19109
218.8125,-119.8581,39.24089
227.42969,-120.2885,39.4738
206.60156,-119.9218,39.5239
237.11719,-120.4549,38.57567
254.4375,-120.094,38.62627
224.86719,-120.5208,38.8577
244.16406,-120.1582,38.90858
249.98438,-119.795,38.9581
265.26562,-120.223,39.19109
252.28125,-119.8581,39.24089
234.5625,-120.2885,39.4738
227.54688,-119.9218,39.5239
266.03906,-120.4549,38.57567
297.0703,-120.094,38.62627
264.4922,-120.5208,38.8577
290.7578,-120.1582,38.90858
295.32812,-119.795,38.9581
276.8203,-120.223,39.19109
288.9453,-119.8581,39.24089
283.46094,-120.2885,39.4738
266.35938,-119.9218,39.5239
177.14062,-120.4549,38.57567
252.82031,-120.094,38.62627
176.9375,-120.5208,38.8577
246.78906,-120.1582,38.90858
246.96875,-119.795,38.9581
217.5625,-120.223,39.19109
239.69531,-119.8581,39.24089
235.53125,-120.2885,39.4738
229.78906,-119.9218,39.5239
164.64062,-120.4549,38.57567
256.71094,-120.094,38.62627
166.26562,-120.5208,38.8577
246.71094,-120.1582,38.90858
243.10156,-119.795,38.9581
202.07812,-120.223,39.19109
220.8125,-119.8581,39.24089
210.8125,-120.2885,39.4738
214.90625,-119.9218,39.5239
236.28906,-120.4549,38.57567
294.96094,-120.094,38.62627
239.14062,-120.5208,38.8577
294.01562,-120.1582,38.90858
291.3828,-119.795,38.9581
250.85938,-120.223,39.19109
279.46875,-119.8581,39.24089
264.23438,-120.2885,39.4738
244.71875,-119.9218,39.5239
231.70312,-120.4549,38.57567
306.95312,-120.094,38.62627
178.22656,-120.5208,38.8577
299.72656,-120.1582,38.90858
303.45312,-119.795,38.9581
205.78906,-120.223,39.19109
275.5703,-119.8581,39.24089
297.15625,-120.2885,39.4738
268.03906,-119.9218,39.5239
297.4922,-120.4549,38.57567
318.0625,-120.094,38.62627
300.85156,-120.5208,38.8577
317.0,-120.1582,38.90858
315.97656,-119.795,38.9581
308.1875,-120.223,39.19109
311.0,-119.8581,39.24089
310.9375,-120.2885,39.4738
307.51562,-119.9218,39.5239
314.35156,-120.4549,38.57567
328.625,-120.094,38.62627
313.52344,-120.5208,38.8577
325.57812,-120.1582,38.90858
324.77344,-119.795,38.9581
317.35938,-120.223,39.19109
320.5703,-119.8581,39.24089
319.3672,-120.2885,39.4738
315.48438,-119.9218,39.5239
312.66406,-120.4549,38.57567
320.76562,-120.094,38.62627
311.46094,-120.5208,38.8577
320.6953,-120.1582,38.90858
319.89062,-119.795,38.9581
314.48438,-120.223,39.19109
318.4922,-119.8581,39.24089
316.84375,-120.2885,39.4738
315.5625,-119.9218,39.5239
167.10938,-120.4549,38.57567
236.09375,-120.094,38.62627
176.92969,-120.5208,38.8577
228.28906,-120.1582,38.90858
259.07812,-119.795,38.9581
196.57031,-120.223,39.19109
221.19531,-119.8581,39.24089
210.44531,-120.2885,39.4738
205.13281,-119.9218,39.5239
153.67969,-120.4549,38.57567
273.125,-120.094,38.62627
180.625,-120.5208,38.8577
262.77344,-120.1582,38.90858
250.26562,-119.795,38.9581
247.26562,-120.223,39.19109
225.24219,-119.8581,39.24089
249.20312,-120.2885,39.4738
217.97656,-119.9218,39.5239
134.8125,-120.4549,38.57567
276.71094,-120.094,38.62627
200.99219,-120.5208,38.8577
272.6328,-120.1582,38.90858
265.46094,-119.795,38.9581
256.97656,-120.223,39.19109
260.95312,-119.8581,39.24089
272.02344,-120.2885,39.4738
244.82031,-119.9218,39.5239
301.48438,-120.4549,38.57567
321.85156,-120.094,38.62627
275.4297,-120.5208,38.8577
317.8203,-120.1582,38.90858
301.26562,-119.795,38.9581
300.125,-120.223,39.19109
291.34375,-119.8581,39.24089
308.1172,-120.2885,39.4738
248.05469,-119.9218,39.5239
300.85938,-120.4549,38.57567
320.35156,-120.094,38.62627
302.625,-120.5208,38.8577
317.3125,-120.1582,38.90858
307.64062,-119.795,38.9581
301.82812,-120.223,39.19109
296.0703,-119.8581,39.24089
305.3828,-120.2885,39.4738
292.6172,-119.9218,39.5239
237.64844,-120.4549,38.57567
290.78906,-120.094,38.62627
279.9297,-120.5208,38.8577
286.73438,-120.1582,38.90858
245.27344,-119.795,38.9581
302.08594,-120.223,39.19109
257.1953,-119.8581,39.24089
304.4297,-120.2885,39.4738
291.25,-119.9218,39.5239
317.8047,-120.4549,38.57567
337.07812,-120.094,38.62627
316.1875,-120.5208,38.8577
331.59375,-120.1582,38.90858
330.6172,-119.795,38.9581
323.84375,-120.223,39.19109
318.46875,-119.8581,39.24089
326.42188,-120.2885,39.4738
320.875,-119.9218,39.5239
314.70312,-120.4549,38.57567
335.47656,-120.094,38.62627
318.9297,-120.5208,38.8577
332.71094,-120.1582,38.90858
332.5547,-119.795,38.9581
323.71094,-120.223,39.19109
325.0,-119.8581,39.24089
324.8203,-120.2885,39.4738
322.10938,-119.9218,39.5239
306.27344,-120.4549,38.57567
320.28906,-120.094,38.62627
300.51562,-120.5208,38.8577
311.39062,-120.1582,38.90858
312.35156,-119.795,38.9581
300.25,-120.223,39.19109
297.9453,-119.8581,39.24089
297.3047,-120.2885,39.4738
295.57812,-119.9218,39.5239
325.20312,-120.4549,38.57567
351.35156,-120.094,38.62627
333.3125,-120.5208,38.8577
344.35938,-120.1582,38.90858
347.91406,-119.795,38.9581
340.35156,-120.223,39.19109
341.5,-119.8581,39.24089
343.16406,-120.2885,39.4738
340.28906,-119.9218,39.5239
336.40625,-120.4549,38.57567
349.97656,-120.094,38.62627
336.5,-120.5208,38.8577
342.03906,-120.1582,38.90858
348.29688,-119.795,38.9581
339.21094,-120.223,39.19109
341.54688,-119.8581,39.24089
339.91406,-120.2885,39.4738
338.71094,-119.9218,39.5239
329.70312,-120.4549,38.57567
342.4297,-120.094,38.62627
326.3828,-120.5208,38.8577
334.1797,-120.1582,38.90858
339.8125,-119.795,38.9581
329.2422,-120.223,39.19109
334.28125,-119.8581,39.24089
331.35938,-120.2885,39.4738
329.1875,-119.9218,39.5239
330.90625,-120.4549,38.57567
346.3125,-120.094,38.62627
333.47656,-120.5208,38.8577
343.65625,-120.1582,38.90858
344.85156,-119.795,38.9581
339.9922,-120.223,39.19109
340.39062,-119.8581,39.24089
341.72656,-120.2885,39.4738
338.52344,-119.9218,39.5239
311.90625,-120.4549,38.57567
325.1797,-120.094,38.62627
314.5547,-120.5208,38.8577
336.97656,-120.1582,38.90858
324.17188,-119.795,38.9581
320.21094,-120.223,39.19109
329.96875,-119.8581,39.24089
333.28906,-120.2885,39.4738
333.4297,-119.9218,39.5239
313.53906,-120.4549,38.57567
343.25,-120.094,38.62627
330.4453,-120.5208,38.8577
343.71875,-120.1582,38.90858
340.4297,-119.795,38.9581
321.73438,-120.223,39.19109
333.51562,-119.8581,39.24089
336.82812,-120.2885,39.4738
332.57812,-119.9218,39.5239
337.01562,-120.4549,38.57567
354.90625,-120.094,38.62627
336.58594,-120.5208,38.8577
352.84375,-120.1582,38.90858
351.64844,-119.795,38.9581
342.9297,-120.223,39.19109
348.46875,-119.8581,39.24089
345.71094,-120.2885,39.4738
331.83594,-119.9218,39.5239
190.29688,-120.4549,38.57567
263.28906,-120.094,38.62627
236.42969,-120.5208,38.8577
268.0547,-120.1582,38.90858
248.11719,-119.795,38.9581
271.125,-120.223,39.19109
282.53125,-119.8581,39.24089
290.23438,-120.2885,39.4738
290.5078,-119.9218,39.5239
331.89062,-120.4549,38.57567
349.3672,-120.094,38.62627
330.84375,-120.5208,38.8577
345.01562,-120.1582,38.90858
344.96875,-119.795,38.9581
339.64062,-120.223,39.19109
338.28125,-119.8581,39.24089
341.17188,-120.2885,39.4738
315.6328,-119.9218,39.5239
337.33594,-120.4549,38.57567
337.9375,-120.094,38.62627
322.4375,-120.5208,38.8577
342.8203,-120.1582,38.90858
350.4375,-119.795,38.9581
327.375,-120.223,39.19109
342.53125,-119.8581,39.24089
335.0,-120.2885,39.4738
336.02344,-119.9218,39.5239
332.52344,-120.4549,38.57567
348.32812,-120.094,38.62627
332.6797,-120.5208,38.8577
346.16406,-120.1582,38.90858
346.5625,-119.795,38.9581
338.26562,-120.223,39.19109
339.75,-119.8581,39.24089
340.21875,-120.2885,39.4738
326.22656,-119.9218,39.5239
330.53906,-120.4549,38.57567
346.26562,-120.094,38.62627
302.39062,-120.5208,38.8577
335.39844,-120.1582,38.90858
344.72656,-119.795,38.9581
310.51562,-120.223,39.19109
341.8125,-119.8581,39.24089
340.71094,-120.2885,39.4738
339.60156,-119.9218,39.5239
322.21094,-120.4549,38.57567
336.10938,-120.094,38.62627
320.8828,-120.5208,38.8577
333.2422,-120.1582,38.90858
333.0078,-119.795,38.9581
324.3125,-120.223,39.19109
328.48438,-119.8581,39.24089
327.66406,-120.2885,39.4738
323.375,-119.9218,39.5239
342.4375,-120.4549,38.57567
361.1875,-120.094,38.62627
348.0625,-120.5208,38.8577
364.52344,-120.1582,38.90858
359.46875,-119.795,38.9581
356.4453,-120.223,39.19109
359.35156,-119.8581,39.24089
359.2578,-120.2885,39.4738
356.5,-119.9218,39.5239
343.0547,-120.4549,38.57567
354.75,-120.094,38.62627
341.14062,-120.5208,38.8577
352.76562,-120.1582,38.90858
354.46875,-119.795,38.9581
344.8672,-120.223,39.19109
348.21875,-119.8581,39.24089
346.96094,-120.2885,39.4738
339.625,-119.9218,39.5239
347.39844,-120.4549,38.57567
359.8203,-120.094,38.62627
345.76562,-120.5208,38.8577
356.73438,-120.1582,38.90858
355.89062,-119.795,38.9581
349.3125,-120.223,39.19109
351.10938,-119.8581,39.24089
351.09375,-120.2885,39.4738
348.32812,-119.9218,39.5239
319.9297,-120.4549,38.57567
331.58594,-120.094,38.62627
318.07812,-120.5208,38.8577
328.57812,-120.1582,38.90858
329.46094,-119.795,38.9581
323.6797,-120.223,39.19109
327.9453,-119.8581,39.24089
327.0703,-120.2885,39.4738
325.2578,-119.9218,39.5239
342.8203,-120.4549,38.57567
357.97656,-120.094,38.62627
348.4453,-120.5208,38.8577
358.4453,-120.1582,38.90858
357.5078,-119.795,38.9581
355.35938,-120.223,39.19109
356.57812,-119.8581,39.24089
357.39062,-120.2885,39.4738
355.84375,-119.9218,39.5239
346.71875,-120.4549,38.57567
358.92188,-120.094,38.62627
344.85156,-120.5208,38.8577
354.2578,-120.1582,38.90858
354.90625,-119.795,38.9581
348.9453,-120.223,39.19109
353.46094,-119.8581,39.24089
355.82812,-120.2885,39.4738
353.71875,-119.9218,39.5239
306.8672,-120.4549,38.57567
341.3047,-120.094,38.62627
312.53906,-120.5208,38.8577
339.39844,-120.1582,38.90858
339.3828,-119.795,38.9581
327.22656,-120.223,39.19109
338.59375,-119.8581,39.24089
337.95312,-120.2885,39.4738
337.4922,-119.9218,39.5239
281.28906,-120.4549,38.57567
325.1797,-120.094,38.62627
248.13281,-120.5208,38.8577
296.72656,-120.1582,38.90858
324.6328,-119.795,38.9581
251.95312,-120.223,39.19109
299.6797,-119.8581,39.24089
258.5703,-120.2885,39.4738
264.1172,-119.9218,39.5239
