rcq,lon,lat
0.8575001,-120.2885,39.4738
0.806125,-119.9218,39.5239
0.90550005,-120.4549,38.57567
0.96049994,-120.094,38.62627
0.90975,-120.5208,38.8577
0.95662504,-120.1582,38.90858
0.93512505,-119.795,38.9581
0.951875,-120.223,39.19109
0.93999994,-119.8581,39.24089
0.962,-120.2885,39.4738
0.907875,-119.9218,39.5239
0.80375004,-120.4549,38.57567
0.92875004,-120.094,38.62627
0.815,-120.5208,38.8577
0.935,-120.1582,38.90858
0.95875007,-119.795,38.9581
0.89875,-120.223,39.19109
0.945,-119.8581,39.24089
0.9412501,-120.2885,39.4738
0.9175001,-119.9218,39.5239
0.70187503,-120.4549,38.57567
0.86750007,-120.094,38.62627
0.71475005,-120.5208,38.8577
0.87775,-120.1582,38.90858
0.91800004,-119.795,38.9581
0.833125,-120.223,39.19109
0.90462506,-119.8581,39.24089
0.900125,-120.2885,39.4738
0.864625,-119.9218,39.5239
0.7075,-120.4549,38.57567
0.78375,-120.094,38.62627
0.67125,-120.5208,38.8577
0.80125,-120.1582,38.90858
0.89875,-119.795,38.9581
0.77624995,-120.223,39.19109
0.8875,-119.8581,39.24089
0.8175,-120.2885,39.4738
0.84625,-119.9218,39.5239
0.75275004,-120.4549,38.57567
0.7795,-120.094,38.62627
0.73812497,-120.5208,38.8577
0.759,-120.1582,38.90858
0.8355,-119.795,38.9581
0.77525,-120.223,39.19109
0.82237506,-119.8581,39.24089
0.778125,-120.2885,39.4738
0.781375,-119.9218,39.5239
0.803125,-120.4549,38.57567
0.81900007,-120.094,38.62627
0.8056251,-120.5208,38.8577
0.8005,-120.1582,38.90858
0.8327501,-119.795,38.9581
0.832125,-120.223,39.19109
0.82449996,-119.8581,39.24089
0.82162505,-120.2885,39.4738
0.771375,-119.9218,39.5239
0.90412503,-120.4549,38.57567
0.90975,-120.094,38.62627
0.913125,-120.5208,38.8577
0.89637506,-120.1582,38.90858
0.860125,-119.795,38.9581
0.92025,-120.223,39.19109
0.865125,-119.8581,39.24089
0.908375,-120.2885,39.4738
0.812875,-119.9218,39.5239
0.9365001,-120.4549,38.57567
0.967375,-120.094,38.62627
0.95425,-120.5208,38.8577
0.96875,-120.1582,38.90858
0.94449997,-119.795,38.9581
0.97662497,-120.223,39.19109
0.943,-119.8581,39.24089
0.9675,-120.2885,39.4738
0.90625,-119.9218,39.5239
0.89125,-120.4549,38.57567
0.9475,-120.094,38.62627
0.9075,-120.5208,38.8577
0.9375,-120.1582,38.90858
0.92375,-119.795,38.9581
0.94124997,-120.223,39.19109
0.92125,-119.8581,39.24089
0.94250005,-120.2885,39.4738
0.89000005,-119.9218,39.5239
0.8000001,-120.4549,38.57567
0.90875006,-120.094,38.62627
0.8025,-120.5208,38.8577
0.9025,-120.1582,38.90858
0.9225,-119.795,38.9581
0.8775,-120.223,39.19109
0.90875,-119.8581,39.24089
0.90875,-120.2885,39.4738
0.87000006,-119.9218,39.5239
0.78499997,-120.4549,38.57567
0.91749996,-120.094,38.62627
0.755,-120.5208,38.8577
0.90000004,-120.1582,38.90858
0.91375005,-119.795,38.9581
0.84875,-120.223,39.19109
0.89625,-119.8581,39.24089
0.8925,-120.2885,39.4738
0.83125,-119.9218,39.5239
0.78824997,-120.4549,38.57567
0.90400004,-120.094,38.62627
0.77012503,-120.5208,38.8577
0.88974994,-120.1582,38.90858
0.92300004,-119.795,38.9581
0.84225005,-120.223,39.19109
0.89549994,-119.8581,39.24089
0.88074994,-120.2885,39.4738
0.8445,-119.9218,39.5239
0.71125,-120.4549,38.57567
0.865,-120.094,38.62627
0.70374995,-120.5208,38.8577
0.8525,-120.1582,38.90858
0.9099999,-119.795,38.9581
0.81375,-120.223,39.19109
0.8825,-119.8581,39.24089
0.855,-120.2885,39.4738
0.83375,-119.9218,39.5239
0.93587494,-120.4549,38.57567
0.96375006,-120.094,38.62627
0.94262505,-120.5208,38.8577
0.95825,-120.1582,38.90858
0.921,-119.795,38.9581
0.96425,-120.223,39.19109
0.92675006,-119.8581,39.24089
0.96287507,-120.2885,39.4738
0.8809999,-119.9218,39.5239
0.96037513,-120.4549,38.57567
0.9760001,-120.094,38.62627
0.97237504,-120.5208,38.8577
0.975375,-120.1582,38.90858
0.94525003,-119.795,38.9581
0.98649997,-120.223,39.19109
0.95187503,-119.8581,39.24089
0.97975004,-120.2885,39.4738
0.914625,-119.9218,39.5239
0.9775001,-120.4549,38.57567
0.98375,-120.094,38.62627
0.97625005,-120.5208,38.8577
0.98,-120.1582,38.90858
0.95375,-119.795,38.9581
0.9862499,-120.223,39.19109
0.95500004,-119.8581,39.24089
0.9812499,-120.2885,39.4738
0.92125005,-119.9218,39.5239
0.95875007,-120.4549,38.57567
0.97875005,-120.094,38.62627
0.965,-120.5208,38.8577
0.97875005,-120.1582,38.90858
0.9462501,-119.795,38.9581
0.9899999,-120.223,39.19109
0.95500004,-119.8581,39.24089
0.98249996,-120.2885,39.4738
0.9225,-119.9218,39.5239
0.9306251,-120.4549,38.57567
0.97387505,-120.094,38.62627
0.941125,-120.5208,38.8577
0.96950006,-120.1582,38.90858
0.94650006,-119.795,38.9581
0.97450006,-120.223,39.19109
0.9513751,-119.8581,39.24089
0.97475004,-120.2885,39.4738
0.931625,-119.9218,39.5239
0.91875005,-120.4549,38.57567
0.97375,-120.094,38.62627
0.92625004,-120.5208,38.8577
0.97375,-120.1582,38.90858
0.97124994,-119.795,38.9581
0.98,-120.223,39.19109
0.96250004,-119.8581,39.24089
0.96875006,-120.2885,39.4738
0.9475,-119.9218,39.5239
0.90375,-120.4549,38.57567
0.95250005,-120.094,38.62627
0.91,-120.5208,38.8577
0.95000005,-120.1582,38.90858
0.95875,-119.795,38.9581
0.95250005,-120.223,39.19109
0.95374995,-119.8581,39.24089
0.95750004,-120.2885,39.4738
0.93000007,-119.9218,39.5239
0.86500007,-120.4549,38.57567
0.92875,-120.094,38.62627
0.86,-120.5208,38.8577
0.925,-120.1582,38.90858
0.9425001,-119.795,38.9581
0.90250003,-120.223,39.19109
0.93375003,-119.8581,39.24089
0.93250006,-120.2885,39.4738
0.9050001,-119.9218,39.5239
0.8575,-120.4549,38.57567
0.93575007,-120.094,38.62627
0.86375,-120.5208,38.8577
0.92075,-120.1582,38.90858
0.932625,-119.795,38.9581
0.901875,-120.223,39.19109
0.91775,-119.8581,39.24089
0.917,-120.2885,39.4738
0.895625,-119.9218,39.5239
0.888125,-120.4549,38.57567
0.953125,-120.094,38.62627
0.887875,-120.5208,38.8577
0.93012506,-120.1582,38.90858
0.92600006,-119.795,38.9581
0.928125,-120.223,39.19109
0.91525006,-119.8581,39.24089
0.92575,-120.2885,39.4738
0.88475,-119.9218,39.5239
0.9475,-120.4549,38.57567
0.97,-120.094,38.62627
0.95375,-120.5208,38.8577
0.96750003,-120.1582,38.90858
0.9425,-119.795,38.9581
0.97499996,-120.223,39.19109
0.94375,-119.8581,39.24089
0.9725001,-120.2885,39.4738
0.91375,-119.9218,39.5239
0.94250005,-120.4549,38.57567
0.97125006,-120.094,38.62627
0.94875,-120.5208,38.8577
0.96500003,-120.1582,38.90858
0.93749994,-119.795,38.9581
0.96875,-120.223,39.19109
0.94875,-119.8581,39.24089
0.96625006,-120.2885,39.4738
0.93375003,-119.9218,39.5239
0.90925,-120.4549,38.57567
0.9666251,-120.094,38.62627
0.91087496,-120.5208,38.8577
0.9585,-120.1582,38.90858
0.947875,-119.795,38.9581
0.9595001,-120.223,39.19109
0.948375,-119.8581,39.24089
0.95987505,-120.2885,39.4738
0.939875,-119.9218,39.5239
0.88337505,-120.4549,38.57567
0.93437505,-120.094,38.62627
0.882875,-120.5208,38.8577
0.92325,-120.1582,38.90858
0.9406251,-119.795,38.9581
0.91625,-120.223,39.19109
0.93299997,-119.8581,39.24089
0.92462504,-120.2885,39.4738
0.911625,-119.9218,39.5239
0.90512496,-120.4549,38.57567
0.958125,-120.094,38.62627
0.9101251,-120.5208,38.8577
0.958625,-120.1582,38.90858
0.945125,-119.795,38.9581
0.96150005,-120.223,39.19109
0.9372501,-119.8581,39.24089
0.958625,-120.2885,39.4738
0.90825,-119.9218,39.5239
0.94775003,-120.4549,38.57567
0.98749995,-120.094,38.62627
0.96125,-120.5208,38.8577
0.98487496,-120.1582,38.90858
0.9693751,-119.795,38.9581
0.983875,-120.223,39.19109
0.95875007,-119.8581,39.24089
0.97924995,-120.2885,39.4738
0.9247501,-119.9218,39.5239
0.92375,-120.4549,38.57567
0.95375,-120.094,38.62627
0.94,-120.5208,38.8577
0.96375,-120.1582,38.90858
0.9500001,-119.795,38.9581
0.96750003,-120.223,39.19109
0.94375,-119.8581,39.24089
0.96875006,-120.2885,39.4738
0.90875,-119.9218,39.5239
0.888125,-120.4549,38.57567
0.958125,-120.094,38.62627
0.91537505,-120.5208,38.8577
0.95525,-120.1582,38.90858
0.94662505,-119.795,38.9581
0.94900006,-120.223,39.19109
0.944125,-119.8581,39.24089
0.969125,-120.2885,39.4738
0.911125,-119.9218,39.5239
0.885,-120.4549,38.57567
0.88124996,-120.094,38.62627
0.8975,-120.5208,38.8577
0.89625,-120.1582,38.90858
0.89624995,-119.795,38.9581
0.91375005,-120.223,39.19109
0.90000004,-119.8581,39.24089
0.92375,-120.2885,39.4738
0.89500004,-119.9218,39.5239
0.842625,-120.4549,38.57567
0.912125,-120.094,38.62627
0.8475,-120.5208,38.8577
0.922875,-120.1582,38.90858
0.92425,-119.795,38.9581
0.90775,-120.223,39.19109
0.92587507,-119.8581,39.24089
0.93600005,-120.2885,39.4738
0.907375,-119.9218,39.5239
0.7995,-120.4549,38.57567
0.86700004,-120.094,38.62627
0.8038751,-120.5208,38.8577
0.86050004,-120.1582,38.90858
0.91075003,-119.795,38.9581
0.8470001,-120.223,39.19109
0.8945,-119.8581,39.24089
0.87087506,-120.2885,39.4738
0.863625,-119.9218,39.5239
0.828625,-120.4549,38.57567
0.89675,-120.094,38.62627
0.833375,-120.5208,38.8577
0.8853751,-120.1582,38.90858
0.893375,-119.795,38.9581
0.88,-120.223,39.19109
0.8875,-119.8581,39.24089
0.893625,-120.2885,39.4738
0.85475004,-119.9218,39.5239
0.96062505,-120.4549,38.57567
0.974125,-120.094,38.62627
0.9745,-120.5208,38.8577
0.96950006,-120.1582,38.90858
0.92925006,-119.795,38.9581
0.9857501,-120.223,39.19109
0.93425,-119.8581,39.24089
0.97275007,-120.2885,39.4738
0.89175004,-119.9218,39.5239
0.95337504,-120.4549,38.57567
0.98512506,-120.094,38.62627
0.95075,-120.5208,38.8577
0.97925,-120.1582,38.90858
0.955125,-119.795,38.9581
0.98037505,-120.223,39.19109
0.95300007,-119.8581,39.24089
0.9742501,-120.2885,39.4738
0.923375,-119.9218,39.5239
0.905,-120.4549,38.57567
0.95337504,-120.094,38.62627
0.90875006,-120.5208,38.8577
0.9427501,-120.1582,38.90858
0.93537503,-119.795,38.9581
0.954875,-120.223,39.19109
0.9268751,-119.8581,39.24089
0.93725,-120.2885,39.4738
0.9106251,-119.9218,39.5239
0.845,-120.4549,38.57567
0.9175,-120.094,38.62627
0.82500005,-120.5208,38.8577
0.89750004,-120.1582,38.90858
0.915,-119.795,38.9581
0.87125,-120.223,39.19109
0.8924999,-119.8581,39.24089
0.89250004,-120.2885,39.4738
0.8575001,-119.9218,39.5239
0.9100001,-120.4549,38.57567
0.89,-120.094,38.62627
0.88625,-120.5208,38.8577
0.8625,-120.1582,38.90858
0.90125006,-119.795,38.9581
0.825,-120.223,39.19109
0.8775,-119.8581,39.24089
0.8600001,-120.2885,39.4738
0.83125,-119.9218,39.5239
0.9287501,-120.4549,38.57567
0.90900004,-120.094,38.62627
0.93749994,-120.5208,38.8577
0.906125,-120.1582,38.90858
0.9321251,-119.795,38.9581
0.9145,-120.223,39.19109
0.90237504,-119.8581,39.24089
0.88250005,-120.2885,39.4738
0.86012495,-119.9218,39.5239
0.8745,-120.4549,38.57567
0.86575,-120.094,38.62627
0.884625,-120.5208,38.8577
0.84749997,-120.1582,38.90858
0.884125,-119.795,38.9581
0.82787496,-120.223,39.19109
0.85387504,-119.8581,39.24089
0.84962505,-120.2885,39.4738
0.830875,-119.9218,39.5239
0.88250005,-120.4549,38.57567
0.88875,-120.094,38.62627
0.8737501,-120.5208,38.8577
0.88000005,-120.1582,38.90858
0.8775,-119.795,38.9581
0.86375,-120.223,39.19109
0.86375,-119.8581,39.24089
0.8787501,-120.2885,39.4738
0.83375,-119.9218,39.5239
0.8112501,-120.4549,38.57567
0.85625005,-120.094,38.62627
0.7975,-120.5208,38.8577
0.8375,-120.1582,38.90858
0.8712501,-119.795,38.9581
0.8362501,-120.223,39.19109
0.8450001,-119.8581,39.24089
0.84125006,-120.2885,39.4738
0.82,-119.9218,39.5239
0.73499995,-120.4549,38.57567
0.84625006,-120.094,38.62627
0.74249995,-120.5208,38.8577
0.8325001,-120.1582,38.90858
0.885,-119.795,38.9581
0.81125003,-120.223,39.19109
0.86125004,-119.8581,39.24089
0.8500001,-120.2885,39.4738
0.83125,-119.9218,39.5239
0.7206249,-120.4549,38.57567
0.814125,-120.094,38.62627
0.71537507,-120.5208,38.8577
0.79937506,-120.1582,38.90858
0.84475,-119.795,38.9581
0.78662497,-120.223,39.19109
0.833875,-119.8581,39.24089
0.825125,-120.2885,39.4738
0.806,-119.9218,39.5239
0.7375001,-120.4549,38.57567
0.83750004,-120.094,38.62627
0.74875003,-120.5208,38.8577
0.83625,-120.1582,38.90858
0.85249996,-119.795,38.9581
0.82625,-120.223,39.19109
0.8475,-119.8581,39.24089
0.86,-120.2885,39.4738
0.82000005,-119.9218,39.5239
0.8075,-120.4549,38.57567
0.84875005,-120.094,38.62627
0.7975,-120.5208,38.8577
0.8375,-120.1582,38.90858
0.87,-119.795,38.9581
0.8025,-120.223,39.19109
0.85375,-119.8581,39.24089
0.845,-120.2885,39.4738
0.83,-119.9218,39.5239
0.87125003,-120.4549,38.57567
0.9325,-120.094,38.62627
0.87874997,-120.5208,38.8577
0.9125001,-120.1582,38.90858
0.90250003,-119.795,38.9581
0.90125006,-120.223,39.19109
0.88124996,-119.8581,39.24089
0.90375006,-120.2885,39.4738
0.84250003,-119.9218,39.5239
0.86,-120.4549,38.57567
0.90875,-120.094,38.62627
0.875,-120.5208,38.8577
0.91375,-120.1582,38.90858
0.895,-119.795,38.9581
0.90875,-120.223,39.19109
0.89750004,-119.8581,39.24089
0.915,-120.2885,39.4738
0.85749996,-119.9218,39.5239
0.84125006,-120.4549,38.57567
0.89625,-120.094,38.62627
0.8525,-120.5208,38.8577
0.88499993,-120.1582,38.90858
0.89125,-119.795,38.9581
0.87000006,-120.223,39.19109
0.87874997,-119.8581,39.24089
0.8862499,-120.2885,39.4738
0.84125,-119.9218,39.5239
0.882375,-120.4549,38.57567
0.909375,-120.094,38.62627
0.87487507,-120.5208,38.8577
0.8943751,-120.1582,38.90858
0.89312506,-119.795,38.9581
0.88775,-120.223,39.19109
0.87937504,-119.8581,39.24089
0.887125,-120.2885,39.4738
0.84450006,-119.9218,39.5239
0.77375007,-120.4549,38.57567
0.83000004,-120.094,38.62627
0.7800001,-120.5208,38.8577
0.81875,-120.1582,38.90858
0.8475,-119.795,38.9581
0.81,-120.223,39.19109
0.825,-119.8581,39.24089
0.8312501,-120.2885,39.4738
0.7975,-119.9218,39.5239
0.773625,-120.4549,38.57567
0.85800004,-120.094,38.62627
0.78125,-120.5208,38.8577
0.86450005,-120.1582,38.90858
0.8805,-119.795,38.9581
0.85312504,-120.223,39.19109
0.86675,-119.8581,39.24089
0.88637495,-120.2885,39.4738
0.83949995,-119.9218,39.5239
0.69475,-120.4549,38.57567
0.794,-120.094,38.62627
0.703375,-120.5208,38.8577
0.796375,-120.1582,38.90858
0.82937497,-119.795,38.9581
0.774125,-120.223,39.19109
0.821375,-119.8581,39.24089
0.82025003,-120.2885,39.4738
0.789375,-119.9218,39.5239
0.64050007,-120.4549,38.57567
0.754875,-120.094,38.62627
0.65475,-120.5208,38.8577
0.7585,-120.1582,38.90858
0.80025005,-119.795,38.9581
0.74187505,-120.223,39.19109
0.792,-119.8581,39.24089
0.7789999,-120.2885,39.4738
0.75549996,-119.9218,39.5239
0.675,-120.4549,38.57567
0.734875,-120.094,38.62627
0.685875,-120.5208,38.8577
0.73725003,-120.1582,38.90858
0.75675005,-119.795,38.9581
0.75525,-120.223,39.19109
0.753625,-119.8581,39.24089
0.76724994,-120.2885,39.4738
0.72937506,-119.9218,39.5239
0.70325005,-120.4549,38.57567
0.76149994,-120.094,38.62627
0.71162504,-120.5208,38.8577
0.76337504,-120.1582,38.90858
0.77475,-119.795,38.9581
0.778375,-120.223,39.19109
0.771125,-119.8581,39.24089
0.78775,-120.2885,39.4738
0.737,-119.9218,39.5239
0.70274997,-120.4549,38.57567
0.75975,-120.094,38.62627
0.700625,-120.5208,38.8577
0.77987504,-120.1582,38.90858
0.80099994,-119.795,38.9581
0.75949997,-120.223,39.19109
0.80149996,-119.8581,39.24089
0.80700004,-120.2885,39.4738
0.769875,-119.9218,39.5239
0.6915,-120.4549,38.57567
0.707,-120.094,38.62627
0.699625,-120.5208,38.8577
0.6955,-120.1582,38.90858
0.71250004,-119.795,38.9581
0.729375,-120.223,39.19109
0.716125,-119.8581,39.24089
0.7218751,-120.2885,39.4738
0.67175,-119.9218,39.5239
0.76100004,-120.4549,38.57567
0.757125,-120.094,38.62627
0.77175003,-120.5208,38.8577
0.761125,-120.1582,38.90858
0.733,-119.795,38.9581
0.795625,-120.223,39.19109
0.75925004,-119.8581,39.24089
0.799875,-120.2885,39.4738
0.74750006,-119.9218,39.5239
0.73375005,-120.4549,38.57567
0.81750005,-120.094,38.62627
0.74875,-120.5208,38.8577
0.825,-120.1582,38.90858
0.80499995,-119.795,38.9581
0.82875,-120.223,39.19109
0.82250005,-119.8581,39.24089
0.84875005,-120.2885,39.4738
0.78999996,-119.9218,39.5239
0.7735,-120.4549,38.57567
0.81112504,-120.094,38.62627
0.78812504,-120.5208,38.8577
0.806875,-120.1582,38.90858
0.79875004,-119.795,38.9581
0.836125,-120.223,39.19109
0.80212504,-119.8581,39.24089
0.830375,-120.2885,39.4738
0.76575005,-119.9218,39.5239
0.81762505,-120.4549,38.57567
0.84050006,-120.094,38.62627
0.839,-120.5208,38.8577
0.85775006,-120.1582,38.90858
0.843625,-119.795,38.9581
0.88787496,-120.223,39.19109
0.85875,-119.8581,39.24089
0.88225,-120.2885,39.4738
0.832375,-119.9218,39.5239
