pr_wtr,lon,lat
7.9508486,-120.4549,38.57567
4.6539736,-120.094,38.62627
7.8727236,-120.5208,38.8577
5.044599,-120.1582,38.90858
4.6227236,-119.795,38.9581
5.013349,-120.223,39.19109
4.7164736,-119.8581,39.24089
4.4977236,-120.2885,39.4738
5.138349,-119.9218,39.5239
8.29232,-120.4549,38.57567
5.07357,-120.094,38.62627
8.19857,-120.5208,38.8577
5.60482,-120.1582,38.90858
5.401695,-119.795,38.9581
5.63607,-120.223,39.19109
5.51107,-119.8581,39.24089
5.22982,-120.2885,39.4738
5.9954443,-119.9218,39.5239
4.167235,-120.4549,38.57567
3.02661,-120.094,38.62627
4.21411,-120.5208,38.8577
3.37036,-120.1582,38.90858
3.604735,-119.795,38.9581
3.49536,-120.223,39.19109
3.65161,-119.8581,39.24089
3.43286,-120.2885,39.4738
4.042235,-119.9218,39.5239
6.504256,-120.4549,38.57567
4.6136303,-120.094,38.62627
6.754256,-120.5208,38.8577
5.3011303,-120.1582,38.90858
5.598006,-119.795,38.9581
5.676131,-120.223,39.19109
5.941756,-119.8581,39.24089
5.738631,-120.2885,39.4738
6.832381,-119.9218,39.5239
5.7036233,-120.4549,38.57567
3.5942478,-120.094,38.62627
5.7036233,-120.5208,38.8577
4.1723733,-120.1582,38.90858
4.4536233,-119.795,38.9581
4.4379983,-120.223,39.19109
4.7348733,-119.8581,39.24089
4.4067483,-120.2885,39.4738
5.6411233,-119.9218,39.5239
5.7994137,-120.4549,38.57567
2.8619137,-120.094,38.62627
5.7212887,-120.5208,38.8577
3.3619137,-120.1582,38.90858
3.1275387,-119.795,38.9581
3.5337887,-120.223,39.19109
3.4244137,-119.8581,39.24089
3.4869137,-120.2885,39.4738
4.1744137,-119.9218,39.5239
7.9110236,-120.4549,38.57567
4.0985236,-120.094,38.62627
7.8016486,-120.5208,38.8577
4.5360236,-120.1582,38.90858
4.0360236,-119.795,38.9581
4.5985236,-120.223,39.19109
4.1453986,-119.8581,39.24089
4.1922736,-120.2885,39.4738
4.6453986,-119.9218,39.5239
9.745499,-120.4549,38.57567
5.5736227,-120.094,38.62627
9.729874,-120.5208,38.8577
6.2142477,-120.1582,38.90858
5.6361227,-119.795,38.9581
6.3548727,-120.223,39.19109
5.8236227,-119.8581,39.24089
5.9642477,-120.2885,39.4738
6.4173727,-119.9218,39.5239
9.264608,-120.4549,38.57567
5.4208584,-120.094,38.62627
9.248983,-120.5208,38.8577
5.983359,-120.1582,38.90858
5.561484,-119.795,38.9581
6.077109,-120.223,39.19109
5.686484,-119.8581,39.24089
5.811484,-120.2885,39.4738
6.405234,-119.9218,39.5239
9.581749,-120.4549,38.57567
5.847374,-120.094,38.62627
9.534874,-120.5208,38.8577
6.5504994,-120.1582,38.90858
6.112999,-119.795,38.9581
6.6598744,-120.223,39.19109
6.4254994,-119.8581,39.24089
6.3629994,-120.2885,39.4738
7.1286244,-119.9218,39.5239
9.514902,-120.4549,38.57567
6.2805276,-120.094,38.62627
9.046153,-120.5208,38.8577
6.6399026,-120.1582,38.90858
6.6242776,-119.795,38.9581
6.4524026,-120.223,39.19109
6.5617776,-119.8581,39.24089
5.9680276,-120.2885,39.4738
7.0461526,-119.9218,39.5239
9.858784,-120.4549,38.57567
6.7494087,-120.094,38.62627
9.093159,-120.5208,38.8577
7.0462837,-120.1582,38.90858
7.3275337,-119.795,38.9581
6.6869087,-120.223,39.19109
7.0931587,-119.8581,39.24089
5.9369097,-120.2885,39.4738
7.1712837,-119.9218,39.5239
9.246737,-120.4549,38.57567
5.8092375,-120.094,38.62627
9.137362,-120.5208,38.8577
6.6373625,-120.1582,38.90858
6.8561125,-119.795,38.9581
6.5748625,-120.223,39.19109
6.7936125,-119.8581,39.24089
6.0436125,-120.2885,39.4738
7.2311125,-119.9218,39.5239
5.659435,-120.4549,38.57567
3.5813096,-120.094,38.62627
5.440685,-120.5208,38.8577
3.8625596,-120.1582,38.90858
4.0813093,-119.795,38.9581
3.7688096,-120.223,39.19109
3.9719346,-119.8581,39.24089
3.3938096,-120.2885,39.4738
4.2375593,-119.9218,39.5239
10.654468,-120.4549,38.57567
6.279468,-120.094,38.62627
10.451343,-120.5208,38.8577
6.8888426,-120.1582,38.90858
6.248218,-119.795,38.9581
6.920093,-120.223,39.19109
6.4982176,-119.8581,39.24089
6.435718,-120.2885,39.4738
7.1700926,-119.9218,39.5239
9.742552,-120.4549,38.57567
5.7581773,-120.094,38.62627
9.461302,-120.5208,38.8577
6.4769273,-120.1582,38.90858
6.0706773,-119.795,38.9581
6.4300523,-120.223,39.19109
6.3831773,-119.8581,39.24089
6.0550523,-120.2885,39.4738
7.0081773,-119.9218,39.5239
9.895558,-120.4549,38.57567
6.3330593,-120.094,38.62627
9.317433,-120.5208,38.8577
6.8486834,-120.1582,38.90858
6.7861834,-119.795,38.9581
6.5674334,-120.223,39.19109
6.9736834,-119.8581,39.24089
6.1299334,-120.2885,39.4738
7.2705584,-119.9218,39.5239
7.418929,-120.4549,38.57567
4.504866,-120.094,38.62627
7.6142416,-120.5208,38.8577
5.2704916,-120.1582,38.90858
5.215804,-119.795,38.9581
5.6142416,-120.223,39.19109
5.637679,-119.8581,39.24089
5.575179,-120.2885,39.4738
6.481429,-119.9218,39.5239
7.253932,-120.4549,38.57567
4.347682,-120.094,38.62627
7.207057,-120.5208,38.8577
4.816432,-120.1582,38.90858
4.535182,-119.795,38.9581
4.925807,-120.223,39.19109
4.691432,-119.8581,39.24089
4.753932,-120.2885,39.4738
5.253932,-119.9218,39.5239
6.974247,-120.4549,38.57567
4.2711215,-120.094,38.62627
6.817997,-120.5208,38.8577
4.739872,-120.1582,38.90858
4.833622,-119.795,38.9581
4.599247,-120.223,39.19109
4.739872,-119.8581,39.24089
4.1617465,-120.2885,39.4738
5.114872,-119.9218,39.5239
6.960261,-120.4549,38.57567
3.835261,-120.094,38.62627
6.632136,-120.5208,38.8577
4.382136,-120.1582,38.90858
4.522761,-119.795,38.9581
4.319636,-120.223,39.19109
4.6165113,-119.8581,39.24089
4.022761,-120.2885,39.4738
5.2571363,-119.9218,39.5239
7.0793138,-120.4549,38.57567
4.2668138,-120.094,38.62627
6.6418138,-120.5208,38.8577
4.6261888,-120.1582,38.90858
4.7980638,-119.795,38.9581
4.5949388,-120.223,39.19109
4.8605638,-119.8581,39.24089
4.4386888,-120.2885,39.4738
5.6730638,-119.9218,39.5239
7.7055106,-120.4549,38.57567
4.4711356,-120.094,38.62627
7.4867606,-120.5208,38.8577
4.8773856,-120.1582,38.90858
4.8930106,-119.795,38.9581
4.8148856,-120.223,39.19109
4.9555106,-119.8581,39.24089
4.5180106,-120.2885,39.4738
5.6273856,-119.9218,39.5239
10.239916,-120.4549,38.57567
6.114916,-120.094,38.62627
9.818041,-120.5208,38.8577
6.489916,-120.1582,38.90858
6.286791,-119.795,38.9581
6.271166,-120.223,39.19109
6.239916,-119.8581,39.24089
5.739916,-120.2885,39.4738
6.677416,-119.9218,39.5239
9.429182,-120.4549,38.57567
5.5541816,-120.094,38.62627
9.304182,-120.5208,38.8577
6.179182,-120.1582,38.90858
5.5385566,-119.795,38.9581
6.038557,-120.223,39.19109
5.6323066,-119.8581,39.24089
5.2416816,-120.2885,39.4738
5.882307,-119.9218,39.5239
7.366358,-120.4549,38.57567
4.2101073,-120.094,38.62627
6.756983,-120.5208,38.8577
4.616358,-120.1582,38.90858
4.428858,-119.795,38.9581
4.335108,-120.223,39.19109
4.553858,-119.8581,39.24089
3.8194826,-120.2885,39.4738
4.694483,-119.9218,39.5239
5.7042027,-120.4549,38.57567
3.3448284,-120.094,38.62627
5.4698277,-120.5208,38.8577
3.6260784,-120.1582,38.90858
3.6885784,-119.795,38.9581
3.5635784,-120.223,39.19109
3.6573284,-119.8581,39.24089
3.3135784,-120.2885,39.4738
4.0948286,-119.9218,39.5239
5.4481406,-120.4549,38.57567
3.2450156,-120.094,38.62627
5.2606406,-120.5208,38.8577
3.5262656,-120.1582,38.90858
3.3543906,-119.795,38.9581
3.4793906,-120.223,39.19109
3.3075156,-119.8581,39.24089
3.2293906,-120.2885,39.4738
3.6512656,-119.9218,39.5239
9.56732,-120.4549,38.57567
6.00482,-120.094,38.62627
9.53607,-120.5208,38.8577
6.59857,-120.1582,38.90858
6.145445,-119.795,38.9581
6.6454444,-120.223,39.19109
6.31732,-119.8581,39.24089
6.31732,-120.2885,39.4738
6.8954444,-119.9218,39.5239
10.304895,-120.4549,38.57567
6.476771,-120.094,38.62627
10.50802,-120.5208,38.8577
7.320521,-120.1582,38.90858
7.054896,-119.795,38.9581
7.398646,-120.223,39.19109
7.226771,-119.8581,39.24089
6.914271,-120.2885,39.4738
7.773646,-119.9218,39.5239
10.516153,-120.4549,38.57567
6.359903,-120.094,38.62627
10.609903,-120.5208,38.8577
7.172403,-120.1582,38.90858
6.656778,-119.795,38.9581
7.344278,-120.223,39.19109
7.000528,-119.8581,39.24089
7.078653,-120.2885,39.4738
7.734903,-119.9218,39.5239
12.7987385,-120.4549,38.57567
8.3143635,-120.094,38.62627
13.0799885,-120.5208,38.8577
9.2831135,-120.1582,38.90858
8.8924885,-119.795,38.9581
9.5018635,-120.223,39.19109
9.2206135,-119.8581,39.24089
9.0643635,-120.2885,39.4738
10.0956135,-119.9218,39.5239
8.889673,-120.4549,38.57567
4.952173,-120.094,38.62627
9.077173,-120.5208,38.8577
5.514673,-120.1582,38.90858
5.186548,-119.795,38.9581
5.577173,-120.223,39.19109
5.311548,-119.8581,39.24089
5.061548,-120.2885,39.4738
5.967798,-119.9218,39.5239
4.468854,-120.4549,38.57567
2.1251037,-120.094,38.62627
4.343854,-120.5208,38.8577
2.625104,-120.1582,38.90858
2.656354,-119.795,38.9581
2.640729,-120.223,39.19109
2.828229,-119.8581,39.24089
2.375104,-120.2885,39.4738
3.140729,-119.9218,39.5239
4.769817,-120.4549,38.57567
3.504192,-120.094,38.62627
4.722942,-120.5208,38.8577
3.597942,-120.1582,38.90858
3.613567,-119.795,38.9581
3.504192,-120.223,39.19109
3.519817,-119.8581,39.24089
3.207317,-120.2885,39.4738
3.644817,-119.9218,39.5239
8.746255,-120.4549,38.57567
6.199381,-120.094,38.62627
8.777505,-120.5208,38.8577
6.590005,-120.1582,38.90858
6.324381,-119.795,38.9581
6.60563,-120.223,39.19109
6.340006,-119.8581,39.24089
6.105631,-120.2885,39.4738
6.574381,-119.9218,39.5239
11.409342,-120.4549,38.57567
6.799966,-120.094,38.62627
11.737467,-120.5208,38.8577
7.690591,-120.1582,38.90858
6.956216,-119.795,38.9581
8.096841,-120.223,39.19109
7.409341,-119.8581,39.24089
7.721841,-120.2885,39.4738
8.331216,-119.9218,39.5239
9.858807,-120.4549,38.57567
6.5306826,-120.094,38.62627
9.436932,-120.5208,38.8577
6.9994326,-120.1582,38.90858
7.1088076,-119.795,38.9581
6.7963076,-120.223,39.19109
7.0619326,-119.8581,39.24089
6.2181826,-120.2885,39.4738
7.5619326,-119.9218,39.5239
8.239202,-120.4549,38.57567
5.348577,-120.094,38.62627
8.536077,-120.5208,38.8577
6.1454515,-120.1582,38.90858
6.3173265,-119.795,38.9581
6.3173265,-120.223,39.19109
6.5517015,-119.8581,39.24089
6.1142015,-120.2885,39.4738
7.4892015,-119.9218,39.5239
9.104548,-120.4549,38.57567
6.0420485,-120.094,38.62627
8.885798,-120.5208,38.8577
6.6045485,-120.1582,38.90858
7.0264235,-119.795,38.9581
6.6045485,-120.223,39.19109
7.0732985,-119.8581,39.24089
6.1357985,-120.2885,39.4738
7.5420485,-119.9218,39.5239
12.57682,-120.4549,38.57567
7.9674454,-120.094,38.62627
11.592445,-120.5208,38.8577
8.38932,-120.1582,38.90858
8.63932,-119.795,38.9581
7.9205704,-120.223,39.19109
8.436195,-119.8581,39.24089
7.1080704,-120.2885,39.4738
8.63932,-119.9218,39.5239
10.704284,-120.4549,38.57567
6.141784,-120.094,38.62627
10.751159,-120.5208,38.8577
7.032409,-120.1582,38.90858
6.798034,-119.795,38.9581
6.907409,-120.223,39.19109
7.001159,-119.8581,39.24089
6.282409,-120.2885,39.4738
7.563659,-119.9218,39.5239
10.26328,-120.4549,38.57567
5.8414044,-120.094,38.62627
10.76328,-120.5208,38.8577
6.9976554,-120.1582,38.90858
6.8882804,-119.795,38.9581
7.4976554,-120.223,39.19109
7.4976554,-119.8581,39.24089
7.4820304,-120.2885,39.4738
8.73203,-119.9218,39.5239
13.111368,-120.4549,38.57567
7.533242,-120.094,38.62627
12.908243,-120.5208,38.8577
8.408242,-120.1582,38.90858
8.205117,-119.795,38.9581
8.189492,-120.223,39.19109
8.173867,-119.8581,39.24089
7.4238667,-120.2885,39.4738
8.767617,-119.9218,39.5239
6.7385097,-120.4549,38.57567
2.6760097,-120.094,38.62627
5.8322597,-120.5208,38.8577
2.9728847,-120.1582,38.90858
2.6291347,-119.795,38.9581
2.5822597,-120.223,39.19109
2.5197597,-119.8581,39.24089
2.1447597,-120.2885,39.4738
2.7072597,-119.9218,39.5239
3.3310912,-120.4549,38.57567
1.9092162,-120.094,38.62627
3.2842162,-120.5208,38.8577
2.2060912,-120.1582,38.90858
2.2060912,-119.795,38.9581
2.2842162,-120.223,39.19109
2.2998412,-119.8581,39.24089
2.2217162,-120.2885,39.4738
2.5498412,-119.9218,39.5239
7.1407537,-120.4549,38.57567
4.8907537,-120.094,38.62627
7.5157537,-120.5208,38.8577
5.6251287,-120.1582,38.90858
5.5782537,-119.795,38.9581
5.9688787,-120.223,39.19109
5.9532537,-119.8581,39.24089
6.0626287,-120.2885,39.4738
6.8751287,-119.9218,39.5239
8.107307,-120.4549,38.57567
4.5604324,-120.094,38.62627
7.95887,-120.5208,38.8577
5.005745,-120.1582,38.90858
4.8416824,-119.795,38.9581
4.9041824,-120.223,39.19109
4.880745,-119.8581,39.24089
4.4041824,-120.2885,39.4738
5.505745,-119.9218,39.5239
9.800582,-120.4549,38.57567
6.5974574,-120.094,38.62627
8.878707,-120.5208,38.8577
6.4255824,-120.1582,38.90858
6.5037074,-119.795,38.9581
5.909957,-120.223,39.19109
5.925582,-119.8581,39.24089
5.128707,-120.2885,39.4738
5.7693324,-119.9218,39.5239
12.400913,-120.4549,38.57567
7.5571632,-120.094,38.62627
12.088413,-120.5208,38.8577
8.150913,-120.1582,38.90858
8.104038,-119.795,38.9581
8.041538,-120.223,39.19109
7.9790382,-119.8581,39.24089
7.4165382,-120.2885,39.4738
8.416538,-119.9218,39.5239
9.467588,-120.4549,38.57567
4.7175884,-120.094,38.62627
9.608213,-120.5208,38.8577
5.6863384,-120.1582,38.90858
5.3894634,-119.795,38.9581
5.9207134,-120.223,39.19109
5.7957134,-119.8581,39.24089
5.5925884,-120.2885,39.4738
6.7488384,-119.9218,39.5239
9.675775,-120.4549,38.57567
5.5039005,-120.094,38.62627
9.253901,-120.5208,38.8577
6.0664005,-120.1582,38.90858
5.9726505,-119.795,38.9581
6.1445255,-120.223,39.19109
6.2226505,-119.8581,39.24089
5.9257755,-120.2885,39.4738
7.0976505,-119.9218,39.5239
11.248175,-120.4549,38.57567
7.107549,-120.094,38.62627
11.04505,-120.5208,38.8577
7.810674,-120.1582,38.90858
7.670049,-119.795,38.9581
7.763799,-120.223,39.19109
7.763799,-119.8581,39.24089
7.388799,-120.2885,39.4738
8.498174,-119.9218,39.5239
11.306624,-120.4549,38.57567
7.3066254,-120.094,38.62627
11.681624,-120.5208,38.8577
8.025375,-120.1582,38.90858
7.8691254,-119.795,38.9581
8.369125,-120.223,39.19109
8.306625,-119.8581,39.24089
8.306625,-120.2885,39.4738
9.400375,-119.9218,39.5239
14.425099,-120.4549,38.57567
9.143849,-120.094,38.62627
14.534474,-120.5208,38.8577
10.112599,-120.1582,38.90858
9.878224,-119.795,38.9581
10.253224,-120.223,39.19109
10.143849,-119.8581,39.24089
9.768849,-120.2885,39.4738
11.331349,-119.9218,39.5239
12.060007,-120.4549,38.57567
8.153757,-120.094,38.62627
12.403757,-120.5208,38.8577
9.185007,-120.1582,38.90858
9.044382,-119.795,38.9581
9.591257,-120.223,39.19109
9.497507,-119.8581,39.24089
9.372507,-120.2885,39.4738
10.435007,-119.9218,39.5239
10.66142,-120.4549,38.57567
7.03642,-120.094,38.62627
11.208295,-120.5208,38.8577
8.052045,-120.1582,38.90858
8.020795,-119.795,38.9581
8.489545,-120.223,39.19109
8.489545,-119.8581,39.24089
8.31767,-120.2885,39.4738
9.708295,-119.9218,39.5239
8.156389,-120.4549,38.57567
4.0313897,-120.094,38.62627
8.703264,-120.5208,38.8577
4.8438897,-120.1582,38.90858
4.4063897,-119.795,38.9581
5.4688897,-120.223,39.19109
5.0782647,-119.8581,39.24089
5.656389,-120.2885,39.4738
6.468889,-119.9218,39.5239
10.802298,-120.4549,38.57567
6.552298,-120.094,38.62627
11.349173,-120.5208,38.8577
7.505423,-120.1582,38.90858
6.849173,-119.795,38.9581
8.036673,-120.223,39.19109
7.505423,-119.8581,39.24089
8.083548,-120.2885,39.4738
8.599173,-119.9218,39.5239
13.472939,-120.4549,38.57567
8.801064,-120.094,38.62627
14.066689,-120.5208,38.8577
10.207314,-120.1582,38.90858
10.254189,-119.795,38.9581
10.879189,-120.223,39.19109
11.035439,-119.8581,39.24089
10.863564,-120.2885,39.4738
12.691689,-119.9218,39.5239
14.363978,-120.4549,38.57567
8.567103,-120.094,38.62627
14.567103,-120.5208,38.8577
9.754603,-120.1582,38.90858
9.613978,-119.795,38.9581
10.192103,-120.223,39.19109
9.957728,-119.8581,39.24089
9.801478,-120.2885,39.4738
11.348352,-119.9218,39.5239
12.580279,-120.4549,38.57567
7.720904,-120.094,38.62627
12.877154,-120.5208,38.8577
8.533404,-120.1582,38.90858
8.142779,-119.795,38.9581
8.877154,-120.223,39.19109
8.455279,-119.8581,39.24089
8.674029,-120.2885,39.4738
9.814654,-119.9218,39.5239
10.681511,-120.4549,38.57567
7.134636,-120.094,38.62627
10.681511,-120.5208,38.8577
7.697136,-120.1582,38.90858
7.509636,-119.795,38.9581
7.634636,-120.223,39.19109
7.509636,-119.8581,39.24089
7.087761,-120.2885,39.4738
8.072136,-119.9218,39.5239
9.669842,-120.4549,38.57567
5.4823413,-120.094,38.62627
9.951092,-120.5208,38.8577
6.2010913,-120.1582,38.90858
5.7323413,-119.795,38.9581
6.4979663,-120.223,39.19109
5.9979663,-119.8581,39.24089
6.1854663,-120.2885,39.4738
6.7792163,-119.9218,39.5239
9.286636,-120.4549,38.57567
5.239762,-120.094,38.62627
9.427261,-120.5208,38.8577
5.896012,-120.1582,38.90858
5.630387,-119.795,38.9581
6.052262,-120.223,39.19109
5.942887,-119.8581,39.24089
5.583512,-120.2885,39.4738
6.724137,-119.9218,39.5239
