dlwrf,lon,lat
269.21094,-120.223,39.19109
287.1953,-119.8581,39.24089
265.09375,-120.2885,39.4738
288.15625,-119.9218,39.5239
254.32031,-120.4549,38.57567
203.11719,-120.094,38.62627
248.73438,-120.5208,38.8577
209.50781,-120.1582,38.90858
223.21875,-119.795,38.9581
218.03906,-120.223,39.19109
223.53125,-119.8581,39.24089
201.4375,-120.2885,39.4738
229.08594,-119.9218,39.5239
257.6328,-120.4549,38.57567
185.45312,-120.094,38.62627
249.53125,-120.5208,38.8577
188.96094,-120.1582,38.90858
198.125,-119.795,38.9581
214.82812,-120.223,39.19109
208.67188,-119.8581,39.24089
198.86719,-120.2885,39.4738
220.32812,-119.9218,39.5239
241.39062,-120.4549,38.57567
189.07031,-120.094,38.62627
228.375,-120.5208,38.8577
185.53125,-120.1582,38.90858
195.99219,-119.795,38.9581
191.72656,-120.223,39.19109
190.92188,-119.8581,39.24089
175.83594,-120.2885,39.4738
203.92188,-119.9218,39.5239
217.53125,-120.4549,38.57567
165.26562,-120.094,38.62627
213.78125,-120.5208,38.8577
170.89062,-120.1582,38.90858
175.25,-119.795,38.9581
182.96875,-120.223,39.19109
181.65625,-119.8581,39.24089
169.96094,-120.2885,39.4738
190.92188,-119.9218,39.5239
235.09375,-120.4549,38.57567
188.4375,-120.094,38.62627
236.57031,-120.5208,38.8577
192.25,-120.1582,38.90858
190.22656,-119.795,38.9581
207.07812,-120.223,39.19109
196.96094,-119.8581,39.24089
194.33594,-120.2885,39.4738
205.60156,-119.9218,39.5239
293.4297,-120.4549,38.57567
252.17188,-120.094,38.62627
294.83594,-120.5208,38.8577
258.125,-120.1582,38.90858
253.625,-119.795,38.9581
275.60156,-120.223,39.19109
266.54688,-119.8581,39.24089
261.8203,-120.2885,39.4738
276.26562,-119.9218,39.5239
265.42188,-120.4549,38.57567
209.17188,-120.094,38.62627
261.6328,-120.5208,38.8577
221.45312,-120.1582,38.90858
248.13281,-119.795,38.9581
232.32031,-120.223,39.19109
271.8047,-119.8581,39.24089
232.02344,-120.2885,39.4738
294.29688,-119.9218,39.5239
250.84375,-120.4549,38.57567
197.89844,-120.094,38.62627
250.28906,-120.5208,38.8577
205.71094,-120.1582,38.90858
211.39062,-119.795,38.9581
221.27344,-120.223,39.19109
215.17188,-119.8581,39.24089
208.6875,-120.2885,39.4738
232.92969,-119.9218,39.5239
295.78906,-120.4549,38.57567
243.15625,-120.094,38.62627
297.47656,-120.5208,38.8577
246.125,-120.1582,38.90858
246.48438,-119.795,38.9581
260.75,-120.223,39.19109
251.53906,-119.8581,39.24089
244.13281,-120.2885,39.4738
266.39844,-119.9218,39.5239
268.4297,-120.4549,38.57567
216.75781,-120.094,38.62627
268.20312,-120.5208,38.8577
223.8125,-120.1582,38.90858
223.86719,-119.795,38.9581
238.92969,-120.223,39.19109
232.96094,-119.8581,39.24089
226.23438,-120.2885,39.4738
244.67188,-119.9218,39.5239
243.25781,-120.4549,38.57567
196.11719,-120.094,38.62627
242.40625,-120.5208,38.8577
203.40625,-120.1582,38.90858
202.0,-119.795,38.9581
216.04688,-120.223,39.19109
211.03906,-119.8581,39.24089
205.375,-120.2885,39.4738
222.21094,-119.9218,39.5239
260.95312,-120.4549,38.57567
196.14844,-120.094,38.62627
261.25,-120.5208,38.8577
205.64062,-120.1582,38.90858
201.71094,-119.795,38.9581
219.10156,-120.223,39.19109
203.60938,-119.8581,39.24089
204.47656,-120.2885,39.4738
220.22656,-119.9218,39.5239
236.35156,-120.4549,38.57567
183.80469,-120.094,38.62627
252.77344,-120.5208,38.8577
198.58594,-120.1582,38.90858
194.58594,-119.795,38.9581
217.50781,-120.223,39.19109
201.34375,-119.8581,39.24089
204.30469,-120.2885,39.4738
226.60938,-119.9218,39.5239
232.53125,-120.4549,38.57567
186.25781,-120.094,38.62627
232.375,-120.5208,38.8577
193.64062,-120.1582,38.90858
192.00781,-119.795,38.9581
205.96875,-120.223,39.19109
196.10156,-119.8581,39.24089
195.75,-120.2885,39.4738
212.85938,-119.9218,39.5239
245.64844,-120.4549,38.57567
200.9375,-120.094,38.62627
243.17969,-120.5208,38.8577
206.16406,-120.1582,38.90858
208.51562,-119.795,38.9581
215.74219,-120.223,39.19109
210.42188,-119.8581,39.24089
205.17969,-120.2885,39.4738
221.79688,-119.9218,39.5239
265.0703,-120.4549,38.57567
204.34375,-120.094,38.62627
272.5078,-120.5208,38.8577
212.50781,-120.1582,38.90858
208.54688,-119.795,38.9581
235.16406,-120.223,39.19109
212.42188,-119.8581,39.24089
219.67969,-120.2885,39.4738
238.50781,-119.9218,39.5239
286.41406,-120.4549,38.57567
226.45312,-120.094,38.62627
284.9375,-120.5208,38.8577
235.15625,-120.1582,38.90858
247.99219,-119.795,38.9581
249.67188,-120.223,39.19109
250.04688,-119.8581,39.24089
239.73438,-120.2885,39.4738
265.40625,-119.9218,39.5239
244.51562,-120.4549,38.57567
193.60156,-120.094,38.62627
243.16406,-120.5208,38.8577
204.78125,-120.1582,38.90858
193.67188,-119.795,38.9581
219.67969,-120.223,39.19109
203.16406,-119.8581,39.24089
207.36719,-120.2885,39.4738
221.28125,-119.9218,39.5239
286.14062,-120.4549,38.57567
193.84375,-120.094,38.62627
291.66406,-120.5208,38.8577
206.42188,-120.1582,38.90858
209.90625,-119.795,38.9581
249.71094,-120.223,39.19109
219.99219,-119.8581,39.24089
208.98438,-120.2885,39.4738
236.45312,-119.9218,39.5239
250.27344,-120.4549,38.57567
211.29688,-120.094,38.62627
253.4375,-120.5208,38.8577
223.75,-120.1582,38.90858
223.20312,-119.795,38.9581
235.09375,-120.223,39.19109
228.0,-119.8581,39.24089
224.35938,-120.2885,39.4738
241.57812,-119.9218,39.5239
274.14062,-120.4549,38.57567
195.91406,-120.094,38.62627
283.95312,-120.5208,38.8577
209.71094,-120.1582,38.90858
206.89844,-119.795,38.9581
242.11719,-120.223,39.19109
210.57812,-119.8581,39.24089
213.86719,-120.2885,39.4738
221.10938,-119.9218,39.5239
299.27344,-120.4549,38.57567
