wcuflx,lon,lat
27096.562,-119.795,38.9581
25494.062,-120.223,39.19109
27329.062,-119.8581,39.24089
24829.062,-120.2885,39.4738
25704.062,-119.9218,39.5239
-908.3164,-120.4549,38.57567
-1383.3164,-120.094,38.62627
-860.8164,-120.5208,38.8577
-1080.8164,-120.1582,38.90858
-1293.3164,-119.795,38.9581
-823.3164,-120.223,39.19109
-828.3164,-119.8581,39.24089
-863.3164,-120.2885,39.4738
-1058.3164,-119.9218,39.5239
954.4531,-120.4549,38.57567
1011.9531,-120.094,38.62627
959.4531,-120.5208,38.8577
1041.9531,-120.1582,38.90858
1341.9531,-119.795,38.9581
1389.4531,-120.223,39.19109
1729.4531,-119.8581,39.24089
1604.4531,-120.2885,39.4738
2306.9531,-119.9218,39.5239
6779.881,-120.4549,38.57567
6574.881,-120.094,38.62627
6769.881,-120.5208,38.8577
6674.881,-120.1582,38.90858
6459.881,-119.795,38.9581
7034.881,-120.223,39.19109
6822.381,-119.8581,39.24089
8227.381,-120.2885,39.4738
8327.381,-119.9218,39.5239
3358.164,-120.4549,38.57567
3428.164,-120.094,38.62627
3260.664,-120.5208,38.8577
3405.664,-120.1582,38.90858
3530.664,-119.795,38.9581
3538.164,-120.223,39.19109
3820.664,-119.8581,39.24089
3870.664,-120.2885,39.4738
4033.164,-119.9218,39.5239
6197.3145,-120.4549,38.57567
5514.8145,-120.094,38.62627
6237.3145,-120.5208,38.8577
5349.8145,-120.1582,38.90858
5067.3145,-119.795,38.9581
5507.3145,-120.223,39.19109
5137.3145,-119.8581,39.24089
5589.8145,-120.2885,39.4738
5429.8145,-119.9218,39.5239
22699.863,-120.4549,38.57567
21402.363,-120.094,38.62627
26117.363,-120.5208,38.8577
22692.363,-120.1582,38.90858
14907.363,-119.795,38.9581
24979.863,-120.223,39.19109
16514.863,-119.8581,39.24089
27264.863,-120.2885,39.4738
17279.863,-119.9218,39.5239
21533.664,-120.4549,38.57567
23293.664,-120.094,38.62627
23898.664,-120.5208,38.8577
23193.664,-120.1582,38.90858
16891.164,-119.795,38.9581
23256.164,-120.223,39.19109
16258.664,-119.8581,39.24089
25616.164,-120.2885,39.4738
19556.164,-119.9218,39.5239
25842.45,-120.4549,38.57567
24117.45,-120.094,38.62627
26214.95,-120.5208,38.8577
26277.45,-120.1582,38.90858
21329.95,-119.795,38.9581
26097.45,-120.223,39.19109
24529.95,-119.8581,39.24089
26054.95,-120.2885,39.4738
25247.45,-119.9218,39.5239
228.14844,-120.4549,38.57567
2985.6484,-120.094,38.62627
1558.1484,-120.5208,38.8577
2460.6484,-120.1582,38.90858
2970.6484,-119.795,38.9581
1965.6484,-120.223,39.19109
2275.6484,-119.8581,39.24089
1510.6484,-120.2885,39.4738
1748.1484,-119.9218,39.5239
-1656.6738,-120.4549,38.57567
-2144.1738,-120.094,38.62627
-569.1738,-120.5208,38.8577
-981.6738,-120.1582,38.90858
-1981.6738,-119.795,38.9581
-444.17383,-120.223,39.19109
-369.17383,-119.8581,39.24089
-381.67383,-120.2885,39.4738
-344.17383,-119.9218,39.5239
-335.19922,-120.4549,38.57567
-492.69922,-120.094,38.62627
-135.19922,-120.5208,38.8577
-130.19922,-120.1582,38.90858
-177.69922,-119.795,38.9581
-85.19922,-120.223,39.19109
-57.69922,-119.8581,39.24089
-107.69922,-120.2885,39.4738
-85.19922,-119.9218,39.5239
255.54688,-120.4549,38.57567
343.04688,-120.094,38.62627
363.04688,-120.5208,38.8577
418.04688,-120.1582,38.90858
398.04688,-119.795,38.9581
513.0469,-120.223,39.19109
485.54688,-119.8581,39.24089
708.0469,-120.2885,39.4738
630.5469,-119.9218,39.5239
42198.31,-120.4549,38.57567
52513.31,-120.094,38.62627
51410.81,-120.5208,38.8577
55075.81,-120.1582,38.90858
44530.81,-119.795,38.9581
58368.31,-120.223,39.19109
47843.31,-119.8581,39.24089
60660.81,-120.2885,39.4738
47780.81,-119.9218,39.5239
53659.72,-120.4549,38.57567
70884.72,-120.094,38.62627
75942.22,-120.5208,38.8577
80454.72,-120.1582,38.90858
65397.22,-119.795,38.9581
83904.72,-120.223,39.19109
64692.22,-119.8581,39.24089
81889.72,-120.2885,39.4738
65992.22,-119.9218,39.5239
11435.248,-120.4549,38.57567
35957.75,-120.094,38.62627
15160.248,-120.5208,38.8577
27627.748,-120.1582,38.90858
28432.748,-119.795,38.9581
16630.248,-120.223,39.19109
20062.748,-119.8581,39.24089
6057.748,-120.2885,39.4738
11487.748,-119.9218,39.5239
-9360.461,-120.4549,38.57567
-2745.461,-120.094,38.62627
-11747.961,-120.5208,38.8577
-6722.961,-120.1582,38.90858
-4852.961,-119.795,38.9581
-12227.961,-120.223,39.19109
-9402.961,-119.8581,39.24089
-19970.46,-120.2885,39.4738
-16337.961,-119.9218,39.5239
16260.531,-120.4549,38.57567
16528.031,-120.094,38.62627
17724.281,-120.5208,38.8577
17084.281,-120.1582,38.90858
14980.531,-119.795,38.9581
17665.531,-120.223,39.19109
14446.781,-119.8581,39.24089
17745.531,-120.2885,39.4738
15034.281,-119.9218,39.5239
3260.371,-120.4549,38.57567
4110.371,-120.094,38.62627
2565.371,-120.5208,38.8577
1660.3711,-120.1582,38.90858
425.3711,-119.795,38.9581
870.3711,-120.223,39.19109
-919.6289,-119.8581,39.24089
196.6211,-120.2885,39.4738
-1573.3789,-119.9218,39.5239
-827.16406,-120.4549,38.57567
-452.16406,-120.094,38.62627
-675.91406,-120.5208,38.8577
-1264.6641,-120.1582,38.90858
-2613.414,-119.795,38.9581
-1903.4141,-120.223,39.19109
-3232.164,-119.8581,39.24089
-2412.164,-120.2885,39.4738
-3433.414,-119.9218,39.5239
-2242.371,-120.4549,38.57567
-292.3711,-120.094,38.62627
-1337.3711,-120.5208,38.8577
-892.3711,-120.1582,38.90858
-207.3711,-119.795,38.9581
-962.3711,-120.223,39.19109
-824.8711,-119.8581,39.24089
-1149.8711,-120.2885,39.4738
-1294.8711,-119.9218,39.5239
-166.70703,-120.4549,38.57567
183.29297,-120.094,38.62627
-121.70703,-120.5208,38.8577
-99.20703,-120.1582,38.90858
-61.70703,-119.795,38.9581
-299.20703,-120.223,39.19109
-336.70703,-119.8581,39.24089
-389.20703,-120.2885,39.4738
-246.70703,-119.9218,39.5239
12107.121,-120.4549,38.57567
15919.621,-120.094,38.62627
8664.621,-120.5208,38.8577
11652.121,-120.1582,38.90858
6757.121,-119.795,38.9581
7444.621,-120.223,39.19109
5267.121,-119.8581,39.24089
5734.621,-120.2885,39.4738
3927.121,-119.9218,39.5239
28182.736,-120.4549,38.57567
48293.984,-120.094,38.62627
38307.734,-120.5208,38.8577
46332.734,-120.1582,38.90858
35321.484,-119.795,38.9581
42937.734,-120.223,39.19109
31771.486,-119.8581,39.24089
37176.484,-120.2885,39.4738
28032.736,-119.9218,39.5239
22439.285,-120.4549,38.57567
30829.285,-120.094,38.62627
22516.785,-120.5208,38.8577
29681.785,-120.1582,38.90858
28176.785,-119.795,38.9581
28079.285,-120.223,39.19109
26284.285,-119.8581,39.24089
26856.785,-120.2885,39.4738
24816.785,-119.9218,39.5239
-797.89453,-120.4549,38.57567
1484.6055,-120.094,38.62627
-1462.8945,-120.5208,38.8577
-445.39453,-120.1582,38.90858
1074.6055,-119.795,38.9581
-817.89453,-120.223,39.19109
-565.39453,-119.8581,39.24089
-917.89453,-120.2885,39.4738
-592.89453,-119.9218,39.5239
6834.5938,-120.4549,38.57567
5832.0938,-120.094,38.62627
7107.0938,-120.5208,38.8577
7214.5938,-120.1582,38.90858
5687.0938,-119.795,38.9581
7674.5938,-120.223,39.19109
5939.5938,-119.8581,39.24089
7244.5938,-120.2885,39.4738
5674.5938,-119.9218,39.5239
25407.086,-120.4549,38.57567
21784.586,-120.094,38.62627
25299.586,-120.5208,38.8577
22154.586,-120.1582,38.90858
17884.586,-119.795,38.9581
22299.586,-120.223,39.19109
17544.586,-119.8581,39.24089
22064.586,-120.2885,39.4738
20162.086,-119.9218,39.5239
25606.133,-120.4549,38.57567
25063.633,-120.094,38.62627
26983.633,-120.5208,38.8577
26966.133,-120.1582,38.90858
24688.633,-119.795,38.9581
27288.633,-120.223,39.19109
25221.133,-119.8581,39.24089
26161.133,-120.2885,39.4738
23763.633,-119.9218,39.5239
24899.07,-120.4549,38.57567
20079.07,-120.094,38.62627
27384.07,-120.5208,38.8577
25116.57,-120.1582,38.90858
22786.57,-119.795,38.9581
35146.57,-120.223,39.19109
28279.07,-119.8581,39.24089
44376.57,-120.2885,39.4738
40369.07,-119.9218,39.5239
12061.268,-120.4549,38.57567
13178.768,-120.094,38.62627
14906.268,-120.5208,38.8577
17818.768,-120.1582,38.90858
14238.768,-119.795,38.9581
23073.768,-120.223,39.19109
20746.268,-119.8581,39.24089
27918.768,-120.2885,39.4738
18916.268,-119.9218,39.5239
8877.0,-120.4549,38.57567
5924.5,-120.094,38.62627
7283.25,-120.5208,38.8577
5597.0,-120.1582,38.90858
3454.5,-119.795,38.9581
4283.25,-120.223,39.19109
3205.75,-119.8581,39.24089
4548.25,-120.2885,39.4738
3350.75,-119.9218,39.5239
2892.3633,-120.4549,38.57567
1996.1133,-120.094,38.62627
2902.3633,-120.5208,38.8577
1959.8633,-120.1582,38.90858
1341.1133,-119.795,38.9581
1568.6133,-120.223,39.19109
1109.8633,-119.8581,39.24089
1189.8633,-120.2885,39.4738
999.8633,-119.9218,39.5239
5638.711,-120.4549,38.57567
5351.211,-120.094,38.62627
5221.211,-120.5208,38.8577
4883.711,-120.1582,38.90858
4506.211,-119.795,38.9581
4331.211,-120.223,39.19109
3643.711,-119.8581,39.24089
3238.711,-120.2885,39.4738
2796.211,-119.9218,39.5239
42255.33,-120.4549,38.57567
37105.33,-120.094,38.62627
45495.33,-120.5208,38.8577
39060.33,-120.1582,38.90858
33570.33,-119.795,38.9581
41022.83,-120.223,39.19109
35155.33,-119.8581,39.24089
42290.33,-120.2885,39.4738
35560.33,-119.9218,39.5239
65893.01,-120.4549,38.57567
67985.51,-120.094,38.62627
82193.01,-120.5208,38.8577
72670.51,-120.1582,38.90858
51585.508,-119.795,38.9581
84488.01,-120.223,39.19109
53235.508,-119.8581,39.24089
86825.516,-120.2885,39.4738
63543.008,-119.9218,39.5239
-47.628906,-120.4549,38.57567
11479.871,-120.094,38.62627
379.8711,-120.5208,38.8577
10077.371,-120.1582,38.90858
14617.371,-119.795,38.9581
7752.371,-120.223,39.19109
11547.371,-119.8581,39.24089
4707.371,-120.2885,39.4738
6353.621,-119.9218,39.5239
-17887.58,-120.4549,38.57567
-13397.58,-120.094,38.62627
-21501.33,-120.5208,38.8577
-16711.33,-120.1582,38.90858
-14286.33,-119.795,38.9581
-18482.58,-120.223,39.19109
-16313.83,-119.8581,39.24089
-19546.33,-120.2885,39.4738
-20240.08,-119.9218,39.5239
-14862.158,-120.4549,38.57567
-16660.908,-120.094,38.62627
-14534.658,-120.5208,38.8577
-16567.158,-120.1582,38.90858
-18622.158,-119.795,38.9581
-15548.408,-120.223,39.19109
-15978.408,-119.8581,39.24089
-12553.408,-120.2885,39.4738
-13082.158,-119.9218,39.5239
-49169.69,-120.4549,38.57567
-59077.19,-120.094,38.62627
-40195.945,-120.5208,38.8577
-48460.94,-120.1582,38.90858
-57910.94,-119.795,38.9581
-36238.445,-120.223,39.19109
-47319.69,-119.8581,39.24089
-24429.693,-120.2885,39.4738
-32760.943,-119.9218,39.5239
-24342.918,-120.4549,38.57567
-23402.918,-120.094,38.62627
-19747.918,-120.5208,38.8577
-24979.168,-120.1582,38.90858
-24135.418,-119.795,38.9581
-16951.668,-120.223,39.19109
-23171.668,-119.8581,39.24089
-8745.418,-120.2885,39.4738
-13077.918,-119.9218,39.5239
91.71094,-120.4549,38.57567
131.71094,-120.094,38.62627
5.4609375,-120.5208,38.8577
64.21094,-120.1582,38.90858
30.460938,-119.795,38.9581
-52.039062,-120.223,39.19109
-40.789062,-119.8581,39.24089
211.71094,-120.2885,39.4738
387.96094,-119.9218,39.5239
17948.834,-120.4549,38.57567
18646.334,-120.094,38.62627
19378.834,-120.5208,38.8577
20153.834,-120.1582,38.90858
20126.334,-119.795,38.9581
20823.834,-120.223,39.19109
20401.334,-119.8581,39.24089
20778.834,-120.2885,39.4738
20673.834,-119.9218,39.5239
2797.789,-120.4549,38.57567
3077.789,-120.094,38.62627
2515.289,-120.5208,38.8577
3352.789,-120.1582,38.90858
3292.789,-119.795,38.9581
3022.789,-120.223,39.19109
2637.789,-119.8581,39.24089
2495.289,-120.2885,39.4738
2542.789,-119.9218,39.5239
-338.73633,-120.4549,38.57567
-143.73633,-120.094,38.62627
-473.73633,-120.5208,38.8577
-266.23633,-120.1582,38.90858
-298.73633,-119.795,38.9581
-301.23633,-120.223,39.19109
-421.23633,-119.8581,39.24089
-208.73633,-120.2885,39.4738
-478.73633,-119.9218,39.5239
2950.789,-120.4549,38.57567
2995.789,-120.094,38.62627
3483.289,-120.5208,38.8577
3623.289,-120.1582,38.90858
3620.789,-119.795,38.9581
4290.789,-120.223,39.19109
4133.289,-119.8581,39.24089
4770.789,-120.2885,39.4738
4538.289,-119.9218,39.5239
7152.5234,-120.4549,38.57567
7522.5234,-120.094,38.62627
6462.5234,-120.5208,38.8577
6475.0234,-120.1582,38.90858
6387.5234,-119.795,38.9581
5772.5234,-120.223,39.19109
5702.5234,-119.8581,39.24089
5325.0234,-120.2885,39.4738
4935.0234,-119.9218,39.5239
2654.4492,-120.4549,38.57567
4831.949,-120.094,38.62627
2404.4492,-120.5208,38.8577
3534.4492,-120.1582,38.90858
4334.449,-119.795,38.9581
2971.9492,-120.223,39.19109
3056.9492,-119.8581,39.24089
2779.4492,-120.2885,39.4738
2586.9492,-119.9218,39.5239
2567.9375,-120.4549,38.57567
4010.4375,-120.094,38.62627
2345.4375,-120.5208,38.8577
4130.4375,-120.1582,38.90858
5617.9375,-119.795,38.9581
5335.4375,-120.223,39.19109
6315.4375,-119.8581,39.24089
6417.9375,-120.2885,39.4738
6612.9375,-119.9218,39.5239
6345.551,-120.4549,38.57567
6545.551,-120.094,38.62627
4775.551,-120.5208,38.8577
5600.551,-120.1582,38.90858
6258.051,-119.795,38.9581
4725.551,-120.223,39.19109
5513.051,-119.8581,39.24089
3968.0508,-120.2885,39.4738
5303.051,-119.9218,39.5239
3005.4453,-120.4549,38.57567
2822.9453,-120.094,38.62627
2215.4453,-120.5208,38.8577
2157.9453,-120.1582,38.90858
2052.9453,-119.795,38.9581
1570.4453,-120.223,39.19109
1565.4453,-119.8581,39.24089
972.9453,-120.2885,39.4738
1132.9453,-119.9218,39.5239
-3471.7656,-120.4549,38.57567
-3406.7656,-120.094,38.62627
-3286.7656,-120.5208,38.8577
-3159.2656,-120.1582,38.90858
-3711.7656,-119.795,38.9581
-2306.7656,-120.223,39.19109
-2774.2656,-119.8581,39.24089
-1571.7656,-120.2885,39.4738
-1954.2656,-119.9218,39.5239
7424.3438,-120.4549,38.57567
7806.8438,-120.094,38.62627
8304.344,-120.5208,38.8577
8289.344,-120.1582,38.90858
6946.8438,-119.795,38.9581
8911.844,-120.223,39.19109
7654.3438,-119.8581,39.24089
9176.844,-120.2885,39.4738
8489.344,-119.9218,39.5239
16670.56,-120.4549,38.57567
16380.561,-120.094,38.62627
17198.06,-120.5208,38.8577
17123.06,-120.1582,38.90858
17070.56,-119.795,38.9581
18173.06,-120.223,39.19109
18418.06,-119.8581,39.24089
19470.56,-120.2885,39.4738
21670.56,-119.9218,39.5239
16010.258,-120.4549,38.57567
15152.758,-120.094,38.62627
20105.258,-120.5208,38.8577
19280.258,-120.1582,38.90858
15590.258,-119.795,38.9581
19847.758,-120.223,39.19109
15512.758,-119.8581,39.24089
19332.758,-120.2885,39.4738
17977.758,-119.9218,39.5239
20809.477,-120.4549,38.57567
21101.977,-120.094,38.62627
23114.477,-120.5208,38.8577
23676.977,-120.1582,38.90858
22496.977,-119.795,38.9581
26701.977,-120.223,39.19109
25074.477,-119.8581,39.24089
28586.977,-120.2885,39.4738
26431.977,-119.9218,39.5239
8717.527,-120.4549,38.57567
8952.527,-120.094,38.62627
8442.527,-120.5208,38.8577
8612.527,-120.1582,38.90858
8850.027,-119.795,38.9581
8542.527,-120.223,39.19109
8725.027,-119.8581,39.24089
8687.527,-120.2885,39.4738
8880.027,-119.9218,39.5239
8074.383,-120.4549,38.57567
8091.883,-120.094,38.62627
9144.383,-120.5208,38.8577
8859.383,-120.1582,38.90858
8461.883,-119.795,38.9581
9761.883,-120.223,39.19109
9301.883,-119.8581,39.24089
11044.383,-120.2885,39.4738
10651.883,-119.9218,39.5239
2037.9941,-120.4549,38.57567
2150.4941,-120.094,38.62627
2157.9941,-120.5208,38.8577
2250.4941,-120.1582,38.90858
2400.4941,-119.795,38.9581
2620.4941,-120.223,39.19109
2795.4941,-119.8581,39.24089
3245.4941,-120.2885,39.4738
3360.4941,-119.9218,39.5239
11009.035,-120.4549,38.57567
10334.035,-120.094,38.62627
11604.035,-120.5208,38.8577
10956.535,-120.1582,38.90858
10616.535,-119.795,38.9581
11719.035,-120.223,39.19109
11324.035,-119.8581,39.24089
12399.035,-120.2885,39.4738
12216.535,-119.9218,39.5239
14491.773,-120.4549,38.57567
13194.273,-120.094,38.62627
13949.273,-120.5208,38.8577
12639.273,-120.1582,38.90858
11181.773,-119.795,38.9581
12004.273,-120.223,39.19109
10946.773,-119.8581,39.24089
11359.273,-120.2885,39.4738
10944.273,-119.9218,39.5239
7304.3516,-120.4549,38.57567
6379.3516,-120.094,38.62627
7879.3516,-120.5208,38.8577
7121.8516,-120.1582,38.90858
6186.8516,-119.795,38.9581
7826.8516,-120.223,39.19109
6954.3516,-119.8581,39.24089
8571.852,-120.2885,39.4738
7844.3516,-119.9218,39.5239
7094.125,-120.4549,38.57567
6321.625,-120.094,38.62627
6554.125,-120.5208,38.8577
5866.625,-120.1582,38.90858
5156.625,-119.795,38.9581
5244.125,-120.223,39.19109
4589.125,-119.8581,39.24089
4459.125,-120.2885,39.4738
4004.125,-119.9218,39.5239
4538.16,-120.4549,38.57567
4269.41,-120.094,38.62627
5459.41,-120.5208,38.8577
4990.66,-120.1582,38.90858
4108.16,-119.795,38.9581
5393.16,-120.223,39.19109
4469.41,-119.8581,39.24089
6698.16,-120.2885,39.4738
5493.16,-119.9218,39.5239
