tcdc,lon,lat
44.625,-120.223,39.19109
41.75,-119.8581,39.24089
51.375,-120.2885,39.4738
51.25,-119.9218,39.5239
31.375,-120.4549,38.57567
25.25,-120.094,38.62627
22.25,-120.5208,38.8577
20.5,-120.1582,38.90858
20.75,-119.795,38.9581
15.0,-120.223,39.19109
17.625,-119.8581,39.24089
9.625,-120.2885,39.4738
16.875,-119.9218,39.5239
10.875,-120.4549,38.57567
13.125,-120.094,38.62627
3.0,-120.5208,38.8577
3.375,-120.1582,38.90858
6.125,-119.795,38.9581
1.375,-120.223,39.19109
2.25,-119.8581,39.24089
2.25,-120.2885,39.4738
1.75,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.375,-120.5208,38.8577
0.125,-120.1582,38.90858
0.125,-119.795,38.9581
0.625,-120.223,39.19109
0.5,-119.8581,39.24089
0.375,-120.2885,39.4738
0.5,-119.9218,39.5239
2.5,-120.4549,38.57567
0.125,-120.094,38.62627
2.875,-120.5208,38.8577
0.375,-120.1582,38.90858
0.25,-119.795,38.9581
0.375,-120.223,39.19109
0.5,-119.8581,39.24089
0.5,-120.2885,39.4738
0.75,-119.9218,39.5239
83.875,-120.4549,38.57567
54.0,-120.094,38.62627
88.0,-120.5208,38.8577
55.0,-120.1582,38.90858
30.625,-119.795,38.9581
57.25,-120.223,39.19109
45.0,-119.8581,39.24089
51.25,-120.2885,39.4738
43.375,-119.9218,39.5239
98.25,-120.4549,38.57567
91.375,-120.094,38.62627
98.125,-120.5208,38.8577
90.0,-120.1582,38.90858
77.125,-119.795,38.9581
92.25,-120.223,39.19109
90.25,-119.8581,39.24089
91.375,-120.2885,39.4738
91.625,-119.9218,39.5239
99.875,-120.4549,38.57567
99.5,-120.094,38.62627
99.75,-120.5208,38.8577
99.625,-120.1582,38.90858
95.375,-119.795,38.9581
99.5,-120.223,39.19109
99.625,-119.8581,39.24089
99.125,-120.2885,39.4738
98.25,-119.9218,39.5239
76.75,-120.4549,38.57567
56.5,-120.094,38.62627
89.75,-120.5208,38.8577
72.375,-120.1582,38.90858
58.875,-119.795,38.9581
88.5,-120.223,39.19109
80.0,-119.8581,39.24089
98.25,-120.2885,39.4738
92.875,-119.9218,39.5239
89.875,-120.4549,38.57567
82.5,-120.094,38.62627
96.75,-120.5208,38.8577
91.5,-120.1582,38.90858
85.5,-119.795,38.9581
95.875,-120.223,39.19109
91.25,-119.8581,39.24089
97.25,-120.2885,39.4738
93.25,-119.9218,39.5239
55.625,-120.4549,38.57567
64.375,-120.094,38.62627
53.625,-120.5208,38.8577
54.25,-120.1582,38.90858
66.375,-119.795,38.9581
43.25,-120.223,39.19109
52.0,-119.8581,39.24089
35.5,-120.2885,39.4738
42.875,-119.9218,39.5239
12.875,-120.4549,38.57567
20.375,-120.094,38.62627
12.375,-120.5208,38.8577
17.5,-120.1582,38.90858
25.75,-119.795,38.9581
12.5,-120.223,39.19109
19.5,-119.8581,39.24089
11.125,-120.2885,39.4738
16.5,-119.9218,39.5239
41.625,-120.4549,38.57567
45.0,-120.094,38.62627
19.75,-120.5208,38.8577
22.875,-120.1582,38.90858
27.125,-119.795,38.9581
10.375,-120.223,39.19109
12.375,-119.8581,39.24089
6.375,-120.2885,39.4738
8.75,-119.9218,39.5239
7.125,-120.4549,38.57567
3.125,-120.094,38.62627
7.25,-120.5208,38.8577
1.625,-120.1582,38.90858
1.25,-119.795,38.9581
0.0,-120.223,39.19109
0.125,-119.8581,39.24089
0.0,-120.2885,39.4738
0.5,-119.9218,39.5239
49.25,-120.4549,38.57567
29.375,-120.094,38.62627
39.25,-120.5208,38.8577
21.25,-120.1582,38.90858
7.125,-119.795,38.9581
10.5,-120.223,39.19109
3.875,-119.8581,39.24089
5.625,-120.2885,39.4738
6.75,-119.9218,39.5239
78.625,-120.4549,38.57567
27.875,-120.094,38.62627
80.75,-120.5208,38.8577
41.0,-120.1582,38.90858
20.75,-119.795,38.9581
40.375,-120.223,39.19109
25.5,-119.8581,39.24089
27.25,-120.2885,39.4738
23.5,-119.9218,39.5239
84.0,-120.4549,38.57567
59.25,-120.094,38.62627
87.75,-120.5208,38.8577
83.25,-120.1582,38.90858
82.25,-119.795,38.9581
75.25,-120.223,39.19109
75.75,-119.8581,39.24089
62.125,-120.2885,39.4738
64.625,-119.9218,39.5239
62.625,-120.4549,38.57567
63.625,-120.094,38.62627
62.75,-120.5208,38.8577
54.5,-120.1582,38.90858
68.125,-119.795,38.9581
52.0,-120.223,39.19109
64.375,-119.8581,39.24089
41.125,-120.2885,39.4738
51.75,-119.9218,39.5239
18.375,-120.4549,38.57567
18.5,-120.094,38.62627
21.0,-120.5208,38.8577
16.75,-120.1582,38.90858
15.25,-119.795,38.9581
16.75,-120.223,39.19109
14.25,-119.8581,39.24089
19.25,-120.2885,39.4738
16.125,-119.9218,39.5239
72.125,-120.4549,38.57567
60.0,-120.094,38.62627
82.25,-120.5208,38.8577
61.125,-120.1582,38.90858
54.375,-119.795,38.9581
63.625,-120.223,39.19109
54.75,-119.8581,39.24089
66.125,-120.2885,39.4738
64.0,-119.9218,39.5239
89.125,-120.4549,38.57567
73.0,-120.094,38.62627
93.5,-120.5208,38.8577
84.25,-120.1582,38.90858
75.0,-119.795,38.9581
86.0,-120.223,39.19109
80.0,-119.8581,39.24089
82.25,-120.2885,39.4738
75.625,-119.9218,39.5239
29.5,-120.4549,38.57567
15.625,-120.094,38.62627
44.875,-120.5208,38.8577
23.625,-120.1582,38.90858
21.625,-119.795,38.9581
34.375,-120.223,39.19109
26.5,-119.8581,39.24089
42.375,-120.2885,39.4738
38.0,-119.9218,39.5239
28.0,-120.4549,38.57567
11.75,-120.094,38.62627
39.25,-120.5208,38.8577
15.25,-120.1582,38.90858
7.5,-119.795,38.9581
23.25,-120.223,39.19109
13.625,-119.8581,39.24089
15.625,-120.2885,39.4738
16.125,-119.9218,39.5239
3.5,-120.4549,38.57567
3.25,-120.094,38.62627
3.25,-120.5208,38.8577
3.0,-120.1582,38.90858
3.0,-119.795,38.9581
2.875,-120.223,39.19109
2.75,-119.8581,39.24089
2.5,-120.2885,39.4738
2.5,-119.9218,39.5239
3.5,-120.4549,38.57567
2.5,-120.094,38.62627
3.0,-120.5208,38.8577
2.125,-120.1582,38.90858
1.625,-119.795,38.9581
1.75,-120.223,39.19109
1.25,-119.8581,39.24089
0.875,-120.2885,39.4738
1.75,-119.9218,39.5239
14.125,-120.4549,38.57567
12.25,-120.094,38.62627
15.5,-120.5208,38.8577
13.5,-120.1582,38.90858
11.375,-119.795,38.9581
13.875,-120.223,39.19109
11.5,-119.8581,39.24089
13.25,-120.2885,39.4738
10.25,-119.9218,39.5239
54.0,-120.4549,38.57567
38.75,-120.094,38.62627
58.25,-120.5208,38.8577
43.75,-120.1582,38.90858
32.625,-119.795,38.9581
47.0,-120.223,39.19109
40.0,-119.8581,39.24089
51.125,-120.2885,39.4738
44.25,-119.9218,39.5239
95.75,-120.4549,38.57567
66.25,-120.094,38.62627
98.375,-120.5208,38.8577
74.875,-120.1582,38.90858
50.625,-119.795,38.9581
84.0,-120.223,39.19109
63.375,-119.8581,39.24089
88.5,-120.2885,39.4738
74.25,-119.9218,39.5239
99.0,-120.4549,38.57567
99.5,-120.094,38.62627
98.0,-120.5208,38.8577
99.125,-120.1582,38.90858
98.875,-119.795,38.9581
95.75,-120.223,39.19109
97.375,-119.8581,39.24089
92.5,-120.2885,39.4738
93.625,-119.9218,39.5239
51.375,-120.4549,38.57567
49.0,-120.094,38.62627
53.25,-120.5208,38.8577
51.75,-120.1582,38.90858
58.75,-119.795,38.9581
45.875,-120.223,39.19109
63.5,-119.8581,39.24089
36.625,-120.2885,39.4738
55.25,-119.9218,39.5239
25.625,-120.4549,38.57567
20.25,-120.094,38.62627
21.875,-120.5208,38.8577
22.0,-120.1582,38.90858
32.625,-119.795,38.9581
25.625,-120.223,39.19109
38.0,-119.8581,39.24089
23.375,-120.2885,39.4738
33.0,-119.9218,39.5239
50.625,-120.4549,38.57567
51.125,-120.094,38.62627
36.75,-120.5208,38.8577
49.25,-120.1582,38.90858
64.25,-119.795,38.9581
37.875,-120.223,39.19109
59.25,-119.8581,39.24089
23.375,-120.2885,39.4738
40.375,-119.9218,39.5239
42.375,-120.4549,38.57567
37.875,-120.094,38.62627
42.125,-120.5208,38.8577
40.375,-120.1582,38.90858
44.0,-119.795,38.9581
29.375,-120.223,39.19109
43.375,-119.8581,39.24089
13.875,-120.2885,39.4738
27.375,-119.9218,39.5239
6.625,-120.4549,38.57567
4.875,-120.094,38.62627
5.75,-120.5208,38.8577
5.625,-120.1582,38.90858
5.625,-119.795,38.9581
6.375,-120.223,39.19109
6.875,-119.8581,39.24089
6.75,-120.2885,39.4738
7.75,-119.9218,39.5239
33.5,-120.4549,38.57567
33.0,-120.094,38.62627
39.375,-120.5208,38.8577
37.375,-120.1582,38.90858
36.75,-119.795,38.9581
41.75,-120.223,39.19109
41.0,-119.8581,39.24089
45.0,-120.2885,39.4738
49.625,-119.9218,39.5239
9.375,-120.4549,38.57567
6.875,-120.094,38.62627
8.125,-120.5208,38.8577
7.75,-120.1582,38.90858
7.125,-119.795,38.9581
7.25,-120.223,39.19109
7.0,-119.8581,39.24089
6.125,-120.2885,39.4738
6.75,-119.9218,39.5239
4.625,-120.4549,38.57567
4.75,-120.094,38.62627
5.25,-120.5208,38.8577
5.0,-120.1582,38.90858
4.875,-119.795,38.9581
5.125,-120.223,39.19109
5.0,-119.8581,39.24089
5.125,-120.2885,39.4738
5.125,-119.9218,39.5239
8.625,-120.4549,38.57567
8.125,-120.094,38.62627
10.0,-120.5208,38.8577
9.25,-120.1582,38.90858
8.875,-119.795,38.9581
10.375,-120.223,39.19109
10.125,-119.8581,39.24089
11.125,-120.2885,39.4738
10.75,-119.9218,39.5239
24.375,-120.4549,38.57567
18.875,-120.094,38.62627
22.875,-120.5208,38.8577
15.875,-120.1582,38.90858
12.625,-119.795,38.9581
13.625,-120.223,39.19109
10.75,-119.8581,39.24089
11.5,-120.2885,39.4738
10.625,-119.9218,39.5239
42.125,-120.4549,38.57567
48.625,-120.094,38.62627
33.625,-120.5208,38.8577
30.25,-120.1582,38.90858
34.25,-119.795,38.9581
21.375,-120.223,39.19109
19.875,-119.8581,39.24089
15.625,-120.2885,39.4738
14.375,-119.9218,39.5239
18.625,-120.4549,38.57567
27.625,-120.094,38.62627
14.375,-120.5208,38.8577
22.25,-120.1582,38.90858
28.625,-119.795,38.9581
21.125,-120.223,39.19109
24.875,-119.8581,39.24089
22.5,-120.2885,39.4738
22.375,-119.9218,39.5239
26.625,-120.4549,38.57567
26.875,-120.094,38.62627
26.25,-120.5208,38.8577
26.625,-120.1582,38.90858
26.625,-119.795,38.9581
24.375,-120.223,39.19109
27.625,-119.8581,39.24089
19.0,-120.2885,39.4738
28.875,-119.9218,39.5239
71.625,-120.4549,38.57567
64.5,-120.094,38.62627
67.375,-120.5208,38.8577
56.875,-120.1582,38.90858
46.5,-119.795,38.9581
47.25,-120.223,39.19109
39.375,-119.8581,39.24089
38.625,-120.2885,39.4738
42.125,-119.9218,39.5239
22.375,-120.4549,38.57567
25.375,-120.094,38.62627
21.625,-120.5208,38.8577
20.75,-120.1582,38.90858
22.375,-119.795,38.9581
17.0,-120.223,39.19109
17.0,-119.8581,39.24089
18.25,-120.2885,39.4738
26.75,-119.9218,39.5239
9.75,-120.4549,38.57567
16.25,-120.094,38.62627
11.0,-120.5208,38.8577
10.625,-120.1582,38.90858
8.125,-119.795,38.9581
14.25,-120.223,39.19109
9.125,-119.8581,39.24089
16.375,-120.2885,39.4738
14.875,-119.9218,39.5239
23.25,-120.4549,38.57567
21.375,-120.094,38.62627
24.0,-120.5208,38.8577
21.25,-120.1582,38.90858
18.75,-119.795,38.9581
21.125,-120.223,39.19109
19.375,-119.8581,39.24089
22.375,-120.2885,39.4738
23.25,-119.9218,39.5239
10.5,-120.4549,38.57567
10.75,-120.094,38.62627
13.0,-120.5208,38.8577
10.875,-120.1582,38.90858
10.625,-119.795,38.9581
13.0,-120.223,39.19109
11.0,-119.8581,39.24089
14.25,-120.2885,39.4738
13.375,-119.9218,39.5239
55.0,-120.4549,38.57567
51.25,-120.094,38.62627
59.375,-120.5208,38.8577
54.5,-120.1582,38.90858
49.0,-119.795,38.9581
54.875,-120.223,39.19109
49.75,-119.8581,39.24089
55.125,-120.2885,39.4738
51.75,-119.9218,39.5239
20.875,-120.4549,38.57567
18.875,-120.094,38.62627
14.125,-120.5208,38.8577
18.0,-120.1582,38.90858
21.0,-119.795,38.9581
13.625,-120.223,39.19109
20.0,-119.8581,39.24089
10.25,-120.2885,39.4738
14.875,-119.9218,39.5239
17.125,-120.4549,38.57567
14.5,-120.094,38.62627
22.5,-120.5208,38.8577
21.0,-120.1582,38.90858
16.0,-119.795,38.9581
24.5,-120.223,39.19109
22.125,-119.8581,39.24089
25.625,-120.2885,39.4738
22.625,-119.9218,39.5239
3.125,-120.4549,38.57567
2.75,-120.094,38.62627
3.375,-120.5208,38.8577
3.125,-120.1582,38.90858
4.25,-119.795,38.9581
4.25,-120.223,39.19109
6.0,-119.8581,39.24089
5.75,-120.2885,39.4738
6.875,-119.9218,39.5239
53.25,-120.4549,38.57567
51.75,-120.094,38.62627
54.375,-120.5208,38.8577
53.625,-120.1582,38.90858
52.25,-119.795,38.9581
54.375,-120.223,39.19109
52.25,-119.8581,39.24089
55.25,-120.2885,39.4738
53.875,-119.9218,39.5239
31.125,-120.4549,38.57567
28.25,-120.094,38.62627
31.0,-120.5208,38.8577
29.25,-120.1582,38.90858
37.375,-119.795,38.9581
30.125,-120.223,39.19109
39.875,-119.8581,39.24089
29.25,-120.2885,39.4738
40.5,-119.9218,39.5239
14.0,-120.4549,38.57567
10.0,-120.094,38.62627
14.75,-120.5208,38.8577
12.0,-120.1582,38.90858
11.5,-119.795,38.9581
13.25,-120.223,39.19109
11.875,-119.8581,39.24089
14.875,-120.2885,39.4738
14.75,-119.9218,39.5239
16.0,-120.4549,38.57567
11.875,-120.094,38.62627
15.25,-120.5208,38.8577
12.0,-120.1582,38.90858
11.0,-119.795,38.9581
11.75,-120.223,39.19109
11.0,-119.8581,39.24089
10.875,-120.2885,39.4738
11.5,-119.9218,39.5239
20.25,-120.4549,38.57567
18.625,-120.094,38.62627
25.5,-120.5208,38.8577
22.125,-120.1582,38.90858
19.0,-119.795,38.9581
26.0,-120.223,39.19109
20.0,-119.8581,39.24089
29.375,-120.2885,39.4738
24.625,-119.9218,39.5239
