mconv,lon,lat
1.3270678e-06,-119.9218,39.5239
3.302506e-08,-120.4549,38.57567
-2.21975e-07,-120.094,38.62627
-5.7249565e-09,-120.5208,38.8577
-1.9822497e-07,-120.1582,38.90858
-3.2822498e-07,-119.795,38.9581
-1.3697488e-07,-120.223,39.19109
-8.947487e-08,-119.8581,39.24089
-7.322484e-08,-120.2885,39.4738
-1.8072492e-07,-119.9218,39.5239
-1.07916236e-07,-120.4549,38.57567
-6.041628e-08,-120.094,38.62627
-2.1416628e-07,-120.5208,38.8577
6.708373e-08,-120.1582,38.90858
8.0833786e-08,-119.795,38.9581
-1.366663e-07,-120.223,39.19109
-2.2916254e-08,-119.8581,39.24089
-6.541623e-08,-120.2885,39.4738
2.4208367e-07,-119.9218,39.5239
-5.26255e-07,-120.4549,38.57567
-1.05004915e-07,-120.094,38.62627
-6.662549e-07,-120.5208,38.8577
2.9499506e-07,-120.1582,38.90858
5.6624503e-07,-119.795,38.9581
-3.437549e-07,-120.223,39.19109
4.2495003e-08,-119.8581,39.24089
-2.3500488e-07,-120.2885,39.4738
8.7749504e-07,-119.9218,39.5239
-9.89417e-07,-120.4549,38.57567
-2.3441697e-07,-120.094,38.62627
-1.161917e-06,-120.5208,38.8577
5.7308296e-07,-120.1582,38.90858
1.2018329e-06,-119.795,38.9581
-3.5066705e-07,-120.223,39.19109
4.8082995e-08,-119.8581,39.24089
-3.9566697e-07,-120.2885,39.4738
1.6330831e-06,-119.9218,39.5239
-8.279001e-07,-120.4549,38.57567
-1.7415007e-07,-120.094,38.62627
-1.0579001e-06,-120.5208,38.8577
5.420998e-07,-120.1582,38.90858
1.1995999e-06,-119.795,38.9581
-3.329001e-07,-120.223,39.19109
1.1959986e-07,-119.8581,39.24089
-2.4540014e-07,-120.2885,39.4738
1.19835e-06,-119.9218,39.5239
-4.3869198e-07,-120.4549,38.57567
-8.691984e-09,-120.094,38.62627
-6.87442e-07,-120.5208,38.8577
4.21308e-07,-120.1582,38.90858
9.3630797e-07,-119.795,38.9581
-9.494198e-08,-120.223,39.19109
1.7380799e-07,-119.8581,39.24089
-7.441969e-09,-120.2885,39.4738
8.975579e-07,-119.9218,39.5239
-2.8717992e-07,-120.4549,38.57567
-4.342988e-08,-120.094,38.62627
-2.3342994e-07,-120.5208,38.8577
1.3282008e-07,-120.1582,38.90858
3.0407e-07,-119.795,38.9581
2.6570063e-08,-120.223,39.19109
1.115701e-07,-119.8581,39.24089
8.2820094e-08,-120.2885,39.4738
1.4532e-07,-119.9218,39.5239
4.0289223e-08,-120.4549,38.57567
-1.6846076e-07,-120.094,38.62627
2.4039224e-08,-120.5208,38.8577
-1.372108e-07,-120.1582,38.90858
-2.3346081e-07,-119.795,38.9581
-1.18460804e-07,-120.223,39.19109
-9.721083e-08,-119.8581,39.24089
-5.096075e-08,-120.2885,39.4738
-1.5846075e-07,-119.9218,39.5239
1.1444286e-09,-120.4549,38.57567
3.9894417e-08,-120.094,38.62627
-5.7605718e-08,-120.5208,38.8577
4.7394394e-08,-120.1582,38.90858
3.3644397e-08,-119.795,38.9581
-9.635568e-08,-120.223,39.19109
-1.1010562e-07,-119.8581,39.24089
-9.010566e-08,-120.2885,39.4738
1.698944e-07,-119.9218,39.5239
-1.545902e-07,-120.4549,38.57567
3.2909895e-08,-120.094,38.62627
-1.9834013e-07,-120.5208,38.8577
1.6665985e-07,-120.1582,38.90858
3.5790993e-07,-119.795,38.9581
-1.3334005e-07,-120.223,39.19109
1.7909827e-08,-119.8581,39.24089
-8.7090086e-08,-120.2885,39.4738
3.6915986e-07,-119.9218,39.5239
-4.214703e-07,-120.4549,38.57567
-1.8647034e-07,-120.094,38.62627
-5.864703e-07,-120.5208,38.8577
1.9977975e-07,-120.1582,38.90858
3.7602962e-07,-119.795,38.9581
-3.6647023e-07,-120.223,39.19109
9.727978e-08,-119.8581,39.24089
-1.0147036e-07,-120.2885,39.4738
5.3977976e-07,-119.9218,39.5239
-2.7443596e-07,-120.4549,38.57567
-2.0685917e-08,-120.094,38.62627
-6.0068595e-07,-120.5208,38.8577
3.3181414e-07,-120.1582,38.90858
4.0306412e-07,-119.795,38.9581
-3.3693593e-07,-120.223,39.19109
-1.1935896e-08,-119.8581,39.24089
-1.6818586e-07,-120.2885,39.4738
7.168142e-07,-119.9218,39.5239
-1.4835894e-07,-120.4549,38.57567
3.9141128e-08,-120.094,38.62627
-5.1960893e-07,-120.5208,38.8577
3.24141e-07,-120.1582,38.90858
4.21641e-07,-119.795,38.9581
-1.9835898e-07,-120.223,39.19109
-1.9608876e-08,-119.8581,39.24089
-1.7335898e-07,-120.2885,39.4738
6.478911e-07,-119.9218,39.5239
-2.1050727e-07,-120.4549,38.57567
7.574275e-08,-120.094,38.62627
-2.9175735e-07,-120.5208,38.8577
2.782427e-07,-120.1582,38.90858
3.9449273e-07,-119.795,38.9581
-1.192573e-07,-120.223,39.19109
-2.550729e-08,-119.8581,39.24089
-1.2425724e-07,-120.2885,39.4738
5.3449264e-07,-119.9218,39.5239
-2.309664e-07,-120.4549,38.57567
3.427836e-07,-120.094,38.62627
-3.3346635e-07,-120.5208,38.8577
2.4903358e-07,-120.1582,38.90858
3.540336e-07,-119.795,38.9581
-1.2221642e-07,-120.223,39.19109
1.5335218e-09,-119.8581,39.24089
-7.971633e-08,-120.2885,39.4738
2.5278365e-07,-119.9218,39.5239
-2.5931163e-07,-120.4549,38.57567
-6.1811704e-08,-120.094,38.62627
-2.5431157e-07,-120.5208,38.8577
1.1818844e-07,-120.1582,38.90858
3.1193835e-07,-119.795,38.9581
-1.493116e-07,-120.223,39.19109
3.943839e-08,-119.8581,39.24089
-5.1811668e-08,-120.2885,39.4738
2.2068838e-07,-119.9218,39.5239
-3.3928927e-07,-120.4549,38.57567
7.5710716e-08,-120.094,38.62627
-3.8178928e-07,-120.5208,38.8577
1.6571073e-07,-120.1582,38.90858
3.1321076e-07,-119.795,38.9581
-1.6553929e-07,-120.223,39.19109
4.0710773e-08,-119.8581,39.24089
-1.7892603e-09,-120.2885,39.4738
2.032107e-07,-119.9218,39.5239
8.7015735e-08,-120.4549,38.57567
5.4515738e-08,-120.094,38.62627
1.5451582e-07,-120.5208,38.8577
-9.2984294e-08,-120.1582,38.90858
-2.0923429e-07,-119.795,38.9581
-2.9234286e-08,-120.223,39.19109
-1.492343e-07,-119.8581,39.24089
-1.14234325e-07,-120.2885,39.4738
-1.4548425e-07,-119.9218,39.5239
1.113861e-07,-120.4549,38.57567
-1.3361381e-07,-120.094,38.62627
1.8138621e-07,-120.5208,38.8577
-1.948639e-07,-120.1582,38.90858
-3.736139e-07,-119.795,38.9581
-3.7363804e-08,-120.223,39.19109
-1.6486382e-07,-119.8581,39.24089
-1.16113824e-07,-120.2885,39.4738
-2.848638e-07,-119.9218,39.5239
1.04924965e-07,-120.4549,38.57567
-2.1757504e-07,-120.094,38.62627
1.6492498e-07,-120.5208,38.8577
-2.5132502e-07,-120.1582,38.90858
-4.6632508e-07,-119.795,38.9581
-4.0075065e-08,-120.223,39.19109
-9.2574965e-08,-119.8581,39.24089
-7.0074975e-08,-120.2885,39.4738
-3.6257504e-07,-119.9218,39.5239
-9.0655504e-08,-120.4549,38.57567
-2.4940556e-07,-120.094,38.62627
-1.4065563e-07,-120.5208,38.8577
-1.044055e-07,-120.1582,38.90858
-1.3065556e-07,-119.795,38.9581
-1.9565553e-07,-120.223,39.19109
-5.440552e-08,-119.8581,39.24089
-1.0565557e-07,-120.2885,39.4738
7.4344456e-08,-119.9218,39.5239
2.1448818e-07,-120.4549,38.57567
4.9488193e-08,-120.094,38.62627
2.5698822e-07,-120.5208,38.8577
-1.2801189e-07,-120.1582,38.90858
-2.642618e-07,-119.795,38.9581
-2.4261823e-08,-120.223,39.19109
-1.692618e-07,-119.8581,39.24089
-9.3011835e-08,-120.2885,39.4738
-2.1551185e-07,-119.9218,39.5239
2.6716964e-07,-120.4549,38.57567
-1.5658037e-07,-120.094,38.62627
3.8716962e-07,-120.5208,38.8577
-2.6908046e-07,-120.1582,38.90858
-6.628305e-07,-119.795,38.9581
-3.7830375e-08,-120.223,39.19109
-2.428304e-07,-119.8581,39.24089
-1.5033044e-07,-120.2885,39.4738
-4.228304e-07,-119.9218,39.5239
-4.2185613e-07,-120.4549,38.57567
-5.331061e-07,-120.094,38.62627
-3.9310615e-07,-120.5208,38.8577
-2.5685617e-07,-120.1582,38.90858
-4.0606153e-08,-119.795,38.9581
-2.793562e-07,-120.223,39.19109
1.4689383e-07,-119.8581,39.24089
-2.9356215e-08,-120.2885,39.4738
1.2189383e-07,-119.9218,39.5239
-8.761103e-08,-120.4549,38.57567
-5.9136113e-07,-120.094,38.62627
1.3613888e-07,-120.5208,38.8577
-4.513611e-07,-120.1582,38.90858
-5.4386106e-07,-119.795,38.9581
-2.263611e-07,-120.223,39.19109
-3.7611102e-08,-119.8581,39.24089
-3.886109e-08,-120.2885,39.4738
-3.5261107e-07,-119.9218,39.5239
1.176187e-07,-120.4549,38.57567
-1.9863126e-07,-120.094,38.62627
1.1011869e-07,-120.5208,38.8577
-1.8988129e-07,-120.1582,38.90858
-3.8238133e-07,-119.795,38.9581
-1.0363132e-07,-120.223,39.19109
-1.5863131e-07,-119.8581,39.24089
-6.9881395e-08,-120.2885,39.4738
-2.398813e-07,-119.9218,39.5239
-2.7565738e-07,-120.4549,38.57567
-2.5657414e-08,-120.094,38.62627
-5.456574e-07,-120.5208,38.8577
3.1184254e-07,-120.1582,38.90858
5.530925e-07,-119.795,38.9581
-2.8190743e-07,-120.223,39.19109
3.0925662e-09,-119.8581,39.24089
-2.7190745e-07,-120.2885,39.4738
9.205926e-07,-119.9218,39.5239
-3.9760513e-07,-120.4549,38.57567
-8.135507e-08,-120.094,38.62627
-3.6135515e-07,-120.5208,38.8577
1.46145e-07,-120.1582,38.90858
2.5989493e-07,-119.795,38.9581
-1.3010504e-07,-120.223,39.19109
1.0864491e-07,-119.8581,39.24089
-1.8855019e-08,-120.2885,39.4738
3.011449e-07,-119.9218,39.5239
-6.983345e-08,-120.4549,38.57567
-2.0858351e-07,-120.094,38.62627
-4.483354e-08,-120.5208,38.8577
-1.5983352e-07,-120.1582,38.90858
-2.123335e-07,-119.795,38.9581
-1.7608352e-07,-120.223,39.19109
-1.0108354e-07,-119.8581,39.24089
-7.983351e-08,-120.2885,39.4738
-9.983364e-08,-119.9218,39.5239
-1.2671941e-07,-120.4549,38.57567
-1.2546943e-07,-120.094,38.62627
-2.4296943e-07,-120.5208,38.8577
9.328056e-08,-120.1582,38.90858
2.745306e-07,-119.795,38.9581
-2.3796946e-07,-120.223,39.19109
-5.2969455e-08,-119.8581,39.24089
-1.5171938e-07,-120.2885,39.4738
3.9703056e-07,-119.9218,39.5239
-3.3352364e-07,-120.4549,38.57567
-5.977361e-08,-120.094,38.62627
-3.3852368e-07,-120.5208,38.8577
1.5772636e-07,-120.1582,38.90858
3.7022642e-07,-119.795,38.9581
-1.3102357e-07,-120.223,39.19109
4.1476312e-08,-119.8581,39.24089
-7.352364e-08,-120.2885,39.4738
4.5522634e-07,-119.9218,39.5239
-2.6590848e-07,-120.4549,38.57567
-1.1965855e-07,-120.094,38.62627
-2.9215855e-07,-120.5208,38.8577
1.5034146e-07,-120.1582,38.90858
3.1409152e-07,-119.795,38.9581
-9.715845e-08,-120.223,39.19109
4.1591505e-08,-119.8581,39.24089
-4.5908536e-08,-120.2885,39.4738
2.9159145e-07,-119.9218,39.5239
-7.866211e-08,-120.4549,38.57567
-2.8366222e-07,-120.094,38.62627
1.5087807e-08,-120.5208,38.8577
-1.3616207e-07,-120.1582,38.90858
-1.7741215e-07,-119.795,38.9581
-1.499121e-07,-120.223,39.19109
-2.3662096e-08,-119.8581,39.24089
-4.6162086e-08,-120.2885,39.4738
-2.3662096e-08,-119.9218,39.5239
-5.9348383e-07,-120.4549,38.57567
-3.2223377e-07,-120.094,38.62627
-5.909838e-07,-120.5208,38.8577
1.4526623e-07,-120.1582,38.90858
5.102662e-07,-119.795,38.9581
-2.2973381e-07,-120.223,39.19109
-2.2337474e-09,-119.8581,39.24089
-1.9848378e-07,-120.2885,39.4738
6.9401625e-07,-119.9218,39.5239
-4.030802e-07,-120.4549,38.57567
-2.9808012e-07,-120.094,38.62627
-3.9933016e-07,-120.5208,38.8577
2.8169865e-08,-120.1582,38.90858
1.956698e-07,-119.795,38.9581
-1.7808017e-07,-120.223,39.19109
4.941981e-08,-119.8581,39.24089
-8.808016e-08,-120.2885,39.4738
2.6066976e-07,-119.9218,39.5239
-6.028512e-07,-120.4549,38.57567
-4.316012e-07,-120.094,38.62627
-6.753512e-07,-120.5208,38.8577
1.3964882e-07,-120.1582,38.90858
4.0589885e-07,-119.795,38.9581
-3.1285109e-07,-120.223,39.19109
3.3398862e-08,-119.8581,39.24089
-2.2910118e-07,-120.2885,39.4738
6.933989e-07,-119.9218,39.5239
-4.5604082e-07,-120.4549,38.57567
-2.1229076e-07,-120.094,38.62627
-5.735409e-07,-120.5208,38.8577
2.952093e-07,-120.1582,38.90858
5.952092e-07,-119.795,38.9581
-2.0979073e-07,-120.223,39.19109
-2.1604083e-07,-119.8581,39.24089
-3.672908e-07,-120.2885,39.4738
8.702092e-07,-119.9218,39.5239
-3.3283126e-07,-120.4549,38.57567
-8.408128e-08,-120.094,38.62627
-4.528313e-07,-120.5208,38.8577
1.7716877e-07,-120.1582,38.90858
3.2216877e-07,-119.795,38.9581
-1.8908119e-07,-120.223,39.19109
-1.5331295e-08,-119.8581,39.24089
-9.7831276e-08,-120.2885,39.4738
3.9091879e-07,-119.9218,39.5239
-2.136444e-07,-120.4549,38.57567
3.135571e-08,-120.094,38.62627
-3.136444e-07,-120.5208,38.8577
2.701057e-07,-120.1582,38.90858
3.601056e-07,-119.795,38.9581
-6.2394406e-08,-120.223,39.19109
-1.511444e-07,-119.8581,39.24089
-1.9239437e-07,-120.2885,39.4738
6.088556e-07,-119.9218,39.5239
-3.270442e-07,-120.4549,38.57567
-7.829422e-08,-120.094,38.62627
-4.2079427e-07,-120.5208,38.8577
2.0670569e-07,-120.1582,38.90858
4.317057e-07,-119.795,38.9581
-1.0454431e-07,-120.223,39.19109
-2.3294263e-08,-119.8581,39.24089
-1.1079425e-07,-120.2885,39.4738
4.3670576e-07,-119.9218,39.5239
-2.2386956e-07,-120.4549,38.57567
-4.5119464e-08,-120.094,38.62627
-2.8261957e-07,-120.5208,38.8577
1.5488052e-07,-120.1582,38.90858
2.6988062e-07,-119.795,38.9581
-1.5011946e-07,-120.223,39.19109
1.6130514e-08,-119.8581,39.24089
-9.011947e-08,-120.2885,39.4738
3.2613048e-07,-119.9218,39.5239
-7.341583e-08,-120.4549,38.57567
4.5334275e-08,-120.094,38.62627
-3.4665845e-08,-120.5208,38.8577
1.9084155e-08,-120.1582,38.90858
1.6584181e-08,-119.795,38.9581
-8.091587e-08,-120.223,39.19109
-1.3091585e-07,-119.8581,39.24089
-6.8415886e-08,-120.2885,39.4738
5.7834143e-08,-119.9218,39.5239
-6.427808e-08,-120.4549,38.57567
4.197193e-08,-120.094,38.62627
-1.5427798e-07,-120.5208,38.8577
1.5822201e-07,-120.1582,38.90858
2.49472e-07,-119.795,38.9581
-1.1302802e-07,-120.223,39.19109
-1.2427807e-07,-119.8581,39.24089
-1.6552804e-07,-120.2885,39.4738
4.4322206e-07,-119.9218,39.5239
-2.5084623e-07,-120.4549,38.57567
-2.9596265e-08,-120.094,38.62627
-4.970962e-07,-120.5208,38.8577
2.1540379e-07,-120.1582,38.90858
5.141537e-07,-119.795,38.9581
-3.408463e-07,-120.223,39.19109
-9.334627e-08,-119.8581,39.24089
-3.1334625e-07,-120.2885,39.4738
7.329038e-07,-119.9218,39.5239
-6.982426e-07,-120.4549,38.57567
-2.8324257e-07,-120.094,38.62627
-7.0324256e-07,-120.5208,38.8577
2.5050747e-07,-120.1582,38.90858
6.830074e-07,-119.795,38.9581
-3.394926e-07,-120.223,39.19109
8.007419e-09,-119.8581,39.24089
-2.444927e-07,-120.2885,39.4738
9.655075e-07,-119.9218,39.5239
-4.085702e-07,-120.4549,38.57567
-3.773202e-07,-120.094,38.62627
-4.5357018e-07,-120.5208,38.8577
1.1429847e-08,-120.1582,38.90858
1.0142978e-07,-119.795,38.9581
-3.8732023e-07,-120.223,39.19109
2.5179872e-08,-119.8581,39.24089
-7.607028e-08,-120.2885,39.4738
3.2892981e-07,-119.9218,39.5239
-7.8053375e-07,-120.4549,38.57567
-1.9303374e-07,-120.094,38.62627
-9.692837e-07,-120.5208,38.8577
3.682163e-07,-120.1582,38.90858
7.4321633e-07,-119.795,38.9581
-4.7678378e-07,-120.223,39.19109
-4.2836916e-09,-119.8581,39.24089
-2.4928374e-07,-120.2885,39.4738
9.819662e-07,-119.9218,39.5239
-5.258332e-07,-120.4549,38.57567
-2.6208318e-07,-120.094,38.62627
-6.270832e-07,-120.5208,38.8577
7.791681e-08,-120.1582,38.90858
2.3291682e-07,-119.795,38.9581
-3.9458317e-07,-120.223,39.19109
9.5416794e-08,-119.8581,39.24089
-7.833316e-08,-120.2885,39.4738
4.1916687e-07,-119.9218,39.5239
-6.3246733e-07,-120.4549,38.57567
8.6282625e-08,-120.094,38.62627
-6.687173e-07,-120.5208,38.8577
4.825326e-07,-120.1582,38.90858
9.162826e-07,-119.795,38.9581
-1.3121738e-07,-120.223,39.19109
6.128266e-08,-119.8581,39.24089
-7.871739e-08,-120.2885,39.4738
8.350327e-07,-119.9218,39.5239
-6.3867645e-07,-120.4549,38.57567
-4.749264e-07,-120.094,38.62627
-6.636765e-07,-120.5208,38.8577
2.8823536e-08,-120.1582,38.90858
2.863235e-07,-119.795,38.9581
-4.3242642e-07,-120.223,39.19109
1.2632356e-07,-119.8581,39.24089
-1.2117644e-07,-120.2885,39.4738
5.075735e-07,-119.9218,39.5239
-5.8557475e-07,-120.4549,38.57567
-2.8432487e-07,-120.094,38.62627
-6.143248e-07,-120.5208,38.8577
9.9425165e-08,-120.1582,38.90858
2.831751e-07,-119.795,38.9581
-3.0557482e-07,-120.223,39.19109
3.0675153e-08,-119.8581,39.24089
-1.7307485e-07,-120.2885,39.4738
6.056752e-07,-119.9218,39.5239
-1.1793574e-07,-120.4549,38.57567
-3.4668577e-07,-120.094,38.62627
-9.1856975e-09,-120.5208,38.8577
-2.3543575e-07,-120.1582,38.90858
-2.954358e-07,-119.795,38.9581
-1.8543571e-07,-120.223,39.19109
-4.668584e-08,-119.8581,39.24089
-1.04185744e-07,-120.2885,39.4738
-2.7918568e-07,-119.9218,39.5239
9.54202e-10,-120.4549,38.57567
-3.6404577e-07,-120.094,38.62627
1.2970418e-07,-120.5208,38.8577
-2.7279577e-07,-120.1582,38.90858
-4.265458e-07,-119.795,38.9581
-4.904578e-08,-120.223,39.19109
-5.904576e-08,-119.8581,39.24089
-6.904577e-08,-120.2885,39.4738
-2.8404583e-07,-119.9218,39.5239
9.969196e-08,-120.4549,38.57567
-2.7280808e-07,-120.094,38.62627
9.5941914e-08,-120.5208,38.8577
-2.6655812e-07,-120.1582,38.90858
-4.653081e-07,-119.795,38.9581
-1.503081e-07,-120.223,39.19109
-2.1405802e-07,-119.8581,39.24089
-1.553081e-07,-120.2885,39.4738
-1.9905809e-07,-119.9218,39.5239
-1.7949037e-07,-120.4549,38.57567
-6.449034e-08,-120.094,38.62627
-2.4949037e-07,-120.5208,38.8577
1.8009644e-08,-120.1582,38.90858
1.6759657e-08,-119.795,38.9581
-1.107403e-07,-120.223,39.19109
-6.324035e-08,-119.8581,39.24089
-1.319903e-07,-120.2885,39.4738
1.9550964e-07,-119.9218,39.5239
-2.3936684e-07,-120.4549,38.57567
1.493832e-07,-120.094,38.62627
-2.5311675e-07,-120.5208,38.8577
3.206332e-07,-120.1582,38.90858
2.7563323e-07,-119.795,38.9581
8.063324e-08,-120.223,39.19109
2.5633199e-08,-119.8581,39.24089
-8.1167855e-09,-120.2885,39.4738
4.856332e-07,-119.9218,39.5239
5.7689334e-08,-120.4549,38.57567
-8.481061e-08,-120.094,38.62627
5.6439376e-08,-120.5208,38.8577
-1.14810575e-07,-120.1582,38.90858
-1.5856068e-07,-119.795,38.9581
-3.4810654e-08,-120.223,39.19109
-3.1060665e-08,-119.8581,39.24089
-2.2310672e-08,-120.2885,39.4738
-1.4606064e-07,-119.9218,39.5239
1.0759132e-07,-120.4549,38.57567
-1.0615881e-07,-120.094,38.62627
1.1509127e-07,-120.5208,38.8577
-9.61588e-08,-120.1582,38.90858
-2.0615877e-07,-119.795,38.9581
-3.490868e-08,-120.223,39.19109
-6.490879e-08,-119.8581,39.24089
-5.4908725e-08,-120.2885,39.4738
-1.5490869e-07,-119.9218,39.5239
2.064478e-07,-120.4549,38.57567
-3.2230218e-07,-120.094,38.62627
2.5894786e-07,-120.5208,38.8577
-3.060522e-07,-120.1582,38.90858
-5.760522e-07,-119.795,38.9581
2.144779e-08,-120.223,39.19109
-1.1230216e-07,-119.8581,39.24089
-7.855223e-08,-120.2885,39.4738
-4.0730217e-07,-119.9218,39.5239
4.4603013e-07,-120.4549,38.57567
-4.1521983e-07,-120.094,38.62627
5.1103007e-07,-120.5208,38.8577
-3.9521984e-07,-120.1582,38.90858
-8.564699e-07,-119.795,38.9581
4.8530183e-08,-120.223,39.19109
-1.2771972e-07,-119.8581,39.24089
2.28016e-09,-120.2885,39.4738
-1.0064698e-06,-119.9218,39.5239
2.6905326e-08,-120.4549,38.57567
-1.6809474e-07,-120.094,38.62627
5.6552665e-09,-120.5208,38.8577
-1.2559474e-07,-120.1582,38.90858
-3.080947e-07,-119.795,38.9581
-7.059472e-08,-120.223,39.19109
-1.8094653e-08,-119.8581,39.24089
6.940533e-08,-120.2885,39.4738
-3.293447e-07,-119.9218,39.5239
-2.6219178e-07,-120.4549,38.57567
-1.384418e-07,-120.094,38.62627
-1.9969184e-07,-120.5208,38.8577
6.405821e-08,-120.1582,38.90858
2.2530821e-07,-119.795,38.9581
-6.844181e-08,-120.223,39.19109
3.9058193e-08,-119.8581,39.24089
-8.469175e-08,-120.2885,39.4738
2.8030829e-07,-119.9218,39.5239
1.2087196e-07,-120.4549,38.57567
-3.162802e-08,-120.094,38.62627
2.0087185e-07,-120.5208,38.8577
-9.912799e-08,-120.1582,38.90858
-8.7877936e-08,-119.795,38.9581
-2.2878055e-08,-120.223,39.19109
2.7121928e-08,-119.8581,39.24089
-2.9128103e-08,-120.2885,39.4738
-2.5787804e-07,-119.9218,39.5239
4.1075361e-07,-120.4549,38.57567
-1.7174645e-07,-120.094,38.62627
3.057535e-07,-120.5208,38.8577
-2.1674643e-07,-120.1582,38.90858
-5.117465e-07,-119.795,38.9581
-1.2424644e-07,-120.223,39.19109
-1.7049643e-07,-119.8581,39.24089
