wcvflx,lon,lat
7.2714844,-120.094,38.62627
46.021484,-120.5208,38.8577
32.271484,-120.1582,38.90858
-13.978516,-119.795,38.9581
51.021484,-120.223,39.19109
-27.728516,-119.8581,39.24089
27.271484,-120.2885,39.4738
23.521484,-119.9218,39.5239
5663.1113,-120.4549,38.57567
5125.6113,-120.094,38.62627
5230.6113,-120.5208,38.8577
4813.1113,-120.1582,38.90858
4348.1113,-119.795,38.9581
4575.6113,-120.223,39.19109
4233.1113,-119.8581,39.24089
4320.6113,-120.2885,39.4738
4103.1113,-119.9218,39.5239
8375.061,-120.4549,38.57567
7457.5605,-120.094,38.62627
8102.5605,-120.5208,38.8577
7487.5605,-120.1582,38.90858
6580.0605,-119.795,38.9581
7572.5605,-120.223,39.19109
7510.0605,-119.8581,39.24089
6877.5605,-120.2885,39.4738
6737.5605,-119.9218,39.5239
11116.93,-120.4549,38.57567
12591.93,-120.094,38.62627
10684.43,-120.5208,38.8577
11246.93,-120.1582,38.90858
10734.43,-119.795,38.9581
10849.43,-120.223,39.19109
11014.43,-119.8581,39.24089
11931.93,-120.2885,39.4738
12001.93,-119.9218,39.5239
-2256.42,-120.4549,38.57567
-2823.92,-120.094,38.62627
-2458.92,-120.5208,38.8577
-2838.92,-120.1582,38.90858
-3073.92,-119.795,38.9581
-2861.42,-120.223,39.19109
-2943.92,-119.8581,39.24089
-3416.42,-120.2885,39.4738
-3488.92,-119.9218,39.5239
-2921.9277,-120.4549,38.57567
-3164.4277,-120.094,38.62627
-3390.6777,-120.5208,38.8577
-3799.4277,-120.1582,38.90858
-3835.6777,-119.795,38.9581
-3993.1777,-120.223,39.19109
-4195.6777,-119.8581,39.24089
-4549.4277,-120.2885,39.4738
-4741.9277,-119.9218,39.5239
-2904.3242,-120.4549,38.57567
-3044.3242,-120.094,38.62627
-2921.8242,-120.5208,38.8577
-3096.8242,-120.1582,38.90858
-3189.3242,-119.795,38.9581
-3244.3242,-120.223,39.19109
-3316.8242,-119.8581,39.24089
-3886.8242,-120.2885,39.4738
-4049.3242,-119.9218,39.5239
2125.4844,-120.4549,38.57567
1975.4844,-120.094,38.62627
1907.9844,-120.5208,38.8577
1792.9844,-120.1582,38.90858
1562.9844,-119.795,38.9581
1515.4844,-120.223,39.19109
1472.9844,-119.8581,39.24089
1310.4844,-120.2885,39.4738
1160.4844,-119.9218,39.5239
8839.941,-120.4549,38.57567
7867.4414,-120.094,38.62627
8857.441,-120.5208,38.8577
7654.9414,-120.1582,38.90858
7224.9414,-119.795,38.9581
7857.4414,-120.223,39.19109
7282.4414,-119.8581,39.24089
7932.4414,-120.2885,39.4738
7637.4414,-119.9218,39.5239
44464.58,-120.4549,38.57567
35959.58,-120.094,38.62627
48217.08,-120.5208,38.8577
35887.08,-120.1582,38.90858
22157.078,-119.795,38.9581
39089.58,-120.223,39.19109
24342.078,-119.8581,39.24089
41279.58,-120.2885,39.4738
26024.578,-119.9218,39.5239
33319.344,-120.4549,38.57567
22536.844,-120.094,38.62627
35313.094,-120.5208,38.8577
24084.344,-120.1582,38.90858
13866.844,-119.795,38.9581
24619.344,-120.223,39.19109
13415.594,-119.8581,39.24089
26360.594,-120.2885,39.4738
17333.094,-119.9218,39.5239
29772.709,-120.4549,38.57567
24240.209,-120.094,38.62627
28380.209,-120.5208,38.8577
25980.209,-120.1582,38.90858
19665.209,-119.795,38.9581
24977.709,-120.223,39.19109
22457.709,-119.8581,39.24089
23800.209,-120.2885,39.4738
22297.709,-119.9218,39.5239
6369.9844,-120.4549,38.57567
5502.4844,-120.094,38.62627
3504.9844,-120.5208,38.8577
3577.4844,-120.1582,38.90858
3542.4844,-119.795,38.9581
2139.9844,-120.223,39.19109
2274.9844,-119.8581,39.24089
1202.4844,-120.2885,39.4738
1582.4844,-119.9218,39.5239
325.97266,-120.4549,38.57567
75.97266,-120.094,38.62627
-96.52734,-120.5208,38.8577
258.47266,-120.1582,38.90858
750.97266,-119.795,38.9581
-294.02734,-120.223,39.19109
-199.02734,-119.8581,39.24089
-634.02734,-120.2885,39.4738
-486.52734,-119.9218,39.5239
-104.91211,-120.4549,38.57567
-174.91211,-120.094,38.62627
-162.41211,-120.5208,38.8577
-157.41211,-120.1582,38.90858
-127.41211,-119.795,38.9581
-264.9121,-120.223,39.19109
-222.41211,-119.8581,39.24089
-352.4121,-120.2885,39.4738
-317.4121,-119.9218,39.5239
-80.26172,-120.4549,38.57567
-57.76172,-120.094,38.62627
-135.26172,-120.5208,38.8577
-116.51172,-120.1582,38.90858
-99.01172,-119.795,38.9581
-154.01172,-120.223,39.19109
-157.76172,-119.8581,39.24089
-266.51172,-120.2885,39.4738
-227.76172,-119.9218,39.5239
67600.31,-120.4549,38.57567
62062.812,-120.094,38.62627
73600.31,-120.5208,38.8577
62362.816,-120.1582,38.90858
41575.312,-119.795,38.9581
67437.81,-120.223,39.19109
45912.812,-119.8581,39.24089
69912.81,-120.2885,39.4738
50012.816,-119.9218,39.5239
133576.53,-120.4549,38.57567
124021.54,-120.094,38.62627
158949.03,-120.5208,38.8577
131669.03,-120.1582,38.90858
93741.53,-119.795,38.9581
140431.53,-120.223,39.19109
97911.53,-119.8581,39.24089
140784.03,-120.2885,39.4738
105161.53,-119.9218,39.5239
151676.31,-120.4549,38.57567
137563.8,-120.094,38.62627
139953.8,-120.5208,38.8577
123633.8,-120.1582,38.90858
97073.79,-119.795,38.9581
106071.3,-120.223,39.19109
90878.79,-119.8581,39.24089
93311.29,-120.2885,39.4738
80188.79,-119.9218,39.5239
24642.006,-120.4549,38.57567
23244.506,-120.094,38.62627
20302.006,-120.5208,38.8577
20162.006,-120.1582,38.90858
19142.006,-119.795,38.9581
15609.506,-120.223,39.19109
16654.506,-119.8581,39.24089
11364.506,-120.2885,39.4738
13189.506,-119.9218,39.5239
-14449.876,-120.4549,38.57567
-13427.376,-120.094,38.62627
-16726.125,-120.5208,38.8577
-14854.876,-120.1582,38.90858
-11982.376,-119.795,38.9581
-16128.626,-120.223,39.19109
-13217.376,-119.8581,39.24089
-17922.375,-120.2885,39.4738
-13961.126,-119.9218,39.5239
-4778.7197,-120.4549,38.57567
-6208.7197,-120.094,38.62627
-5654.9697,-120.5208,38.8577
-4808.7197,-120.1582,38.90858
-3552.4697,-119.795,38.9581
-3868.7197,-120.223,39.19109
-2301.2197,-119.8581,39.24089
-4374.9697,-120.2885,39.4738
-2682.4697,-119.9218,39.5239
-229.43555,-120.4549,38.57567
-228.18555,-120.094,38.62627
-89.43555,-120.5208,38.8577
150.56445,-120.1582,38.90858
599.31445,-119.795,38.9581
238.06445,-120.223,39.19109
624.31445,-119.8581,39.24089
331.81445,-120.2885,39.4738
289.31445,-119.9218,39.5239
4522.6113,-120.4549,38.57567
4172.6113,-120.094,38.62627
1597.6113,-120.5208,38.8577
1722.6113,-120.1582,38.90858
2022.6113,-119.795,38.9581
297.61133,-120.223,39.19109
347.61133,-119.8581,39.24089
-427.38867,-120.2885,39.4738
-502.38867,-119.9218,39.5239
566.18555,-120.4549,38.57567
451.18555,-120.094,38.62627
148.68555,-120.5208,38.8577
111.18555,-120.1582,38.90858
211.18555,-119.795,38.9581
-46.314453,-120.223,39.19109
88.68555,-119.8581,39.24089
-106.31445,-120.2885,39.4738
-61.314453,-119.9218,39.5239
6674.9033,-120.4549,38.57567
4982.4033,-120.094,38.62627
5166.1533,-120.5208,38.8577
5712.4033,-120.1582,38.90858
2126.1533,-119.795,38.9581
1828.6533,-120.223,39.19109
449.90332,-119.8581,39.24089
1387.4033,-120.2885,39.4738
1091.1533,-119.9218,39.5239
48688.836,-120.4549,38.57567
43578.836,-120.094,38.62627
52106.336,-120.5208,38.8577
43111.336,-120.1582,38.90858
25081.338,-119.795,38.9581
40076.336,-120.223,39.19109
22461.34,-119.8581,39.24089
36208.836,-120.2885,39.4738
22788.838,-119.9218,39.5239
31092.186,-120.4549,38.57567
35227.184,-120.094,38.62627
27849.686,-120.5208,38.8577
31534.686,-120.1582,38.90858
27644.686,-119.795,38.9581
27737.186,-120.223,39.19109
24492.186,-119.8581,39.24089
25944.686,-120.2885,39.4738
22449.686,-119.9218,39.5239
666.584,-120.4549,38.57567
4174.084,-120.094,38.62627
-345.91602,-120.5208,38.8577
904.084,-120.1582,38.90858
3289.084,-119.795,38.9581
-108.416016,-120.223,39.19109
761.584,-119.8581,39.24089
-405.91602,-120.2885,39.4738
-10.916016,-119.9218,39.5239
-12763.492,-120.4549,38.57567
-11110.992,-120.094,38.62627
-12028.492,-120.5208,38.8577
-11863.492,-120.1582,38.90858
-10043.492,-119.795,38.9581
-12285.992,-120.223,39.19109
-9978.492,-119.8581,39.24089
-12183.492,-120.2885,39.4738
-10165.992,-119.9218,39.5239
795.76953,-120.4549,38.57567
273.26953,-120.094,38.62627
1203.2695,-120.5208,38.8577
145.76953,-120.1582,38.90858
228.26953,-119.795,38.9581
73.26953,-120.223,39.19109
-211.73047,-119.8581,39.24089
-831.73047,-120.2885,39.4738
-2249.2305,-119.9218,39.5239
10816.406,-120.4549,38.57567
8021.4062,-120.094,38.62627
12501.406,-120.5208,38.8577
9308.906,-120.1582,38.90858
7111.4062,-119.795,38.9581
10783.906,-120.223,39.19109
8266.406,-119.8581,39.24089
11961.406,-120.2885,39.4738
9471.406,-119.9218,39.5239
-8165.2812,-120.4549,38.57567
-8990.281,-120.094,38.62627
-10165.281,-120.5208,38.8577
-13215.281,-120.1582,38.90858
-12555.281,-119.795,38.9581
-16182.781,-120.223,39.19109
-15650.281,-119.8581,39.24089
-16860.281,-120.2885,39.4738
-19402.781,-119.9218,39.5239
-530.70215,-120.4549,38.57567
-1853.2021,-120.094,38.62627
-1075.7021,-120.5208,38.8577
-1188.2021,-120.1582,38.90858
-2036.9521,-119.795,38.9581
-1850.7021,-120.223,39.19109
-1083.2021,-119.8581,39.24089
1174.2979,-120.2885,39.4738
1400.5479,-119.9218,39.5239
-201.56836,-120.4549,38.57567
-489.06836,-120.094,38.62627
504.68164,-120.5208,38.8577
872.18164,-120.1582,38.90858
224.68164,-119.795,38.9581
234.68164,-120.223,39.19109
52.18164,-119.8581,39.24089
-512.81836,-120.2885,39.4738
-87.81836,-119.9218,39.5239
-580.166,-120.4549,38.57567
-503.91602,-120.094,38.62627
-521.416,-120.5208,38.8577
-375.16602,-120.1582,38.90858
-322.66602,-119.795,38.9581
-150.16602,-120.223,39.19109
-286.41602,-119.8581,39.24089
-368.91602,-120.2885,39.4738
-326.41602,-119.9218,39.5239
-1997.041,-120.4549,38.57567
-1742.041,-120.094,38.62627
-1912.041,-120.5208,38.8577
-1629.541,-120.1582,38.90858
-1347.041,-119.795,38.9581
-1549.541,-120.223,39.19109
-1079.541,-119.8581,39.24089
-1117.041,-120.2885,39.4738
-922.041,-119.9218,39.5239
15049.262,-120.4549,38.57567
12659.262,-120.094,38.62627
17736.762,-120.5208,38.8577
13884.262,-120.1582,38.90858
10969.262,-119.795,38.9581
16066.762,-120.223,39.19109
12806.762,-119.8581,39.24089
18174.262,-120.2885,39.4738
13846.762,-119.9218,39.5239
126888.305,-120.4549,38.57567
103868.305,-120.094,38.62627
154340.81,-120.5208,38.8577
109385.805,-120.1582,38.90858
71528.305,-119.795,38.9581
130110.805,-120.223,39.19109
76223.305,-119.8581,39.24089
138100.81,-120.2885,39.4738
94968.305,-119.9218,39.5239
106325.71,-120.4549,38.57567
112080.71,-120.094,38.62627
104138.21,-120.5208,38.8577
104473.21,-120.1582,38.90858
95410.71,-119.795,38.9581
92998.21,-120.223,39.19109
86310.73,-119.8581,39.24089
82288.23,-120.2885,39.4738
76144.47,-119.9218,39.5239
14559.043,-120.4549,38.57567
13479.043,-120.094,38.62627
12127.793,-120.5208,38.8577
11895.293,-120.1582,38.90858
11959.043,-119.795,38.9581
8762.793,-120.223,39.19109
9116.543,-119.8581,39.24089
4210.293,-120.2885,39.4738
7472.793,-119.9218,39.5239
-415.71484,-120.4549,38.57567
199.28516,-120.094,38.62627
-1261.9648,-120.5208,38.8577
426.78516,-120.1582,38.90858
1574.2852,-119.795,38.9581
-229.46484,-120.223,39.19109
693.03516,-119.8581,39.24089
-259.46484,-120.2885,39.4738
359.28516,-119.9218,39.5239
-32799.5,-120.4549,38.57567
-35630.75,-120.094,38.62627
-24505.752,-120.5208,38.8577
-26519.502,-120.1582,38.90858
-28638.252,-119.795,38.9581
-17505.752,-120.223,39.19109
-22989.502,-119.8581,39.24089
-9968.252,-120.2885,39.4738
-12840.752,-119.9218,39.5239
-30676.645,-120.4549,38.57567
-27227.895,-120.094,38.62627
-23941.645,-120.5208,38.8577
-26534.145,-120.1582,38.90858
-24319.145,-119.795,38.9581
-15061.645,-120.223,39.19109
-21024.145,-119.8581,39.24089
-6177.8945,-120.2885,39.4738
-9454.145,-119.9218,39.5239
-2821.7588,-120.4549,38.57567
-2928.0088,-120.094,38.62627
-3290.5088,-120.5208,38.8577
-3149.2588,-120.1582,38.90858
-3165.5088,-119.795,38.9581
-3729.2588,-120.223,39.19109
-3763.0088,-119.8581,39.24089
-3878.0088,-120.2885,39.4738
-4330.509,-119.9218,39.5239
-14289.305,-120.4549,38.57567
-14596.805,-120.094,38.62627
-15886.805,-120.5208,38.8577
-16121.805,-120.1582,38.90858
-15794.305,-119.795,38.9581
-17011.805,-120.223,39.19109
-16371.805,-119.8581,39.24089
-17344.305,-120.2885,39.4738
-16954.305,-119.9218,39.5239
-2981.8672,-120.4549,38.57567
-2906.8672,-120.094,38.62627
-2511.8672,-120.5208,38.8577
-2929.3672,-120.1582,38.90858
-2736.8672,-119.795,38.9581
-2746.8672,-120.223,39.19109
-2131.8672,-119.8581,39.24089
-2266.8672,-120.2885,39.4738
-2116.8672,-119.9218,39.5239
-2868.8867,-120.4549,38.57567
-2743.8867,-120.094,38.62627
-3298.8867,-120.5208,38.8577
-3223.8867,-120.1582,38.90858
-2801.3867,-119.795,38.9581
-3348.8867,-120.223,39.19109
-2938.8867,-119.8581,39.24089
-3561.3867,-120.2885,39.4738
-3266.3867,-119.9218,39.5239
-2368.8438,-120.4549,38.57567
-2503.8438,-120.094,38.62627
-2746.3438,-120.5208,38.8577
-3041.3438,-120.1582,38.90858
-3221.3438,-119.795,38.9581
-3453.8438,-120.223,39.19109
-3601.3438,-119.8581,39.24089
-3791.3438,-120.2885,39.4738
-3861.3438,-119.9218,39.5239
-1758.0703,-120.4549,38.57567
-2008.0703,-120.094,38.62627
-1953.0703,-120.5208,38.8577
-2113.0703,-120.1582,38.90858
-2223.0703,-119.795,38.9581
-2350.5703,-120.223,39.19109
-2488.0703,-119.8581,39.24089
-2593.0703,-120.2885,39.4738
-2373.0703,-119.9218,39.5239
1313.5781,-120.4549,38.57567
2226.0781,-120.094,38.62627
898.5781,-120.5208,38.8577
1346.0781,-120.1582,38.90858
2048.5781,-119.795,38.9581
1133.5781,-120.223,39.19109
1633.5781,-119.8581,39.24089
931.0781,-120.2885,39.4738
971.0781,-119.9218,39.5239
1255.7324,-120.4549,38.57567
2120.7324,-120.094,38.62627
1028.2324,-120.5208,38.8577
1043.2324,-120.1582,38.90858
1860.7324,-119.795,38.9581
353.23242,-120.223,39.19109
1238.2324,-119.8581,39.24089
183.23242,-120.2885,39.4738
1158.2324,-119.9218,39.5239
-493.7422,-120.4549,38.57567
-253.74219,-120.094,38.62627
-14.9921875,-120.5208,38.8577
-122.49219,-120.1582,38.90858
-254.99219,-119.795,38.9581
-99.99219,-120.223,39.19109
-82.49219,-119.8581,39.24089
-74.99219,-120.2885,39.4738
-357.4922,-119.9218,39.5239
6634.084,-120.4549,38.57567
5801.584,-120.094,38.62627
6561.584,-120.5208,38.8577
5316.584,-120.1582,38.90858
4061.584,-119.795,38.9581
4839.084,-120.223,39.19109
3561.584,-119.8581,39.24089
3981.584,-120.2885,39.4738
2744.084,-119.9218,39.5239
-60.26758,-120.4549,38.57567
-442.76758,-120.094,38.62627
434.73242,-120.5208,38.8577
152.23242,-120.1582,38.90858
-247.76758,-119.795,38.9581
104.73242,-120.223,39.19109
54.73242,-119.8581,39.24089
-55.26758,-120.2885,39.4738
-112.76758,-119.9218,39.5239
-7587.879,-120.4549,38.57567
-7862.879,-120.094,38.62627
-8345.379,-120.5208,38.8577
-8360.379,-120.1582,38.90858
-7382.879,-119.795,38.9581
-8730.379,-120.223,39.19109
-7992.879,-119.8581,39.24089
-8775.379,-120.2885,39.4738
-8507.879,-119.9218,39.5239
-10267.709,-120.4549,38.57567
-10277.709,-120.094,38.62627
-10342.709,-120.5208,38.8577
-10520.209,-120.1582,38.90858
-10725.209,-119.795,38.9581
-11020.209,-120.223,39.19109
-11457.709,-119.8581,39.24089
-11760.209,-120.2885,39.4738
-13630.209,-119.9218,39.5239
-7965.8467,-120.4549,38.57567
-7563.3467,-120.094,38.62627
-10445.847,-120.5208,38.8577
-10043.347,-120.1582,38.90858
-7770.8467,-119.795,38.9581
-9745.847,-120.223,39.19109
-7195.8467,-119.8581,39.24089
-8943.347,-120.2885,39.4738
-8645.847,-119.9218,39.5239
-4593.625,-120.4549,38.57567
-5293.625,-120.094,38.62627
-4781.125,-120.5208,38.8577
-5756.125,-120.1582,38.90858
-5756.125,-119.795,38.9581
-6493.625,-120.223,39.19109
-6331.125,-119.8581,39.24089
-6081.125,-120.2885,39.4738
-5618.625,-119.9218,39.5239
3144.6035,-120.4549,38.57567
3105.8535,-120.094,38.62627
3003.3535,-120.5208,38.8577
2963.3535,-120.1582,38.90858
2907.1035,-119.795,38.9581
2835.8535,-120.223,39.19109
2792.1035,-119.8581,39.24089
2707.1035,-120.2885,39.4738
2694.6035,-119.9218,39.5239
-5095.2324,-120.4549,38.57567
-5142.7324,-120.094,38.62627
-5345.2324,-120.5208,38.8577
-5262.7324,-120.1582,38.90858
-5117.7324,-119.795,38.9581
-5407.7324,-120.223,39.19109
-5287.7324,-119.8581,39.24089
-5747.7324,-120.2885,39.4738
-5647.7324,-119.9218,39.5239
-771.08203,-120.4549,38.57567
-844.83203,-120.094,38.62627
-724.83203,-120.5208,38.8577
-881.08203,-120.1582,38.90858
-1092.332,-119.795,38.9581
-994.83203,-120.223,39.19109
-1323.582,-119.8581,39.24089
-1158.582,-120.2885,39.4738
-1534.832,-119.9218,39.5239
9647.152,-120.4549,38.57567
8480.902,-120.094,38.62627
10520.902,-120.5208,38.8577
9282.152,-120.1582,38.90858
8503.402,-119.795,38.9581
10324.652,-120.223,39.19109
9422.152,-119.8581,39.24089
11212.152,-120.2885,39.4738
10540.902,-119.9218,39.5239
14906.291,-120.4549,38.57567
13771.291,-120.094,38.62627
15036.291,-120.5208,38.8577
14198.791,-120.1582,38.90858
13091.291,-119.795,38.9581
14303.791,-120.223,39.19109
13551.291,-119.8581,39.24089
14006.291,-120.2885,39.4738
14091.291,-119.9218,39.5239
4218.5166,-120.4549,38.57567
3796.0166,-120.094,38.62627
4568.5166,-120.5208,38.8577
4313.5166,-120.1582,38.90858
3891.0166,-119.795,38.9581
4823.5166,-120.223,39.19109
4571.0166,-119.8581,39.24089
5408.5166,-120.2885,39.4738
5166.0166,-119.9218,39.5239
2327.0537,-120.4549,38.57567
1989.5537,-120.094,38.62627
2444.5537,-120.5208,38.8577
2104.5537,-120.1582,38.90858
1769.5537,-119.795,38.9581
2194.5537,-120.223,39.19109
1852.0537,-119.8581,39.24089
2167.0537,-120.2885,39.4738
1844.5537,-119.9218,39.5239
657.85156,-120.4549,38.57567
645.35156,-120.094,38.62627
1595.3516,-120.5208,38.8577
1470.3516,-120.1582,38.90858
1162.8516,-119.795,38.9581
1705.3516,-120.223,39.19109
1397.8516,-119.8581,39.24089
1772.8516,-120.2885,39.4738
1757.8516,-119.9218,39.5239
