snod,lon,lat
0.1864704,-120.094,38.62627
0.0,-120.5208,38.8577
0.25550723,-120.1582,38.90858
0.18572159,-119.795,38.9581
0.025657602,-120.223,39.19109
0.0413184,-119.8581,39.24089
0.051968,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.181664,-120.094,38.62627
0.0,-120.5208,38.8577
0.2395968,-120.1582,38.90858
0.17389439,-119.795,38.9581
0.0006272,-120.223,39.19109
0.0611392,-119.8581,39.24089
0.044300802,-120.2885,39.4738
6.4e-06,-119.9218,39.5239
0.0,-120.4549,38.57567
0.23257601,-120.094,38.62627
0.0,-120.5208,38.8577
0.2905792,-120.1582,38.90858
0.22962558,-119.795,38.9581
0.0269184,-120.223,39.19109
0.1188288,-119.8581,39.24089
0.0833728,-120.2885,39.4738
0.0072512,-119.9218,39.5239
0.0,-120.4549,38.57567
0.22388479,-120.094,38.62627
0.0,-120.5208,38.8577
0.27286398,-120.1582,38.90858
0.223552,-119.795,38.9581
0.009913601,-120.223,39.19109
0.13345921,-119.8581,39.24089
0.106188804,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.1839552,-120.094,38.62627
0.0,-120.5208,38.8577
0.28754562,-120.1582,38.90858
0.18481278,-119.795,38.9581
0.0006272,-120.223,39.19109
0.056460798,-119.8581,39.24089
0.0325184,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.13295999,-120.094,38.62627
0.0,-120.5208,38.8577
0.27196798,-120.1582,38.90858
0.130816,-119.795,38.9581
0.0234048,-120.223,39.19109
0.0735488,-119.8581,39.24089
0.0313984,-120.2885,39.4738
5.7600002e-05,-119.9218,39.5239
0.0,-120.4549,38.57567
0.1760576,-120.094,38.62627
0.0,-120.5208,38.8577
0.2403584,-120.1582,38.90858
0.1740544,-119.795,38.9581
0.020915197,-120.223,39.19109
0.106156796,-119.8581,39.24089
0.0505152,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.16833921,-120.094,38.62627
0.0,-120.5208,38.8577
0.2002048,-120.1582,38.90858
0.1671168,-119.795,38.9581
0.00067840004,-120.223,39.19109
0.09357439,-119.8581,39.24089
0.0171584,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.18223362,-120.094,38.62627
0.0,-120.5208,38.8577
0.2085248,-120.1582,38.90858
0.1706944,-119.795,38.9581
0.0009344,-120.223,39.19109
0.096287996,-119.8581,39.24089
0.017619202,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.1938432,-120.094,38.62627
0.0,-120.5208,38.8577
0.23950079,-120.1582,38.90858
0.1771456,-119.795,38.9581
0.045350403,-120.223,39.19109
0.0575936,-119.8581,39.24089
0.026496002,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.1036672,-120.094,38.62627
0.0,-120.5208,38.8577
0.077900805,-120.1582,38.90858
0.093670405,-119.795,38.9581
0.0154432,-120.223,39.19109
0.058944,-119.8581,39.24089
0.0164608,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.15680641,-120.094,38.62627
0.0,-120.5208,38.8577
0.2415488,-120.1582,38.90858
0.15226881,-119.795,38.9581
0.017292801,-120.223,39.19109
0.0675584,-119.8581,39.24089
0.038630407,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.16845441,-120.094,38.62627
0.0006272,-120.5208,38.8577
0.21088,-120.1582,38.90858
0.16175361,-119.795,38.9581
0.034323204,-120.223,39.19109
0.0996672,-119.8581,39.24089
0.041510403,-120.2885,39.4738
0.0,-119.9218,39.5239
0.043315202,-120.4549,38.57567
0.16929282,-120.094,38.62627
0.0,-120.5208,38.8577
0.23577599,-120.1582,38.90858
0.167296,-119.795,38.9581
0.016569601,-120.223,39.19109
0.0884928,-119.8581,39.24089
0.018265601,-120.2885,39.4738
0.003424,-119.9218,39.5239
0.0042496,-120.4549,38.57567
0.173024,-120.094,38.62627
0.0,-120.5208,38.8577
0.20652162,-120.1582,38.90858
0.1696512,-119.795,38.9581
0.014771199,-120.223,39.19109
0.090726405,-119.8581,39.24089
0.016774401,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.2082496,-120.094,38.62627
0.0,-120.5208,38.8577
0.2618112,-120.1582,38.90858
0.1482112,-119.795,38.9581
0.0990272,-120.223,39.19109
0.0739968,-119.8581,39.24089
0.091238394,-120.2885,39.4738
6.4e-06,-119.9218,39.5239
0.0,-120.4549,38.57567
0.48364156,-120.094,38.62627
0.0,-120.5208,38.8577
0.350304,-120.1582,38.90858
0.17739521,-119.795,38.9581
0.37856,-120.223,39.19109
0.061152,-119.8581,39.24089
0.2409408,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.7392192,-120.094,38.62627
0.0,-120.5208,38.8577
0.51594883,-120.1582,38.90858
0.17676802,-119.795,38.9581
0.348256,-120.223,39.19109
0.0750656,-119.8581,39.24089
0.33887362,-120.2885,39.4738
0.0010496001,-119.9218,39.5239
0.0,-120.4549,38.57567
0.69772804,-120.094,38.62627
0.0,-120.5208,38.8577
0.40700805,-120.1582,38.90858
0.1693568,-119.795,38.9581
0.30651522,-120.223,39.19109
0.0649984,-119.8581,39.24089
0.3046464,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0107712,-120.4549,38.57567
0.59603846,-120.094,38.62627
0.011782399,-120.5208,38.8577
0.30915838,-120.1582,38.90858
0.1811136,-119.795,38.9581
0.21617919,-120.223,39.19109
0.0506304,-119.8581,39.24089
0.2480064,-120.2885,39.4738
6.4e-06,-119.9218,39.5239
0.023775999,-120.4549,38.57567
0.51582086,-120.094,38.62627
0.016294401,-120.5208,38.8577
0.30577922,-120.1582,38.90858
0.19971201,-119.795,38.9581
0.1739968,-120.223,39.19109
0.0628032,-119.8581,39.24089
0.21009281,-120.2885,39.4738
0.0055936,-119.9218,39.5239
7.68e-05,-120.4549,38.57567
0.4316928,-120.094,38.62627
0.0071743997,-120.5208,38.8577
0.033152,-120.1582,38.90858
0.14837761,-119.795,38.9581
0.1258816,-120.223,39.19109
0.045792,-119.8581,39.24089
0.1233152,-120.2885,39.4738
0.0092096,-119.9218,39.5239
0.008416,-120.4549,38.57567
0.3339712,-120.094,38.62627
0.0165888,-120.5208,38.8577
0.50699514,-120.1582,38.90858
0.18701442,-119.795,38.9581
0.094399996,-120.223,39.19109
0.0486592,-119.8581,39.24089
0.1079552,-120.2885,39.4738
0.009510401,-119.9218,39.5239
0.0006272,-120.4549,38.57567
0.32330883,-120.094,38.62627
0.008928,-120.5208,38.8577
0.5125568,-120.1582,38.90858
0.28848642,-119.795,38.9581
0.093664005,-120.223,39.19109
0.07482241,-119.8581,39.24089
0.11112961,-120.2885,39.4738
0.017824,-119.9218,39.5239
0.0084544,-120.4549,38.57567
0.3002112,-120.094,38.62627
0.0006272,-120.5208,38.8577
0.48643836,-120.1582,38.90858
0.2661376,-119.795,38.9581
0.0893952,-120.223,39.19109
0.0899136,-119.8581,39.24089
0.098304,-120.2885,39.4738
0.01776,-119.9218,39.5239
0.0,-120.4549,38.57567
0.3127104,-120.094,38.62627
0.0006272,-120.5208,38.8577
0.49992958,-120.1582,38.90858
0.27057278,-119.795,38.9581
0.09596801,-120.223,39.19109
0.0773632,-119.8581,39.24089
0.1507264,-120.2885,39.4738
0.0301504,-119.9218,39.5239
0.0074560004,-120.4549,38.57567
0.35723522,-120.094,38.62627
0.0006272,-120.5208,38.8577
0.55865604,-120.1582,38.90858
0.3020864,-119.795,38.9581
0.1678528,-120.223,39.19109
0.09982721,-119.8581,39.24089
0.1530304,-120.2885,39.4738
0.024896,-119.9218,39.5239
0.012256,-120.4549,38.57567
0.3242496,-120.094,38.62627
0.0007168001,-120.5208,38.8577
0.57446396,-120.1582,38.90858
0.228544,-119.795,38.9581
0.10428799,-120.223,39.19109
0.0518144,-119.8581,39.24089
0.1220544,-120.2885,39.4738
0.0263616,-119.9218,39.5239
0.018470401,-120.4549,38.57567
0.2695104,-120.094,38.62627
0.0006272,-120.5208,38.8577
0.58005756,-120.1582,38.90858
0.21336962,-119.795,38.9581
0.098636806,-120.223,39.19109
0.0864768,-119.8581,39.24089
0.1218112,-120.2885,39.4738
0.0047936,-119.9218,39.5239
0.009868801,-120.4549,38.57567
0.21817599,-120.094,38.62627
0.0117888,-120.5208,38.8577
0.5534464,-120.1582,38.90858
0.20033279,-119.795,38.9581
0.10047361,-120.223,39.19109
0.08928001,-119.8581,39.24089
0.11592319,-120.2885,39.4738
0.0020736,-119.9218,39.5239
0.0053439997,-120.4549,38.57567
0.1879296,-120.094,38.62627
0.0006272,-120.5208,38.8577
0.5296,-120.1582,38.90858
0.1510848,-119.795,38.9581
0.045536,-120.223,39.19109
0.0496704,-119.8581,39.24089
0.035859205,-120.2885,39.4738
0.0010559999,-119.9218,39.5239
0.0076864,-120.4549,38.57567
0.16336001,-120.094,38.62627
0.0006272,-120.5208,38.8577
0.5478528,-120.1582,38.90858
0.1490624,-119.795,38.9581
0.017465599,-120.223,39.19109
0.0423872,-119.8581,39.24089
0.022764798,-120.2885,39.4738
0.0006272,-119.9218,39.5239
0.0081856,-120.4549,38.57567
0.1982336,-120.094,38.62627
0.0006272,-120.5208,38.8577
0.47349122,-120.1582,38.90858
0.18736,-119.795,38.9581
0.016774401,-120.223,39.19109
0.0170112,-119.8581,39.24089
0.0206528,-120.2885,39.4738
0.0006272,-119.9218,39.5239
0.0,-120.4549,38.57567
0.1775168,-120.094,38.62627
0.0006272,-120.5208,38.8577
0.46025598,-120.1582,38.90858
0.16441599,-119.795,38.9581
0.009414401,-120.223,39.19109
0.0347712,-119.8581,39.24089
0.0154112,-120.2885,39.4738
0.0034304,-119.9218,39.5239
0.0006272,-120.4549,38.57567
0.2080832,-120.094,38.62627
0.0006272,-120.5208,38.8577
0.48773754,-120.1582,38.90858
0.19632001,-119.795,38.9581
0.0157312,-120.223,39.19109
0.0726464,-119.8581,39.24089
0.0431168,-120.2885,39.4738
0.0006272,-119.9218,39.5239
0.0116735995,-120.4549,38.57567
0.20248957,-120.094,38.62627
0.0006272,-120.5208,38.8577
0.4718144,-120.1582,38.90858
0.19077761,-119.795,38.9581
0.022668801,-120.223,39.19109
0.0790528,-119.8581,39.24089
0.0286208,-120.2885,39.4738
0.0016320001,-119.9218,39.5239
0.000672,-120.4549,38.57567
0.19876482,-120.094,38.62627
5.12e-05,-120.5208,38.8577
0.4435328,-120.1582,38.90858
0.1812864,-119.795,38.9581
0.015091199,-120.223,39.19109
0.0455872,-119.8581,39.24089
0.0154688,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0006272,-120.4549,38.57567
0.2564416,-120.094,38.62627
0.0,-120.5208,38.8577
0.4997888,-120.1582,38.90858
0.18380159,-119.795,38.9581
0.0615168,-120.223,39.19109
0.095392,-119.8581,39.24089
0.050214402,-120.2885,39.4738
3.2e-05,-119.9218,39.5239
0.0048768003,-120.4549,38.57567
0.3851328,-120.094,38.62627
0.0,-120.5208,38.8577
0.57918084,-120.1582,38.90858
0.17264642,-119.795,38.9581
0.1220096,-120.223,39.19109
0.0637696,-119.8581,39.24089
0.088448,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0006272,-120.4549,38.57567
0.29952642,-120.094,38.62627
0.0,-120.5208,38.8577
0.6439808,-120.1582,38.90858
0.19425921,-119.795,38.9581
0.0363264,-120.223,39.19109
0.0375872,-119.8581,39.24089
0.0247296,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0006272,-120.4549,38.57567
0.20448,-120.094,38.62627
0.0,-120.5208,38.8577
0.5792128,-120.1582,38.90858
0.1765568,-119.795,38.9581
0.014035201,-120.223,39.19109
0.041151997,-119.8581,39.24089
0.015334399,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0054848,-120.4549,38.57567
0.22309121,-120.094,38.62627
0.0,-120.5208,38.8577
0.52446723,-120.1582,38.90858
0.1913664,-119.795,38.9581
0.021593602,-120.223,39.19109
0.0298496,-119.8581,39.24089
0.0055744005,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0006272,-120.4549,38.57567
0.2466432,-120.094,38.62627
0.0,-120.5208,38.8577
0.44864002,-120.1582,38.90858
0.18868479,-119.795,38.9581
0.0074752006,-120.223,39.19109
0.0117184,-119.8581,39.24089
0.0146048,-120.2885,39.4738
0.0,-119.9218,39.5239
0.009369601,-120.4549,38.57567
0.2419776,-120.094,38.62627
0.0006272,-120.5208,38.8577
0.4695808,-120.1582,38.90858
0.2352704,-119.795,38.9581
0.015558399,-120.223,39.19109
0.015654402,-119.8581,39.24089
0.0178624,-120.2885,39.4738
0.0048640002,-119.9218,39.5239
0.0006272,-120.4549,38.57567
0.2099584,-120.094,38.62627
0.0,-120.5208,38.8577
0.4332864,-120.1582,38.90858
0.2001536,-119.795,38.9581
0.0115648,-120.223,39.19109
0.0044736,-119.8581,39.24089
0.009900801,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0006272,-120.4549,38.57567
0.2116096,-120.094,38.62627
0.0,-120.5208,38.8577
0.027577601,-120.1582,38.90858
0.20453121,-119.795,38.9581
0.0077439994,-120.223,39.19109
0.0050239996,-119.8581,39.24089
0.0101888,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0006272,-120.4549,38.57567
0.2200576,-120.094,38.62627
0.0,-120.5208,38.8577
0.0105472,-120.1582,38.90858
0.2131712,-119.795,38.9581
0.012371199,-120.223,39.19109
0.029158402,-119.8581,39.24089
0.0101632,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0006272,-120.4549,38.57567
0.2002496,-120.094,38.62627
0.0,-120.5208,38.8577
0.0219456,-120.1582,38.90858
0.19588481,-119.795,38.9581
0.013728,-120.223,39.19109
0.0736704,-119.8581,39.24089
0.0115072,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.17481598,-120.094,38.62627
0.0,-120.5208,38.8577
0.050732795,-120.1582,38.90858
0.16214399,-119.795,38.9581
0.021977603,-120.223,39.19109
0.0073344,-119.8581,39.24089
0.0075391997,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.1792128,-120.094,38.62627
0.0,-120.5208,38.8577
0.29617283,-120.1582,38.90858
0.17075841,-119.795,38.9581
0.0064768004,-120.223,39.19109
0.0213696,-119.8581,39.24089
0.009824,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.18798079,-120.094,38.62627
0.0,-120.5208,38.8577
0.3714944,-120.1582,38.90858
0.1621824,-119.795,38.9581
0.006784,-120.223,39.19109
0.0199744,-119.8581,39.24089
0.0129023995,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.18222082,-120.094,38.62627
0.0,-120.5208,38.8577
0.36760318,-120.1582,38.90858
0.16570239,-119.795,38.9581
0.0075776,-120.223,39.19109
0.118208,-119.8581,39.24089
0.0285312,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.2755776,-120.094,38.62627
0.0,-120.5208,38.8577
0.3998656,-120.1582,38.90858
0.2588992,-119.795,38.9581
0.013727999,-120.223,39.19109
0.0250368,-119.8581,39.24089
0.014150401,-120.2885,39.4738
6.4e-06,-119.9218,39.5239
0.0,-120.4549,38.57567
0.2390592,-120.094,38.62627
0.0,-120.5208,38.8577
0.30355197,-120.1582,38.90858
0.22828162,-119.795,38.9581
0.0348736,-120.223,39.19109
0.0314752,-119.8581,39.24089
0.056640003,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0066176,-120.4549,38.57567
0.26177922,-120.094,38.62627
0.0,-120.5208,38.8577
0.29116163,-120.1582,38.90858
0.2522944,-119.795,38.9581
0.0287616,-120.223,39.19109
0.021420801,-119.8581,39.24089
0.0198336,-120.2885,39.4738
0.0006272,-119.9218,39.5239
0.0,-120.4549,38.57567
0.20173438,-120.094,38.62627
0.0,-120.5208,38.8577
0.23198721,-120.1582,38.90858
0.1637312,-119.795,38.9581
0.019167999,-120.223,39.19109
0.013529601,-119.8581,39.24089
0.0421504,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.1103104,-120.094,38.62627
0.0,-120.5208,38.8577
0.2321856,-120.1582,38.90858
0.0977024,-119.795,38.9581
0.0035007999,-120.223,39.19109
0.0109952,-119.8581,39.24089
0.0068928,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.14919041,-120.094,38.62627
0.0,-120.5208,38.8577
0.21141759,-120.1582,38.90858
0.1224384,-119.795,38.9581
0.0006272,-120.223,39.19109
0.0084928,-119.8581,39.24089
0.0060544005,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.1400832,-120.094,38.62627
0.0,-120.5208,38.8577
0.19294721,-120.1582,38.90858
0.116812795,-119.795,38.9581
0.0,-120.223,39.19109
0.0061696,-119.8581,39.24089
0.0006272,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.13582721,-120.094,38.62627
0.0,-120.5208,38.8577
0.18681599,-120.1582,38.90858
0.1197888,-119.795,38.9581
0.0,-120.223,39.19109
0.0067840004,-119.8581,39.24089
0.0006272,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.12743682,-120.094,38.62627
0.0,-120.5208,38.8577
0.155168,-120.1582,38.90858
0.1007296,-119.795,38.9581
0.0006272,-120.223,39.19109
0.0076224,-119.8581,39.24089
0.0059328,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0065088,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.0051328,-119.8581,39.24089
0.0006272,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0051776,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.0040064,-119.8581,39.24089
0.0006272,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0057920003,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.003136,-119.8581,39.24089
0.0006272,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.09866239,-120.094,38.62627
0.0,-120.5208,38.8577
0.12231681,-120.1582,38.90858
0.078668796,-119.795,38.9581
0.0006272,-120.223,39.19109
0.0444288,-119.8581,39.24089
0.011167999,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.080012806,-120.094,38.62627
0.0,-120.5208,38.8577
0.051340804,-120.1582,38.90858
0.065939195,-119.795,38.9581
0.0006272,-120.223,39.19109
0.001248,-119.8581,39.24089
0.0006272,-120.2885,39.4738
0.0,-119.9218,39.5239
