tke,lon,lat
0.41875002,-120.223,39.19109
0.37187502,-119.8581,39.24089
0.62187505,-120.2885,39.4738
0.19999999,-119.9218,39.5239
0.19999999,-120.4549,38.57567
4.1375003,-120.094,38.62627
0.30937502,-120.5208,38.8577
2.2,-120.1582,38.90858
0.60625,-119.795,38.9581
1.246875,-120.223,39.19109
1.2937499,-119.8581,39.24089
3.0437498,-120.2885,39.4738
0.403125,-119.9218,39.5239
1.16875,-120.4549,38.57567
7.8406253,-120.094,38.62627
1.9031249,-120.5208,38.8577
3.3874998,-120.1582,38.90858
1.16875,-119.795,38.9581
4.059375,-120.223,39.19109
3.1999998,-119.8581,39.24089
6.8093753,-120.2885,39.4738
1.10625,-119.9218,39.5239
5.3562503,-120.4549,38.57567
10.715624,-120.094,38.62627
8.559375,-120.5208,38.8577
9.778125,-120.1582,38.90858
2.8875003,-119.795,38.9581
11.168749,-120.223,39.19109
9.887499,-119.8581,39.24089
11.637499,-120.2885,39.4738
1.6218748,-119.9218,39.5239
7.2312503,-120.4549,38.57567
9.04375,-120.094,38.62627
8.5125,-120.5208,38.8577
7.3562503,-120.1582,38.90858
1.0906249,-119.795,38.9581
11.043749,-120.223,39.19109
7.5281253,-119.8581,39.24089
8.809375,-120.2885,39.4738
1.4812499,-119.9218,39.5239
0.76249987,-120.4549,38.57567
6.5437503,-120.094,38.62627
1.9343748,-120.5208,38.8577
4.1687503,-120.1582,38.90858
0.9187499,-119.795,38.9581
4.5750003,-120.223,39.19109
4.0750003,-119.8581,39.24089
5.5437503,-120.2885,39.4738
1.2468749,-119.9218,39.5239
0.23125002,-120.4549,38.57567
5.4968753,-120.094,38.62627
0.59062505,-120.5208,38.8577
1.8093749,-120.1582,38.90858
0.48125005,-119.795,38.9581
1.5124999,-120.223,39.19109
1.6218749,-119.8581,39.24089
2.9656253,-120.2885,39.4738
0.8874999,-119.9218,39.5239
0.57500005,-120.4549,38.57567
3.1687498,-120.094,38.62627
1.325,-120.5208,38.8577
1.2468748,-120.1582,38.90858
0.48125005,-119.795,38.9581
2.0437498,-120.223,39.19109
0.9343748,-119.8581,39.24089
1.5593748,-120.2885,39.4738
0.8249999,-119.9218,39.5239
0.19999999,-120.4549,38.57567
3.2312498,-120.094,38.62627
0.5125,-120.5208,38.8577
0.9812499,-120.1582,38.90858
0.19999999,-119.795,38.9581
1.3874999,-120.223,39.19109
0.51250005,-119.8581,39.24089
0.9187499,-120.2885,39.4738
0.41875002,-119.9218,39.5239
0.23125002,-120.4549,38.57567
2.7156253,-120.094,38.62627
0.55937505,-120.5208,38.8577
1.1062499,-120.1582,38.90858
0.21562499,-119.795,38.9581
1.0593749,-120.223,39.19109
0.9343749,-119.8581,39.24089
1.1062499,-120.2885,39.4738
0.41875002,-119.9218,39.5239
0.60625005,-120.4549,38.57567
2.253125,-120.094,38.62627
0.85625005,-120.5208,38.8577
1.2,-120.1582,38.90858
0.21562499,-119.795,38.9581
1.371875,-120.223,39.19109
0.65312505,-119.8581,39.24089
1.153125,-120.2885,39.4738
0.45000002,-119.9218,39.5239
4.8093753,-120.4549,38.57567
7.8562503,-120.094,38.62627
5.8093753,-120.5208,38.8577
5.4500003,-120.1582,38.90858
0.5125,-119.795,38.9581
8.7,-120.223,39.19109
4.6843753,-119.8581,39.24089
5.6218753,-120.2885,39.4738
0.73125005,-119.9218,39.5239
1.6062498,-120.4549,38.57567
5.4500003,-120.094,38.62627
2.5750003,-120.5208,38.8577
2.9500003,-120.1582,38.90858
0.69999987,-119.795,38.9581
5.0125003,-120.223,39.19109
2.16875,-119.8581,39.24089
3.4812503,-120.2885,39.4738
0.51250005,-119.9218,39.5239
0.23124999,-120.4549,38.57567
2.8562498,-120.094,38.62627
0.57500005,-120.5208,38.8577
1.6999999,-120.1582,38.90858
1.4187499,-119.795,38.9581
1.215625,-120.223,39.19109
2.0749998,-119.8581,39.24089
2.04375,-120.2885,39.4738
1.1375,-119.9218,39.5239
0.60625005,-120.4549,38.57567
3.3093753,-120.094,38.62627
1.325,-120.5208,38.8577
1.8562498,-120.1582,38.90858
1.1687498,-119.795,38.9581
1.6218749,-120.223,39.19109
2.2312498,-119.8581,39.24089
2.2937498,-120.2885,39.4738
0.9343749,-119.9218,39.5239
0.35625002,-120.4549,38.57567
1.0749999,-120.094,38.62627
0.63750005,-120.5208,38.8577
0.87187505,-120.1582,38.90858
0.45000002,-119.795,38.9581
1.1843749,-120.223,39.19109
0.74687505,-119.8581,39.24089
0.71562505,-120.2885,39.4738
0.46562502,-119.9218,39.5239
0.23124999,-120.4549,38.57567
1.1374999,-120.094,38.62627
0.40312502,-120.5208,38.8577
1.1062499,-120.1582,38.90858
0.51250005,-119.795,38.9581
0.82500005,-120.223,39.19109
0.79375005,-119.8581,39.24089
0.9499999,-120.2885,39.4738
0.59062505,-119.9218,39.5239
0.23124999,-120.4549,38.57567
2.1218748,-120.094,38.62627
0.55937505,-120.5208,38.8577
1.7,-120.1582,38.90858
0.746875,-119.795,38.9581
1.0125,-120.223,39.19109
1.60625,-119.8581,39.24089
1.590625,-120.2885,39.4738
1.028125,-119.9218,39.5239
1.7937499,-120.4549,38.57567
3.0749998,-120.094,38.62627
1.5749999,-120.5208,38.8577
2.1062498,-120.1582,38.90858
1.3093748,-119.795,38.9581
2.840625,-120.223,39.19109
3.4187503,-119.8581,39.24089
1.9031249,-120.2885,39.4738
2.325,-119.9218,39.5239
0.5125,-120.4549,38.57567
1.7312499,-120.094,38.62627
0.71562505,-120.5208,38.8577
1.6843749,-120.1582,38.90858
0.46562505,-119.795,38.9581
2.325,-120.223,39.19109
0.88750005,-119.8581,39.24089
1.1687499,-120.2885,39.4738
0.71562505,-119.9218,39.5239
0.19999999,-120.4549,38.57567
0.45000005,-120.094,38.62627
0.35625002,-120.5208,38.8577
0.90312487,-120.1582,38.90858
0.32500002,-119.795,38.9581
0.7781249,-120.223,39.19109
0.77812505,-119.8581,39.24089
0.7937499,-120.2885,39.4738
0.74687505,-119.9218,39.5239
0.19999999,-120.4549,38.57567
0.24687502,-120.094,38.62627
0.38750002,-120.5208,38.8577
0.7312499,-120.1582,38.90858
0.21562502,-119.795,38.9581
0.45000002,-120.223,39.19109
0.66875005,-119.8581,39.24089
0.60625,-120.2885,39.4738
0.60625005,-119.9218,39.5239
0.29375,-120.4549,38.57567
0.19999999,-120.094,38.62627
0.38750002,-120.5208,38.8577
0.52812505,-120.1582,38.90858
0.19999999,-119.795,38.9581
0.40312502,-120.223,39.19109
0.48125005,-119.8581,39.24089
0.38750002,-120.2885,39.4738
0.54375005,-119.9218,39.5239
0.38750002,-120.4549,38.57567
0.19999999,-120.094,38.62627
0.51250005,-120.5208,38.8577
0.46562502,-120.1582,38.90858
0.19999999,-119.795,38.9581
0.65312505,-120.223,39.19109
0.52812505,-119.8581,39.24089
0.49687502,-120.2885,39.4738
0.49687502,-119.9218,39.5239
0.45000002,-120.4549,38.57567
0.45000002,-120.094,38.62627
0.66875005,-120.5208,38.8577
0.91875005,-120.1582,38.90858
0.23124999,-119.795,38.9581
1.16875,-120.223,39.19109
0.88750005,-119.8581,39.24089
0.91875005,-120.2885,39.4738
0.82500005,-119.9218,39.5239
1.0125,-120.4549,38.57567
1.1374999,-120.094,38.62627
1.2625,-120.5208,38.8577
1.8249999,-120.1582,38.90858
0.48125002,-119.795,38.9581
1.5749999,-120.223,39.19109
3.2937503,-119.8581,39.24089
1.9187499,-120.2885,39.4738
1.3249999,-119.9218,39.5239
0.38750002,-120.4549,38.57567
0.51250005,-120.094,38.62627
0.51250005,-120.5208,38.8577
0.76250005,-120.1582,38.90858
0.73125005,-119.795,38.9581
0.54375005,-120.223,39.19109
1.04375,-119.8581,39.24089
0.74687505,-120.2885,39.4738
1.1687499,-119.9218,39.5239
0.54375005,-120.4549,38.57567
1.4187499,-120.094,38.62627
0.85625005,-120.5208,38.8577
1.6374999,-120.1582,38.90858
0.6687499,-119.795,38.9581
1.075,-120.223,39.19109
1.2937499,-119.8581,39.24089
1.4499999,-120.2885,39.4738
1.0125,-119.9218,39.5239
0.48125005,-120.4549,38.57567
1.6531248,-120.094,38.62627
0.90312487,-120.5208,38.8577
1.2781248,-120.1582,38.90858
0.38750002,-119.795,38.9581
1.4499998,-120.223,39.19109
0.98125005,-119.8581,39.24089
1.3562499,-120.2885,39.4738
0.68437505,-119.9218,39.5239
0.38750002,-120.4549,38.57567
0.9812499,-120.094,38.62627
0.52812505,-120.5208,38.8577
0.8249999,-120.1582,38.90858
0.73125,-119.795,38.9581
0.88750005,-120.223,39.19109
1.0124999,-119.8581,39.24089
0.9499999,-120.2885,39.4738
0.8249999,-119.9218,39.5239
1.5124999,-120.4549,38.57567
3.0124998,-120.094,38.62627
1.7937499,-120.5208,38.8577
2.4968748,-120.1582,38.90858
0.45,-119.795,38.9581
2.8718748,-120.223,39.19109
2.8249998,-119.8581,39.24089
3.0437498,-120.2885,39.4738
1.2625,-119.9218,39.5239
0.91875005,-120.4549,38.57567
5.2625003,-120.094,38.62627
1.7156249,-120.5208,38.8577
3.9812503,-120.1582,38.90858
0.49687505,-119.795,38.9581
3.9187503,-120.223,39.19109
3.8718753,-119.8581,39.24089
4.9187503,-120.2885,39.4738
1.1687499,-119.9218,39.5239
2.559375,-120.4549,38.57567
5.4500003,-120.094,38.62627
3.090625,-120.5208,38.8577
4.0281253,-120.1582,38.90858
1.1218749,-119.795,38.9581
5.4968753,-120.223,39.19109
4.121875,-119.8581,39.24089
5.0750003,-120.2885,39.4738
1.6062499,-119.9218,39.5239
0.7468749,-120.4549,38.57567
3.4968753,-120.094,38.62627
0.9656249,-120.5208,38.8577
2.028125,-120.1582,38.90858
1.4499999,-119.795,38.9581
1.8406249,-120.223,39.19109
2.4656248,-119.8581,39.24089
2.9499998,-120.2885,39.4738
0.9968749,-119.9218,39.5239
0.45000005,-120.4549,38.57567
1.2781248,-120.094,38.62627
0.60625005,-120.5208,38.8577
0.9499999,-120.1582,38.90858
0.66875005,-119.795,38.9581
0.60625005,-120.223,39.19109
1.1374999,-119.8581,39.24089
0.9968749,-120.2885,39.4738
0.59062505,-119.9218,39.5239
0.378125,-120.4549,38.57567
0.703125,-120.094,38.62627
0.45000002,-120.5208,38.8577
0.90312505,-120.1582,38.90858
0.95000005,-119.795,38.9581
0.609375,-120.223,39.19109
0.90625,-119.8581,39.24089
0.665625,-120.2885,39.4738
0.734375,-119.9218,39.5239
0.34062502,-120.4549,38.57567
0.59062505,-120.094,38.62627
0.48125002,-120.5208,38.8577
0.62187505,-120.1582,38.90858
0.65312505,-119.795,38.9581
0.51250005,-120.223,39.19109
0.49687505,-119.8581,39.24089
0.57500005,-120.2885,39.4738
0.62187505,-119.9218,39.5239
0.24687499,-120.4549,38.57567
0.76250005,-120.094,38.62627
0.30937502,-120.5208,38.8577
0.57500005,-120.1582,38.90858
0.35625002,-119.795,38.9581
0.55937505,-120.223,39.19109
0.49687502,-119.8581,39.24089
0.55937505,-120.2885,39.4738
0.34062502,-119.9218,39.5239
0.559375,-120.4549,38.57567
3.6375003,-120.094,38.62627
0.7781249,-120.5208,38.8577
1.6999999,-120.1582,38.90858
0.98125005,-119.795,38.9581
1.6687499,-120.223,39.19109
1.1375,-119.8581,39.24089
1.5906249,-120.2885,39.4738
0.88750005,-119.9218,39.5239
0.325,-120.4549,38.57567
2.16875,-120.094,38.62627
0.57500005,-120.5208,38.8577
1.2312499,-120.1582,38.90858
1.3874998,-119.795,38.9581
0.91875005,-120.223,39.19109
1.4499998,-119.8581,39.24089
1.7624999,-120.2885,39.4738
0.9187499,-119.9218,39.5239
0.46562502,-120.4549,38.57567
2.2468748,-120.094,38.62627
0.60625005,-120.5208,38.8577
1.23125,-120.1582,38.90858
0.82500005,-119.795,38.9581
1.278125,-120.223,39.19109
0.80937505,-119.8581,39.24089
1.29375,-120.2885,39.4738
0.74687505,-119.9218,39.5239
0.59062505,-120.4549,38.57567
4.090625,-120.094,38.62627
0.80937505,-120.5208,38.8577
2.1843748,-120.1582,38.90858
1.41875,-119.795,38.9581
2.0124998,-120.223,39.19109
1.7624999,-119.8581,39.24089
2.5906248,-120.2885,39.4738
1.121875,-119.9218,39.5239
0.62187505,-120.4549,38.57567
3.4656253,-120.094,38.62627
0.88750005,-120.5208,38.8577
2.153125,-120.1582,38.90858
1.6374998,-119.795,38.9581
1.8562499,-120.223,39.19109
2.1531248,-119.8581,39.24089
3.1687498,-120.2885,39.4738
1.2624999,-119.9218,39.5239
0.51250005,-120.4549,38.57567
4.4187503,-120.094,38.62627
0.82500005,-120.5208,38.8577
2.6687498,-120.1582,38.90858
1.590625,-119.795,38.9581
1.6843749,-120.223,39.19109
1.9499999,-119.8581,39.24089
3.5593753,-120.2885,39.4738
0.91875005,-119.9218,39.5239
0.45000002,-120.4549,38.57567
3.6374998,-120.094,38.62627
0.63750005,-120.5208,38.8577
2.2312498,-120.1582,38.90858
1.8562498,-119.795,38.9581
1.5749999,-120.223,39.19109
2.2624998,-119.8581,39.24089
3.0749998,-120.2885,39.4738
1.1374999,-119.9218,39.5239
0.80937505,-120.4549,38.57567
4.7312503,-120.094,38.62627
1.5124999,-120.5208,38.8577
3.9187503,-120.1582,38.90858
3.2156248,-119.795,38.9581
2.7625,-120.223,39.19109
4.5125003,-119.8581,39.24089
3.9500005,-120.2885,39.4738
2.0125,-119.9218,39.5239
2.6687503,-120.4549,38.57567
4.1843753,-120.094,38.62627
1.6843749,-120.5208,38.8577
1.8406248,-120.1582,38.90858
1.5281248,-119.795,38.9581
2.778125,-120.223,39.19109
3.090625,-119.8581,39.24089
2.278125,-120.2885,39.4738
1.8874999,-119.9218,39.5239
1.0749999,-120.4549,38.57567
1.2156249,-120.094,38.62627
1.04375,-120.5208,38.8577
1.1531249,-120.1582,38.90858
0.84062505,-119.795,38.9581
1.0281249,-120.223,39.19109
1.3406248,-119.8581,39.24089
1.0437499,-120.2885,39.4738
1.2937499,-119.9218,39.5239
1.0906249,-120.4549,38.57567
1.9187499,-120.094,38.62627
0.95000005,-120.5208,38.8577
1.590625,-120.1582,38.90858
0.80937505,-119.795,38.9581
1.2937499,-120.223,39.19109
1.1843749,-119.8581,39.24089
1.23125,-120.2885,39.4738
0.9968749,-119.9218,39.5239
0.51250005,-120.4549,38.57567
1.0749999,-120.094,38.62627
0.55937505,-120.5208,38.8577
1.121875,-120.1582,38.90858
0.51250005,-119.795,38.9581
0.66875005,-120.223,39.19109
0.96562505,-119.8581,39.24089
0.93437505,-120.2885,39.4738
0.59062505,-119.9218,39.5239
0.60625005,-120.4549,38.57567
2.0437498,-120.094,38.62627
0.77812505,-120.5208,38.8577
2.2156248,-120.1582,38.90858
1.465625,-119.795,38.9581
1.23125,-120.223,39.19109
2.1218748,-119.8581,39.24089
2.1999998,-120.2885,39.4738
1.075,-119.9218,39.5239
0.52812505,-120.4549,38.57567
5.5750003,-120.094,38.62627
0.73125005,-120.5208,38.8577
2.9499998,-120.1582,38.90858
1.6374998,-119.795,38.9581
2.23125,-120.223,39.19109
2.5749998,-119.8581,39.24089
3.9343753,-120.2885,39.4738
1.2468749,-119.9218,39.5239
0.49687502,-120.4549,38.57567
3.4343753,-120.094,38.62627
0.621875,-120.5208,38.8577
2.403125,-120.1582,38.90858
1.0281248,-119.795,38.9581
1.6374999,-120.223,39.19109
2.1374998,-119.8581,39.24089
2.45,-120.2885,39.4738
1.0124999,-119.9218,39.5239
0.38750002,-120.4549,38.57567
0.7937499,-120.094,38.62627
0.59062505,-120.5208,38.8577
0.76250005,-120.1582,38.90858
0.24687502,-119.795,38.9581
0.57500005,-120.223,39.19109
0.90312505,-119.8581,39.24089
0.68437505,-120.2885,39.4738
0.57500005,-119.9218,39.5239
0.34062502,-120.4549,38.57567
1.075,-120.094,38.62627
0.45000002,-120.5208,38.8577
1.29375,-120.1582,38.90858
0.60625005,-119.795,38.9581
1.1531249,-120.223,39.19109
0.82500005,-119.8581,39.24089
1.075,-120.2885,39.4738
0.66875005,-119.9218,39.5239
0.32500002,-120.4549,38.57567
1.059375,-120.094,38.62627
0.43437502,-120.5208,38.8577
1.121875,-120.1582,38.90858
0.63750005,-119.795,38.9581
1.340625,-120.223,39.19109
0.95000005,-119.8581,39.24089
1.059375,-120.2885,39.4738
0.63750005,-119.9218,39.5239
0.54375005,-120.4549,38.57567
3.1999998,-120.094,38.62627
0.87187505,-120.5208,38.8577
2.1625,-120.1582,38.90858
1.7781249,-119.795,38.9581
2.00625,-120.223,39.19109
2.06875,-119.8581,39.24089
2.45625,-120.2885,39.4738
1.29375,-119.9218,39.5239
1.028125,-120.4549,38.57567
1.8406248,-120.094,38.62627
1.090625,-120.5208,38.8577
1.4343748,-120.1582,38.90858
1.0593748,-119.795,38.9581
1.4499998,-120.223,39.19109
2.0437498,-119.8581,39.24089
1.7937498,-120.2885,39.4738
1.5593748,-119.9218,39.5239
