dpt,lon,lat
277.13116,-120.5208,38.8577
270.47784,-120.1582,38.90858
269.39386,-119.795,38.9581
272.46906,-120.223,39.19109
270.6839,-119.8581,39.24089
270.72003,-120.2885,39.4738
272.13507,-119.9218,39.5239
273.9639,-120.4549,38.57567
266.28714,-120.094,38.62627
273.89944,-120.5208,38.8577
266.75296,-120.1582,38.90858
265.5508,-119.795,38.9581
268.85648,-120.223,39.19109
267.79398,-119.8581,39.24089
267.01077,-120.2885,39.4738
267.87503,-119.9218,39.5239
275.13724,-120.4549,38.57567
270.5308,-120.094,38.62627
275.20657,-120.5208,38.8577
270.25345,-120.1582,38.90858
269.77884,-119.795,38.9581
272.02884,-120.223,39.19109
270.48978,-119.8581,39.24089
270.2935,-120.2885,39.4738
271.2466,-119.9218,39.5239
275.09683,-120.4549,38.57567
271.05093,-120.094,38.62627
275.07047,-120.5208,38.8577
272.25406,-120.1582,38.90858
273.18863,-119.795,38.9581
273.50406,-120.223,39.19109
272.76968,-119.8581,39.24089
272.13687,-120.2885,39.4738
274.64273,-119.9218,39.5239
274.29962,-120.4549,38.57567
267.89532,-120.094,38.62627
274.42657,-120.5208,38.8577
269.19318,-120.1582,38.90858
269.43048,-119.795,38.9581
271.08478,-120.223,39.19109
270.2674,-119.8581,39.24089
269.3416,-120.2885,39.4738
272.49786,-119.9218,39.5239
273.86993,-120.4549,38.57567
263.70294,-120.094,38.62627
273.46075,-120.5208,38.8577
265.09943,-120.1582,38.90858
265.83282,-119.795,38.9581
268.06134,-120.223,39.19109
266.64044,-119.8581,39.24089
265.77814,-120.2885,39.4738
268.65997,-119.9218,39.5239
276.3955,-120.4549,38.57567
270.6045,-120.094,38.62627
275.72852,-120.5208,38.8577
271.64355,-120.1582,38.90858
271.61523,-119.795,38.9581
273.17773,-120.223,39.19109
271.81152,-119.8581,39.24089
271.5088,-120.2885,39.4738
272.6582,-119.9218,39.5239
274.45502,-120.4549,38.57567
267.88666,-120.094,38.62627
274.3593,-120.5208,38.8577
269.22552,-120.1582,38.90858
268.39545,-119.795,38.9581
271.36908,-120.223,39.19109
269.78607,-119.8581,39.24089
269.54486,-120.2885,39.4738
271.87006,-119.9218,39.5239
273.19006,-120.4549,38.57567
265.0348,-120.094,38.62627
272.5807,-120.5208,38.8577
266.51233,-120.1582,38.90858
266.7096,-119.795,38.9581
268.78772,-120.223,39.19109
267.83167,-119.8581,39.24089
266.99963,-120.2885,39.4738
269.31018,-119.9218,39.5239
271.8276,-120.4549,38.57567
261.48776,-120.094,38.62627
271.43405,-120.5208,38.8577
262.62448,-120.1582,38.90858
260.50925,-119.795,38.9581
265.79245,-120.223,39.19109
263.42722,-119.8581,39.24089
263.50143,-120.2885,39.4738
265.9565,-119.9218,39.5239
272.65808,-120.4549,38.57567
262.55066,-120.094,38.62627
271.40808,-120.5208,38.8577
263.75867,-120.1582,38.90858
263.92664,-119.795,38.9581
267.0204,-120.223,39.19109
265.71765,-119.8581,39.24089
264.58484,-120.2885,39.4738
267.2401,-119.9218,39.5239
269.34653,-120.4549,38.57567
262.64536,-120.094,38.62627
269.86606,-120.5208,38.8577
264.18442,-120.1582,38.90858
265.6971,-119.795,38.9581
265.40512,-120.223,39.19109
266.6512,-119.8581,39.24089
265.09653,-120.2885,39.4738
268.7274,-119.9218,39.5239
269.14044,-120.4549,38.57567
260.38165,-120.094,38.62627
268.32208,-120.5208,38.8577
263.04865,-120.1582,38.90858
264.2635,-119.795,38.9581
264.53107,-120.223,39.19109
266.77814,-119.8581,39.24089
264.81232,-120.2885,39.4738
268.2469,-119.9218,39.5239
269.35562,-120.4549,38.57567
260.14273,-120.094,38.62627
268.54507,-120.5208,38.8577
261.71988,-120.1582,38.90858
262.53238,-119.795,38.9581
263.71304,-120.223,39.19109
263.93082,-119.8581,39.24089
262.70523,-120.2885,39.4738
264.42886,-119.9218,39.5239
263.5915,-120.4549,38.57567
256.01044,-120.094,38.62627
265.14032,-120.5208,38.8577
259.7702,-120.1582,38.90858
258.29755,-119.795,38.9581
260.86884,-120.223,39.19109
262.07,-119.8581,39.24089
260.57294,-120.2885,39.4738
263.7624,-119.9218,39.5239
267.9005,-120.4549,38.57567
248.86047,-120.094,38.62627
266.76282,-120.5208,38.8577
260.3839,-120.1582,38.90858
260.0636,-119.795,38.9581
261.62024,-120.223,39.19109
260.79016,-119.8581,39.24089
258.13196,-120.2885,39.4738
261.79895,-119.9218,39.5239
267.96268,-120.4549,38.57567
251.05644,-120.094,38.62627
268.116,-120.5208,38.8577
261.94705,-120.1582,38.90858
261.20486,-119.795,38.9581
261.5535,-120.223,39.19109
265.25565,-119.8581,39.24089
261.72635,-120.2885,39.4738
266.67264,-119.9218,39.5239
272.59177,-120.4549,38.57567
247.2402,-120.094,38.62627
269.54,-120.5208,38.8577
263.20407,-120.1582,38.90858
262.85837,-119.795,38.9581
262.62302,-120.223,39.19109
266.3232,-119.8581,39.24089
263.54294,-120.2885,39.4738
268.1279,-119.9218,39.5239
272.8007,-120.4549,38.57567
258.72842,-120.094,38.62627
270.91592,-120.5208,38.8577
261.3964,-120.1582,38.90858
262.6171,-119.795,38.9581
265.60147,-120.223,39.19109
266.67276,-119.8581,39.24089
263.75772,-120.2885,39.4738
269.36905,-119.9218,39.5239
275.95456,-120.4549,38.57567
264.89108,-120.094,38.62627
274.2241,-120.5208,38.8577
265.99167,-120.1582,38.90858
264.1606,-119.795,38.9581
268.8237,-120.223,39.19109
266.94772,-119.8581,39.24089
266.26608,-120.2885,39.4738
268.88327,-119.9218,39.5239
279.10254,-120.4549,38.57567
268.0254,-120.094,38.62627
277.98145,-120.5208,38.8577
268.96387,-120.1582,38.90858
269.40332,-119.795,38.9581
271.60254,-120.223,39.19109
270.01465,-119.8581,39.24089
268.7256,-120.2885,39.4738
270.99023,-119.9218,39.5239
275.0182,-120.4549,38.57567
265.56018,-120.094,38.62627
274.78284,-120.5208,38.8577
267.9879,-120.1582,38.90858
268.95764,-119.795,38.9581
269.60217,-120.223,39.19109
269.79553,-119.8581,39.24089
267.73303,-120.2885,39.4738
270.90784,-119.9218,39.5239
274.56607,-120.4549,38.57567
261.87662,-120.094,38.62627
274.11588,-120.5208,38.8577
265.31314,-120.1582,38.90858
265.88638,-119.795,38.9581
268.09927,-120.223,39.19109
267.61002,-119.8581,39.24089
265.7321,-120.2885,39.4738
269.38638,-119.9218,39.5239
275.53836,-120.4549,38.57567
269.0862,-120.094,38.62627
275.3577,-120.5208,38.8577
270.63406,-120.1582,38.90858
270.6536,-119.795,38.9581
272.75027,-120.223,39.19109
271.31766,-119.8581,39.24089
270.76395,-120.2885,39.4738
273.14285,-119.9218,39.5239
272.06207,-120.4549,38.57567
262.17148,-120.094,38.62627
271.5279,-120.5208,38.8577
264.63434,-120.1582,38.90858
265.77692,-119.795,38.9581
267.13922,-120.223,39.19109
266.1236,-119.8581,39.24089
265.8316,-120.2885,39.4738
269.4654,-119.9218,39.5239
275.04077,-120.4549,38.57567
258.32983,-120.094,38.62627
273.93823,-120.5208,38.8577
262.2771,-120.1582,38.90858
260.80246,-119.795,38.9581
266.98218,-120.223,39.19109
264.39917,-119.8581,39.24089
263.44897,-120.2885,39.4738
264.90503,-119.9218,39.5239
276.8069,-120.4549,38.57567
269.51587,-120.094,38.62627
278.35376,-120.5208,38.8577
270.5608,-120.1582,38.90858
267.89087,-119.795,38.9581
273.3098,-120.223,39.19109
270.3772,-119.8581,39.24089
270.52856,-120.2885,39.4738
271.33618,-119.9218,39.5239
279.29517,-120.4549,38.57567
269.67993,-120.094,38.62627
278.01978,-120.5208,38.8577
270.5481,-120.1582,38.90858
269.49146,-119.795,38.9581
272.92212,-120.223,39.19109
270.98755,-119.8581,39.24089
270.6858,-120.2885,39.4738
272.16138,-119.9218,39.5239
275.52502,-120.4549,38.57567
266.80334,-120.094,38.62627
274.7965,-120.5208,38.8577
267.36,-120.1582,38.90858
268.1969,-119.795,38.9581
269.8141,-120.223,39.19109
268.57874,-119.8581,39.24089
267.30725,-120.2885,39.4738
269.06506,-119.9218,39.5239
273.94034,-120.4549,38.57567
264.25967,-120.094,38.62627
273.49405,-120.5208,38.8577
266.38467,-120.1582,38.90858
267.4999,-119.795,38.9581
268.8544,-120.223,39.19109
267.27432,-119.8581,39.24089
266.2333,-120.2885,39.4738
268.3759,-119.9218,39.5239
273.7195,-120.4549,38.57567
262.46463,-120.094,38.62627
272.2488,-120.5208,38.8577
264.2615,-120.1582,38.90858
265.9822,-119.795,38.9581
265.12088,-120.223,39.19109
267.14822,-119.8581,39.24089
264.56815,-120.2885,39.4738
269.37576,-119.9218,39.5239
272.4015,-120.4549,38.57567
261.82922,-120.094,38.62627
269.66516,-120.5208,38.8577
264.73352,-120.1582,38.90858
265.588,-119.795,38.9581
264.6759,-120.223,39.19109
266.12708,-119.8581,39.24089
264.74817,-120.2885,39.4738
266.8136,-119.9218,39.5239
273.8288,-120.4549,38.57567
263.45966,-120.094,38.62627
273.79364,-120.5208,38.8577
266.47626,-120.1582,38.90858
266.8659,-119.795,38.9581
268.4743,-120.223,39.19109
268.6784,-119.8581,39.24089
267.53485,-120.2885,39.4738
270.00165,-119.9218,39.5239
280.2302,-120.4549,38.57567
272.04562,-120.094,38.62627
279.83762,-120.5208,38.8577
272.98215,-120.1582,38.90858
273.47922,-119.795,38.9581
274.6804,-120.223,39.19109
273.4343,-119.8581,39.24089
273.1755,-120.2885,39.4738
276.38742,-119.9218,39.5239
278.40573,-120.4549,38.57567
269.67722,-120.094,38.62627
278.2368,-120.5208,38.8577
270.62155,-120.1582,38.90858
271.6235,-119.795,38.9581
272.8198,-120.223,39.19109
271.59323,-119.8581,39.24089
270.9907,-120.2885,39.4738
273.61667,-119.9218,39.5239
279.66785,-120.4549,38.57567
268.68347,-120.094,38.62627
278.97058,-120.5208,38.8577
270.82898,-120.1582,38.90858
270.14343,-119.795,38.9581
273.79382,-120.223,39.19109
270.76746,-119.8581,39.24089
271.04382,-120.2885,39.4738
273.12488,-119.9218,39.5239
277.0869,-120.4549,38.57567
268.46387,-120.094,38.62627
276.3213,-120.5208,38.8577
269.22363,-120.1582,38.90858
269.40234,-119.795,38.9581
271.63184,-120.223,39.19109
269.64746,-119.8581,39.24089
269.3828,-120.2885,39.4738
270.57812,-119.9218,39.5239
276.4762,-120.4549,38.57567
265.20667,-120.094,38.62627
274.91467,-120.5208,38.8577
266.8512,-120.1582,38.90858
267.69104,-119.795,38.9581
270.03967,-120.223,39.19109
267.72522,-119.8581,39.24089
267.63538,-120.2885,39.4738
269.60315,-119.9218,39.5239
279.77505,-120.4549,38.57567
272.27213,-120.094,38.62627
279.57388,-120.5208,38.8577
273.49478,-120.1582,38.90858
272.87076,-119.795,38.9581
274.7311,-120.223,39.19109
273.2526,-119.8581,39.24089
273.32388,-120.2885,39.4738
274.23697,-119.9218,39.5239
282.35153,-120.4549,38.57567
272.80856,-120.094,38.62627
281.6572,-120.5208,38.8577
274.67477,-120.1582,38.90858
274.28708,-119.795,38.9581
276.43845,-120.223,39.19109
274.82224,-119.8581,39.24089
275.0449,-120.2885,39.4738
276.2324,-119.9218,39.5239
281.32397,-120.4549,38.57567
270.3181,-120.094,38.62627
280.0144,-120.5208,38.8577
270.86987,-120.1582,38.90858
271.7224,-119.795,38.9581
274.0691,-120.223,39.19109
271.86304,-119.8581,39.24089
271.114,-120.2885,39.4738
274.073,-119.9218,39.5239
273.01172,-120.4549,38.57567
263.39746,-120.094,38.62627
271.98828,-120.5208,38.8577
264.20703,-120.1582,38.90858
266.1162,-119.795,38.9581
266.48633,-120.223,39.19109
266.52832,-119.8581,39.24089
265.1797,-120.2885,39.4738
267.82617,-119.9218,39.5239
274.47092,-120.4549,38.57567
263.36838,-120.094,38.62627
272.94357,-120.5208,38.8577
266.20236,-120.1582,38.90858
264.52072,-119.795,38.9581
267.52853,-120.223,39.19109
267.24826,-119.8581,39.24089
267.2756,-120.2885,39.4738
268.92404,-119.9218,39.5239
275.68347,-120.4549,38.57567
266.05847,-120.094,38.62627
274.4618,-120.5208,38.8577
268.11218,-120.1582,38.90858
267.52625,-119.795,38.9581
268.7079,-120.223,39.19109
269.0575,-119.8581,39.24089
268.03406,-120.2885,39.4738
270.67957,-119.9218,39.5239
275.4417,-120.4549,38.57567
263.41534,-120.094,38.62627
273.90363,-120.5208,38.8577
266.92023,-120.1582,38.90858
265.77472,-119.795,38.9581
268.68195,-120.223,39.19109
268.18097,-119.8581,39.24089
267.3968,-120.2885,39.4738
270.20734,-119.9218,39.5239
279.30014,-120.4549,38.57567
266.71323,-120.094,38.62627
278.58725,-120.5208,38.8577
269.431,-120.1582,38.90858
269.44565,-119.795,38.9581
271.78354,-120.223,39.19109
270.27377,-119.8581,39.24089
270.2308,-120.2885,39.4738
272.4437,-119.9218,39.5239
277.98352,-120.4549,38.57567
267.0431,-120.094,38.62627
277.83704,-120.5208,38.8577
268.92102,-120.1582,38.90858
268.83704,-119.795,38.9581
272.22864,-120.223,39.19109
269.2472,-119.8581,39.24089
268.54797,-120.2885,39.4738
271.2599,-119.9218,39.5239
278.52637,-120.4549,38.57567
270.18066,-120.094,38.62627
277.25293,-120.5208,38.8577
271.18848,-120.1582,38.90858
271.60254,-119.795,38.9581
272.81738,-120.223,39.19109
271.71094,-119.8581,39.24089
270.8086,-120.2885,39.4738
272.7578,-119.9218,39.5239
277.83884,-120.4549,38.57567
263.31052,-120.094,38.62627
275.90134,-120.5208,38.8577
266.02634,-120.1582,38.90858
265.10837,-119.795,38.9581
267.92477,-120.223,39.19109
267.92673,-119.8581,39.24089
266.41403,-120.2885,39.4738
269.65524,-119.9218,39.5239
280.36905,-120.4549,38.57567
267.58096,-120.094,38.62627
277.3378,-120.5208,38.8577
269.9589,-120.1582,38.90858
270.3622,-119.795,38.9581
273.02042,-120.223,39.19109
270.76358,-119.8581,39.24089
270.50772,-120.2885,39.4738
272.81143,-119.9218,39.5239
276.37857,-120.4549,38.57567
267.75455,-120.094,38.62627
276.15787,-120.5208,38.8577
269.86295,-120.1582,38.90858
271.37857,-119.795,38.9581
273.19693,-120.223,39.19109
271.37564,-119.8581,39.24089
270.26627,-120.2885,39.4738
273.78287,-119.9218,39.5239
282.17325,-120.4549,38.57567
272.40567,-120.094,38.62627
281.45743,-120.5208,38.8577
272.92227,-120.1582,38.90858
272.22696,-119.795,38.9581
276.09024,-120.223,39.19109
272.47598,-119.8581,39.24089
272.78653,-120.2885,39.4738
273.44278,-119.9218,39.5239
279.94528,-120.4549,38.57567
267.8779,-120.094,38.62627
279.24704,-120.5208,38.8577
270.27634,-120.1582,38.90858
270.10056,-119.795,38.9581
272.83688,-120.223,39.19109
272.30563,-119.8581,39.24089
271.6201,-120.2885,39.4738
273.70895,-119.9218,39.5239
