apcp,lon,lat
2.469451,-120.2885,39.4738
0.69601345,-119.9218,39.5239
13.5546875,-120.4549,38.57567
13.8046875,-120.094,38.62627
40.492188,-120.5208,38.8577
23.648438,-120.1582,38.90858
9.390625,-119.795,38.9581
36.875,-120.223,39.19109
10.6328125,-119.8581,39.24089
32.578125,-120.2885,39.4738
9.421875,-119.9218,39.5239
24.4375,-120.4549,38.57567
23.570312,-120.094,38.62627
33.703125,-120.5208,38.8577
23.148438,-120.1582,38.90858
9.171875,-119.795,38.9581
29.6875,-120.223,39.19109
9.296875,-119.8581,39.24089
28.390625,-120.2885,39.4738
8.9609375,-119.9218,39.5239
16.92542,-120.4549,38.57567
12.128546,-120.094,38.62627
24.542608,-120.5208,38.8577
13.769171,-120.1582,38.90858
3.5660462,-119.795,38.9581
17.628546,-120.223,39.19109
3.1832337,-119.8581,39.24089
12.042608,-120.2885,39.4738
3.4957337,-119.9218,39.5239
0.3125,-120.4549,38.57567
0.28125,-120.094,38.62627
0.3359375,-120.5208,38.8577
0.3046875,-120.1582,38.90858
0.15625,-119.795,38.9581
0.484375,-120.223,39.19109
0.3984375,-119.8581,39.24089
1.5,-120.2885,39.4738
0.5078125,-119.9218,39.5239
21.994022,-120.4549,38.57567
28.540897,-120.094,38.62627
20.470585,-120.5208,38.8577
17.79871,-120.1582,38.90858
12.392461,-119.795,38.9581
13.783086,-120.223,39.19109
9.337773,-119.8581,39.24089
9.275273,-120.2885,39.4738
6.0252733,-119.9218,39.5239
36.84375,-120.4549,38.57567
18.25,-120.094,38.62627
39.007812,-120.5208,38.8577
25.984375,-120.1582,38.90858
8.90625,-119.795,38.9581
25.390625,-120.223,39.19109
6.3515625,-119.8581,39.24089
13.65625,-120.2885,39.4738
4.9765625,-119.9218,39.5239
9.0859375,-120.4549,38.57567
8.296875,-120.094,38.62627
8.1875,-120.5208,38.8577
6.4296875,-120.1582,38.90858
2.3984375,-119.795,38.9581
5.15625,-120.223,39.19109
0.875,-119.8581,39.24089
2.3984375,-120.2885,39.4738
0.9453125,-119.9218,39.5239
3.2460868,-120.4549,38.57567
4.0507746,-120.094,38.62627
2.4648368,-120.5208,38.8577
2.4257743,-120.1582,38.90858
2.6679616,-119.795,38.9581
2.2460866,-120.223,39.19109
1.9648368,-119.8581,39.24089
2.5507743,-120.2885,39.4738
1.4335867,-119.9218,39.5239
31.540525,-120.4549,38.57567
40.431152,-120.094,38.62627
42.009277,-120.5208,38.8577
34.876465,-120.1582,38.90858
20.05615,-119.795,38.9581
38.853027,-120.223,39.19109
17.376463,-119.8581,39.24089
27.353025,-120.2885,39.4738
11.642088,-119.9218,39.5239
24.47784,-120.4549,38.57567
18.376278,-120.094,38.62627
28.087215,-120.5208,38.8577
16.63409,-120.1582,38.90858
7.438778,-119.795,38.9581
16.126278,-120.223,39.19109
5.798153,-119.8581,39.24089
9.993465,-120.2885,39.4738
3.4622157,-119.9218,39.5239
8.4140625,-120.4549,38.57567
5.515625,-120.094,38.62627
5.4453125,-120.5208,38.8577
2.984375,-120.1582,38.90858
1.265625,-119.795,38.9581
2.9375,-120.223,39.19109
0.359375,-119.8581,39.24089
1.875,-120.2885,39.4738
0.3046875,-119.9218,39.5239
0.53125,-120.4549,38.57567
0.640625,-120.094,38.62627
0.5,-120.5208,38.8577
0.234375,-120.1582,38.90858
0.3359375,-119.795,38.9581
0.6640625,-120.223,39.19109
0.078125,-119.8581,39.24089
0.7265625,-120.2885,39.4738
0.109375,-119.9218,39.5239
1.53125,-120.4549,38.57567
3.7265625,-120.094,38.62627
0.625,-120.5208,38.8577
0.78125,-120.1582,38.90858
0.5234375,-119.795,38.9581
0.46875,-120.223,39.19109
0.1640625,-119.8581,39.24089
0.2109375,-120.2885,39.4738
0.09375,-119.9218,39.5239
0.328704,-120.4549,38.57567
0.484954,-120.094,38.62627
0.250579,-120.5208,38.8577
0.078704014,-120.1582,38.90858
0.13339151,-119.795,38.9581
0.15682901,-120.223,39.19109
0.453704,-119.8581,39.24089
0.063079014,-120.2885,39.4738
0.15682901,-119.9218,39.5239
0.937522,-120.4549,38.57567
0.23439698,-120.094,38.62627
0.312522,-120.5208,38.8577
0.22658448,-120.1582,38.90858
0.023459483,-119.795,38.9581
0.3515845,-120.223,39.19109
0.054709483,-119.8581,39.24089
0.20314698,-120.2885,39.4738
0.07033448,-119.9218,39.5239
0.1953125,-120.4549,38.57567
0.3125,-120.094,38.62627
0.1328125,-120.5208,38.8577
0.296875,-120.1582,38.90858
0.171875,-119.795,38.9581
0.4375,-120.223,39.19109
0.3515625,-119.8581,39.24089
0.6015625,-120.2885,39.4738
0.3046875,-119.9218,39.5239
6.841868e-05,-120.4549,38.57567
6.841868e-05,-120.094,38.62627
6.841868e-05,-120.5208,38.8577
6.841868e-05,-120.1582,38.90858
6.841868e-05,-119.795,38.9581
6.841868e-05,-120.223,39.19109
6.841868e-05,-119.8581,39.24089
6.841868e-05,-120.2885,39.4738
6.841868e-05,-119.9218,39.5239
0.0058532017,-120.4549,38.57567
0.0058532017,-120.094,38.62627
0.0058532017,-120.5208,38.8577
0.0058532017,-120.1582,38.90858
0.0058532017,-119.795,38.9581
0.0058532017,-120.223,39.19109
0.0058532017,-119.8581,39.24089
0.0058532017,-120.2885,39.4738
0.0058532017,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0078125,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0018877015,-120.4549,38.57567
0.0018877015,-120.094,38.62627
0.0018877015,-120.5208,38.8577
0.0018877015,-120.1582,38.90858
0.0018877015,-119.795,38.9581
0.0018877015,-120.223,39.19109
0.0018877015,-119.8581,39.24089
0.0018877015,-120.2885,39.4738
0.0018877015,-119.9218,39.5239
0.015625,-120.4549,38.57567
0.0859375,-120.094,38.62627
0.0234375,-120.5208,38.8577
0.390625,-120.1582,38.90858
0.296875,-119.795,38.9581
0.25,-120.223,39.19109
0.3828125,-119.8581,39.24089
0.109375,-120.2885,39.4738
0.15625,-119.9218,39.5239
11.859375,-120.4549,38.57567
8.140625,-120.094,38.62627
11.0,-120.5208,38.8577
6.1484375,-120.1582,38.90858
3.6484375,-119.795,38.9581
7.9921875,-120.223,39.19109
6.09375,-119.8581,39.24089
6.1484375,-120.2885,39.4738
4.4296875,-119.9218,39.5239
2.328125,-120.4549,38.57567
1.9765625,-120.094,38.62627
2.3984375,-120.5208,38.8577
1.8828125,-120.1582,38.90858
2.75,-119.795,38.9581
1.2890625,-120.223,39.19109
1.125,-119.8581,39.24089
1.0546875,-120.2885,39.4738
1.0546875,-119.9218,39.5239
1.142308,-120.4549,38.57567
0.93918306,-120.094,38.62627
0.62668306,-120.5208,38.8577
4.8219957,-120.1582,38.90858
2.3844955,-119.795,38.9581
4.3532457,-120.223,39.19109
4.611058,-119.8581,39.24089
5.532933,-120.2885,39.4738
4.032933,-119.9218,39.5239
23.25,-120.4549,38.57567
13.4609375,-120.094,38.62627
24.804688,-120.5208,38.8577
10.5703125,-120.1582,38.90858
4.6796875,-119.795,38.9581
11.578125,-120.223,39.19109
7.9296875,-119.8581,39.24089
10.875,-120.2885,39.4738
8.8984375,-119.9218,39.5239
0.2506312,-120.4549,38.57567
13.024069,-120.094,38.62627
0.6959437,-120.5208,38.8577
5.633444,-120.1582,38.90858
12.266256,-119.795,38.9581
1.6646937,-120.223,39.19109
0.4146937,-119.8581,39.24089
0.3990687,-120.2885,39.4738
0.16469373,-119.9218,39.5239
0.09375,-120.4549,38.57567
0.4765625,-120.094,38.62627
0.28125,-120.5208,38.8577
0.359375,-120.1582,38.90858
0.28125,-119.795,38.9581
0.203125,-120.223,39.19109
0.0625,-119.8581,39.24089
0.6484375,-120.2885,39.4738
0.09375,-119.9218,39.5239
1.2075379,-120.4549,38.57567
0.96535045,-120.094,38.62627
2.348163,-120.5208,38.8577
1.1762879,-120.1582,38.90858
0.34035042,-119.795,38.9581
2.1059754,-120.223,39.19109
0.25441292,-119.8581,39.24089
1.9966004,-120.2885,39.4738
0.32472545,-119.9218,39.5239
20.296875,-120.4549,38.57567
15.0,-120.094,38.62627
21.929688,-120.5208,38.8577
16.40625,-120.1582,38.90858
6.7578125,-119.795,38.9581
17.273438,-120.223,39.19109
6.875,-119.8581,39.24089
12.3203125,-120.2885,39.4738
4.4921875,-119.9218,39.5239
10.2734375,-120.4549,38.57567
13.78125,-120.094,38.62627
9.2578125,-120.5208,38.8577
9.1640625,-120.1582,38.90858
6.15625,-119.795,38.9581
5.421875,-120.223,39.19109
2.9453125,-119.8581,39.24089
2.921875,-120.2885,39.4738
2.28125,-119.9218,39.5239
5.28125,-120.4549,38.57567
4.015625,-120.094,38.62627
6.671875,-120.5208,38.8577
3.703125,-120.1582,38.90858
1.1640625,-119.795,38.9581
2.765625,-120.223,39.19109
0.1328125,-119.8581,39.24089
0.7734375,-120.2885,39.4738
0.0859375,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0078125,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
2.328125,-120.4549,38.57567
1.4765625,-120.094,38.62627
2.6875,-120.5208,38.8577
1.359375,-120.1582,38.90858
0.2421875,-119.795,38.9581
1.8203125,-120.223,39.19109
0.2265625,-119.8581,39.24089
1.2109375,-120.2885,39.4738
0.2890625,-119.9218,39.5239
32.078125,-120.4549,38.57567
30.664062,-120.094,38.62627
31.414062,-120.5208,38.8577
25.851562,-120.1582,38.90858
12.7578125,-119.795,38.9581
22.84375,-120.223,39.19109
11.875,-119.8581,39.24089
16.765625,-120.2885,39.4738
9.4765625,-119.9218,39.5239
2.9609375,-120.4549,38.57567
1.2890625,-120.094,38.62627
3.3125,-120.5208,38.8577
1.3046875,-120.1582,38.90858
0.328125,-119.795,38.9581
1.8671875,-120.223,39.19109
0.1171875,-119.8581,39.24089
1.5859375,-120.2885,39.4738
0.125,-119.9218,39.5239
0.8046875,-120.4549,38.57567
1.671875,-120.094,38.62627
0.5546875,-120.5208,38.8577
0.3046875,-120.1582,38.90858
0.171875,-119.795,38.9581
0.2734375,-120.223,39.19109
0.09375,-119.8581,39.24089
0.1875,-120.2885,39.4738
0.0703125,-119.9218,39.5239
5.126999,-120.4549,38.57567
4.5410614,-120.094,38.62627
8.392624,-120.5208,38.8577
4.658249,-120.1582,38.90858
1.3691863,-119.795,38.9581
5.705124,-120.223,39.19109
1.0723113,-119.8581,39.24089
3.486374,-120.2885,39.4738
0.8144988,-119.9218,39.5239
0.203125,-120.4549,38.57567
0.203125,-120.094,38.62627
0.4765625,-120.5208,38.8577
0.734375,-120.1582,38.90858
0.2265625,-119.795,38.9581
0.9375,-120.223,39.19109
0.1796875,-119.8581,39.24089
0.6484375,-120.2885,39.4738
0.1875,-119.9218,39.5239
0.1015625,-120.4549,38.57567
0.0390625,-120.094,38.62627
0.2890625,-120.5208,38.8577
0.15625,-120.1582,38.90858
0.0859375,-119.795,38.9581
0.34375,-120.223,39.19109
0.046875,-119.8581,39.24089
0.3046875,-120.2885,39.4738
0.0625,-119.9218,39.5239
0.078125,-120.4549,38.57567
0.1328125,-120.094,38.62627
0.40625,-120.5208,38.8577
0.4140625,-120.1582,38.90858
0.1875,-119.795,38.9581
0.671875,-120.223,39.19109
0.2734375,-119.8581,39.24089
1.140625,-120.2885,39.4738
0.109375,-119.9218,39.5239
10.6171875,-120.4549,38.57567
8.046875,-120.094,38.62627
16.992188,-120.5208,38.8577
9.6953125,-120.1582,38.90858
3.53125,-119.795,38.9581
17.140625,-120.223,39.19109
5.265625,-119.8581,39.24089
19.296875,-120.2885,39.4738
8.4609375,-119.9218,39.5239
0.203125,-120.4549,38.57567
0.0625,-120.094,38.62627
0.4296875,-120.5208,38.8577
0.0625,-120.1582,38.90858
0.0078125,-119.795,38.9581
0.015625,-120.223,39.19109
0.0,-119.8581,39.24089
0.0390625,-120.2885,39.4738
0.0,-119.9218,39.5239
0.08710334,-120.4549,38.57567
0.11054084,-120.094,38.62627
0.16522834,-120.5208,38.8577
0.22772834,-120.1582,38.90858
0.05585334,-119.795,38.9581
0.27460334,-120.223,39.19109
0.05585334,-119.8581,39.24089
0.09491584,-120.2885,39.4738
0.05585334,-119.9218,39.5239
0.109375,-120.4549,38.57567
0.03125,-120.094,38.62627
0.0859375,-120.5208,38.8577
0.0703125,-120.1582,38.90858
0.015625,-119.795,38.9581
0.1640625,-120.223,39.19109
0.0078125,-119.8581,39.24089
0.03125,-120.2885,39.4738
0.0078125,-119.9218,39.5239
0.015625,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.0,-119.8581,39.24089
0.0078125,-120.2885,39.4738
0.0078125,-119.9218,39.5239
0.0078125,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0078125,-120.1582,38.90858
0.0,-119.795,38.9581
0.0078125,-120.223,39.19109
0.0078125,-119.8581,39.24089
0.0234375,-120.2885,39.4738
0.015625,-119.9218,39.5239
0.78125,-120.4549,38.57567
0.21875,-120.094,38.62627
1.6171875,-120.5208,38.8577
0.40625,-120.1582,38.90858
0.1328125,-119.795,38.9581
0.5234375,-120.223,39.19109
0.1328125,-119.8581,39.24089
0.4453125,-120.2885,39.4738
0.0703125,-119.9218,39.5239
15.0390625,-120.4549,38.57567
11.03125,-120.094,38.62627
12.9921875,-120.5208,38.8577
8.0859375,-120.1582,38.90858
2.640625,-119.795,38.9581
6.3828125,-120.223,39.19109
1.390625,-119.8581,39.24089
4.9375,-120.2885,39.4738
1.609375,-119.9218,39.5239
0.18284506,-120.4549,38.57567
0.042220056,-120.094,38.62627
0.112532556,-120.5208,38.8577
0.04222006,-120.1582,38.90858
0.034407556,-119.795,38.9581
0.15159506,-120.223,39.19109
0.0031575584,-119.8581,39.24089
0.034407556,-120.2885,39.4738
0.010970058,-119.9218,39.5239
0.0078125,-120.4549,38.57567
0.0,-120.094,38.62627
0.0078125,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.0,-119.8581,39.24089
0.0625,-120.2885,39.4738
0.0,-119.9218,39.5239
0.15025337,-120.4549,38.57567
0.36119086,-120.094,38.62627
0.22837837,-120.5208,38.8577
0.27525336,-120.1582,38.90858
0.15025337,-119.795,38.9581
0.056503367,-120.223,39.19109
0.0018158657,-119.8581,39.24089
0.0018158657,-120.2885,39.4738
0.0018158657,-119.9218,39.5239
0.015625,-120.4549,38.57567
0.0234375,-120.094,38.62627
0.015625,-120.5208,38.8577
0.03125,-120.1582,38.90858
0.0234375,-119.795,38.9581
0.0390625,-120.223,39.19109
0.0234375,-119.8581,39.24089
0.0703125,-120.2885,39.4738
0.03125,-119.9218,39.5239
0.094485916,-120.4549,38.57567
0.0007359162,-120.094,38.62627
0.008548416,-120.5208,38.8577
0.0007359162,-120.1582,38.90858
0.0007359162,-119.795,38.9581
0.0007359162,-120.223,39.19109
0.0007359162,-119.8581,39.24089
0.0007359162,-120.2885,39.4738
0.0007359162,-119.9218,39.5239
