snod,lon,lat
0.054816,-119.9218,39.5239
0.3315392,-120.4549,38.57567
0.9802689,-120.094,38.62627
0.0099136,-120.5208,38.8577
0.1609472,-120.1582,38.90858
0.4586944,-119.795,38.9581
0.038073603,-120.223,39.19109
0.103219196,-119.8581,39.24089
0.06963201,-120.2885,39.4738
0.0489024,-119.9218,39.5239
0.32328323,-120.4549,38.57567
0.89668477,-120.094,38.62627
0.0134784,-120.5208,38.8577
0.1456064,-120.1582,38.90858
0.3824576,-119.795,38.9581
0.031551998,-120.223,39.19109
0.057523202,-119.8581,39.24089
0.034483198,-120.2885,39.4738
0.009836801,-119.9218,39.5239
0.1599424,-120.4549,38.57567
0.8593728,-120.094,38.62627
0.006496,-120.5208,38.8577
0.2217856,-120.1582,38.90858
0.4182528,-119.795,38.9581
0.026175998,-120.223,39.19109
0.0301952,-119.8581,39.24089
0.0866304,-120.2885,39.4738
0.012576,-119.9218,39.5239
0.1371008,-120.4549,38.57567
0.862816,-120.094,38.62627
0.0,-120.5208,38.8577
0.1913728,-120.1582,38.90858
0.41032964,-119.795,38.9581
0.013011199,-120.223,39.19109
0.028659202,-119.8581,39.24089
0.0840704,-120.2885,39.4738
0.0006144,-119.9218,39.5239
0.2370624,-120.4549,38.57567
0.858816,-120.094,38.62627
0.0,-120.5208,38.8577
0.1663616,-120.1582,38.90858
0.4942848,-119.795,38.9581
0.0281984,-120.223,39.19109
0.003424,-119.8581,39.24089
0.030982401,-120.2885,39.4738
1.92e-05,-119.9218,39.5239
0.31735042,-120.4549,38.57567
0.8023296,-120.094,38.62627
0.011244801,-120.5208,38.8577
0.1345088,-120.1582,38.90858
0.5254208,-119.795,38.9581
0.0376832,-120.223,39.19109
0.0085696,-119.8581,39.24089
0.0138816,-120.2885,39.4738
2.56e-05,-119.9218,39.5239
0.2336512,-120.4549,38.57567
0.74575996,-120.094,38.62627
0.0058624,-120.5208,38.8577
0.0938176,-120.1582,38.90858
0.50419843,-119.795,38.9581
0.0322176,-120.223,39.19109
0.0195264,-119.8581,39.24089
0.037375998,-120.2885,39.4738
0.0,-119.9218,39.5239
0.2463744,-120.4549,38.57567
0.8104704,-120.094,38.62627
0.0133248,-120.5208,38.8577
0.117734395,-120.1582,38.90858
0.42951044,-119.795,38.9581
0.039775997,-120.223,39.19109
0.0109696,-119.8581,39.24089
0.053856004,-120.2885,39.4738
0.0,-119.9218,39.5239
0.28047997,-120.4549,38.57567
0.81674886,-120.094,38.62627
0.010752001,-120.5208,38.8577
0.1217792,-120.1582,38.90858
0.49091202,-119.795,38.9581
0.0602944,-120.223,39.19109
0.013056,-119.8581,39.24089
0.0502464,-120.2885,39.4738
0.0,-119.9218,39.5239
0.3226624,-120.4549,38.57567
0.73852795,-120.094,38.62627
0.0303552,-120.5208,38.8577
0.116838396,-120.1582,38.90858
0.5122496,-119.795,38.9581
0.0393024,-120.223,39.19109
0.044512004,-119.8581,39.24089
0.0320896,-120.2885,39.4738
0.0,-119.9218,39.5239
0.16728322,-120.4549,38.57567
0.7523969,-120.094,38.62627
0.0101952,-120.5208,38.8577
0.12692481,-120.1582,38.90858
0.45761922,-119.795,38.9581
0.0336576,-120.223,39.19109
0.020704,-119.8581,39.24089
0.0806656,-120.2885,39.4738
0.0068288003,-119.9218,39.5239
0.2462784,-120.4549,38.57567
0.9591744,-120.094,38.62627
0.0200384,-120.5208,38.8577
0.1842368,-120.1582,38.90858
0.4960256,-119.795,38.9581
0.09582081,-120.223,39.19109
0.0266112,-119.8581,39.24089
0.08125441,-120.2885,39.4738
8.32e-05,-119.9218,39.5239
0.28432,-120.4549,38.57567
0.9249984,-120.094,38.62627
0.0119104,-120.5208,38.8577
0.1497344,-120.1582,38.90858
0.6906945,-119.795,38.9581
0.10301441,-120.223,39.19109
0.018368002,-119.8581,39.24089
0.0601408,-120.2885,39.4738
0.0,-119.9218,39.5239
0.3697472,-120.4549,38.57567
0.9420096,-120.094,38.62627
0.0370304,-120.5208,38.8577
0.1417856,-120.1582,38.90858
0.6035328,-119.795,38.9581
0.0723264,-120.223,39.19109
0.0125376005,-119.8581,39.24089
0.062329598,-120.2885,39.4738
0.0046784002,-119.9218,39.5239
0.3545216,-120.4549,38.57567
0.9220608,-120.094,38.62627
0.033177603,-120.5208,38.8577
0.1491968,-120.1582,38.90858
0.5741568,-119.795,38.9581
0.053472,-120.223,39.19109
0.0193472,-119.8581,39.24089
0.038310405,-120.2885,39.4738
0.0139456,-119.9218,39.5239
0.3801792,-120.4549,38.57567
0.8683712,-120.094,38.62627
0.0138368,-120.5208,38.8577
0.33240318,-120.1582,38.90858
0.56110716,-119.795,38.9581
0.048198402,-120.223,39.19109
0.020326402,-119.8581,39.24089
0.029695999,-120.2885,39.4738
0.0002752,-119.9218,39.5239
0.3761984,-120.4549,38.57567
0.7746176,-120.094,38.62627
0.0096384,-120.5208,38.8577
0.1437888,-120.1582,38.90858
0.5463104,-119.795,38.9581
0.046080004,-120.223,39.19109
0.013702399,-119.8581,39.24089
0.027897602,-120.2885,39.4738
0.0,-119.9218,39.5239
0.32240644,-120.4549,38.57567
0.7060864,-120.094,38.62627
0.0074688005,-120.5208,38.8577
0.13880321,-120.1582,38.90858
0.5606272,-119.795,38.9581
0.0484608,-120.223,39.19109
0.0130432015,-119.8581,39.24089
0.0366656,-120.2885,39.4738
0.0,-119.9218,39.5239
0.3710528,-120.4549,38.57567
0.68167037,-120.094,38.62627
0.0082304,-120.5208,38.8577
0.0826688,-120.1582,38.90858
0.57632005,-119.795,38.9581
0.0376448,-120.223,39.19109
0.0280256,-119.8581,39.24089
0.043404803,-120.2885,39.4738
0.009696,-119.9218,39.5239
0.3610432,-120.4549,38.57567
0.62038404,-120.094,38.62627
0.0006783999,-120.5208,38.8577
0.015174401,-120.1582,38.90858
0.54416645,-119.795,38.9581
0.0202944,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
0.34166402,-120.4549,38.57567
0.70888966,-120.094,38.62627
0.0,-120.5208,38.8577
0.0050368,-120.1582,38.90858
0.64604807,-119.795,38.9581
0.028467199,-120.223,39.19109
0.0092224,-119.8581,39.24089
0.025472,-120.2885,39.4738
0.0215744,-119.9218,39.5239
3.2e-05,-120.4549,38.57567
0.57242244,-120.094,38.62627
0.0,-120.5208,38.8577
0.0060224,-120.1582,38.90858
0.4420288,-119.795,38.9581
0.024870401,-120.223,39.19109
0.0199808,-119.8581,39.24089
0.0060864002,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0006272,-120.4549,38.57567
0.4609856,-120.094,38.62627
0.0,-120.5208,38.8577
0.0563072,-120.1582,38.90858
0.3384512,-119.795,38.9581
0.019891199,-120.223,39.19109
0.0116992,-119.8581,39.24089
0.0006336,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.37737602,-120.094,38.62627
0.0,-120.5208,38.8577
0.016940799,-120.1582,38.90858
0.32096,-119.795,38.9581
0.015065599,-120.223,39.19109
0.0172864,-119.8581,39.24089
0.023584,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0006272,-120.4549,38.57567
0.3383104,-120.094,38.62627
0.0,-120.5208,38.8577
0.012595199,-120.1582,38.90858
0.1864896,-119.795,38.9581
0.016499199,-120.223,39.19109
0.009401601,-119.8581,39.24089
0.0279424,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0006656,-120.4549,38.57567
0.099462405,-120.094,38.62627
6.4e-06,-120.5208,38.8577
0.009312,-120.1582,38.90858
0.0215104,-119.795,38.9581
0.0266624,-120.223,39.19109
0.0123968,-119.8581,39.24089
0.014163201,-120.2885,39.4738
0.0,-119.9218,39.5239
1.92e-05,-120.4549,38.57567
0.222592,-120.094,38.62627
0.0,-120.5208,38.8577
0.017331202,-120.1582,38.90858
0.2001344,-119.795,38.9581
0.0330752,-120.223,39.19109
0.0108608,-119.8581,39.24089
0.0262848,-120.2885,39.4738
0.0,-119.9218,39.5239
0.056192007,-120.4549,38.57567
0.36636162,-120.094,38.62627
0.0121088,-120.5208,38.8577
0.1530752,-120.1582,38.90858
0.26609918,-119.795,38.9581
0.038540795,-120.223,39.19109
0.0292608,-119.8581,39.24089
0.07520641,-120.2885,39.4738
0.0,-119.9218,39.5239
0.026585601,-120.4549,38.57567
0.3854976,-120.094,38.62627
0.023750402,-120.5208,38.8577
0.14888959,-120.1582,38.90858
0.39457923,-119.795,38.9581
0.0417088,-120.223,39.19109
0.064172804,-119.8581,39.24089
0.046611197,-120.2885,39.4738
3.84e-05,-119.9218,39.5239
0.0,-120.4549,38.57567
0.31646723,-120.094,38.62627
0.0,-120.5208,38.8577
0.033248,-120.1582,38.90858
0.298176,-119.795,38.9581
0.0147456005,-120.223,39.19109
0.0106304,-119.8581,39.24089
0.0027712001,-120.2885,39.4738
0.0,-119.9218,39.5239
0.009164799,-120.4549,38.57567
0.2738688,-120.094,38.62627
0.0006272,-120.5208,38.8577
0.0229504,-120.1582,38.90858
0.257536,-119.795,38.9581
0.0252096,-120.223,39.19109
0.0071424,-119.8581,39.24089
0.0219712,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0006272,-120.4549,38.57567
0.26752,-120.094,38.62627
0.0,-120.5208,38.8577
0.0153856,-120.1582,38.90858
0.21069442,-119.795,38.9581
0.017363202,-120.223,39.19109
0.003424,-119.8581,39.24089
0.0107776,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0073280004,-120.4549,38.57567
0.1600064,-120.094,38.62627
0.0054464005,-120.5208,38.8577
0.0604288,-120.1582,38.90858
0.0223168,-119.795,38.9581
0.053068798,-120.223,39.19109
0.0036159998,-119.8581,39.24089
0.0382528,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0074112006,-120.4549,38.57567
0.103449605,-120.094,38.62627
0.0094848005,-120.5208,38.8577
0.0498304,-120.1582,38.90858
0.024544,-119.795,38.9581
0.0598784,-120.223,39.19109
0.0258496,-119.8581,39.24089
0.041376002,-120.2885,39.4738
0.0,-119.9218,39.5239
0.011040001,-120.4549,38.57567
0.0,-120.094,38.62627
0.008972799,-120.5208,38.8577
0.032934397,-120.1582,38.90858
0.0,-119.795,38.9581
0.03872,-120.223,39.19109
0.0135936,-119.8581,39.24089
0.037216,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0127872005,-120.1582,38.90858
0.0,-119.795,38.9581
0.022783998,-120.223,39.19109
0.0173504,-119.8581,39.24089
0.0129408,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0920704,-120.094,38.62627
0.0,-120.5208,38.8577
0.0127872005,-120.1582,38.90858
0.0820864,-119.795,38.9581
0.014995201,-120.223,39.19109
0.0073408,-119.8581,39.24089
0.008864,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.025356801,-120.094,38.62627
0.0,-120.5208,38.8577
0.009286401,-120.1582,38.90858
0.0051328,-119.795,38.9581
0.01872,-120.223,39.19109
0.003488,-119.8581,39.24089
0.0200128,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0006272,-120.4549,38.57567
0.0041216,-120.094,38.62627
0.0,-120.5208,38.8577
0.08117121,-120.1582,38.90858
0.0,-119.795,38.9581
0.0325184,-120.223,39.19109
0.008268801,-119.8581,39.24089
0.0333184,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0027648,-120.1582,38.90858
0.0,-119.795,38.9581
0.0128512,-120.223,39.19109
0.0109184,-119.8581,39.24089
0.015078401,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0075584003,-120.4549,38.57567
0.0026496002,-120.094,38.62627
0.0076607997,-120.5208,38.8577
0.027244799,-120.1582,38.90858
0.0,-119.795,38.9581
0.035379197,-120.223,39.19109
0.0134144,-119.8581,39.24089
0.031596802,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0228992,-120.094,38.62627
0.0051328,-120.5208,38.8577
0.024435202,-120.1582,38.90858
0.017817602,-119.795,38.9581
0.0243008,-120.223,39.19109
0.0249344,-119.8581,39.24089
0.008448,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
1.92e-05,-120.094,38.62627
0.0006272,-120.5208,38.8577
0.0006592,-120.1582,38.90858
6.4e-06,-119.795,38.9581
0.0172608,-120.223,39.19109
6.4e-06,-119.8581,39.24089
0.009376001,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
6.4e-06,-120.1582,38.90858
0.0,-119.795,38.9581
0.011616,-120.223,39.19109
0.0,-119.8581,39.24089
1.28e-05,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0006272,-120.4549,38.57567
0.013344001,-120.094,38.62627
0.0,-120.5208,38.8577
0.0020992002,-120.1582,38.90858
0.0,-119.795,38.9581
0.0006272,-120.223,39.19109
0.0,-119.8581,39.24089
0.002752,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.015071999,-120.094,38.62627
0.0006272,-120.5208,38.8577
0.055961605,-120.1582,38.90858
0.0121472,-119.795,38.9581
0.0193792,-120.223,39.19109
0.0147072,-119.8581,39.24089
0.015660802,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.064768,-120.094,38.62627
0.0,-120.5208,38.8577
0.0006272,-120.1582,38.90858
0.057344,-119.795,38.9581
0.017350402,-120.223,39.19109
0.0192896,-119.8581,39.24089
0.0041024,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.06359679,-120.094,38.62627
0.0,-120.5208,38.8577
0.008524801,-120.1582,38.90858
0.0528832,-119.795,38.9581
0.0328064,-120.223,39.19109
0.010592,-119.8581,39.24089
0.017152,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.1241728,-120.094,38.62627
0.0,-120.5208,38.8577
0.0006272,-120.1582,38.90858
0.11701119,-119.795,38.9581
0.0179584,-120.223,39.19109
0.0,-119.8581,39.24089
0.0006272,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0728256,-120.094,38.62627
0.0,-120.5208,38.8577
0.0006272,-120.1582,38.90858
0.059596803,-119.795,38.9581
0.011040001,-120.223,39.19109
0.0,-119.8581,39.24089
0.0038976,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.109184004,-120.094,38.62627
0.0,-120.5208,38.8577
0.010355201,-120.1582,38.90858
0.094688,-119.795,38.9581
0.005312,-120.223,39.19109
0.0,-119.8581,39.24089
0.002144,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.26791042,-120.094,38.62627
0.0,-120.5208,38.8577
0.0108159995,-120.1582,38.90858
0.20385921,-119.795,38.9581
0.027430402,-120.223,39.19109
0.0076224,-119.8581,39.24089
0.0135104,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.21707521,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.20138241,-119.795,38.9581
0.029951999,-120.223,39.19109
0.0,-119.8581,39.24089
0.0006272,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0006272,-120.1582,38.90858
0.0,-119.795,38.9581
0.0030784002,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
0.010476801,-120.4549,38.57567
0.035155196,-120.094,38.62627
0.009766401,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0207296,-119.795,38.9581
0.0006272,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.1386688,-120.094,38.62627
0.0,-120.5208,38.8577
0.050112,-120.1582,38.90858
0.12230401,-119.795,38.9581
0.012966401,-120.223,39.19109
0.0,-119.8581,39.24089
0.004736,-120.2885,39.4738
0.0,-119.9218,39.5239
