ustm,lon,lat
18.540573,-120.5208,38.8577
18.56557,-120.1582,38.90858
19.615572,-119.795,38.9581
18.87807,-120.223,39.19109
18.428072,-119.8581,39.24089
18.365572,-120.2885,39.4738
18.428072,-119.9218,39.5239
20.590183,-120.4549,38.57567
22.177683,-120.094,38.62627
22.740185,-120.5208,38.8577
22.177683,-120.1582,38.90858
23.677685,-119.795,38.9581
23.615185,-120.223,39.19109
22.940184,-119.8581,39.24089
23.652683,-120.2885,39.4738
22.927683,-119.9218,39.5239
20.155453,-120.4549,38.57567
21.542953,-120.094,38.62627
21.442951,-120.5208,38.8577
21.517952,-120.1582,38.90858
22.167955,-119.795,38.9581
21.855452,-120.223,39.19109
20.717953,-119.8581,39.24089
20.717953,-120.2885,39.4738
20.705454,-119.9218,39.5239
21.923733,-120.4549,38.57567
22.811232,-120.094,38.62627
22.48623,-120.5208,38.8577
22.811232,-120.1582,38.90858
23.048735,-119.795,38.9581
22.611229,-120.223,39.19109
22.073734,-119.8581,39.24089
22.27373,-120.2885,39.4738
22.073734,-119.9218,39.5239
23.199389,-120.4549,38.57567
24.299389,-120.094,38.62627
23.524385,-120.5208,38.8577
24.299389,-120.1582,38.90858
24.786886,-119.795,38.9581
24.149387,-120.223,39.19109
24.411888,-119.8581,39.24089
24.311888,-120.2885,39.4738
24.411888,-119.9218,39.5239
15.397693,-120.4549,38.57567
17.985193,-120.094,38.62627
14.910194,-120.5208,38.8577
17.985193,-120.1582,38.90858
17.922693,-119.795,38.9581
15.7226925,-120.223,39.19109
16.022692,-119.8581,39.24089
14.8476925,-120.2885,39.4738
16.022692,-119.9218,39.5239
13.910247,-120.4549,38.57567
14.035246,-120.094,38.62627
12.672747,-120.5208,38.8577
14.035246,-120.1582,38.90858
14.235246,-119.795,38.9581
13.197746,-120.223,39.19109
13.697746,-119.8581,39.24089
13.210246,-120.2885,39.4738
13.697746,-119.9218,39.5239
12.409113,-120.4549,38.57567
11.684112,-120.094,38.62627
11.134112,-120.5208,38.8577
11.684112,-120.1582,38.90858
12.346613,-119.795,38.9581
11.184112,-120.223,39.19109
11.421611,-119.8581,39.24089
10.946611,-120.2885,39.4738
11.421611,-119.9218,39.5239
15.810944,-120.4549,38.57567
16.523443,-120.094,38.62627
15.085944,-120.5208,38.8577
16.510942,-120.1582,38.90858
16.273443,-119.795,38.9581
15.098444,-120.223,39.19109
14.848445,-119.8581,39.24089
14.085944,-120.2885,39.4738
14.848445,-119.9218,39.5239
20.852345,-120.4549,38.57567
22.639845,-120.094,38.62627
20.139843,-120.5208,38.8577
22.639845,-120.1582,38.90858
22.139845,-119.795,38.9581
20.039845,-120.223,39.19109
19.789845,-119.8581,39.24089
17.777344,-120.2885,39.4738
19.789845,-119.9218,39.5239
8.321416,-120.4549,38.57567
8.883916,-120.094,38.62627
7.4589157,-120.5208,38.8577
8.883916,-120.1582,38.90858
9.658916,-119.795,38.9581
8.383917,-120.223,39.19109
9.383915,-119.8581,39.24089
9.521416,-120.2885,39.4738
9.383915,-119.9218,39.5239
2.9774823,-120.4549,38.57567
4.077482,-120.094,38.62627
4.4899826,-120.5208,38.8577
4.077482,-120.1582,38.90858
5.8649826,-119.795,38.9581
5.327482,-120.223,39.19109
6.302483,-119.8581,39.24089
6.527483,-120.2885,39.4738
6.302483,-119.9218,39.5239
21.273487,-120.4549,38.57567
21.635986,-120.094,38.62627
18.935987,-120.5208,38.8577
21.660988,-120.1582,38.90858
19.485989,-119.795,38.9581
18.660988,-120.223,39.19109
18.210987,-119.8581,39.24089
17.648487,-120.2885,39.4738
18.210987,-119.9218,39.5239
9.401336,-120.4549,38.57567
9.813836,-120.094,38.62627
7.9138384,-120.5208,38.8577
9.813836,-120.1582,38.90858
9.063836,-119.795,38.9581
8.238837,-120.223,39.19109
8.651337,-119.8581,39.24089
7.576337,-120.2885,39.4738
8.651337,-119.9218,39.5239
-9.27333,-120.4549,38.57567
-9.335831,-120.094,38.62627
-11.81083,-120.5208,38.8577
-9.335831,-120.1582,38.90858
-8.023331,-119.795,38.9581
-10.72333,-120.223,39.19109
-7.78583,-119.8581,39.24089
-11.56083,-120.2885,39.4738
-7.78583,-119.9218,39.5239
-2.7742891,-120.4549,38.57567
-2.7742887,-120.094,38.62627
-2.1242895,-120.5208,38.8577
-2.7742887,-120.1582,38.90858
-2.3742895,-119.795,38.9581
-1.9367895,-120.223,39.19109
-1.4992895,-119.8581,39.24089
-0.6367893,-120.2885,39.4738
-1.4992895,-119.9218,39.5239
11.880511,-120.4549,38.57567
10.843012,-120.094,38.62627
8.580513,-120.5208,38.8577
10.880512,-120.1582,38.90858
8.180511,-119.795,38.9581
7.7430115,-120.223,39.19109
7.318012,-119.8581,39.24089
6.8555126,-120.2885,39.4738
7.343012,-119.9218,39.5239
0.53158164,-120.4549,38.57567
-0.9559182,-120.094,38.62627
-0.90591824,-120.5208,38.8577
-0.9559182,-120.1582,38.90858
-2.3059187,-119.795,38.9581
-1.9059185,-120.223,39.19109
-2.2809181,-119.8581,39.24089
-1.9934186,-120.2885,39.4738
-2.2809181,-119.9218,39.5239
-3.0270495,-120.4549,38.57567
-3.0770502,-120.094,38.62627
-3.2270498,-120.5208,38.8577
-3.0770502,-120.1582,38.90858
-3.9770498,-119.795,38.9581
-3.6020498,-120.223,39.19109
-3.93955,-119.8581,39.24089
-3.7520497,-120.2885,39.4738
-3.93955,-119.9218,39.5239
-9.308884,-120.4549,38.57567
-9.808884,-120.094,38.62627
-10.133884,-120.5208,38.8577
-9.808884,-120.1582,38.90858
-10.671383,-119.795,38.9581
-10.671383,-120.223,39.19109
-10.633883,-119.8581,39.24089
-10.608884,-120.2885,39.4738
-10.633883,-119.9218,39.5239
-1.7261009,-120.4549,38.57567
-1.0136011,-120.094,38.62627
1.7113988,-120.5208,38.8577
-1.0136011,-120.1582,38.90858
-0.77610135,-119.795,38.9581
0.88639903,-120.223,39.19109
0.02389884,-119.8581,39.24089
1.6613989,-120.2885,39.4738
0.03639865,-119.9218,39.5239
4.568515,-120.4549,38.57567
5.5560145,-120.094,38.62627
4.7310147,-120.5208,38.8577
5.5560145,-120.1582,38.90858
6.3310137,-119.795,38.9581
5.543515,-120.223,39.19109
5.9560146,-119.8581,39.24089
5.0185146,-120.2885,39.4738
5.9560146,-119.9218,39.5239
-1.7788084,-120.4549,38.57567
-1.0038081,-120.094,38.62627
-1.4163083,-120.5208,38.8577
-1.0038081,-120.1582,38.90858
-1.3163081,-119.795,38.9581
-1.8413084,-120.223,39.19109
-2.3538084,-119.8581,39.24089
-2.9288082,-120.2885,39.4738
-2.3538084,-119.9218,39.5239
0.4248973,-120.4549,38.57567
0.16239703,-120.094,38.62627
-0.00010275841,-120.5208,38.8577
0.13739717,-120.1582,38.90858
0.12489736,-119.795,38.9581
-0.6751027,-120.223,39.19109
-1.4626026,-119.8581,39.24089
-2.2001028,-120.2885,39.4738
-1.4751027,-119.9218,39.5239
1.0220646,-120.4549,38.57567
1.7720647,-120.094,38.62627
2.022065,-120.5208,38.8577
1.7595646,-120.1582,38.90858
3.1345649,-119.795,38.9581
3.1345649,-120.223,39.19109
3.422065,-119.8581,39.24089
3.3095648,-120.2885,39.4738
3.409565,-119.9218,39.5239
4.7833767,-120.4549,38.57567
4.008376,-120.094,38.62627
4.0833764,-120.5208,38.8577
4.008376,-120.1582,38.90858
4.020876,-119.795,38.9581
3.3458765,-120.223,39.19109
4.1083765,-119.8581,39.24089
2.7083764,-120.2885,39.4738
4.0958767,-119.9218,39.5239
12.10979,-120.4549,38.57567
12.172289,-120.094,38.62627
12.94729,-120.5208,38.8577
12.172289,-120.1582,38.90858
12.322289,-119.795,38.9581
12.80979,-120.223,39.19109
12.547289,-119.8581,39.24089
13.19729,-120.2885,39.4738
12.547289,-119.9218,39.5239
13.264684,-120.4549,38.57567
13.139681,-120.094,38.62627
11.639683,-120.5208,38.8577
13.152182,-120.1582,38.90858
12.839684,-119.795,38.9581
12.014683,-120.223,39.19109
12.327181,-119.8581,39.24089
11.089683,-120.2885,39.4738
12.339682,-119.9218,39.5239
13.8829365,-120.4549,38.57567
14.807937,-120.094,38.62627
14.707936,-120.5208,38.8577
14.807937,-120.1582,38.90858
14.995437,-119.795,38.9581
14.645436,-120.223,39.19109
14.132938,-119.8581,39.24089
14.170437,-120.2885,39.4738
14.120438,-119.9218,39.5239
18.209118,-120.4549,38.57567
19.771618,-120.094,38.62627
19.346617,-120.5208,38.8577
19.771618,-120.1582,38.90858
20.134117,-119.795,38.9581
19.696619,-120.223,39.19109
19.546618,-119.8581,39.24089
19.246618,-120.2885,39.4738
19.509119,-119.9218,39.5239
17.967688,-120.4549,38.57567
19.292686,-120.094,38.62627
18.792686,-120.5208,38.8577
19.292686,-120.1582,38.90858
19.042686,-119.795,38.9581
18.86769,-120.223,39.19109
18.442688,-119.8581,39.24089
18.467688,-120.2885,39.4738
18.430187,-119.9218,39.5239
20.846418,-120.4549,38.57567
21.27142,-120.094,38.62627
18.571419,-120.5208,38.8577
21.258919,-120.1582,38.90858
19.571419,-119.795,38.9581
18.571419,-120.223,39.19109
18.19642,-119.8581,39.24089
17.221418,-120.2885,39.4738
18.19642,-119.9218,39.5239
17.307364,-120.4549,38.57567
16.357365,-120.094,38.62627
13.432364,-120.5208,38.8577
16.357365,-120.1582,38.90858
12.894867,-119.795,38.9581
12.482367,-120.223,39.19109
11.244865,-119.8581,39.24089
10.819864,-120.2885,39.4738
11.257364,-119.9218,39.5239
12.207699,-120.4549,38.57567
11.695198,-120.094,38.62627
10.745199,-120.5208,38.8577
11.695198,-120.1582,38.90858
10.407699,-119.795,38.9581
10.307698,-120.223,39.19109
10.095198,-119.8581,39.24089
9.9201975,-120.2885,39.4738
10.107698,-119.9218,39.5239
6.6123857,-120.4549,38.57567
5.8623857,-120.094,38.62627
5.5123854,-120.5208,38.8577
5.8873854,-120.1582,38.90858
4.837386,-119.795,38.9581
4.837386,-120.223,39.19109
4.362386,-119.8581,39.24089
4.412386,-120.2885,39.4738
4.362386,-119.9218,39.5239
8.487456,-120.4549,38.57567
8.299957,-120.094,38.62627
8.312456,-120.5208,38.8577
8.299957,-120.1582,38.90858
8.612456,-119.795,38.9581
8.512457,-120.223,39.19109
8.574957,-119.8581,39.24089
8.749956,-120.2885,39.4738
8.574957,-119.9218,39.5239
9.519156,-120.4549,38.57567
11.431658,-120.094,38.62627
12.156656,-120.5208,38.8577
11.431658,-120.1582,38.90858
14.006657,-119.795,38.9581
13.744158,-120.223,39.19109
13.419159,-119.8581,39.24089
12.519157,-120.2885,39.4738
13.406658,-119.9218,39.5239
8.173229,-120.4549,38.57567
7.923229,-120.094,38.62627
7.41073,-120.5208,38.8577
7.935729,-120.1582,38.90858
7.5357294,-119.795,38.9581
7.3107295,-120.223,39.19109
6.88573,-119.8581,39.24089
6.998229,-120.2885,39.4738
6.9107294,-119.9218,39.5239
8.37866,-120.4549,38.57567
9.866161,-120.094,38.62627
9.62866,-120.5208,38.8577
9.866161,-120.1582,38.90858
10.928659,-119.795,38.9581
10.391161,-120.223,39.19109
10.516161,-119.8581,39.24089
9.86616,-120.2885,39.4738
10.516161,-119.9218,39.5239
9.596637,-120.4549,38.57567
10.309137,-120.094,38.62627
10.696637,-120.5208,38.8577
10.309137,-120.1582,38.90858
11.796637,-119.795,38.9581
11.059137,-120.223,39.19109
10.834137,-119.8581,39.24089
10.559137,-120.2885,39.4738
10.834137,-119.9218,39.5239
10.953602,-120.4549,38.57567
11.503601,-120.094,38.62627
11.053602,-120.5208,38.8577
11.503601,-120.1582,38.90858
11.091101,-119.795,38.9581
11.441102,-120.223,39.19109
11.353602,-119.8581,39.24089
12.153601,-120.2885,39.4738
11.353602,-119.9218,39.5239
16.073753,-120.4549,38.57567
16.073753,-120.094,38.62627
16.536253,-120.5208,38.8577
16.073753,-120.1582,38.90858
16.098755,-119.795,38.9581
16.636253,-120.223,39.19109
16.461254,-119.8581,39.24089
17.223755,-120.2885,39.4738
16.461254,-119.9218,39.5239
17.926071,-120.4549,38.57567
18.301073,-120.094,38.62627
18.588575,-120.5208,38.8577
18.313574,-120.1582,38.90858
18.501072,-119.795,38.9581
18.863571,-120.223,39.19109
18.976072,-119.8581,39.24089
19.726072,-120.2885,39.4738
18.976072,-119.9218,39.5239
22.615623,-120.4549,38.57567
23.490625,-120.094,38.62627
21.715624,-120.5208,38.8577
23.478125,-120.1582,38.90858
22.965624,-119.795,38.9581
21.940622,-120.223,39.19109
22.053123,-119.8581,39.24089
21.365623,-120.2885,39.4738
22.053123,-119.9218,39.5239
-0.7921779,-120.4549,38.57567
-1.6421778,-120.094,38.62627
-2.767178,-120.5208,38.8577
-1.629678,-120.1582,38.90858
-3.0171778,-119.795,38.9581
-3.142178,-120.223,39.19109
-3.0671775,-119.8581,39.24089
-3.0671778,-120.2885,39.4738
-3.0546777,-119.9218,39.5239
3.3717601,-120.4549,38.57567
3.0217605,-120.094,38.62627
3.12176,-120.5208,38.8577
3.0217605,-120.1582,38.90858
2.9217598,-119.795,38.9581
2.9842598,-120.223,39.19109
3.0967598,-119.8581,39.24089
3.2467597,-120.2885,39.4738
3.0967598,-119.9218,39.5239
-2.3364155,-120.4549,38.57567
-2.9489157,-120.094,38.62627
-2.9739156,-120.5208,38.8577
-2.9239159,-120.1582,38.90858
-3.2989159,-119.795,38.9581
-3.2489152,-120.223,39.19109
-3.3114154,-119.8581,39.24089
-3.1489155,-120.2885,39.4738
-3.2864156,-119.9218,39.5239
0.7362089,-120.4549,38.57567
0.5487089,-120.094,38.62627
0.7237091,-120.5208,38.8577
0.5862088,-120.1582,38.90858
0.4112091,-119.795,38.9581
0.8112092,-120.223,39.19109
1.023709,-119.8581,39.24089
1.3862085,-120.2885,39.4738
1.0362093,-119.9218,39.5239
11.746557,-120.4549,38.57567
12.046558,-120.094,38.62627
12.259058,-120.5208,38.8577
12.046558,-120.1582,38.90858
12.934059,-119.795,38.9581
13.17156,-120.223,39.19109
14.0340605,-119.8581,39.24089
14.496559,-120.2885,39.4738
14.0340605,-119.9218,39.5239
16.224371,-120.4549,38.57567
17.199371,-120.094,38.62627
17.111872,-120.5208,38.8577
17.21187,-120.1582,38.90858
18.56187,-119.795,38.9581
17.78687,-120.223,39.19109
18.08687,-119.8581,39.24089
17.64937,-120.2885,39.4738
18.08687,-119.9218,39.5239
9.619236,-120.4549,38.57567
10.569235,-120.094,38.62627
9.469235,-120.5208,38.8577
10.581736,-120.1582,38.90858
11.106734,-119.795,38.9581
9.819235,-120.223,39.19109
10.369234,-119.8581,39.24089
9.069235,-120.2885,39.4738
10.356733,-119.9218,39.5239
-1.9431826,-120.4549,38.57567
-2.6431825,-120.094,38.62627
-2.3306825,-120.5208,38.8577
-2.6306825,-120.1582,38.90858
-3.1681821,-119.795,38.9581
-2.5806823,-120.223,39.19109
-2.5681825,-119.8581,39.24089
-2.0806823,-120.2885,39.4738
-2.5556824,-119.9218,39.5239
-3.1264465,-120.4549,38.57567
-3.1764464,-120.094,38.62627
-2.8764467,-120.5208,38.8577
-3.1764464,-120.1582,38.90858
-3.7389464,-119.795,38.9581
-3.2014468,-120.223,39.19109
-3.1764464,-119.8581,39.24089
-2.7514467,-120.2885,39.4738
-3.1764464,-119.9218,39.5239
5.465995,-120.4549,38.57567
6.2659945,-120.094,38.62627
5.6159945,-120.5208,38.8577
6.272245,-120.1582,38.90858
6.965995,-119.795,38.9581
6.0409946,-120.223,39.19109
6.422245,-119.8581,39.24089
5.853494,-120.2885,39.4738
6.428495,-119.9218,39.5239
6.293783,-120.4549,38.57567
7.1437836,-120.094,38.62627
7.8312836,-120.5208,38.8577
7.1437836,-120.1582,38.90858
12.718783,-119.795,38.9581
9.556284,-120.223,39.19109
11.756283,-119.8581,39.24089
10.768784,-120.2885,39.4738
11.743784,-119.9218,39.5239
3.0401454,-120.4549,38.57567
1.8526459,-120.094,38.62627
1.1776457,-120.5208,38.8577
1.8651459,-120.1582,38.90858
1.6401453,-119.795,38.9581
0.5776453,-120.223,39.19109
0.8401458,-119.8581,39.24089
-0.15985441,-120.2885,39.4738
0.8401458,-119.9218,39.5239
