hlcy,lon,lat
284.66705,-120.2885,39.4738
268.41705,-119.9218,39.5239
248.7283,-120.4549,38.57567
228.97832,-120.094,38.62627
226.7283,-120.5208,38.8577
250.1033,-120.1582,38.90858
237.6033,-119.795,38.9581
241.8533,-120.223,39.19109
245.2283,-119.8581,39.24089
217.47832,-120.2885,39.4738
203.97832,-119.9218,39.5239
221.32927,-120.4549,38.57567
201.57927,-120.094,38.62627
235.70427,-120.5208,38.8577
264.70425,-120.1582,38.90858
222.57927,-119.795,38.9581
256.57925,-120.223,39.19109
223.07927,-119.8581,39.24089
203.32925,-120.2885,39.4738
205.70425,-119.9218,39.5239
113.20807,-120.4549,38.57567
101.95807,-120.094,38.62627
121.95807,-120.5208,38.8577
145.70807,-120.1582,38.90858
129.45807,-119.795,38.9581
143.83307,-120.223,39.19109
131.95807,-119.8581,39.24089
132.58307,-120.2885,39.4738
145.70807,-119.9218,39.5239
150.11752,-120.4549,38.57567
160.11752,-120.094,38.62627
130.11752,-120.5208,38.8577
183.86752,-120.1582,38.90858
178.86752,-119.795,38.9581
156.36752,-120.223,39.19109
152.61752,-119.8581,39.24089
127.61753,-120.2885,39.4738
136.36752,-119.9218,39.5239
126.43682,-120.4549,38.57567
126.68682,-120.094,38.62627
107.43681,-120.5208,38.8577
138.06181,-120.1582,38.90858
120.81181,-119.795,38.9581
121.93681,-120.223,39.19109
100.06181,-119.8581,39.24089
96.06181,-120.2885,39.4738
97.31181,-119.9218,39.5239
150.38567,-120.4549,38.57567
121.635666,-120.094,38.62627
160.38567,-120.5208,38.8577
175.38567,-120.1582,38.90858
154.13567,-119.795,38.9581
162.88567,-120.223,39.19109
160.38567,-119.8581,39.24089
135.38567,-120.2885,39.4738
145.38567,-119.9218,39.5239
177.0869,-120.4549,38.57567
152.0869,-120.094,38.62627
160.8369,-120.5208,38.8577
195.8369,-120.1582,38.90858
188.3369,-119.795,38.9581
183.3369,-120.223,39.19109
194.5869,-119.8581,39.24089
169.5869,-120.2885,39.4738
164.5869,-119.9218,39.5239
123.91423,-120.4549,38.57567
122.91423,-120.094,38.62627
98.66423,-120.5208,38.8577
119.53923,-120.1582,38.90858
125.78923,-119.795,38.9581
121.78923,-120.223,39.19109
138.28923,-119.8581,39.24089
123.28923,-120.2885,39.4738
119.41423,-119.9218,39.5239
41.60742,-120.4549,38.57567
52.607414,-120.094,38.62627
37.85742,-120.5208,38.8577
30.60742,-120.1582,38.90858
31.35742,-119.795,38.9581
32.98242,-120.223,39.19109
29.98242,-119.8581,39.24089
27.23242,-120.2885,39.4738
22.482418,-119.9218,39.5239
119.48931,-120.4549,38.57567
86.73931,-120.094,38.62627
121.73931,-120.5208,38.8577
131.86432,-120.1582,38.90858
90.98931,-119.795,38.9581
118.23931,-120.223,39.19109
95.48931,-119.8581,39.24089
83.73931,-120.2885,39.4738
82.23931,-119.9218,39.5239
44.014397,-120.4549,38.57567
50.264397,-120.094,38.62627
46.514397,-120.5208,38.8577
55.264397,-120.1582,38.90858
51.514397,-119.795,38.9581
46.514397,-120.223,39.19109
46.514397,-119.8581,39.24089
41.514397,-120.2885,39.4738
40.264397,-119.9218,39.5239
23.573336,-120.4549,38.57567
24.823336,-120.094,38.62627
22.323336,-120.5208,38.8577
18.573336,-120.1582,38.90858
21.073336,-119.795,38.9581
19.823336,-120.223,39.19109
14.823336,-119.8581,39.24089
22.323336,-120.2885,39.4738
24.823336,-119.9218,39.5239
113.52188,-120.4549,38.57567
108.896866,-120.094,38.62627
116.396866,-120.5208,38.8577
114.146866,-120.1582,38.90858
104.146866,-119.795,38.9581
122.771866,-120.223,39.19109
125.021866,-119.8581,39.24089
105.146866,-120.2885,39.4738
106.646866,-119.9218,39.5239
52.671402,-120.4549,38.57567
38.046402,-120.094,38.62627
37.671402,-120.5208,38.8577
12.796402,-120.1582,38.90858
17.546402,-119.795,38.9581
11.671402,-120.223,39.19109
13.671402,-119.8581,39.24089
21.421402,-120.2885,39.4738
17.671402,-119.9218,39.5239
4.3104286,-120.4549,38.57567
-14.814571,-120.094,38.62627
0.43542862,-120.5208,38.8577
-20.439571,-120.1582,38.90858
-13.689571,-119.795,38.9581
-13.189571,-120.223,39.19109
-12.314571,-119.8581,39.24089
-16.564571,-120.2885,39.4738
-18.314571,-119.9218,39.5239
23.102163,-120.4549,38.57567
23.852163,-120.094,38.62627
37.97716,-120.5208,38.8577
43.97716,-120.1582,38.90858
45.35216,-119.795,38.9581
53.22716,-120.223,39.19109
67.85216,-119.8581,39.24089
57.35216,-120.2885,39.4738
59.10216,-119.9218,39.5239
14.366308,-120.4549,38.57567
27.616308,-120.094,38.62627
8.741308,-120.5208,38.8577
23.116308,-120.1582,38.90858
29.116308,-119.795,38.9581
24.241308,-120.223,39.19109
28.741308,-119.8581,39.24089
28.491308,-120.2885,39.4738
32.86631,-119.9218,39.5239
16.719994,-120.4549,38.57567
16.844994,-120.094,38.62627
25.219994,-120.5208,38.8577
27.844994,-120.1582,38.90858
20.094994,-119.795,38.9581
32.969994,-120.223,39.19109
28.969992,-119.8581,39.24089
30.969994,-120.2885,39.4738
29.844992,-119.9218,39.5239
50.868477,-120.4549,38.57567
52.618477,-120.094,38.62627
41.368477,-120.5208,38.8577
50.868477,-120.1582,38.90858
53.743477,-119.795,38.9581
45.493477,-120.223,39.19109
47.868477,-119.8581,39.24089
39.118477,-120.2885,39.4738
43.493477,-119.9218,39.5239
52.809364,-120.4549,38.57567
55.684364,-120.094,38.62627
48.559364,-120.5208,38.8577
53.934364,-120.1582,38.90858
57.934364,-119.795,38.9581
50.809364,-120.223,39.19109
58.434364,-119.8581,39.24089
47.684364,-120.2885,39.4738
51.934364,-119.9218,39.5239
73.13472,-120.4549,38.57567
79.00972,-120.094,38.62627
77.25972,-120.5208,38.8577
61.88472,-120.1582,38.90858
60.50972,-119.795,38.9581
57.13472,-120.223,39.19109
53.88472,-119.8581,39.24089
51.75972,-120.2885,39.4738
45.509716,-119.9218,39.5239
14.58703,-120.4549,38.57567
38.337032,-120.094,38.62627
17.33703,-120.5208,38.8577
34.462032,-120.1582,38.90858
45.712032,-119.795,38.9581
34.087032,-120.223,39.19109
48.712032,-119.8581,39.24089
44.212032,-120.2885,39.4738
58.837032,-119.9218,39.5239
85.118835,-120.4549,38.57567
63.243843,-120.094,38.62627
77.49384,-120.5208,38.8577
57.743843,-120.1582,38.90858
45.743843,-119.795,38.9581
66.74384,-120.223,39.19109
48.743843,-119.8581,39.24089
49.493843,-120.2885,39.4738
40.493843,-119.9218,39.5239
68.07544,-120.4549,38.57567
91.07544,-120.094,38.62627
81.32544,-120.5208,38.8577
87.20044,-120.1582,38.90858
82.07544,-119.795,38.9581
92.07544,-120.223,39.19109
93.70044,-119.8581,39.24089
86.07544,-120.2885,39.4738
88.70044,-119.9218,39.5239
68.88551,-120.4549,38.57567
50.01051,-120.094,38.62627
66.13551,-120.5208,38.8577
62.51051,-120.1582,38.90858
42.26051,-119.795,38.9581
62.13551,-120.223,39.19109
48.51051,-119.8581,39.24089
42.76051,-120.2885,39.4738
45.13551,-119.9218,39.5239
201.16801,-120.4549,38.57567
165.29303,-120.094,38.62627
203.66801,-120.5208,38.8577
206.54301,-120.1582,38.90858
195.16801,-119.795,38.9581
207.29301,-120.223,39.19109
217.91803,-119.8581,39.24089
193.04301,-120.2885,39.4738
197.16801,-119.9218,39.5239
200.8951,-120.4549,38.57567
159.5201,-120.094,38.62627
195.7701,-120.5208,38.8577
193.8951,-120.1582,38.90858
172.3951,-119.795,38.9581
186.7701,-120.223,39.19109
180.0201,-119.8581,39.24089
157.7701,-120.2885,39.4738
146.7701,-119.9218,39.5239
195.38239,-120.4549,38.57567
167.38239,-120.094,38.62627
186.00739,-120.5208,38.8577
194.63239,-120.1582,38.90858
180.88239,-119.795,38.9581
185.13239,-120.223,39.19109
187.88239,-119.8581,39.24089
167.75739,-120.2885,39.4738
156.50739,-119.9218,39.5239
142.41858,-120.4549,38.57567
120.41858,-120.094,38.62627
132.79358,-120.5208,38.8577
129.54358,-120.1582,38.90858
116.54358,-119.795,38.9581
121.16858,-120.223,39.19109
96.04358,-119.8581,39.24089
88.91857,-120.2885,39.4738
76.91857,-119.9218,39.5239
66.24919,-120.4549,38.57567
61.249195,-120.094,38.62627
58.87419,-120.5208,38.8577
73.49919,-120.1582,38.90858
58.874195,-119.795,38.9581
68.74919,-120.223,39.19109
60.374195,-119.8581,39.24089
54.499195,-120.2885,39.4738
52.499195,-119.9218,39.5239
160.72295,-120.4549,38.57567
187.97295,-120.094,38.62627
184.84795,-120.5208,38.8577
208.34795,-120.1582,38.90858
228.22295,-119.795,38.9581
218.59795,-120.223,39.19109
242.09795,-119.8581,39.24089
230.72295,-120.2885,39.4738
234.84795,-119.9218,39.5239
100.28599,-120.4549,38.57567
103.66099,-120.094,38.62627
113.28599,-120.5208,38.8577
126.91098,-120.1582,38.90858
139.53598,-119.795,38.9581
139.53598,-120.223,39.19109
149.66098,-119.8581,39.24089
145.03598,-120.2885,39.4738
154.53598,-119.9218,39.5239
48.87761,-120.4549,38.57567
29.502607,-120.094,38.62627
50.25261,-120.5208,38.8577
53.12761,-120.1582,38.90858
43.00261,-119.795,38.9581
56.00261,-120.223,39.19109
44.75261,-119.8581,39.24089
44.50261,-120.2885,39.4738
48.62761,-119.9218,39.5239
52.982994,-120.4549,38.57567
40.357994,-120.094,38.62627
44.107994,-120.5208,38.8577
54.607994,-120.1582,38.90858
39.232994,-119.795,38.9581
49.107994,-120.223,39.19109
32.60799,-119.8581,39.24089
33.10799,-120.2885,39.4738
34.60799,-119.9218,39.5239
79.99676,-120.4549,38.57567
51.37175,-120.094,38.62627
76.87176,-120.5208,38.8577
70.37175,-120.1582,38.90858
49.62175,-119.795,38.9581
78.24676,-120.223,39.19109
51.37175,-119.8581,39.24089
62.99675,-120.2885,39.4738
57.24675,-119.9218,39.5239
66.9595,-120.4549,38.57567
76.5845,-120.094,38.62627
67.3345,-120.5208,38.8577
84.0845,-120.1582,38.90858
88.8345,-119.795,38.9581
81.4595,-120.223,39.19109
74.4595,-119.8581,39.24089
69.8345,-120.2885,39.4738
74.7095,-119.9218,39.5239
73.18677,-120.4549,38.57567
57.186768,-120.094,38.62627
69.06177,-120.5208,38.8577
72.06177,-120.1582,38.90858
60.311768,-119.795,38.9581
76.68677,-120.223,39.19109
54.686768,-119.8581,39.24089
63.311768,-120.2885,39.4738
55.311768,-119.9218,39.5239
156.44554,-120.4549,38.57567
117.07054,-120.094,38.62627
156.19554,-120.5208,38.8577
138.57054,-120.1582,38.90858
111.07054,-119.795,38.9581
150.44554,-120.223,39.19109
116.57054,-119.8581,39.24089
131.07054,-120.2885,39.4738
108.57054,-119.9218,39.5239
192.44473,-120.4549,38.57567
163.81973,-120.094,38.62627
200.56973,-120.5208,38.8577
202.56973,-120.1582,38.90858
179.19473,-119.795,38.9581
228.81973,-120.223,39.19109
198.06973,-119.8581,39.24089
220.31973,-120.2885,39.4738
198.69473,-119.9218,39.5239
133.39583,-120.4549,38.57567
108.14583,-120.094,38.62627
145.89584,-120.5208,38.8577
152.14584,-120.1582,38.90858
120.52083,-119.795,38.9581
163.64584,-120.223,39.19109
140.27083,-119.8581,39.24089
145.27084,-120.2885,39.4738
140.14584,-119.9218,39.5239
109.12431,-120.4549,38.57567
104.74931,-120.094,38.62627
101.62431,-120.5208,38.8577
121.49931,-120.1582,38.90858
117.37431,-119.795,38.9581
115.74931,-120.223,39.19109
120.24931,-119.8581,39.24089
99.74931,-120.2885,39.4738
101.74931,-119.9218,39.5239
77.07237,-120.4549,38.57567
87.82237,-120.094,38.62627
74.94737,-120.5208,38.8577
62.94738,-120.1582,38.90858
74.94737,-119.795,38.9581
66.82238,-120.223,39.19109
76.07237,-119.8581,39.24089
67.82237,-120.2885,39.4738
68.19738,-119.9218,39.5239
110.49185,-120.4549,38.57567
119.24185,-120.094,38.62627
105.49185,-120.5208,38.8577
92.99185,-120.1582,38.90858
105.49185,-119.795,38.9581
99.24185,-120.223,39.19109
109.24185,-119.8581,39.24089
105.49185,-120.2885,39.4738
97.99185,-119.9218,39.5239
170.4054,-120.4549,38.57567
198.7804,-120.094,38.62627
164.1554,-120.5208,38.8577
145.0304,-120.1582,38.90858
155.7804,-119.795,38.9581
154.1554,-120.223,39.19109
169.0304,-119.8581,39.24089
161.5304,-120.2885,39.4738
147.6554,-119.9218,39.5239
77.01402,-120.4549,38.57567
66.76402,-120.094,38.62627
74.51402,-120.5208,38.8577
73.38902,-120.1582,38.90858
84.76402,-119.795,38.9581
80.26402,-120.223,39.19109
82.88902,-119.8581,39.24089
78.88902,-120.2885,39.4738
79.01402,-119.9218,39.5239
99.37338,-120.4549,38.57567
76.87339,-120.094,38.62627
91.87338,-120.5208,38.8577
93.12338,-120.1582,38.90858
79.37339,-119.795,38.9581
111.8734,-120.223,39.19109
85.62339,-119.8581,39.24089
89.37338,-120.2885,39.4738
85.62339,-119.9218,39.5239
164.96725,-120.4549,38.57567
123.34225,-120.094,38.62627
155.59225,-120.5208,38.8577
157.46725,-120.1582,38.90858
129.96725,-119.795,38.9581
158.34225,-120.223,39.19109
128.71725,-119.8581,39.24089
117.59225,-120.2885,39.4738
111.46725,-119.9218,39.5239
137.90971,-120.4549,38.57567
144.65971,-120.094,38.62627
129.53471,-120.5208,38.8577
138.28471,-120.1582,38.90858
133.65971,-119.795,38.9581
138.90971,-120.223,39.19109
136.15971,-119.8581,39.24089
125.28471,-120.2885,39.4738
110.40971,-119.9218,39.5239
59.893658,-120.4549,38.57567
73.26866,-120.094,38.62627
52.393658,-120.5208,38.8577
53.393658,-120.1582,38.90858
65.89366,-119.795,38.9581
57.268658,-120.223,39.19109
63.14366,-119.8581,39.24089
60.76866,-120.2885,39.4738
56.393658,-119.9218,39.5239
25.15345,-120.4549,38.57567
32.65345,-120.094,38.62627
29.52845,-120.5208,38.8577
25.15345,-120.1582,38.90858
36.40345,-119.795,38.9581
37.02845,-120.223,39.19109
40.77845,-119.8581,39.24089
37.02845,-120.2885,39.4738
33.27845,-119.9218,39.5239
1.7911568,-120.4549,38.57567
10.541157,-120.094,38.62627
0.54115677,-120.5208,38.8577
19.291157,-120.1582,38.90858
19.291157,-119.795,38.9581
10.541157,-120.223,39.19109
8.041157,-119.8581,39.24089
10.541157,-120.2885,39.4738
15.541157,-119.9218,39.5239
75.39856,-120.4549,38.57567
43.648556,-120.094,38.62627
67.52356,-120.5208,38.8577
51.148556,-120.1582,38.90858
35.89856,-119.795,38.9581
53.773556,-120.223,39.19109
33.14856,-119.8581,39.24089
33.77356,-120.2885,39.4738
26.148558,-119.9218,39.5239
98.79483,-120.4549,38.57567
78.41983,-120.094,38.62627
88.29483,-120.5208,38.8577
74.79483,-120.1582,38.90858
68.41983,-119.795,38.9581
74.41983,-120.223,39.19109
70.04483,-119.8581,39.24089
67.04483,-120.2885,39.4738
58.669827,-119.9218,39.5239
