lftx4,lon,lat
8.602843,-120.5208,38.8577
6.3528423,-120.1582,38.90858
5.6903424,-119.795,38.9581
5.6278424,-120.223,39.19109
5.4278426,-119.8581,39.24089
5.490342,-120.2885,39.4738
6.077842,-119.9218,39.5239
8.054007,-120.4549,38.57567
4.416506,-120.094,38.62627
8.104006,-120.5208,38.8577
5.7540054,-120.1582,38.90858
5.279006,-119.795,38.9581
5.041506,-120.223,39.19109
5.0040064,-119.8581,39.24089
4.929006,-120.2885,39.4738
5.354006,-119.9218,39.5239
4.8430786,-120.4549,38.57567
2.4680786,-120.094,38.62627
4.7180786,-120.5208,38.8577
3.5805783,-120.1582,38.90858
3.1055784,-119.795,38.9581
3.0430784,-120.223,39.19109
2.6555784,-119.8581,39.24089
2.8430784,-120.2885,39.4738
3.218078,-119.9218,39.5239
3.5795789,-120.4549,38.57567
2.0045786,-120.094,38.62627
3.4920783,-120.5208,38.8577
2.8920789,-120.1582,38.90858
2.7420788,-119.795,38.9581
2.3170788,-120.223,39.19109
2.5295784,-119.8581,39.24089
2.729579,-120.2885,39.4738
3.054579,-119.9218,39.5239
3.941915,-120.4549,38.57567
2.5419152,-120.094,38.62627
3.8794153,-120.5208,38.8577
3.6294155,-120.1582,38.90858
3.1044154,-119.795,38.9581
3.1794155,-120.223,39.19109
3.0794153,-119.8581,39.24089
3.2794151,-120.2885,39.4738
3.0794153,-119.9218,39.5239
7.161847,-120.4549,38.57567
4.061847,-120.094,38.62627
7.524348,-120.5208,38.8577
5.899347,-120.1582,38.90858
5.3993473,-119.795,38.9581
5.7118473,-120.223,39.19109
5.6493473,-119.8581,39.24089
6.036847,-120.2885,39.4738
6.7618475,-119.9218,39.5239
3.7397177,-120.4549,38.57567
1.6522176,-120.094,38.62627
4.0522175,-120.5208,38.8577
3.139718,-120.1582,38.90858
2.6897175,-119.795,38.9581
2.8272173,-120.223,39.19109
2.8397176,-119.8581,39.24089
3.264718,-120.2885,39.4738
3.6397176,-119.9218,39.5239
3.6844182,-120.4549,38.57567
1.7844181,-120.094,38.62627
3.396918,-120.5208,38.8577
2.5844178,-120.1582,38.90858
2.0469182,-119.795,38.9581
1.8344178,-120.223,39.19109
1.7969179,-119.8581,39.24089
2.496918,-120.2885,39.4738
2.459418,-119.9218,39.5239
5.6897287,-120.4549,38.57567
3.4147284,-120.094,38.62627
5.727228,-120.5208,38.8577
4.639728,-120.1582,38.90858
4.139728,-119.795,38.9581
4.1397285,-120.223,39.19109
3.9897282,-119.8581,39.24089
4.164728,-120.2885,39.4738
4.452228,-119.9218,39.5239
8.046957,-120.4549,38.57567
3.2094579,-120.094,38.62627
8.234458,-120.5208,38.8577
5.121958,-120.1582,38.90858
4.421958,-119.795,38.9581
4.7969575,-120.223,39.19109
4.534458,-119.8581,39.24089
4.271958,-120.2885,39.4738
6.359458,-119.9218,39.5239
1.4924842,-120.4549,38.57567
0.76748425,-120.094,38.62627
1.9049842,-120.5208,38.8577
1.4049842,-120.1582,38.90858
1.3924842,-119.795,38.9581
0.8674842,-120.223,39.19109
1.1674843,-119.8581,39.24089
1.1549841,-120.2885,39.4738
1.479984,-119.9218,39.5239
4.7357607,-120.4549,38.57567
2.6482606,-120.094,38.62627
4.7357607,-120.5208,38.8577
3.6482606,-120.1582,38.90858
3.1232607,-119.795,38.9581
3.0607607,-120.223,39.19109
2.8732607,-119.8581,39.24089
2.9732609,-120.2885,39.4738
2.935761,-119.9218,39.5239
4.7085896,-120.4549,38.57567
2.9710894,-120.094,38.62627
4.8835897,-120.5208,38.8577
3.958589,-120.1582,38.90858
3.3335893,-119.795,38.9581
3.4335895,-120.223,39.19109
3.3960896,-119.8581,39.24089
3.7085896,-120.2885,39.4738
3.4085894,-119.9218,39.5239
8.383649,-120.4549,38.57567
5.783647,-120.094,38.62627
8.208648,-120.5208,38.8577
7.133648,-120.1582,38.90858
6.5211477,-119.795,38.9581
6.258647,-120.223,39.19109
6.1086473,-119.8581,39.24089
5.821148,-120.2885,39.4738
6.5211477,-119.9218,39.5239
2.2370539,-120.4549,38.57567
1.5995538,-120.094,38.62627
2.412054,-120.5208,38.8577
2.1995535,-120.1582,38.90858
2.0495536,-119.795,38.9581
1.5995537,-120.223,39.19109
1.8870538,-119.8581,39.24089
1.7370538,-120.2885,39.4738
1.9370537,-119.9218,39.5239
2.2607687,-120.4549,38.57567
1.2482686,-120.094,38.62627
2.3857684,-120.5208,38.8577
2.2982686,-120.1582,38.90858
2.1857684,-119.795,38.9581
2.0982685,-120.223,39.19109
2.3857687,-119.8581,39.24089
2.6607685,-120.2885,39.4738
2.7482686,-119.9218,39.5239
8.76344,-120.4549,38.57567
5.1759396,-120.094,38.62627
8.825939,-120.5208,38.8577
6.9509397,-120.1582,38.90858
6.0259395,-119.795,38.9581
6.5759397,-120.223,39.19109
6.2384405,-119.8581,39.24089
6.8009396,-120.2885,39.4738
7.0634394,-119.9218,39.5239
9.8381815,-120.4549,38.57567
5.9756823,-120.094,38.62627
9.975683,-120.5208,38.8577
7.463182,-120.1582,38.90858
7.4756827,-119.795,38.9581
7.363182,-120.223,39.19109
7.5631824,-119.8581,39.24089
6.9881825,-120.2885,39.4738
8.188183,-119.9218,39.5239
7.566188,-120.4549,38.57567
2.866188,-120.094,38.62627
7.616188,-120.5208,38.8577
3.9411879,-120.1582,38.90858
4.753688,-119.795,38.9581
4.028688,-120.223,39.19109
5.2661877,-119.8581,39.24089
3.8661876,-120.2885,39.4738
7.1286883,-119.9218,39.5239
5.9842396,-120.4549,38.57567
2.8967395,-120.094,38.62627
5.7217393,-120.5208,38.8577
2.9842396,-120.1582,38.90858
3.4092393,-119.795,38.9581
2.6717396,-120.223,39.19109
3.7967396,-119.8581,39.24089
2.6967392,-120.2885,39.4738
4.34674,-119.9218,39.5239
7.0427685,-120.4549,38.57567
4.2177687,-120.094,38.62627
7.067769,-120.5208,38.8577
5.5427694,-120.1582,38.90858
5.4302692,-119.795,38.9581
5.1802683,-120.223,39.19109
5.830269,-119.8581,39.24089
5.642769,-120.2885,39.4738
6.517769,-119.9218,39.5239
8.199207,-120.4549,38.57567
5.886708,-120.094,38.62627
8.149208,-120.5208,38.8577
7.161708,-120.1582,38.90858
7.211707,-119.795,38.9581
6.7742076,-120.223,39.19109
7.1742077,-119.8581,39.24089
7.0117073,-120.2885,39.4738
7.6867075,-119.9218,39.5239
6.724817,-120.4549,38.57567
5.1123166,-120.094,38.62627
6.4748163,-120.5208,38.8577
5.9873166,-120.1582,38.90858
5.724817,-119.795,38.9581
5.0748167,-120.223,39.19109
5.262316,-119.8581,39.24089
4.8498163,-120.2885,39.4738
4.399816,-119.9218,39.5239
4.228288,-120.4549,38.57567
4.0657883,-120.094,38.62627
4.3782883,-120.5208,38.8577
4.703288,-120.1582,38.90858
4.5532885,-119.795,38.9581
4.1907883,-120.223,39.19109
4.3157883,-119.8581,39.24089
4.3782887,-120.2885,39.4738
3.9907885,-119.9218,39.5239
1.3954028,-120.4549,38.57567
1.732903,-120.094,38.62627
1.4704027,-120.5208,38.8577
2.0454028,-120.1582,38.90858
2.045403,-119.795,38.9581
1.782903,-120.223,39.19109
1.8954028,-119.8581,39.24089
2.0579028,-120.2885,39.4738
1.9079027,-119.9218,39.5239
3.0826821,-120.4549,38.57567
1.6451819,-120.094,38.62627
3.1951818,-120.5208,38.8577
2.795182,-120.1582,38.90858
2.2951818,-119.795,38.9581
2.282682,-120.223,39.19109
2.307682,-119.8581,39.24089
2.6826818,-120.2885,39.4738
2.7201822,-119.9218,39.5239
6.3335953,-120.4549,38.57567
3.4835956,-120.094,38.62627
6.3835955,-120.5208,38.8577
5.0710955,-120.1582,38.90858
4.4210954,-119.795,38.9581
4.5085955,-120.223,39.19109
4.4085956,-119.8581,39.24089
4.6085954,-120.2885,39.4738
4.9585953,-119.9218,39.5239
4.1952133,-120.4549,38.57567
2.2202127,-120.094,38.62627
3.8827126,-120.5208,38.8577
3.182713,-120.1582,38.90858
2.9327128,-119.795,38.9581
2.5952125,-120.223,39.19109
2.7327127,-119.8581,39.24089
2.8827126,-120.2885,39.4738
2.9327126,-119.9218,39.5239
5.0941687,-120.4549,38.57567
3.1316686,-120.094,38.62627
4.881669,-120.5208,38.8577
4.419169,-120.1582,38.90858
4.131669,-119.795,38.9581
3.6816688,-120.223,39.19109
3.9316688,-119.8581,39.24089
3.8441687,-120.2885,39.4738
4.1566687,-119.9218,39.5239
6.0253935,-120.4549,38.57567
4.1003933,-120.094,38.62627
6.1503935,-120.5208,38.8577
5.3503933,-120.1582,38.90858
5.325393,-119.795,38.9581
4.8128934,-120.223,39.19109
5.2628937,-119.8581,39.24089
4.8128934,-120.2885,39.4738
5.7128935,-119.9218,39.5239
4.0600195,-120.4549,38.57567
3.1225195,-120.094,38.62627
4.09752,-120.5208,38.8577
4.1350193,-120.1582,38.90858
4.09752,-119.795,38.9581
3.8475194,-120.223,39.19109
3.8475194,-119.8581,39.24089
3.8600192,-120.2885,39.4738
4.0850196,-119.9218,39.5239
2.9432895,-120.4549,38.57567
2.7432892,-120.094,38.62627
3.2557898,-120.5208,38.8577
3.4682891,-120.1582,38.90858
3.4682894,-119.795,38.9581
3.1932895,-120.223,39.19109
3.3807893,-119.8581,39.24089
3.3682895,-120.2885,39.4738
3.2432897,-119.9218,39.5239
1.0646489,-120.4549,38.57567
0.9271492,-120.094,38.62627
1.4896488,-120.5208,38.8577
1.8271492,-120.1582,38.90858
1.6146493,-119.795,38.9581
1.7521489,-120.223,39.19109
1.8271489,-119.8581,39.24089
2.0521488,-120.2885,39.4738
1.9646492,-119.9218,39.5239
4.6281614,-120.4549,38.57567
2.7406616,-120.094,38.62627
4.065662,-120.5208,38.8577
3.1781616,-120.1582,38.90858
2.8156617,-119.795,38.9581
2.5031617,-120.223,39.19109
2.5531616,-119.8581,39.24089
2.3031616,-120.2885,39.4738
2.4031615,-119.9218,39.5239
10.730704,-120.4549,38.57567
7.7182055,-120.094,38.62627
10.680705,-120.5208,38.8577
9.105705,-120.1582,38.90858
9.4057045,-119.795,38.9581
8.880705,-120.223,39.19109
9.443205,-119.8581,39.24089
8.393206,-120.2885,39.4738
8.3432045,-119.9218,39.5239
8.595474,-120.4549,38.57567
4.9704733,-120.094,38.62627
8.845474,-120.5208,38.8577
5.7579737,-120.1582,38.90858
6.4954734,-119.795,38.9581
5.982973,-120.223,39.19109
7.0329733,-119.8581,39.24089
5.5829735,-120.2885,39.4738
8.195474,-119.9218,39.5239
5.0827985,-120.4549,38.57567
2.345298,-120.094,38.62627
4.832798,-120.5208,38.8577
3.620298,-120.1582,38.90858
3.4077983,-119.795,38.9581
3.0827982,-120.223,39.19109
3.3327978,-119.8581,39.24089
3.2577982,-120.2885,39.4738
4.020298,-119.9218,39.5239
1.904916,-120.4549,38.57567
0.50491613,-120.094,38.62627
2.254916,-120.5208,38.8577
1.604916,-120.1582,38.90858
1.1799161,-119.795,38.9581
1.3299161,-120.223,39.19109
1.317416,-119.8581,39.24089
1.717416,-120.2885,39.4738
1.654916,-119.9218,39.5239
6.8367624,-120.4549,38.57567
3.9242623,-120.094,38.62627
6.6367617,-120.5208,38.8577
5.124262,-120.1582,38.90858
4.561762,-119.795,38.9581
4.486762,-120.223,39.19109
4.411762,-119.8581,39.24089
4.2742624,-120.2885,39.4738
4.924262,-119.9218,39.5239
5.272937,-120.4549,38.57567
3.8854365,-120.094,38.62627
5.4854364,-120.5208,38.8577
5.3104367,-120.1582,38.90858
5.147936,-119.795,38.9581
5.410437,-120.223,39.19109
5.3479366,-119.8581,39.24089
5.3229365,-120.2885,39.4738
5.5979366,-119.9218,39.5239
6.348686,-120.4549,38.57567
5.161186,-120.094,38.62627
6.5111866,-120.5208,38.8577
6.323686,-120.1582,38.90858
5.7861857,-119.795,38.9581
5.836186,-120.223,39.19109
5.6861863,-119.8581,39.24089
5.848686,-120.2885,39.4738
5.8736863,-119.9218,39.5239
6.8836026,-120.4549,38.57567
3.5961022,-120.094,38.62627
7.246102,-120.5208,38.8577
5.1711025,-120.1582,38.90858
4.533602,-119.795,38.9581
4.833602,-120.223,39.19109
4.571102,-119.8581,39.24089
4.333602,-120.2885,39.4738
5.233602,-119.9218,39.5239
5.2272177,-120.4549,38.57567
3.127218,-120.094,38.62627
5.0647187,-120.5208,38.8577
3.739718,-120.1582,38.90858
3.9022183,-119.795,38.9581
3.5397182,-120.223,39.19109
4.027218,-119.8581,39.24089
3.764718,-120.2885,39.4738
4.352218,-119.9218,39.5239
3.5089884,-120.4549,38.57567
3.3464882,-120.094,38.62627
3.4339883,-120.5208,38.8577
2.871488,-120.1582,38.90858
3.5214882,-119.795,38.9581
2.7589884,-120.223,39.19109
3.5839882,-119.8581,39.24089
2.8089886,-120.2885,39.4738
3.3589885,-119.9218,39.5239
1.285764,-120.4549,38.57567
2.673264,-120.094,38.62627
1.4482639,-120.5208,38.8577
2.3732643,-120.1582,38.90858
2.760764,-119.795,38.9581
1.9982641,-120.223,39.19109
2.3607638,-119.8581,39.24089
2.1482644,-120.2885,39.4738
2.0857642,-119.9218,39.5239
4.430604,-120.4549,38.57567
2.7306037,-120.094,38.62627
4.6306043,-120.5208,38.8577
3.0431037,-120.1582,38.90858
3.6181037,-119.795,38.9581
3.1681037,-120.223,39.19109
3.8806036,-119.8581,39.24089
3.0181038,-120.2885,39.4738
3.905604,-119.9218,39.5239
5.5622253,-120.4549,38.57567
3.574726,-120.094,38.62627
5.6997256,-120.5208,38.8577
4.387226,-120.1582,38.90858
4.549726,-119.795,38.9581
4.049726,-120.223,39.19109
4.5497255,-119.8581,39.24089
3.8247259,-120.2885,39.4738
4.999726,-119.9218,39.5239
9.89997,-120.4549,38.57567
6.8124685,-120.094,38.62627
10.149969,-120.5208,38.8577
8.487469,-120.1582,38.90858
8.199969,-119.795,38.9581
8.1249695,-120.223,39.19109
8.224969,-119.8581,39.24089
7.937469,-120.2885,39.4738
8.6874695,-119.9218,39.5239
9.23523,-120.4549,38.57567
4.8977304,-120.094,38.62627
9.44773,-120.5208,38.8577
6.8477306,-120.1582,38.90858
6.5227294,-119.795,38.9581
6.310231,-120.223,39.19109
6.48523,-119.8581,39.24089
6.1852303,-120.2885,39.4738
7.97273,-119.9218,39.5239
6.622239,-120.4549,38.57567
5.4222393,-120.094,38.62627
6.5097394,-120.5208,38.8577
6.4597397,-120.1582,38.90858
5.972239,-119.795,38.9581
5.834739,-120.223,39.19109
5.797239,-119.8581,39.24089
6.0097394,-120.2885,39.4738
5.947239,-119.9218,39.5239
6.1365204,-120.4549,38.57567
3.3740203,-120.094,38.62627
6.3740206,-120.5208,38.8577
4.786521,-120.1582,38.90858
4.1115203,-119.795,38.9581
4.18652,-120.223,39.19109
4.03652,-119.8581,39.24089
4.1240206,-120.2885,39.4738
4.74902,-119.9218,39.5239
4.2199793,-120.4549,38.57567
2.6324794,-120.094,38.62627
4.5074797,-120.5208,38.8577
3.544979,-120.1582,38.90858
3.0824795,-119.795,38.9581
3.2949793,-120.223,39.19109
3.3199792,-119.8581,39.24089
3.7074795,-120.2885,39.4738
3.5199795,-119.9218,39.5239
7.8074064,-120.4549,38.57567
4.3199067,-120.094,38.62627
8.007407,-120.5208,38.8577
5.157407,-120.1582,38.90858
5.619907,-119.795,38.9581
4.994907,-120.223,39.19109
5.8449063,-119.8581,39.24089
4.5074067,-120.2885,39.4738
6.4449077,-119.9218,39.5239
6.17173,-120.4549,38.57567
4.3592296,-120.094,38.62627
6.5592294,-120.5208,38.8577
4.6717296,-120.1582,38.90858
5.5092297,-119.795,38.9581
4.5717297,-120.223,39.19109
5.8092294,-119.8581,39.24089
4.35923,-120.2885,39.4738
5.7717295,-119.9218,39.5239
5.516162,-120.4549,38.57567
4.3661613,-120.094,38.62627
5.241162,-120.5208,38.8577
4.391162,-120.1582,38.90858
4.7286615,-119.795,38.9581
4.078662,-120.223,39.19109
4.6036615,-119.8581,39.24089
4.0286617,-120.2885,39.4738
3.691162,-119.9218,39.5239
-0.0009140372,-120.4549,38.57567
0.9365859,-120.094,38.62627
0.28658593,-120.5208,38.8577
1.074086,-120.1582,38.90858
1.7990861,-119.795,38.9581
1.3740859,-120.223,39.19109
1.999086,-119.8581,39.24089
1.7990861,-120.2885,39.4738
1.7240858,-119.9218,39.5239
3.1320066,-120.4549,38.57567
3.0945067,-120.094,38.62627
2.894507,-120.5208,38.8577
3.582007,-120.1582,38.90858
3.5820065,-119.795,38.9581
3.3070068,-120.223,39.19109
3.394507,-119.8581,39.24089
3.3445067,-120.2885,39.4738
3.2570066,-119.9218,39.5239
