pottmp,lon,lat
294.8119,-120.094,38.62627
287.73376,-120.5208,38.8577
293.96814,-120.1582,38.90858
295.0775,-119.795,38.9581
291.22595,-120.223,39.19109
294.71814,-119.8581,39.24089
293.97595,-120.2885,39.4738
294.0072,-119.9218,39.5239
285.86066,-120.4549,38.57567
294.3294,-120.094,38.62627
287.08722,-120.5208,38.8577
292.74347,-120.1582,38.90858
292.97784,-119.795,38.9581
289.97784,-120.223,39.19109
293.12628,-119.8581,39.24089
292.22003,-120.2885,39.4738
291.58722,-119.9218,39.5239
287.73257,-120.4549,38.57567
295.71695,-120.094,38.62627
289.27164,-120.5208,38.8577
293.881,-120.1582,38.90858
293.51382,-119.795,38.9581
292.3185,-120.223,39.19109
293.4357,-119.8581,39.24089
293.4982,-120.2885,39.4738
292.3732,-119.9218,39.5239
286.0386,-120.4549,38.57567
295.39798,-120.094,38.62627
287.1636,-120.5208,38.8577
294.0386,-120.1582,38.90858
294.11673,-119.795,38.9581
291.62454,-120.223,39.19109
294.1011,-119.8581,39.24089
294.01517,-120.2885,39.4738
292.39017,-119.9218,39.5239
285.0289,-120.4549,38.57567
294.0211,-120.094,38.62627
286.4117,-120.5208,38.8577
292.6617,-120.1582,38.90858
293.3492,-119.795,38.9581
290.2789,-120.223,39.19109
293.23984,-119.8581,39.24089
292.6617,-120.2885,39.4738
292.5836,-119.9218,39.5239
286.9922,-120.4549,38.57567
295.7422,-120.094,38.62627
288.4922,-120.5208,38.8577
294.2422,-120.1582,38.90858
293.85938,-119.795,38.9581
291.58594,-120.223,39.19109
294.0,-119.8581,39.24089
293.8203,-120.2885,39.4738
292.82812,-119.9218,39.5239
288.0063,-120.4549,38.57567
296.1938,-120.094,38.62627
288.7719,-120.5208,38.8577
295.1313,-120.1582,38.90858
295.73285,-119.795,38.9581
292.84222,-120.223,39.19109
295.5063,-119.8581,39.24089
294.8969,-120.2885,39.4738
294.5688,-119.9218,39.5239
285.9108,-120.4549,38.57567
293.2936,-120.094,38.62627
286.4811,-120.5208,38.8577
292.57486,-120.1582,38.90858
293.12173,-119.795,38.9581
290.37955,-120.223,39.19109
293.30142,-119.8581,39.24089
292.68423,-120.2885,39.4738
293.2936,-119.9218,39.5239
283.67773,-120.4549,38.57567
290.73242,-120.094,38.62627
284.70898,-120.5208,38.8577
289.99805,-120.1582,38.90858
291.64648,-119.795,38.9581
287.77148,-120.223,39.19109
291.14648,-119.8581,39.24089
290.05273,-120.2885,39.4738
290.2246,-119.9218,39.5239
283.6209,-120.4549,38.57567
287.8709,-120.094,38.62627
284.22247,-120.5208,38.8577
287.20685,-120.1582,38.90858
286.94122,-119.795,38.9581
285.83185,-120.223,39.19109
287.76935,-119.8581,39.24089
287.1834,-120.2885,39.4738
287.3553,-119.9218,39.5239
284.29538,-120.4549,38.57567
289.1157,-120.094,38.62627
285.26413,-120.5208,38.8577
288.686,-120.1582,38.90858
289.28757,-119.795,38.9581
287.22507,-120.223,39.19109
289.44382,-119.8581,39.24089
288.70163,-120.2885,39.4738
288.4985,-119.9218,39.5239
285.0463,-120.4549,38.57567
290.46036,-120.094,38.62627
287.2338,-120.5208,38.8577
289.68692,-120.1582,38.90858
288.90567,-119.795,38.9581
289.39786,-120.223,39.19109
289.8666,-119.8581,39.24089
289.81192,-120.2885,39.4738
288.83536,-119.9218,39.5239
287.3437,-120.4549,38.57567
294.4843,-120.094,38.62627
289.83588,-120.5208,38.8577
293.1093,-120.1582,38.90858
291.2343,-119.795,38.9581
291.914,-120.223,39.19109
292.4687,-119.8581,39.24089
293.05463,-120.2885,39.4738
291.7812,-119.9218,39.5239
284.64572,-120.4549,38.57567
288.18478,-120.094,38.62627
285.59103,-120.5208,38.8577
287.08322,-120.1582,38.90858
287.05197,-119.795,38.9581
286.3254,-120.223,39.19109
286.8879,-119.8581,39.24089
286.40353,-120.2885,39.4738
285.93478,-119.9218,39.5239
285.9166,-120.4549,38.57567
290.18222,-120.094,38.62627
287.72128,-120.5208,38.8577
287.9166,-120.1582,38.90858
285.56503,-119.795,38.9581
288.26035,-120.223,39.19109
287.18222,-119.8581,39.24089
287.31503,-120.2885,39.4738
286.09628,-119.9218,39.5239
286.42606,-120.4549,38.57567
295.75415,-120.094,38.62627
290.18387,-120.5208,38.8577
292.80887,-120.1582,38.90858
288.762,-119.795,38.9581
292.75418,-120.223,39.19109
290.85574,-119.8581,39.24089
292.56668,-120.2885,39.4738
289.262,-119.9218,39.5239
287.99808,-120.4549,38.57567
298.27936,-120.094,38.62627
291.66214,-120.5208,38.8577
296.44342,-120.1582,38.90858
291.40433,-119.795,38.9581
295.51373,-120.223,39.19109
293.34964,-119.8581,39.24089
295.60748,-120.2885,39.4738
291.02933,-119.9218,39.5239
291.55484,-120.4549,38.57567
299.64078,-120.094,38.62627
293.6642,-120.5208,38.8577
298.9767,-120.1582,38.90858
294.67203,-119.795,38.9581
297.7111,-120.223,39.19109
296.01578,-119.8581,39.24089
298.85953,-120.2885,39.4738
294.67203,-119.9218,39.5239
294.76474,-120.4549,38.57567
298.47568,-120.094,38.62627
295.4835,-120.5208,38.8577
298.9913,-120.1582,38.90858
297.296,-119.795,38.9581
297.56943,-120.223,39.19109
298.8116,-119.8581,39.24089
299.4913,-120.2885,39.4738
297.1241,-119.9218,39.5239
296.14258,-120.4549,38.57567
299.3379,-120.094,38.62627
296.75977,-120.5208,38.8577
299.58008,-120.1582,38.90858
298.14258,-119.795,38.9581
298.43945,-120.223,39.19109
299.4082,-119.8581,39.24089
299.74414,-120.2885,39.4738
298.54102,-119.9218,39.5239
291.4608,-120.4549,38.57567
296.49203,-120.094,38.62627
291.89047,-120.5208,38.8577
297.24985,-120.1582,38.90858
297.44516,-119.795,38.9581
294.74985,-120.223,39.19109
297.85922,-119.8581,39.24089
297.30453,-120.2885,39.4738
297.42172,-119.9218,39.5239
287.7549,-120.4549,38.57567
292.4971,-120.094,38.62627
287.97366,-120.5208,38.8577
292.46585,-120.1582,38.90858
293.23145,-119.795,38.9581
290.63773,-120.223,39.19109
293.09863,-119.8581,39.24089
292.47366,-120.2885,39.4738
292.34866,-119.9218,39.5239
288.37363,-120.4549,38.57567
292.9361,-120.094,38.62627
288.7408,-120.5208,38.8577
292.8111,-120.1582,38.90858
292.59238,-119.795,38.9581
290.5455,-120.223,39.19109
293.3111,-119.8581,39.24089
292.608,-120.2885,39.4738
292.15488,-119.9218,39.5239
285.9571,-120.4549,38.57567
293.44147,-120.094,38.62627
286.53522,-120.5208,38.8577
292.50397,-120.1582,38.90858
293.55865,-119.795,38.9581
290.69928,-120.223,39.19109
293.23834,-119.8581,39.24089
292.4571,-120.2885,39.4738
292.5196,-119.9218,39.5239
286.74747,-120.4549,38.57567
291.85684,-120.094,38.62627
286.85684,-120.5208,38.8577
290.59903,-120.1582,38.90858
289.50528,-119.795,38.9581
289.34122,-120.223,39.19109
290.03653,-119.8581,39.24089
290.74747,-120.2885,39.4738
289.77872,-119.9218,39.5239
290.88226,-120.4549,38.57567
297.49167,-120.094,38.62627
290.99164,-120.5208,38.8577
296.9526,-120.1582,38.90858
296.02292,-119.795,38.9581
293.8276,-120.223,39.19109
296.67917,-119.8581,39.24089
296.73386,-120.2885,39.4738
295.81198,-119.9218,39.5239
290.0367,-120.4549,38.57567
296.12265,-120.094,38.62627
290.23203,-120.5208,38.8577
295.86484,-120.1582,38.90858
297.06796,-119.795,38.9581
293.1461,-120.223,39.19109
297.0836,-119.8581,39.24089
295.5992,-120.2885,39.4738
296.75546,-119.9218,39.5239
291.18402,-120.4549,38.57567
296.0512,-120.094,38.62627
291.12933,-120.5208,38.8577
295.59027,-120.1582,38.90858
297.32465,-119.795,38.9581
293.07465,-120.223,39.19109
297.1059,-119.8581,39.24089
295.52777,-120.2885,39.4738
296.90277,-119.9218,39.5239
287.90463,-120.4549,38.57567
292.5765,-120.094,38.62627
287.6937,-120.5208,38.8577
291.8265,-120.1582,38.90858
293.46713,-119.795,38.9581
289.59213,-120.223,39.19109
292.92026,-119.8581,39.24089
291.37338,-120.2885,39.4738
292.03745,-119.9218,39.5239
286.04865,-120.4549,38.57567
290.86896,-120.094,38.62627
286.2674,-120.5208,38.8577
290.19708,-120.1582,38.90858
290.99396,-119.795,38.9581
288.10333,-120.223,39.19109
290.62677,-119.8581,39.24089
289.99396,-120.2885,39.4738
289.85333,-119.9218,39.5239
288.26758,-120.4549,38.57567
294.68945,-120.094,38.62627
288.85352,-120.5208,38.8577
293.2754,-120.1582,38.90858
293.42383,-119.795,38.9581
291.33008,-120.223,39.19109
293.07227,-119.8581,39.24089
292.73633,-120.2885,39.4738
292.16602,-119.9218,39.5239
292.7891,-120.4549,38.57567
297.6719,-120.094,38.62627
293.46097,-120.5208,38.8577
296.07034,-120.1582,38.90858
295.80472,-119.795,38.9581
294.99222,-120.223,39.19109
295.09378,-119.8581,39.24089
295.45316,-120.2885,39.4738
294.15628,-119.9218,39.5239
295.329,-120.4549,38.57567
300.61807,-120.094,38.62627
295.77432,-120.5208,38.8577
299.84464,-120.1582,38.90858
298.77432,-119.795,38.9581
297.8837,-120.223,39.19109
298.97745,-119.8581,39.24089
299.53214,-120.2885,39.4738
298.23526,-119.9218,39.5239
289.51172,-120.4549,38.57567
297.71484,-120.094,38.62627
290.2461,-120.5208,38.8577
296.89453,-120.1582,38.90858
298.13672,-119.795,38.9581
293.96484,-120.223,39.19109
297.48828,-119.8581,39.24089
296.63672,-120.2885,39.4738
295.72266,-119.9218,39.5239
289.71695,-120.4549,38.57567
296.3654,-120.094,38.62627
289.8654,-120.5208,38.8577
295.256,-120.1582,38.90858
296.29507,-119.795,38.9581
293.17007,-120.223,39.19109
295.58414,-119.8581,39.24089
295.0607,-120.2885,39.4738
294.71695,-119.9218,39.5239
291.57675,-120.4549,38.57567
298.358,-120.094,38.62627
291.96738,-120.5208,38.8577
297.76425,-120.1582,38.90858
299.4283,-119.795,38.9581
295.2955,-120.223,39.19109
298.63925,-119.8581,39.24089
297.38144,-120.2885,39.4738
297.3502,-119.9218,39.5239
290.14133,-120.4549,38.57567
295.36786,-120.094,38.62627
289.96945,-120.5208,38.8577
294.88348,-120.1582,38.90858
296.75067,-119.795,38.9581
292.46945,-120.223,39.19109
295.86005,-119.8581,39.24089
294.50067,-120.2885,39.4738
295.13348,-119.9218,39.5239
289.26263,-120.4549,38.57567
295.10635,-120.094,38.62627
289.01263,-120.5208,38.8577
294.11417,-120.1582,38.90858
294.72354,-119.795,38.9581
291.50482,-120.223,39.19109
294.16885,-119.8581,39.24089
293.62198,-120.2885,39.4738
293.42667,-119.9218,39.5239
292.05057,-120.4549,38.57567
299.36307,-120.094,38.62627
291.90994,-120.5208,38.8577
297.99588,-120.1582,38.90858
298.98026,-119.795,38.9581
294.7537,-120.223,39.19109
298.10526,-119.8581,39.24089
297.074,-120.2885,39.4738
296.8162,-119.9218,39.5239
295.4817,-120.4549,38.57567
301.9895,-120.094,38.62627
295.1692,-120.5208,38.8577
300.9348,-120.1582,38.90858
301.6145,-119.795,38.9581
297.7317,-120.223,39.19109
300.94263,-119.8581,39.24089
300.00513,-120.2885,39.4738
299.77075,-119.9218,39.5239
291.89246,-120.4549,38.57567
296.18933,-120.094,38.62627
291.93933,-120.5208,38.8577
295.68152,-120.1582,38.90858
297.43152,-119.795,38.9581
293.49402,-120.223,39.19109
296.39246,-119.8581,39.24089
295.05652,-120.2885,39.4738
294.58777,-119.9218,39.5239
289.40283,-120.4549,38.57567
292.16064,-120.094,38.62627
289.6372,-120.5208,38.8577
291.2622,-120.1582,38.90858
291.4419,-119.795,38.9581
290.61377,-120.223,39.19109
290.60596,-119.8581,39.24089
290.67627,-120.2885,39.4738
289.49658,-119.9218,39.5239
291.42218,-120.4549,38.57567
294.9925,-120.094,38.62627
291.78937,-120.5208,38.8577
294.54718,-120.1582,38.90858
293.39093,-119.795,38.9581
293.40656,-120.223,39.19109
293.42218,-119.8581,39.24089
293.66437,-120.2885,39.4738
292.32843,-119.9218,39.5239
290.5127,-120.4549,38.57567
293.43457,-120.094,38.62627
290.7627,-120.5208,38.8577
292.84082,-120.1582,38.90858
292.37207,-119.795,38.9581
292.1455,-120.223,39.19109
292.40332,-119.8581,39.24089
292.41895,-120.2885,39.4738
291.73145,-119.9218,39.5239
293.98032,-120.4549,38.57567
298.9022,-120.094,38.62627
294.5975,-120.5208,38.8577
298.18344,-120.1582,38.90858
295.9022,-119.795,38.9581
296.69907,-120.223,39.19109
297.25375,-119.8581,39.24089
297.87094,-120.2885,39.4738
296.06625,-119.9218,39.5239
295.28967,-120.4549,38.57567
301.3053,-120.094,38.62627
295.50842,-120.5208,38.8577
300.82092,-120.1582,38.90858
300.5553,-119.795,38.9581
298.03186,-120.223,39.19109
300.86,-119.8581,39.24089
300.1803,-120.2885,39.4738
299.2506,-119.9218,39.5239
292.68594,-120.4549,38.57567
298.9047,-120.094,38.62627
292.7875,-120.5208,38.8577
298.67032,-120.1582,38.90858
298.82657,-119.795,38.9581
295.99063,-120.223,39.19109
298.99844,-119.8581,39.24089
298.1,-120.2885,39.4738
297.74063,-119.9218,39.5239
287.4449,-120.4549,38.57567
295.23395,-120.094,38.62627
287.67145,-120.5208,38.8577
294.3824,-120.1582,38.90858
295.04645,-119.795,38.9581
291.55426,-120.223,39.19109
294.4527,-119.8581,39.24089
293.8277,-120.2885,39.4738
293.55426,-119.9218,39.5239
291.73047,-120.4549,38.57567
299.01172,-120.094,38.62627
292.97266,-120.5208,38.8577
298.84766,-120.1582,38.90858
296.1289,-119.795,38.9581
297.01172,-120.223,39.19109
297.91016,-119.8581,39.24089
298.63672,-120.2885,39.4738
296.6836,-119.9218,39.5239
297.36227,-120.4549,38.57567
304.41696,-120.094,38.62627
299.14352,-120.5208,38.8577
303.60446,-120.1582,38.90858
302.23727,-119.795,38.9581
302.67477,-120.223,39.19109
302.6357,-119.8581,39.24089
303.1826,-120.2885,39.4738
301.4482,-119.9218,39.5239
300.26703,-120.4549,38.57567
306.02484,-120.094,38.62627
301.00922,-120.5208,38.8577
306.4311,-120.1582,38.90858
305.7436,-119.795,38.9581
304.6889,-120.223,39.19109
306.53265,-119.8581,39.24089
306.39984,-120.2885,39.4738
305.6264,-119.9218,39.5239
297.5031,-120.4549,38.57567
303.84686,-120.094,38.62627
298.02655,-120.5208,38.8577
303.41718,-120.1582,38.90858
304.26874,-119.795,38.9581
301.14374,-120.223,39.19109
303.97968,-119.8581,39.24089
302.97968,-120.2885,39.4738
303.09686,-119.9218,39.5239
292.26385,-120.4549,38.57567
296.9123,-120.094,38.62627
292.96698,-120.5208,38.8577
296.26385,-120.1582,38.90858
296.34198,-119.795,38.9581
295.0998,-120.223,39.19109
296.69354,-119.8581,39.24089
296.1623,-120.2885,39.4738
295.90448,-119.9218,39.5239
