mconv,lon,lat
-5.998885e-09,-119.9218,39.5239
-6.520631e-08,-120.4549,38.57567
-1.1145633e-07,-120.094,38.62627
-3.0206337e-08,-120.5208,38.8577
-4.7706294e-08,-120.1582,38.90858
-6.145635e-08,-119.795,38.9581
-5.7706416e-08,-120.223,39.19109
-2.7706335e-08,-119.8581,39.24089
-2.6456291e-08,-120.2885,39.4738
-3.6456328e-08,-119.9218,39.5239
-2.1093413e-07,-120.4549,38.57567
1.8406587e-07,-120.094,38.62627
-2.6468416e-07,-120.5208,38.8577
1.8406581e-07,-120.1582,38.90858
3.6781574e-07,-119.795,38.9581
-9.343415e-08,-120.223,39.19109
4.5315886e-08,-119.8581,39.24089
7.815743e-09,-120.2885,39.4738
2.678159e-07,-119.9218,39.5239
-2.714961e-07,-120.4549,38.57567
1.0475392e-07,-120.094,38.62627
-3.6149612e-07,-120.5208,38.8577
2.9350383e-07,-120.1582,38.90858
4.8850393e-07,-119.795,38.9581
-8.7746116e-08,-120.223,39.19109
3.5038852e-09,-119.8581,39.24089
-6.774616e-08,-120.2885,39.4738
5.035039e-07,-119.9218,39.5239
-2.5803934e-07,-120.4549,38.57567
1.3571065e-07,-120.094,38.62627
-3.917893e-07,-120.5208,38.8577
2.6321067e-07,-120.1582,38.90858
6.0196066e-07,-119.795,38.9581
-6.678934e-08,-120.223,39.19109
3.2106016e-09,-119.8581,39.24089
-8.178938e-08,-120.2885,39.4738
8.3071075e-07,-119.9218,39.5239
-3.5710138e-07,-120.4549,38.57567
-1.6960146e-07,-120.094,38.62627
-4.0460145e-07,-120.5208,38.8577
3.789856e-08,-120.1582,38.90858
1.3289855e-07,-119.795,38.9581
-2.0460138e-07,-120.223,39.19109
3.9148546e-08,-119.8581,39.24089
-8.3351495e-08,-120.2885,39.4738
3.0664853e-07,-119.9218,39.5239
-2.1421181e-07,-120.4549,38.57567
-9.21176e-09,-120.094,38.62627
-4.4671177e-07,-120.5208,38.8577
2.2703827e-07,-120.1582,38.90858
3.1453823e-07,-119.795,38.9581
-1.667118e-07,-120.223,39.19109
-1.4211793e-08,-119.8581,39.24089
-1.5171182e-07,-120.2885,39.4738
5.632882e-07,-119.9218,39.5239
-8.119416e-07,-120.4549,38.57567
-2.8069155e-07,-120.094,38.62627
-7.2069156e-07,-120.5208,38.8577
2.5180842e-07,-120.1582,38.90858
1.1380585e-06,-119.795,38.9581
-3.569416e-07,-120.223,39.19109
3.805843e-08,-119.8581,39.24089
-3.1694154e-07,-120.2885,39.4738
1.6030585e-06,-119.9218,39.5239
-6.636011e-07,-120.4549,38.57567
-3.4851126e-08,-120.094,38.62627
-7.46101e-07,-120.5208,38.8577
4.7639898e-07,-120.1582,38.90858
1.426399e-06,-119.795,38.9581
-2.8235107e-07,-120.223,39.19109
-2.536012e-07,-119.8581,39.24089
-4.7110115e-07,-120.2885,39.4738
2.508899e-06,-119.9218,39.5239
-2.7620757e-07,-120.4549,38.57567
1.487924e-07,-120.094,38.62627
-3.712076e-07,-120.5208,38.8577
2.7004242e-07,-120.1582,38.90858
6.5379237e-07,-119.795,38.9581
-1.5370762e-07,-120.223,39.19109
-1.312076e-07,-119.8581,39.24089
-2.2245757e-07,-120.2885,39.4738
8.1004237e-07,-119.9218,39.5239
-3.9881223e-07,-120.4549,38.57567
1.386878e-07,-120.094,38.62627
-3.4006223e-07,-120.5208,38.8577
3.5243784e-07,-120.1582,38.90858
5.761879e-07,-119.795,38.9581
-9.381222e-08,-120.223,39.19109
1.01187794e-07,-119.8581,39.24089
-3.812204e-09,-120.2885,39.4738
6.136879e-07,-119.9218,39.5239
-3.2035763e-07,-120.4549,38.57567
1.4714232e-07,-120.094,38.62627
-3.0785756e-07,-120.5208,38.8577
3.1839238e-07,-120.1582,38.90858
4.383923e-07,-119.795,38.9581
1.2714241e-07,-120.223,39.19109
2.1339235e-07,-119.8581,39.24089
1.3589244e-07,-120.2885,39.4738
1.658924e-07,-119.9218,39.5239
1.2570078e-07,-120.4549,38.57567
5.7008265e-09,-120.094,38.62627
2.0945089e-07,-120.5208,38.8577
-6.054921e-08,-120.1582,38.90858
-1.5429922e-07,-119.795,38.9581
3.570085e-08,-120.223,39.19109
1.5700863e-08,-119.8581,39.24089
1.0700887e-08,-120.2885,39.4738
-2.605492e-07,-119.9218,39.5239
5.9286492e-08,-120.4549,38.57567
-1.4446354e-07,-120.094,38.62627
1.1428651e-07,-120.5208,38.8577
-1.4446354e-07,-120.1582,38.90858
-2.444635e-07,-119.795,38.9581
-3.071355e-08,-120.223,39.19109
-7.446357e-08,-119.8581,39.24089
-6.571344e-08,-120.2885,39.4738
-2.1321353e-07,-119.9218,39.5239
-2.8560004e-07,-120.4549,38.57567
-1.3559998e-07,-120.094,38.62627
-1.9685007e-07,-120.5208,38.8577
3.315003e-08,-120.1582,38.90858
1.15650096e-07,-119.795,38.9581
2.9400042e-08,-120.223,39.19109
8.9399975e-08,-119.8581,39.24089
5.1900003e-08,-120.2885,39.4738
1.0814989e-07,-119.9218,39.5239
-6.87578e-10,-120.4549,38.57567
-3.8187608e-08,-120.094,38.62627
1.1681237e-07,-120.5208,38.8577
-6.318763e-08,-120.1582,38.90858
-9.443761e-08,-119.795,38.9581
4.0562412e-08,-120.223,39.19109
2.5562372e-08,-119.8581,39.24089
2.181244e-08,-120.2885,39.4738
-1.8568761e-07,-119.9218,39.5239
3.799161e-08,-120.4549,38.57567
-6.3258284e-08,-120.094,38.62627
7.9241744e-08,-120.5208,38.8577
-9.200832e-08,-120.1582,38.90858
-1.957583e-07,-119.795,38.9581
-3.2008302e-08,-120.223,39.19109
-6.700836e-08,-119.8581,39.24089
-4.2008338e-08,-120.2885,39.4738
-1.507583e-07,-119.9218,39.5239
-1.1945829e-07,-120.4549,38.57567
-1.3820829e-07,-120.094,38.62627
-1.2195835e-07,-120.5208,38.8577
-2.6958332e-08,-120.1582,38.90858
4.6791655e-08,-119.795,38.9581
-1.2195835e-07,-120.223,39.19109
2.4291694e-08,-119.8581,39.24089
-5.0708366e-08,-120.2885,39.4738
1.1179168e-07,-119.9218,39.5239
-2.7433572e-07,-120.4549,38.57567
-2.5558572e-07,-120.094,38.62627
-3.5808577e-07,-120.5208,38.8577
1.0316427e-07,-120.1582,38.90858
3.644143e-07,-119.795,38.9581
-1.9683574e-07,-120.223,39.19109
-4.5585665e-08,-119.8581,39.24089
-1.9558567e-07,-120.2885,39.4738
5.3441437e-07,-119.9218,39.5239
-3.724654e-07,-120.4549,38.57567
-1.5996528e-07,-120.094,38.62627
-5.724654e-07,-120.5208,38.8577
2.0378465e-07,-120.1582,38.90858
4.4128467e-07,-119.795,38.9581
-2.1871531e-07,-120.223,39.19109
-1.1996536e-07,-119.8581,39.24089
-3.0121535e-07,-120.2885,39.4738
7.0378474e-07,-119.9218,39.5239
-8.7495255e-07,-120.4549,38.57567
-2.1745268e-07,-120.094,38.62627
-6.0995274e-07,-120.5208,38.8577
2.9879737e-07,-120.1582,38.90858
8.937974e-07,-119.795,38.9581
-4.1370257e-07,-120.223,39.19109
-3.8745256e-07,-119.8581,39.24089
-6.587027e-07,-120.2885,39.4738
1.5075475e-06,-119.9218,39.5239
-1.0567602e-06,-120.4549,38.57567
-2.6760205e-08,-120.094,38.62627
-8.3551015e-07,-120.5208,38.8577
4.6073976e-07,-120.1582,38.90858
9.594899e-07,-119.795,38.9581
-2.2926025e-07,-120.223,39.19109
-2.7926018e-07,-119.8581,39.24089
-4.855102e-07,-120.2885,39.4738
1.3682395e-06,-119.9218,39.5239
-3.6818602e-07,-120.4549,38.57567
4.9313968e-08,-120.094,38.62627
-6.144361e-07,-120.5208,38.8577
3.6681388e-07,-120.1582,38.90858
8.043141e-07,-119.795,38.9581
-1.8818608e-07,-120.223,39.19109
-1.7193591e-07,-119.8581,39.24089
-3.04436e-07,-120.2885,39.4738
1.121814e-06,-119.9218,39.5239
-4.1626075e-07,-120.4549,38.57567
1.1998924e-07,-120.094,38.62627
-6.4376076e-07,-120.5208,38.8577
3.7373917e-07,-120.1582,38.90858
6.549891e-07,-119.795,38.9581
-2.512608e-07,-120.223,39.19109
6.623927e-08,-119.8581,39.24089
-9.876078e-08,-120.2885,39.4738
6.462393e-07,-119.9218,39.5239
-6.467253e-07,-120.4549,38.57567
4.6952454e-07,-120.094,38.62627
-6.3047537e-07,-120.5208,38.8577
4.7327455e-07,-120.1582,38.90858
8.4077465e-07,-119.795,38.9581
-1.5797539e-07,-120.223,39.19109
5.2024603e-08,-119.8581,39.24089
3.8274607e-08,-120.2885,39.4738
5.4827467e-07,-119.9218,39.5239
-5.5168766e-07,-120.4549,38.57567
3.2831227e-07,-120.094,38.62627
-6.9293776e-07,-120.5208,38.8577
6.545623e-07,-120.1582,38.90858
1.0420624e-06,-119.795,38.9581
-3.1687705e-08,-120.223,39.19109
2.2331236e-07,-119.8581,39.24089
1.4956234e-07,-120.2885,39.4738
6.558124e-07,-119.9218,39.5239
-2.938892e-07,-120.4549,38.57567
8.9860805e-08,-120.094,38.62627
-5.888892e-07,-120.5208,38.8577
4.4861082e-07,-120.1582,38.90858
7.336108e-07,-119.795,38.9581
-1.5138923e-07,-120.223,39.19109
8.861079e-08,-119.8581,39.24089
4.860823e-09,-120.2885,39.4738
5.636108e-07,-119.9218,39.5239
-3.3925355e-07,-120.4549,38.57567
8.8246395e-08,-120.094,38.62627
-4.0300358e-07,-120.5208,38.8577
2.5949643e-07,-120.1582,38.90858
4.707465e-07,-119.795,38.9581
-1.3675358e-07,-120.223,39.19109
-2.9253556e-08,-119.8581,39.24089
-5.4253576e-08,-120.2885,39.4738
3.4824657e-07,-119.9218,39.5239
-7.1064795e-07,-120.4549,38.57567
-4.5648022e-08,-120.094,38.62627
-5.70648e-07,-120.5208,38.8577
4.9060196e-07,-120.1582,38.90858
1.011852e-06,-119.795,38.9581
-9.314803e-08,-120.223,39.19109
-2.0189796e-07,-119.8581,39.24089
-3.14398e-07,-120.2885,39.4738
1.2481019e-06,-119.9218,39.5239
-2.1513756e-07,-120.4549,38.57567
1.0986241e-07,-120.094,38.62627
-4.163875e-07,-120.5208,38.8577
3.1736246e-07,-120.1582,38.90858
5.648625e-07,-119.795,38.9581
-6.3875802e-09,-120.223,39.19109
-1.1263759e-07,-119.8581,39.24089
-1.9263757e-07,-120.2885,39.4738
7.236125e-07,-119.9218,39.5239
-2.4849635e-07,-120.4549,38.57567
1.5650363e-07,-120.094,38.62627
-4.2224633e-07,-120.5208,38.8577
2.0275368e-07,-120.1582,38.90858
3.627536e-07,-119.795,38.9581
-1.2849634e-07,-120.223,39.19109
2.7753629e-08,-119.8581,39.24089
-3.9746283e-08,-120.2885,39.4738
4.2025368e-07,-119.9218,39.5239
-2.3077925e-07,-120.4549,38.57567
7.172076e-08,-120.094,38.62627
-3.6827916e-07,-120.5208,38.8577
2.042209e-07,-120.1582,38.90858
3.5672088e-07,-119.795,38.9581
-1.2452921e-07,-120.223,39.19109
3.7970807e-08,-119.8581,39.24089
-2.702916e-08,-120.2885,39.4738
3.5297083e-07,-119.9218,39.5239
-1.5171756e-07,-120.4549,38.57567
1.4953241e-07,-120.094,38.62627
-1.767176e-07,-120.5208,38.8577
8.578243e-08,-120.1582,38.90858
1.182824e-07,-119.795,38.9581
-5.796761e-08,-120.223,39.19109
-9.21753e-09,-119.8581,39.24089
-2.6717544e-08,-120.2885,39.4738
7.328239e-08,-119.9218,39.5239
2.818668e-07,-120.4549,38.57567
-9.383228e-09,-120.094,38.62627
3.0186675e-07,-120.5208,38.8577
-1.5563333e-07,-120.1582,38.90858
-3.318832e-07,-119.795,38.9581
3.1866705e-08,-120.223,39.19109
-9.56332e-08,-119.8581,39.24089
-8.06333e-08,-120.2885,39.4738
-2.2688323e-07,-119.9218,39.5239
-1.377951e-07,-120.4549,38.57567
-9.779501e-08,-120.094,38.62627
-6.4045025e-08,-120.5208,38.8577
-5.7795148e-08,-120.1582,38.90858
-1.01545055e-07,-119.795,38.9581
-9.029512e-08,-120.223,39.19109
-1.0154508e-07,-119.8581,39.24089
-9.404508e-08,-120.2885,39.4738
1.2845484e-07,-119.9218,39.5239
4.8873943e-08,-120.4549,38.57567
-1.561261e-07,-120.094,38.62627
1.3012391e-07,-120.5208,38.8577
-1.5612605e-07,-120.1582,38.90858
-1.6362611e-07,-119.795,38.9581
-6.7376135e-08,-120.223,39.19109
-2.1126056e-08,-119.8581,39.24089
-3.987614e-08,-120.2885,39.4738
-1.8862613e-07,-119.9218,39.5239
6.578338e-08,-120.4549,38.57567
-1.1546669e-07,-120.094,38.62627
1.2453339e-07,-120.5208,38.8577
-1.117167e-07,-120.1582,38.90858
-2.2796672e-07,-119.795,38.9581
-5.296667e-08,-120.223,39.19109
-9.9216635e-08,-119.8581,39.24089
-9.2966644e-08,-120.2885,39.4738
-1.7921667e-07,-119.9218,39.5239
7.543821e-08,-120.4549,38.57567
-4.3311843e-08,-120.094,38.62627
7.9188226e-08,-120.5208,38.8577
-3.331178e-08,-120.1582,38.90858
-1.1206183e-07,-119.795,38.9581
-5.9561813e-08,-120.223,39.19109
-9.456181e-08,-119.8581,39.24089
-4.3311758e-08,-120.2885,39.4738
-1.8311823e-08,-119.9218,39.5239
2.4994534e-08,-120.4549,38.57567
-6.125552e-08,-120.094,38.62627
4.874454e-08,-120.5208,38.8577
-2.1255431e-08,-120.1582,38.90858
-8.2505494e-08,-119.795,38.9581
-6.87555e-08,-120.223,39.19109
-1.0500543e-07,-119.8581,39.24089
-7.6255475e-08,-120.2885,39.4738
5.499453e-08,-119.9218,39.5239
3.685571e-08,-120.4549,38.57567
-5.3144277e-08,-120.094,38.62627
2.6855702e-08,-120.5208,38.8577
1.9355781e-08,-120.1582,38.90858
-4.564427e-08,-119.795,38.9581
-4.8144244e-08,-120.223,39.19109
-9.439418e-08,-119.8581,39.24089
-3.9394365e-08,-120.2885,39.4738
1.343557e-07,-119.9218,39.5239
-1.3735303e-08,-120.4549,38.57567
3.2514578e-08,-120.094,38.62627
-7.123532e-08,-120.5208,38.8577
3.8764597e-08,-120.1582,38.90858
4.001467e-08,-119.795,38.9581
-4.4985313e-08,-120.223,39.19109
-2.4985297e-08,-119.8581,39.24089
-1.8735278e-08,-120.2885,39.4738
1.412647e-07,-119.9218,39.5239
-1.2321749e-08,-120.4549,38.57567
1.2017824e-07,-120.094,38.62627
-6.732179e-08,-120.5208,38.8577
3.9282213e-09,-120.1582,38.90858
-6.9821795e-08,-119.795,38.9581
-5.2321838e-08,-120.223,39.19109
-1.3607178e-07,-119.8581,39.24089
-9.357177e-08,-120.2885,39.4738
7.142822e-08,-119.9218,39.5239
2.2152923e-07,-120.4549,38.57567
1.6402922e-07,-120.094,38.62627
1.8527922e-07,-120.5208,38.8577
9.2779175e-08,-120.1582,38.90858
7.902918e-08,-119.795,38.9581
5.152924e-08,-120.223,39.19109
-7.3470744e-08,-119.8581,39.24089
-6.222075e-08,-120.2885,39.4738
2.7402925e-07,-119.9218,39.5239
-1.9760887e-07,-120.4549,38.57567
-3.858929e-09,-120.094,38.62627
-3.001089e-07,-120.5208,38.8577
5.989102e-08,-120.1582,38.90858
1.0114107e-07,-119.795,38.9581
-1.13858874e-07,-120.223,39.19109
6.739114e-08,-119.8581,39.24089
7.3911224e-09,-120.2885,39.4738
4.739107e-08,-119.9218,39.5239
-2.414258e-07,-120.4549,38.57567
-8.517577e-08,-120.094,38.62627
-3.564258e-07,-120.5208,38.8577
7.982422e-08,-120.1582,38.90858
2.3107421e-07,-119.795,38.9581
-2.0517578e-07,-120.223,39.19109
4.732425e-08,-119.8581,39.24089
-7.1425745e-08,-120.2885,39.4738
2.348242e-07,-119.9218,39.5239
-4.1777352e-07,-120.4549,38.57567
1.2097652e-07,-120.094,38.62627
-3.9027339e-07,-120.5208,38.8577
2.859765e-07,-120.1582,38.90858
3.5472655e-07,-119.795,38.9581
-9.1523475e-08,-120.223,39.19109
2.722652e-08,-119.8581,39.24089
4.4726477e-08,-120.2885,39.4738
4.072266e-07,-119.9218,39.5239
-3.53204e-07,-120.4549,38.57567
-2.1820401e-07,-120.094,38.62627
-3.86954e-07,-120.5208,38.8577
9.0546024e-08,-120.1582,38.90858
2.2179603e-07,-119.795,38.9581
-2.1820406e-07,-120.223,39.19109
2.3045942e-08,-119.8581,39.24089
-7.3204006e-08,-120.2885,39.4738
2.3679598e-07,-119.9218,39.5239
-2.2236762e-07,-120.4549,38.57567
-7.367646e-09,-120.094,38.62627
-2.3611767e-07,-120.5208,38.8577
1.651324e-07,-120.1582,38.90858
2.2638227e-07,-119.795,38.9581
-8.236762e-08,-120.223,39.19109
-5.3617583e-08,-119.8581,39.24089
-7.4867586e-08,-120.2885,39.4738
3.2388226e-07,-119.9218,39.5239
-1.7053816e-07,-120.4549,38.57567
1.994618e-07,-120.094,38.62627
-5.780382e-07,-120.5208,38.8577
3.4321184e-07,-120.1582,38.90858
6.669619e-07,-119.795,38.9581
-2.5553814e-07,-120.223,39.19109
-1.5053814e-07,-119.8581,39.24089
-3.1053816e-07,-120.2885,39.4738
8.0696185e-07,-119.9218,39.5239
-3.3230333e-07,-120.4549,38.57567
1.15196684e-07,-120.094,38.62627
-5.910533e-07,-120.5208,38.8577
3.064468e-07,-120.1582,38.90858
6.126967e-07,-119.795,38.9581
-2.298033e-07,-120.223,39.19109
-2.223033e-07,-119.8581,39.24089
-3.0980328e-07,-120.2885,39.4738
8.176967e-07,-119.9218,39.5239
-1.13205004e-07,-120.4549,38.57567
3.0304503e-07,-120.094,38.62627
-4.93205e-07,-120.5208,38.8577
3.1054492e-07,-120.1582,38.90858
5.3304495e-07,-119.795,38.9581
-2.2445502e-07,-120.223,39.19109
-5.6954974e-08,-119.8581,39.24089
-1.8570498e-07,-120.2885,39.4738
5.70545e-07,-119.9218,39.5239
-1.6753728e-07,-120.4549,38.57567
7.4962685e-08,-120.094,38.62627
-2.4628721e-07,-120.5208,38.8577
2.0371272e-07,-120.1582,38.90858
2.6746272e-07,-119.795,38.9581
-5.7537278e-08,-120.223,39.19109
3.496274e-08,-119.8581,39.24089
-1.8787262e-08,-120.2885,39.4738
2.9996272e-07,-119.9218,39.5239
1.5115035e-08,-120.4549,38.57567
-2.3634982e-08,-120.094,38.62627
1.001151e-07,-120.5208,38.8577
-3.113496e-08,-120.1582,38.90858
-6.7385e-08,-119.795,38.9581
1.5115063e-08,-120.223,39.19109
-3.2384918e-08,-119.8581,39.24089
-1.613492e-08,-120.2885,39.4738
-9.6134954e-08,-119.9218,39.5239
-7.000216e-08,-120.4549,38.57567
-5.7502206e-08,-120.094,38.62627
-1.875219e-08,-120.5208,38.8577
-2.1252163e-08,-120.1582,38.90858
-4.750214e-08,-119.795,38.9581
-4.375218e-08,-120.223,39.19109
-7.3752176e-08,-119.8581,39.24089
-4.750214e-08,-120.2885,39.4738
-6.1252194e-08,-119.9218,39.5239
-1.977219e-07,-120.4549,38.57567
-1.0147187e-07,-120.094,38.62627
-2.652219e-07,-120.5208,38.8577
8.602811e-08,-120.1582,38.90858
2.335282e-07,-119.795,38.9581
-1.6147186e-07,-120.223,39.19109
6.0281593e-09,-119.8581,39.24089
-5.1471886e-08,-120.2885,39.4738
2.9477815e-07,-119.9218,39.5239
-7.756069e-07,-120.4549,38.57567
5.09393e-07,-120.094,38.62627
-8.518569e-07,-120.5208,38.8577
4.7439303e-07,-120.1582,38.90858
8.6814305e-07,-119.795,38.9581
-1.9560696e-07,-120.223,39.19109
2.4393046e-08,-119.8581,39.24089
-1.1935697e-07,-120.2885,39.4738
7.8064295e-07,-119.9218,39.5239
-6.5782785e-07,-120.4549,38.57567
-6.78279e-08,-120.094,38.62627
-7.253279e-07,-120.5208,38.8577
2.659221e-07,-120.1582,38.90858
5.6842214e-07,-119.795,38.9581
-2.915779e-07,-120.223,39.19109
6.467212e-08,-119.8581,39.24089
-9.907791e-08,-120.2885,39.4738
5.2592213e-07,-119.9218,39.5239
-9.9784245e-08,-120.4549,38.57567
2.6646578e-07,-120.094,38.62627
-4.7103418e-07,-120.5208,38.8577
3.264657e-07,-120.1582,38.90858
3.5771578e-07,-119.795,38.9581
-1.7728422e-07,-120.223,39.19109
4.521584e-08,-119.8581,39.24089
-3.978431e-08,-120.2885,39.4738
4.077158e-07,-119.9218,39.5239
-2.3705326e-07,-120.4549,38.57567
1.1544677e-07,-120.094,38.62627
-6.2205334e-07,-120.5208,38.8577
2.7169668e-07,-120.1582,38.90858
4.2169657e-07,-119.795,38.9581
-2.8205338e-07,-120.223,39.19109
-3.3303394e-08,-119.8581,39.24089
-1.658033e-07,-120.2885,39.4738
6.204467e-07,-119.9218,39.5239
-4.2825715e-07,-120.4549,38.57567
-1.3325712e-07,-120.094,38.62627
-6.3700713e-07,-120.5208,38.8577
1.6174289e-07,-120.1582,38.90858
2.6174285e-07,-119.795,38.9581
-3.5200708e-07,-120.223,39.19109
-7.82571e-08,-119.8581,39.24089
-2.2200715e-07,-120.2885,39.4738
5.3549286e-07,-119.9218,39.5239
-7.3705695e-07,-120.4549,38.57567
-2.7830689e-07,-120.094,38.62627
-9.98307e-07,-120.5208,38.8577
3.0544305e-07,-120.1582,38.90858
7.3294314e-07,-119.795,38.9581
-5.3955694e-07,-120.223,39.19109
-5.2056947e-08,-119.8581,39.24089
-4.0830696e-07,-120.2885,39.4738
1.066693e-06,-119.9218,39.5239
-6.665955e-07,-120.4549,38.57567
-1.7034543e-07,-120.094,38.62627
-1.0265954e-06,-120.5208,38.8577
4.959045e-07,-120.1582,38.90858
7.421545e-07,-119.795,38.9581
-4.6534552e-07,-120.223,39.19109
-4.7845475e-08,-119.8581,39.24089
-3.0659547e-07,-120.2885,39.4738
1.1259045e-06,-119.9218,39.5239
-3.6728184e-07,-120.4549,38.57567
1.4521825e-07,-120.094,38.62627
-1.9228185e-07,-120.5208,38.8577
3.2896818e-07,-120.1582,38.90858
5.8146816e-07,-119.795,38.9581
8.27182e-08,-120.223,39.19109
-3.3531762e-08,-119.8581,39.24089
-6.353176e-08,-120.2885,39.4738
8.7396813e-07,-119.9218,39.5239
9.0507825e-08,-120.4549,38.57567
-2.3699207e-07,-120.094,38.62627
2.2800785e-07,-120.5208,38.8577
-2.6949212e-07,-120.1582,38.90858
-3.2699225e-07,-119.795,38.9581
-1.06992246e-07,-120.223,39.19109
-4.3242125e-08,-119.8581,39.24089
-3.0742143e-08,-120.2885,39.4738
-3.5949216e-07,-119.9218,39.5239
7.003504e-08,-120.4549,38.57567
-1.6871499e-07,-120.094,38.62627
1.6128504e-07,-120.5208,38.8577
-9.996501e-08,-120.1582,38.90858
-9.1215014e-08,-119.795,38.9581
-2.1214902e-08,-120.223,39.19109
2.5035092e-08,-119.8581,39.24089
1.3785012e-08,-120.2885,39.4738
-2.2121498e-07,-119.9218,39.5239
6.0302796e-08,-120.4549,38.57567
-2.8469725e-07,-120.094,38.62627
1.4405282e-07,-120.5208,38.8577
-1.984472e-07,-120.1582,38.90858
-2.334472e-07,-119.795,38.9581
-4.4697146e-08,-120.223,39.19109
-4.8447134e-08,-119.8581,39.24089
-6.969714e-08,-120.2885,39.4738
-3.084472e-07,-119.9218,39.5239
2.995904e-09,-120.4549,38.57567
-2.0075422e-07,-120.094,38.62627
6.424594e-08,-120.5208,38.8577
-7.4504044e-08,-120.1582,38.90858
-1.2575416e-07,-119.795,38.9581
-1.0075411e-07,-120.223,39.19109
-5.7004144e-08,-119.8581,39.24089
-7.70041e-08,-120.2885,39.4738
2.9959608e-09,-119.9218,39.5239
-3.7235566e-07,-120.4549,38.57567
-1.2610573e-07,-120.094,38.62627
-5.748557e-07,-120.5208,38.8577
2.563943e-07,-120.1582,38.90858
4.8389427e-07,-119.795,38.9581
-2.4360577e-07,-120.223,39.19109
7.514427e-08,-119.8581,39.24089
-1.18605726e-07,-120.2885,39.4738
6.413942e-07,-119.9218,39.5239
-2.837823e-07,-120.4549,38.57567
5.871763e-08,-120.094,38.62627
-6.8253235e-07,-120.5208,38.8577
3.787177e-07,-120.1582,38.90858
5.9621755e-07,-119.795,38.9581
-1.8378239e-07,-120.223,39.19109
5.6217658e-08,-119.8581,39.24089
-1.0503234e-07,-120.2885,39.4738
8.049676e-07,-119.9218,39.5239
-3.0926364e-07,-120.4549,38.57567
1.00736344e-07,-120.094,38.62627
-5.505137e-07,-120.5208,38.8577
2.8073626e-07,-120.1582,38.90858
6.419863e-07,-119.795,38.9581
-1.230137e-07,-120.223,39.19109
4.5736385e-08,-119.8581,39.24089
-1.14263685e-07,-120.2885,39.4738
5.2573625e-07,-119.9218,39.5239
2.4425688e-07,-120.4549,38.57567
-2.919931e-07,-120.094,38.62627
2.0175688e-07,-120.5208,38.8577
-2.1574306e-07,-120.1582,38.90858
-3.7199302e-07,-119.795,38.9581
-8.449305e-08,-120.223,39.19109
-7.824306e-08,-119.8581,39.24089
-7.324306e-08,-120.2885,39.4738
-1.7574308e-07,-119.9218,39.5239
3.7897806e-07,-120.4549,38.57567
-1.4852202e-07,-120.094,38.62627
2.01478e-07,-120.5208,38.8577
-1.6602203e-07,-120.1582,38.90858
-2.82272e-07,-119.795,38.9581
-1.2352197e-07,-120.223,39.19109
-1.82272e-07,-119.8581,39.24089
-1.44772e-07,-120.2885,39.4738
-2.1227203e-07,-119.9218,39.5239
-9.582112e-08,-120.4549,38.57567
1.7928983e-08,-120.094,38.62627
-3.2332102e-07,-120.5208,38.8577
1.2042892e-07,-120.1582,38.90858
1.5292895e-07,-119.795,38.9581
-9.582115e-08,-120.223,39.19109
-2.8321068e-08,-119.8581,39.24089
-8.5821085e-08,-120.2885,39.4738
3.0042898e-07,-119.9218,39.5239
-4.3590242e-07,-120.4549,38.57567
1.6284758e-07,-120.094,38.62627
-7.5090253e-07,-120.5208,38.8577
4.6659756e-07,-120.1582,38.90858
7.290976e-07,-119.795,38.9581
-2.1090244e-07,-120.223,39.19109
3.2847538e-08,-119.8581,39.24089
-1.3840256e-07,-120.2885,39.4738
8.2784754e-07,-119.9218,39.5239
-4.6993733e-08,-120.4549,38.57567
-1.394937e-07,-120.094,38.62627
-2.8243733e-08,-120.5208,38.8577
-3.6993725e-08,-120.1582,38.90858
9.425622e-08,-119.795,38.9581
-7.0743766e-08,-120.223,39.19109
3.8006277e-08,-119.8581,39.24089
-1.6993766e-08,-120.2885,39.4738
-1.944938e-07,-119.9218,39.5239
