pres,lon,lat
86831.32,-120.4549,38.57567
77231.32,-120.094,38.62627
86593.82,-120.5208,38.8577
79231.32,-120.1582,38.90858
79068.82,-119.795,38.9581
79368.82,-120.223,39.19109
79456.32,-119.8581,39.24089
78293.82,-120.2885,39.4738
81406.32,-119.9218,39.5239
86875.375,-120.4549,38.57567
77287.875,-120.094,38.62627
86662.875,-120.5208,38.8577
79312.875,-120.1582,38.90858
79187.875,-119.795,38.9581
79487.875,-120.223,39.19109
79587.875,-119.8581,39.24089
78475.375,-120.2885,39.4738
81575.375,-119.9218,39.5239
86361.05,-120.4549,38.57567
76861.05,-120.094,38.62627
86148.55,-120.5208,38.8577
78911.05,-120.1582,38.90858
78786.05,-119.795,38.9581
79098.55,-120.223,39.19109
79236.05,-119.8581,39.24089
78086.05,-120.2885,39.4738
81236.05,-119.9218,39.5239
86614.75,-120.4549,38.57567
77064.75,-120.094,38.62627
86389.75,-120.5208,38.8577
79089.75,-120.1582,38.90858
79002.25,-119.795,38.9581
79289.75,-120.223,39.19109
79427.25,-119.8581,39.24089
78289.75,-120.2885,39.4738
81414.75,-119.9218,39.5239
86857.125,-120.4549,38.57567
77232.125,-120.094,38.62627
86607.125,-120.5208,38.8577
79269.625,-120.1582,38.90858
79157.125,-119.795,38.9581
79457.125,-120.223,39.19109
79569.625,-119.8581,39.24089
78432.125,-120.2885,39.4738
81569.625,-119.9218,39.5239
86577.19,-120.4549,38.57567
77114.69,-120.094,38.62627
86364.69,-120.5208,38.8577
79102.19,-120.1582,38.90858
79039.69,-119.795,38.9581
79339.69,-120.223,39.19109
79439.69,-119.8581,39.24089
78264.69,-120.2885,39.4738
81439.69,-119.9218,39.5239
85931.19,-120.4549,38.57567
76468.69,-120.094,38.62627
85693.69,-120.5208,38.8577
78443.69,-120.1582,38.90858
78331.19,-119.795,38.9581
78581.19,-120.223,39.19109
78731.19,-119.8581,39.24089
77531.19,-120.2885,39.4738
80631.19,-119.9218,39.5239
86362.76,-120.4549,38.57567
76737.76,-120.094,38.62627
86100.26,-120.5208,38.8577
78750.26,-120.1582,38.90858
78637.76,-119.795,38.9581
78912.76,-120.223,39.19109
79050.26,-119.8581,39.24089
77900.26,-120.2885,39.4738
81000.26,-119.9218,39.5239
86401.01,-120.4549,38.57567
76688.51,-120.094,38.62627
86151.01,-120.5208,38.8577
78763.51,-120.1582,38.90858
78626.01,-119.795,38.9581
78938.51,-120.223,39.19109
79013.51,-119.8581,39.24089
77901.01,-120.2885,39.4738
81013.51,-119.9218,39.5239
86463.53,-120.4549,38.57567
76726.03,-120.094,38.62627
86213.53,-120.5208,38.8577
78788.53,-120.1582,38.90858
78676.03,-119.795,38.9581
78951.03,-120.223,39.19109
79076.03,-119.8581,39.24089
77938.53,-120.2885,39.4738
81076.03,-119.9218,39.5239
86267.016,-120.4549,38.57567
76592.016,-120.094,38.62627
86067.016,-120.5208,38.8577
78717.016,-120.1582,38.90858
78617.016,-119.795,38.9581
78917.016,-120.223,39.19109
79029.516,-119.8581,39.24089
77917.016,-120.2885,39.4738
81042.016,-119.9218,39.5239
86684.4,-120.4549,38.57567
77096.9,-120.094,38.62627
86484.4,-120.5208,38.8577
79209.4,-120.1582,38.90858
79171.9,-119.795,38.9581
79409.4,-120.223,39.19109
79646.9,-119.8581,39.24089
78421.9,-120.2885,39.4738
81621.9,-119.9218,39.5239
86392.984,-120.4549,38.57567
76905.484,-120.094,38.62627
86192.984,-120.5208,38.8577
78992.984,-120.1582,38.90858
78880.484,-119.795,38.9581
79142.984,-120.223,39.19109
79342.984,-119.8581,39.24089
78155.484,-120.2885,39.4738
81292.984,-119.9218,39.5239
86664.52,-120.4549,38.57567
77052.02,-120.094,38.62627
86502.02,-120.5208,38.8577
79164.52,-120.1582,38.90858
79077.02,-119.795,38.9581
79364.52,-120.223,39.19109
79502.02,-119.8581,39.24089
78377.02,-120.2885,39.4738
81589.52,-119.9218,39.5239
87211.484,-120.4549,38.57567
77661.484,-120.094,38.62627
87036.484,-120.5208,38.8577
79786.484,-120.1582,38.90858
79773.984,-119.795,38.9581
79998.984,-120.223,39.19109
80236.484,-119.8581,39.24089
79036.484,-120.2885,39.4738
82286.484,-119.9218,39.5239
87357.625,-120.4549,38.57567
77845.125,-120.094,38.62627
87132.625,-120.5208,38.8577
79945.125,-120.1582,38.90858
79895.125,-119.795,38.9581
80120.125,-120.223,39.19109
80307.625,-119.8581,39.24089
79145.125,-120.2885,39.4738
82332.625,-119.9218,39.5239
87147.39,-120.4549,38.57567
77747.39,-120.094,38.62627
86909.89,-120.5208,38.8577
79809.89,-120.1582,38.90858
79759.89,-119.795,38.9581
79972.39,-120.223,39.19109
80159.89,-119.8581,39.24089
79009.89,-120.2885,39.4738
82159.89,-119.9218,39.5239
87101.47,-120.4549,38.57567
77788.97,-120.094,38.62627
86901.47,-120.5208,38.8577
79801.47,-120.1582,38.90858
79738.97,-119.795,38.9581
79963.97,-120.223,39.19109
80138.97,-119.8581,39.24089
78963.97,-120.2885,39.4738
82138.97,-119.9218,39.5239
86995.9,-120.4549,38.57567
77695.9,-120.094,38.62627
86795.9,-120.5208,38.8577
79633.4,-120.1582,38.90858
79583.4,-119.795,38.9581
79858.4,-120.223,39.19109
79983.4,-119.8581,39.24089
78808.4,-120.2885,39.4738
81983.4,-119.9218,39.5239
86695.12,-120.4549,38.57567
77445.12,-120.094,38.62627
86507.62,-120.5208,38.8577
79407.62,-120.1582,38.90858
79345.12,-119.795,38.9581
79645.12,-120.223,39.19109
79807.62,-119.8581,39.24089
78607.62,-120.2885,39.4738
81757.62,-119.9218,39.5239
86448.88,-120.4549,38.57567
76998.88,-120.094,38.62627
86223.88,-120.5208,38.8577
79023.88,-120.1582,38.90858
78936.38,-119.795,38.9581
79248.88,-120.223,39.19109
79423.88,-119.8581,39.24089
78211.38,-120.2885,39.4738
81311.38,-119.9218,39.5239
86777.266,-120.4549,38.57567
77214.766,-120.094,38.62627
86602.266,-120.5208,38.8577
79277.266,-120.1582,38.90858
79164.766,-119.795,38.9581
79477.266,-120.223,39.19109
79552.266,-119.8581,39.24089
78452.266,-120.2885,39.4738
81589.766,-119.9218,39.5239
87018.39,-120.4549,38.57567
77455.89,-120.094,38.62627
86843.39,-120.5208,38.8577
79505.89,-120.1582,38.90858
79368.39,-119.795,38.9581
79668.39,-120.223,39.19109
79755.89,-119.8581,39.24089
78593.39,-120.2885,39.4738
81768.39,-119.9218,39.5239
87047.73,-120.4549,38.57567
77447.73,-120.094,38.62627
86835.23,-120.5208,38.8577
79485.23,-120.1582,38.90858
79360.23,-119.795,38.9581
79647.73,-120.223,39.19109
79797.73,-119.8581,39.24089
78622.73,-120.2885,39.4738
81772.73,-119.9218,39.5239
87206.3,-120.4549,38.57567
77581.3,-120.094,38.62627
87006.3,-120.5208,38.8577
79618.8,-120.1582,38.90858
79518.8,-119.795,38.9581
79831.3,-120.223,39.19109
79943.8,-119.8581,39.24089
78806.3,-120.2885,39.4738
81943.8,-119.9218,39.5239
87123.71,-120.4549,38.57567
77611.21,-120.094,38.62627
86898.71,-120.5208,38.8577
79673.71,-120.1582,38.90858
79548.71,-119.795,38.9581
79836.21,-120.223,39.19109
79961.21,-119.8581,39.24089
78786.21,-120.2885,39.4738
81936.21,-119.9218,39.5239
86882.72,-120.4549,38.57567
77345.22,-120.094,38.62627
86657.72,-120.5208,38.8577
79382.72,-120.1582,38.90858
79232.72,-119.795,38.9581
79557.72,-120.223,39.19109
79732.72,-119.8581,39.24089
78507.72,-120.2885,39.4738
81645.22,-119.9218,39.5239
86561.48,-120.4549,38.57567
77036.48,-120.094,38.62627
86311.48,-120.5208,38.8577
79048.98,-120.1582,38.90858
78936.48,-119.795,38.9581
79236.48,-120.223,39.19109
79411.48,-119.8581,39.24089
78148.98,-120.2885,39.4738
81261.48,-119.9218,39.5239
87000.82,-120.4549,38.57567
77363.32,-120.094,38.62627
86788.32,-120.5208,38.8577
79388.32,-120.1582,38.90858
79275.82,-119.795,38.9581
79588.32,-120.223,39.19109
79738.32,-119.8581,39.24089
78563.32,-120.2885,39.4738
81688.32,-119.9218,39.5239
87417.195,-120.4549,38.57567
77704.695,-120.094,38.62627
87192.195,-120.5208,38.8577
79779.695,-120.1582,38.90858
79679.695,-119.795,38.9581
79979.695,-120.223,39.19109
80104.695,-119.8581,39.24089
78954.695,-120.2885,39.4738
82117.195,-119.9218,39.5239
87378.34,-120.4549,38.57567
77803.34,-120.094,38.62627
87178.34,-120.5208,38.8577
79878.34,-120.1582,38.90858
79828.34,-119.795,38.9581
80103.34,-120.223,39.19109
80265.84,-119.8581,39.24089
79128.34,-120.2885,39.4738
82265.84,-119.9218,39.5239
87327.8,-120.4549,38.57567
77915.3,-120.094,38.62627
87165.3,-120.5208,38.8577
79952.8,-120.1582,38.90858
79902.8,-119.795,38.9581
80177.8,-120.223,39.19109
80377.8,-119.8581,39.24089
79165.3,-120.2885,39.4738
82352.8,-119.9218,39.5239
86944.71,-120.4549,38.57567
77619.71,-120.094,38.62627
86744.71,-120.5208,38.8577
79619.71,-120.1582,38.90858
79544.71,-119.795,38.9581
79819.71,-120.223,39.19109
79919.71,-119.8581,39.24089
78782.21,-120.2885,39.4738
81894.71,-119.9218,39.5239
86494.266,-120.4549,38.57567
77031.766,-120.094,38.62627
86231.766,-120.5208,38.8577
79031.766,-120.1582,38.90858
78919.266,-119.795,38.9581
79231.766,-120.223,39.19109
79331.766,-119.8581,39.24089
78181.766,-120.2885,39.4738
81281.766,-119.9218,39.5239
86685.75,-120.4549,38.57567
77198.25,-120.094,38.62627
86435.75,-120.5208,38.8577
79198.25,-120.1582,38.90858
79085.75,-119.795,38.9581
79385.75,-120.223,39.19109
79498.25,-119.8581,39.24089
78348.25,-120.2885,39.4738
81473.25,-119.9218,39.5239
86773.05,-120.4549,38.57567
77348.05,-120.094,38.62627
86535.55,-120.5208,38.8577
79348.05,-120.1582,38.90858
79260.55,-119.795,38.9581
79573.05,-120.223,39.19109
79660.55,-119.8581,39.24089
78548.05,-120.2885,39.4738
81648.05,-119.9218,39.5239
86649.44,-120.4549,38.57567
77124.44,-120.094,38.62627
86411.94,-120.5208,38.8577
79149.44,-120.1582,38.90858
78999.44,-119.795,38.9581
79336.94,-120.223,39.19109
79411.94,-119.8581,39.24089
78274.44,-120.2885,39.4738
81386.94,-119.9218,39.5239
86924.39,-120.4549,38.57567
77399.39,-120.094,38.62627
86699.39,-120.5208,38.8577
79461.89,-120.1582,38.90858
79324.39,-119.795,38.9581
79574.39,-120.223,39.19109
79661.89,-119.8581,39.24089
78561.89,-120.2885,39.4738
81661.89,-119.9218,39.5239
87406.945,-120.4549,38.57567
77894.445,-120.094,38.62627
87156.945,-120.5208,38.8577
79894.445,-120.1582,38.90858
79756.945,-119.795,38.9581
80056.945,-120.223,39.19109
80131.945,-119.8581,39.24089
78994.445,-120.2885,39.4738
82094.445,-119.9218,39.5239
87512.9,-120.4549,38.57567
78150.4,-120.094,38.62627
87287.9,-120.5208,38.8577
80112.9,-120.1582,38.90858
80000.4,-119.795,38.9581
80275.4,-120.223,39.19109
80387.9,-119.8581,39.24089
79225.4,-120.2885,39.4738
82262.9,-119.9218,39.5239
87226.51,-120.4549,38.57567
77714.01,-120.094,38.62627
87001.51,-120.5208,38.8577
79726.51,-120.1582,38.90858
79564.01,-119.795,38.9581
79889.01,-120.223,39.19109
79951.51,-119.8581,39.24089
78864.01,-120.2885,39.4738
81951.51,-119.9218,39.5239
87390.54,-120.4549,38.57567
77803.04,-120.094,38.62627
87215.54,-120.5208,38.8577
79928.04,-120.1582,38.90858
79840.54,-119.795,38.9581
80153.04,-120.223,39.19109
80253.04,-119.8581,39.24089
79165.54,-120.2885,39.4738
82315.54,-119.9218,39.5239
87222.91,-120.4549,38.57567
77735.41,-120.094,38.62627
87022.91,-120.5208,38.8577
79785.41,-120.1582,38.90858
79710.41,-119.795,38.9581
80022.91,-120.223,39.19109
80135.41,-119.8581,39.24089
79022.91,-120.2885,39.4738
82147.91,-119.9218,39.5239
86588.695,-120.4549,38.57567
77126.195,-120.094,38.62627
86401.195,-120.5208,38.8577
79188.695,-120.1582,38.90858
79138.695,-119.795,38.9581
79438.695,-120.223,39.19109
79551.195,-119.8581,39.24089
78451.195,-120.2885,39.4738
81576.195,-119.9218,39.5239
86744.1,-120.4549,38.57567
77431.6,-120.094,38.62627
86544.1,-120.5208,38.8577
79419.1,-120.1582,38.90858
79369.1,-119.795,38.9581
79606.6,-120.223,39.19109
79756.6,-119.8581,39.24089
78644.1,-120.2885,39.4738
81744.1,-119.9218,39.5239
86728.05,-120.4549,38.57567
77428.05,-120.094,38.62627
86528.05,-120.5208,38.8577
79340.55,-120.1582,38.90858
79240.55,-119.795,38.9581
79553.05,-120.223,39.19109
79615.55,-119.8581,39.24089
78490.55,-120.2885,39.4738
81540.55,-119.9218,39.5239
86324.58,-120.4549,38.57567
76987.08,-120.094,38.62627
86124.58,-120.5208,38.8577
78924.58,-120.1582,38.90858
78812.08,-119.795,38.9581
79112.08,-120.223,39.19109
79199.58,-119.8581,39.24089
78087.08,-120.2885,39.4738
81137.08,-119.9218,39.5239
86437.25,-120.4549,38.57567
76874.75,-120.094,38.62627
86187.25,-120.5208,38.8577
78924.75,-120.1582,38.90858
78774.75,-119.795,38.9581
79099.75,-120.223,39.19109
79162.25,-119.8581,39.24089
78062.25,-120.2885,39.4738
81187.25,-119.9218,39.5239
87198.59,-120.4549,38.57567
77836.09,-120.094,38.62627
86986.09,-120.5208,38.8577
79836.09,-120.1582,38.90858
79798.59,-119.795,38.9581
80048.59,-120.223,39.19109
80198.59,-119.8581,39.24089
79086.09,-120.2885,39.4738
82198.59,-119.9218,39.5239
87443.97,-120.4549,38.57567
78218.97,-120.094,38.62627
87218.97,-120.5208,38.8577
80218.97,-120.1582,38.90858
80168.97,-119.795,38.9581
80443.97,-120.223,39.19109
80593.97,-119.8581,39.24089
79418.97,-120.2885,39.4738
82556.47,-119.9218,39.5239
87134.125,-120.4549,38.57567
77934.125,-120.094,38.62627
86884.125,-120.5208,38.8577
79871.625,-120.1582,38.90858
79784.125,-119.795,38.9581
80071.625,-120.223,39.19109
80221.625,-119.8581,39.24089
79071.625,-120.2885,39.4738
82084.125,-119.9218,39.5239
86550.03,-120.4549,38.57567
77300.03,-120.094,38.62627
86312.53,-120.5208,38.8577
79237.53,-120.1582,38.90858
79112.53,-119.795,38.9581
79412.53,-120.223,39.19109
79537.53,-119.8581,39.24089
78400.03,-120.2885,39.4738
81400.03,-119.9218,39.5239
86787.27,-120.4549,38.57567
77374.77,-120.094,38.62627
86574.77,-120.5208,38.8577
79387.27,-120.1582,38.90858
79324.77,-119.795,38.9581
79637.27,-120.223,39.19109
79724.77,-119.8581,39.24089
78662.27,-120.2885,39.4738
81724.77,-119.9218,39.5239
